code_insee,long,lat
86115,0.366667,46.6833
86025,0.983333,46.55
86126,0.783333,46.5
86260,0.35,46.9
86078,0.3,46.15
86272,0.45,46.8333
86038,0.466667,46.35
86229,-0.05,47.0667
86203,0.666667,46.3333
86174,0.483333,46.7667
86029,0.25,46.2
86095,0.433333,46.7
86135,0.533333,46.6167
86144,0.083333,46.7333
86207,0.816667,46.7833
86075,0.166667,46.8167
86134,0.183333,46.1667
86036,0.066667,47.0833
86194,0.333333,46.5833
86100,0.266667,46.5333
86180,0.416667,46.5167
86242,0.365556,46.222
86052,0.333333,46.3167
86060,0.183333,46.7
86077,0.666667,46.45
86170,0.816667,46.3333
86103,0.405833,46.3733
86089,0.1,46.7667
86148,0.35,46.4
86118,0.966667,46.4667
86294,0.166667,46.6333
86228,0.55,46.4
86151,0.216667,46.9833
86220,0.289167,46.1159
86246,0.866667,46.5667
86266,0.37179,46.0775
86160,0.183333,46.7833
86156,0.166667,47.0167
86249,0.25,46.8833
86020,0.583333,46.6333
86258,0.416667,46.8167
86119,0.466667,46.2333
86061,0.4,46.15
86235,0.416667,46.3667
86012,0.416667,46.1167
86252,0.15,47.0333
86117,0.833333,46.4833
86032,0.55,46.6833
86205,-0.033333,47
86256,0.5,46.5333
86049,0.101389,46.9787
86137,0.066667,47
86009,0.65,46.6667
86008,0.016667,46.9667
86021,0.05,46.5667
86279,0.55,46.9
86034,0.616667,46.3667
86084,1.15445,46.4025
86082,0.183333,46.3
86107,0.683333,46.3667
86192,0.866667,46.3333
86189,0.483333,46.2167
86019,0.433333,46.7333
86011,0.8,46.1667
86163,0.433333,46.6167
86186,0.633333,46.8667
86149,0.066667,46.9167
86072,0.616667,46.7167
86091,0.05,46.4833
86211,0.3,46.2667
86236,0.85,46.6833
86064,0.416667,46.2667
86035,1,46.3833
86287,0.1,47.0833
86003,0.266667,46.35
86051,0.2,46.1833
86010,0.333333,46.4
86190,0.7,46.35
86227,-0.016667,46.9833
86125,0.7,46.75
86196,-0.083333,47.0833
86097,0.4,46.3167
86276,0.533333,46.2833
86076,0.25,46.65
86172,0.75,46.2
86092,0.605833,46.9364
86039,0.2,46.2333
86292,0.183333,46.6833
86162,0.483333,46.9333
86102,0.15,46.6667
86086,0.75,46.8
86109,0.166667,46.9167
86224,0.416667,46.9
86181,0.266667,46.9667
86291,0.916667,46.55
86121,0.066667,46.6167
86081,0.433333,46.7667
86198,0.583333,46.5333
86222,0.4,46.6667
86037,1.08333,46.4
86173,0.066667,46.9833
86285,0.6,46.4167
86098,0.75,46.55
86112,0.683333,46.2333
86015,0.65,46.1167
86030,0.25,46.75
86177,0.245833,46.6861
86214,0.333333,46.55
86275,0.5,46.8667
86026,0.183333,47.0833
86122,0.733333,46.6
86280,0.516667,46.9833
86142,0.1,46.7
86225,0.083333,46.8333
86271,0.25,46.7667
86239,0.7,46.6167
86001,0.8,46.25
86182,0.316667,46.8833
86259,0.6,46.7667
86253,-0.00694444,46.5
86257,0.283333,46.8667
86204,0.236389,46.6067
86254,0.883333,46.3833
86261,0.466667,46.5667
86178,0.45,46.4833
86131,0.583333,46.4333
86264,0.35,46.2833
86245,0.616667,46.8
86058,0.566667,46.65
86066,0.533333,46.8
86209,0.366667,46.4667
86288,0.866667,46.7167
86237,0.27,46.1509
86111,0.566667,46.8667
86234,0.533333,46.2167
86136,0.283333,46.0833
86090,-0.0572222,47.0117
86200,0.566667,46.1167
86004,0.883333,46.7
86244,0.058333,46.3583
86286,0.166667,46.8667
86278,0.216667,46.3
86150,0.083333,46.75
86123,0.083333,46.55
86300,0.216667,46.7
86277,0.2,46.7667
86217,0.366667,46.9167
86027,0.3,46.5667
86022,-0.066667,47.0667
86269,-0.05,47.0333
86223,0.866667,46.5667
86120,0.958611,46.3337
86088,0.283333,46.5333
86147,0.233333,46.4333
86175,0.866667,46.6
86213,0.05,46.4167
86153,0.683333,46.4
86145,0.216667,46.4667
86080,0.166667,46.4333
86176,0.733333,46.3
86054,0.336944,46.2178
86230,1,46.4333
86270,1.12298,46.4211
86065,0.316667,46.4167
86068,0.166667,46.2
86158,0.316667,46.6333
86161,-0.016667,46.8833
86152,0.516667,46.1667
86093,0.2175,46.9414
86053,0.15,46.7167
86128,0.333333,46.8167
86290,0.366667,46.45
86226,0.5,46.55
86056,0.114722,46.535
86167,0.216667,46.9167
86262,0.766667,46.4167
86017,0.066667,46.6667
86113,0.316667,46.4833
86024,0.2,46.5667
86006,0.85,46.5333
86099,0.516667,46.4833
86005,0.116944,46.9462
86047,0.3,46.8333
86110,0.916667,46.5
86293,0.266667,46.4333
86248,0.483333,46.3333
86265,0.383333,46.85
86255,0.316667,46.1667
86206,-0.00277778,47.1123
86031,0.6,46.6
86028,0.466667,46.6
86219,0.45,46.7167
86046,0.533333,46.7667
86096,0.266667,46.8333
86042,0.666667,46.9667
86106,-0.016667,47
86018,0.116667,47.0333
86298,0.533333,46.7167
86268,0.566667,46.5167
86140,0.716667,46.4
86070,0.65,46.5667
86233,0.636944,46.5073
86071,0.283333,46.7333
86221,0.366667,46.8167
86164,0.616667,46.7333
86263,0.35,46.5167
86146,0.383333,46.7333
87180,1.3,46.2
87189,0.7,45.75
87172,1.06667,46.1667
87163,0.85,46.1667
87082,1.11667,45.5833
87173,1.28333,46.05
87078,0.983333,45.95
87084,1.13333,45.7167
87137,0.816667,45.7333
87032,0.983333,45.65
87135,0.933333,45.8
87133,1.35,46.1833
87126,0.816667,45.8167
87007,1.21667,46.1167
87146,1.5,45.6167
87188,1.08333,45.8667
87205,1.28333,45.75
87125,1.31667,45.9
87049,1.31667,45.5
87036,0.95,45.7
87095,1.43333,45.55
87027,1.03333,45.6167
87193,1.65,45.6
87178,1.4,45.8833
87104,1.83333,45.7167
87151,1.31667,45.6833
87123,1.88333,45.7
87075,1.21667,45.8167
87136,0.85,46.1667
87204,0.733333,45.7833
87099,1.56667,45.8833
87015,1.15,45.7667
87186,1.55,45.6167
87105,1.61667,45.7167
87154,0.9,45.8833
87059,1.08333,46.2167
87074,1.4,46.35
87149,1.31667,46.25
87024,1.63333,45.8
87077,1.23333,45.6333
87112,1,45.6833
87202,1.11667,45.9
87065,1.33333,45.8
87131,0.816667,45.8667
87070,1.46667,45.7833
87072,1.45,45.6667
87020,1.28333,45.9333
87138,1.48333,45.7
87034,0.916667,45.7
87086,1.53333,45.7
87023,1.2,46.0333
87088,1.43333,45.6167
87063,1.38333,45.7833
87068,1.4,46.1667
87041,1.28333,46.1333
87097,0.916667,46.1
87085,1.25,45.85
87143,1.13333,45.9167
87141,0.95,45.8
87187,1.2,45.5167
87111,0.866667,45.7333
87061,1.15,46.1667
87090,1.33333,46.3333
87091,0.691667,45.7167
87067,1.46667,46.1167
87066,1.1,45.7
87019,1.31667,45.7667
87037,0.85,45.65
87017,1.11667,46.1333
87144,1.41667,45.7
87179,0.983333,46.1833
87119,1.35,45.7
87056,1.11667,46.2333
87124,1.11667,45.6667
87109,1.03333,46.2333
87182,1.36667,46.3167
87005,1.4,45.8
87203,1.38333,45.65
87168,0.766667,45.7
87028,0.916667,46.2333
87009,1.83472,45.7712
87048,1.23333,45.8
87080,1.26667,46.35
87177,1.1,45.8167
87073,0.983333,45.7333
87174,1.43222,45.7503
87165,1.21667,46.3667
87026,0.85,46.05
87071,1.21667,45.4833
87083,1.48333,46.0833
87045,1.05,45.9833
87089,1.16667,46.2167
87008,1.1,46.25
87150,1.16667,45.6667
87122,1.33333,46.0333
87152,1.2,45.95
87169,1.23611,45.6995
87018,1.01667,46.05
87022,1.1,46.05
87096,1.21667,45.6167
87201,1.13333,45.85
87013,1.41667,46.0833
87196,0.966667,46.2667
87012,1.1,46.0667
87200,1.13333,46.35
87081,1.2,45.7167
87116,1.03333,46.15
87176,1.3,45.65
87120,1.53333,45.5833
87060,0.916667,45.6167
87031,1.13083,45.5489
87064,1.73333,45.7333
87121,1.18333,46.1333
87197,1.21667,46
87129,1.43333,45.8583
87106,1.18333,45.6833
87057,1.25,46.2333
87092,0.8,45.6333
87079,1.46667,46
87033,1.13333,46
87108,0.916667,46.0667
87167,1.45,45.9167
87162,1.05,45.8667
87185,1,45.8833
87183,1.38333,46
87199,0.8,45.75
87166,1.11667,45.75
87164,0.933333,45.8833
87191,1.08333,45.7667
87047,1.26667,46
87058,1.7,45.6667
87076,1.51528,46.0175
87040,1.61667,45.7167
87087,1.18333,46.35
87140,0.95,45.8833
87100,0.966667,46.0333
87158,0.95,45.7667
87155,1.13333,46.0833
87029,1.08333,45.6833
87042,1.5,45.9
87181,1.46667,46.05
87157,1.5,45.95
87127,1.25,45.6
87030,0.866667,45.8833
87190,1.61667,45.9
87103,1.18333,46.0167
87054,0.851389,45.7059
87014,1.36667,46.1
87147,1.65,45.6333
87160,1.25,46.2833
87046,1.01028,45.8339
87043,1.65,45.8333
87021,1.21583,45.7678
87001,1.13333,45.8
87051,1.58333,45.6333
87052,0.983333,46.1667
87002,1.4,45.95
87161,1.48333,45.8333
87093,1.56667,45.7667
87101,0.966667,46.05
87038,1.26667,45.9
87044,0.75,45.7667
87039,1.35,45.6
87053,1.3,46.35
87145,1.33333,46.35
87062,1.46667,45.8
87050,1.23333,45.8667
87003,1.38333,46.2667
87159,1.41667,46.0333
87055,0.966667,46.2167
87184,1.23333,46.05
87192,1.26667,45.75
87170,1.55,45.6667
87115,0.816667,45.6167
87025,1.15,45.7167
87107,1.18333,45.9333
87142,1.53333,45.7833
87006,1.05917,46.3195
87132,1.75,45.7667
87016,1.53333,45.9667
87194,1.65,45.6667
87004,1.7,45.7833
87195,1.11667,46.3
87118,1.13333,45.95
87114,1.3,45.8333
87128,1.2,46.0833
87011,1.05,46.1167
87156,1.38333,45.8667
87198,1.08333,46.0167
87134,1.7,45.7167
87139,0.95,46.1667
87113,1.31667,45.8667
87117,1.76667,45.8167
87148,1.36667,45.7167
87110,1.03333,45.9333
87130,1.55,45.75
87206,1.21667,46.1667
87153,1.7,45.8167
87069,0.833333,46.1167
87035,1.56667,45.8333
87094,1.15,45.7167
88120,7.05,48.2167
88462,6.68333,48.0167
88232,5.86667,48.4833
88238,6.11667,48.05
88452,6.06667,48.15
88283,5.76667,48.2167
88134,6.48333,48.1333
88231,6,48.2
88312,5.91667,48.3167
88509,6.51667,48.2667
88485,5.78778,48.1487
88187,6.11667,48.1833
88158,6.61667,48.1
88341,7.01667,48.2833
88178,6.38333,48.1833
88308,5.63333,48.35
88236,6.21667,48.0667
88073,6.28333,48.35
88316,5.8,48.2333
88492,7.03333,48.1
88195,5.71667,48.2333
88119,5.83333,48.15
88281,6.23695,48.222
88253,6.48333,48.2
88391,6.78333,48.0167
88159,7,48.2333
88078,6.71667,48.2
88484,6.35,48.0833
88214,6.18333,48.0667
88146,6,48.25
88088,6.33333,48.0333
88388,6.38334,48.1437
88481,6.4,48.1
88380,6.73333,48.1167
88471,5.88333,47.9833
88495,6.55,48.2333
88218,6.78333,48.15
88403,6.08333,48.25
88255,5.75,48.4667
88407,5.76667,48.4667
88306,7.03333,48.4167
88264,6.15,48.1833
88127,6.55,48.4167
88028,6.56667,48.1667
88358,6.56667,48.1
88172,6.71667,48.1833
88285,5.9,48.2167
88005,7.01667,48.4833
88398,6.81667,48.2667
88227,5.79862,48.2537
88348,6.64889,48.2634
88154,5.68333,48.45
88018,6.78333,48.1667
88334,6.01667,48.3333
88112,7.11667,48.3167
88393,5.73333,48.3667
88522,6.16667,48.3614
88354,6.15,48.3667
88095,5.83333,48.3
88464,6.68333,48.1167
88071,6.23333,48.25
88322,6.66278,48.1617
88021,6.68333,48.3
88429,6.58333,48.05
88528,6.65,48.1333
88525,6.16667,48.2833
88061,5.96667,48.0667
88063,6.3,48.2167
88047,6.15,48.2
88409,6.66667,48.0333
88079,5.83333,48.2167
88467,6.73333,47.9667
88124,6.05,48.0833
88353,6.13333,48.1667
88135,6.61667,48.15
88246,6.15,48.2667
88332,5.91667,48.2167
88473,5.9,48.05
88428,6.9,48.3167
88421,5.9,48.0167
88077,6.68333,48.35
88479,6.23333,47.9667
88075,6.88333,48
88371,6.51667,48.05
88477,5.43333,48.3667
88486,6.71667,48.0167
88513,6.33333,48.3333
88411,6,48.15
88313,6.43333,48.35
88520,6.3,48.0333
88057,7.06667,48.3
88392,5.73333,48.1
88208,5.91667,48
88301,6.7,48.3833
88048,6.45,48.0167
88458,6.25,48.4
88141,5.88333,48.2667
88166,6.3,48.3333
88020,5.85,48.4833
88487,6.48333,47.9167
88292,6.13333,48.2833
88390,5.7,48.1333
88431,5.88333,48.3333
88453,5.6,48.4333
88054,7.05,48.2667
88379,6.46667,48.3667
88434,5.9,48.25
88516,5.95,48.2
88529,6.18333,48.3833
88300,7,48.3833
88365,6.18333,48.25
88019,5.76667,48.4
88280,6.28333,48.2833
88102,5.56667,48.4167
88156,6.63333,48.4
88286,6.16667,48.4
88402,6.6,48.3833
88121,6.45,48.4
88233,6.25,48.15
88082,6.95,48.4667
88140,5.91667,48.15
88111,7.03333,48.25
88160,6.45,48.1833
88507,6.16667,48.3
88386,7.00112,48.2689
88375,7.05,48.2667
88209,6.43333,48.2
88494,6.23333,48.2833
88101,6.6,48.1333
88465,6.41667,48.25
88170,6.74288,47.9
88447,6.76667,47.95
88030,6.13333,48.2
88045,5.75,48.25
88307,5.8,48.0167
88210,6.28333,48.2
88194,5.96667,48.2833
88340,6.56667,48.2833
88424,6.97639,48.2692
88147,6.26667,48.1667
88198,6.91667,48.15
88336,5.8,48.2667
88012,6.53333,48.1167
88355,6.35,48.35
88229,5.78333,48.3833
88385,6.05,48.2333
88138,6.08333,48.1333
88499,6.16667,48.2667
88223,6.26667,48.3
88150,5.9,48.3333
88064,6.79056,48.255
88523,5.81667,48.35
88242,5.81667,48.3667
88188,6.79167,47.8667
88269,6.8,48.1
88373,7.1,48.5167
88272,5.9,47.9667
88186,6.06667,48.35
88007,5.95,47.95
88096,5.88333,47.95
88256,6.75,48.1667
88524,5.7,48.1667
88505,6.85,48.1667
88184,6.68333,48.2667
88349,7.01667,48.1667
88319,6.91667,48.3833
88006,6.15,48.35
88506,7,48.4
88197,6.75445,48.0048
88496,5.80833,48.2167
88369,6.7379,47.89
88085,6.75,48.1333
88014,6.86667,48.1333
88326,7.03333,48.2833
88366,5.88333,48.35
88338,6.51667,48.3667
88118,5.68333,48.4167
88288,6.15,48.25
88248,5.83333,48.0167
88262,6.75,48.1833
88345,7.05334,48.3206
88290,5.8,48.45
88171,5.91667,47.9833
88297,6.61667,48.2167
88004,5.83333,48
88320,7.01667,48.3
88013,5.9,48.4
88287,5.9,48.1
88040,6.48333,48.2667
88294,6.33333,48.25
88491,6.11723,48.1581
88250,6.56667,48.1167
88531,6.91667,48.0833
88430,5.76667,48.1833
88245,6.93333,48.35
88478,5.85,48.4333
88419,7,48.3333
88162,6.06667,48.1667
88361,7.08333,48.3167
88278,5.93333,48.3667
88432,6.58333,48.4333
88512,6.63333,48.2333
88460,5.73917,48.4092
88387,5.83333,48.3667
88268,7.08333,48.2833
88376,5.7,48.3333
88136,6.45,48.2167
88298,6.65,48.4167
88206,5.93333,48.3167
88094,6.4,48.3
88164,6.05,48.2667
88155,6.08333,48.3167
88240,6.73333,48.1667
88066,6.08333,48.3667
88356,6.8,48.2
88364,6.1,48.3333
88315,6.75,48.2667
88357,6.11667,48.3167
88041,6.23333,48.2667
88282,6.16667,47.9667
88145,6.75,48.2333
88173,6.25,48.3667
88009,6.95,48.1833
88378,6.3,48.2833
88504,5.93333,48.3833
88213,7.06945,48.3389
88274,5.83333,48.2833
88151,6.21667,48.2167
88069,6.31667,48.2667
88110,6.53333,48.4167
88482,5.75,48.1833
88222,6.61667,48.25
88309,6.03333,48.1667
88436,7.06667,48.3667
88439,6.36667,48.1833
88083,5.73333,48.3167
88169,6.68333,48.2
88190,6.36362,48.2856
88260,6.33333,48.3667
88259,5.75,48.2833
88108,6.31667,47.9667
88200,6.33333,48.2333
88327,6.38333,48.3
88182,7.06667,48.3
88352,5.66667,48.2667
88038,6.18333,48.3833
88011,6.53333,48.1167
88125,5.81667,48.2833
88062,5.68333,48.1167
88068,6.83333,48.3167
88381,6.01667,48.1167
88015,5.81667,48.3833
88137,5.81667,48.3333
88347,6.18333,48.1667
88410,6.72251,48.3964
88425,6.58333,48.3833
88372,6.85,48.4
88192,6.18333,48.2
88002,6.2,48.2833
88426,6.79167,47.8667
88254,6.23333,48.3
88097,6.15,48.3333
88116,6.83333,47.9667
88025,5.53333,48.4167
88244,6.85,48.2
88438,6.83333,48.3333
88024,6.21667,48.3667
88023,6.21667,48.3167
88128,6.96667,48.35
88343,5.95,48.25
88444,7.05,48.4167
88271,5.95,48.1667
88090,6.28333,48.3667
88042,6.68333,48.4167
88039,6.05,48.3167
88031,5.85,48.3333
88299,5.96667,48.3167
88389,5.975,48.35
88044,5.65,48.3
88228,6.48333,48.4
88346,7,48.4
88449,6.21667,48.35
88216,6.68333,48.2333
88450,5.8,47.9667
88337,6.36667,48.25
88480,6.26667,48.3333
88046,6.73333,48.1833
88466,5.98333,48.2333
88131,6.65,48.1667
88052,6.1,48.0833
88266,6.67112,48.1723
88415,6.61667,48.0333
88001,6.18333,48.2
88174,6.33333,48.2167
88065,6.05667,48.0995
88243,6.71667,48.3167
88291,6,47.9667
88454,6.53333,48.25
88324,5.87612,48.2928
88185,6.08333,48.35
88276,7.1,48.2833
88295,6.15,48.3167
88363,5.81667,48.4833
88442,6.75,48.0167
88395,6.58333,48.3667
88017,5.78333,48.25
88532,6.43333,48.3
88081,6.85014,47.8794
88204,6.43333,48.2667
88196,6.88333,48.0667
88003,5.76667,48.2
88279,6.11667,48.2333
88490,6.01667,48.1833
88037,6.75,47.9833
88176,6.2,47.9667
88237,6.28333,48.2167
88344,5.6,48.3667
88284,7,48.2167
88098,6.33333,48.1667
88202,6.2,48.3333
88443,5.68333,48.25
88226,6.15,48.2333
88205,6.55,47.95
88257,6.05,48.3333
88203,6.6,48.25
88179,5.86667,48.0167
88350,5.91667,48.3833
88451,6.98333,48.4
88249,5.7,48.2667
88270,5.58333,48.3167
88483,6.36667,48.2
88183,5.66667,48.3833
88314,5.86667,48.0667
88181,7,48.1833
88446,5.8,48.2
88058,5.95,48.3167
88153,6.61667,48.45
88311,6.18333,47.9667
88143,6.46667,48.2833
88502,6.75,48.2167
88412,6.73333,48.3667
88445,6.96667,48.2333
88239,6.2,48.3833
88122,6.26667,48.2167
88437,6.31667,48.2833
88304,6.13333,48.3
88241,5.9,48.3
88302,6.74288,47.8933
88488,6.1,48.2
88053,7.05,48.4167
88493,6.28333,48.3167
88099,6.43333,48.2333
88230,6.56667,48.3833
88457,5.65,48.4
88406,6.25,48.35
88215,7.06667,48.3667
88459,5.91667,48.4
88413,6.95,48.2833
88423,6.95,48.2167
88142,6.38333,48.2167
88416,6.51667,48.35
88263,6.7,48.1333
88149,6.08333,48.15
88404,5.7,48.1167
88092,6.26667,48.1
88225,6.48333,48.0833
88177,6.73333,48.0667
88498,6.63333,47.9833
88335,6.03333,48.2833
88383,6.58333,48.0167
88265,5.73333,48.2667
88106,6.98333,48.1667
88093,7.03333,48.3667
88521,6.61306,48.3084
88193,7.08333,48.25
88500,6.86667,47.9333
88351,6.48333,47.9667
88377,5.96667,47.9833
88089,6.78834,48.1853
88503,7.05,48.5
88035,6.83333,48.1333
88468,6.76495,47.8795
88277,7.06667,48.5
88435,6.82778,48.347
88175,6.58333,48.2167
88152,6.56667,48.25
88109,6.67584,48.0509
88251,6.68333,48.3333
88114,5.9,48.1833
88333,6.66667,48.4
88113,7.06667,48.2833
88374,6.25,48.3167
88189,5.61667,48.3333
88103,6.28333,48.25
88107,5.76667,48.4833
88080,6.6,48.3
88050,6.76667,48.2167
88074,5.48333,48.3667
88489,6.15,48.25
88043,6.1,48.2667
88247,6.4,48.2833
88051,5.9,48.25
88148,6.65,48
88076,6.73333,48.2333
88370,6.11667,48.2167
88325,6.01834,48.2245
88022,5.85,48.2333
88469,6.06667,48.3
88087,6.43333,48.1667
88165,6.88333,48.3667
88157,6.45,48.1
88221,6.18333,48.0333
88049,6.01667,48.0833
88510,5.76667,48.1
88394,5.71667,48.0833
88368,6.1,48.3167
88235,6.23333,48.0333
88296,5.73333,48.2167
88199,5.91667,48.1167
88234,6.23333,48.0667
88016,6.03333,48.0667
88273,6.51667,48.2167
88059,6.8,48.2167
88115,6.88333,48.1667
88518,6.01667,48.2667
88060,6.05,48.3583
88362,7.05,48.4
88086,6.71667,48.2
88139,6,48.3
88168,6.53333,48.3667
88212,5.48333,48.3833
88331,6.63333,48.2667
88461,5.86667,48.1667
88224,6.46667,48.3167
88032,7.06667,48.25
88328,6.85,48.3333
88476,5.98333,48.3333
88527,6.61667,48.4167
88501,7.06667,48.3833
88130,6.61667,48.2667
88261,6.7,48.2
88275,7.15,48.3167
88027,6.51667,48.3
88010,5.86667,48.3833
88475,5.73333,48.1
88511,5.58333,48.35
88427,5.95,48.2833
88126,6.35,48.2
88367,6.63333,48.35
88163,6.31667,48.3667
88070,6.23333,48.3333
88056,6.16667,48.35
88515,6.18333,48.1
88252,6.11667,48.1333
88517,5.93333,48.1333
88526,7.11667,48.25
88441,6.1,48.1667
88418,6.65,48.2833
88463,6.9,48.25
88417,6.65,48.3333
88342,6.45,48.3
88330,5.98333,48.0833
88399,6.61667,48.1667
88161,6.18333,48.1333
88472,6.01667,48.15
88033,7.0139,48.3428
88400,6.03333,48.3167
88514,5.86667,48.3333
88474,5.73333,48.3
88104,5.70889,48.297
88132,6.51667,48.2
88133,6.5,48.25
88144,6.06667,48.25
88440,5.85,48.2667
88321,5.7,48.35
88530,6.4,48.05
88455,5.85,48.05
88129,6.26667,48.2667
88433,5.95,48.35
88310,5.96667,48.0333
88456,5.9,48.1
88318,6.53333,48.35
88055,6.3,48.3
88084,6.28333,48.4167
88508,6.21667,48.1833
88470,6.75,48.0833
88303,5.61667,48.3833
88036,5.78333,48.3833
88497,6.41667,48.2833
88201,6.31667,48.1667
88008,6.66667,48.3833
88401,5.78333,48.3167
88100,6.01667,48.35
88382,6.06667,48.2833
88220,5.9,47.9667
88091,6.6,48.1667
88219,5.68333,48.45
88289,5.81667,48.1
88448,5.73333,48.1667
88360,5.95,48.1333
88123,5.65,48.1
88029,6.26667,48
88105,6.03333,48.0333
88519,6.9,48.3333
88117,5.81667,48.3333
88359,6.68333,48.1833
88305,5.70167,48.4212
88267,6.15,48.15
88408,6.66667,47.9333
88293,5.7,48.45
88167,6.66667,48.1333
88026,6.56667,48.2167
88258,5.78333,48.0667
88317,7.02306,48.4303
88180,5.88333,48.0833
89038,3.9,47.9
89209,2.96667,48.1667
89363,3.66667,47.65
89325,3.11667,47.65
89458,3.23333,48.25
89261,3.53333,48.2333
89277,3.88333,47.6667
89278,3.4,48.1667
89251,3.33333,47.8
89219,3.81667,48.0667
89418,3.96667,47.85
89440,3.23333,48.0167
89138,3.1,47.9333
89131,4.2,47.85
89202,3.66667,47.7167
89355,4.06667,47.8667
89482,3.91667,47.8
89096,3.56667,47.9
89184,4.16667,47.7333
89304,3.38333,47.8667
89070,3.03333,47.8667
89191,4.21667,47.8167
89046,2.95,47.7
89347,3.91667,47.4167
89132,4.23333,47.7
89023,3.61667,47.7667
89171,3.5,48.2167
89010,3.96667,47.7333
89352,3.03333,47.65
89479,3.63333,47.7167
89337,3.63333,47.75
89465,3.23333,48.2667
89364,3.76667,47.4667
89165,3.6,48.2167
89281,3.26667,47.85
89349,4.05,47.3833
89273,3.17584,47.61
89408,3.13333,47.7333
89177,3.6,47.6167
89361,3.36195,47.8339
89146,3.81667,47.5
89314,3.66667,47.6333
89048,3.71667,48.1333
89272,3.33333,47.7167
89236,3.3,48.1833
89162,3.25,48.2667
89102,3.5,47.75
89143,3.06667,48.2167
89176,3.73333,47.4167
89228,3.41667,47.8
89289,3.36667,47.95
89093,3.1,48.3167
89354,3.25,48.2167
89373,3.35,48.2167
89039,3.9,47.8
89416,3.29445,47.5864
89108,3.7,47.7667
89153,3.98333,47.8667
89319,3.65,47.7833
89195,3.26667,48.15
89158,3.3419,47.5038
89279,4,47.7
89270,3.51667,47.65
89339,3.96917,47.5667
89222,3.31667,47.65
89390,3.2,48.3167
89192,3.15,47.8
89011,3.88333,47.5167
89436,3.71667,48.0333
89471,3.4,48.1833
89477,3.75,47.8667
89287,3.25,48.1833
89174,3.46667,47.6333
89098,3.95,47.9
89260,3.46667,47.6167
89175,3.81667,47.85
89486,3.95,47.7833
89005,4.16667,47.7667
89074,3.1275,48.3195
89008,4.01667,47.5667
89221,3.38333,47.6833
89263,3.58333,47.85
89155,3.61667,47.7167
89292,3.83333,47.9667
89356,3.33333,47.8167
89021,3.75,47.4833
89051,3.38333,48.1
89040,3.73333,47.6167
89006,4.11667,47.8
89464,3.3,48.0833
89188,3.85,47.5333
89267,4.03333,47.5333
89139,3.4,47.7333
89457,3.48333,47.9167
89469,3.4075,48.3528
89432,3.55,48.1333
89362,3.78333,47.5833
89365,3,47.6833
89309,3.2,48.2833
89478,3.63333,47.7
89134,4.03333,47.4667
89427,3.53333,47.75
89315,3.76667,47.7667
89203,3.85,47.4667
89421,4.06667,47.5333
89032,4.03333,47.4167
89242,3.75,47.8667
89414,3.4,48.2833
89320,4.16306,47.9417
89447,3.95,47.8833
89238,3.63333,47.6
89266,3.71667,47.5167
89288,3.56667,48.0333
89013,3.53333,47.8833
89366,3.23333,47.9333
89105,3.51667,47.9
89078,3.35,47.9333
89205,3.78333,47.9667
89058,4.05389,47.425
89232,3.88333,47.55
89124,3.16667,48.3333
89452,3.33333,48
89239,3.33333,48.1667
89367,3.26667,47.6167
89300,4.13333,47.55
89286,3.35,47.7667
89223,4.08333,47.8
89334,3.31,47.8237
89380,3.1,48.0667
89179,3.3,47.65
89419,3.3,47.7333
89484,3.31667,47.9167
89170,3.76667,47.4333
89338,3.3,48.2167
89154,3.46667,47.7333
89104,3.83333,47.8
89412,4.05,47.5667
89037,3.31667,47.95
89127,3.25,48.2167
89376,4.07306,47.6689
89466,3.18333,48.1667
89441,3.73333,47.6667
89145,3.8,47.4
89439,3.71667,47.9667
89041,3.80528,48.0206
89302,3.3,48.35
89332,3.05111,48.3056
89069,3.7,48.0833
89061,3.81667,47.9667
89071,3.66667,47.45
89128,3.96667,47.5833
89434,3.43333,48.15
89306,3.86667,47.4833
89336,4,47.4333
89437,3.68333,47.9
89001,3.71667,47.6667
89291,3.30278,48.11
89453,3.5,47.7833
89467,3.06667,48.2667
89446,3.73333,47.4667
89245,3.25,48.1
89120,3.58333,48.1667
89156,3.58333,47.9833
89374,4.01667,47.7667
89368,3.2,47.6167
89397,3.23333,47.85
89454,3.12973,47.9395
89130,3.68333,47.6833
89031,3.56667,47.9167
89240,3.38333,48.1667
89025,3.9,47.4833
89456,3.18333,48.3
89088,3.35,47.85
89214,3.53333,48.25
89100,3,48.2
89378,3.93333,47.5
89264,3.02917,48.1725
89029,3.5,47.9167
89094,3.21667,48.0833
89073,3.06667,47.7667
89099,3.53333,47.95
89250,3.81667,47.9
89067,3.33333,47.9833
89227,3.75,47.9
89448,4.11667,47.5333
89483,3.38333,48.25
89086,3.09167,47.8833
89262,4.05,47.8833
89149,3.86667,47.9
89217,3.31667,47.6833
89249,3.63333,48.0333
89182,3.56667,47.6167
89004,4.21667,47.65
89450,3.15,48.2
89187,4.3,47.8167
89129,3.55,47.5333
89160,3.28333,48.1333
89285,3.33333,48.35
89168,3.86667,47.8167
89118,3.58333,47.7
89324,2.88334,47.7462
89276,3.8,48.0333
89451,3.5,48.1
89371,3.91667,47.75
89019,4.21667,47.9333
89226,3.73333,47.8667
89425,3.75,48.0333
89353,3.18333,48.0167
89050,3.51667,47.9333
89213,3.41667,47.8833
89133,3.18333,47.9833
