CodCirLg,Inscrits,Abstentions,Votants,Blancs,Nuls,Exprimes,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NumPanneauCand,NbVoix,codeDepartement,code_dep_min,code_dep,id_circo,entete
02,85418,35585,49833,460,142,49231,BENZELMAT,Yasmine,Mme,FN,Front National,5,2828,078,78,78,78002,
02,85418,35585,49833,460,142,49231,POIROT,Pascal,M.,DVD,Divers droite,6,1525,078,78,78,78002,
02,85418,35585,49833,460,142,49231,PONTLEVOY,Gilles,M.,DVG,Divers gauche,7,429,078,78,78,78002,
02,85418,35585,49833,460,142,49231,SORIANO,Marc,M.,FI,La France insoumise,8,3583,078,78,78,78002,
02,85418,35585,49833,460,142,49231,RUELLAN,Tanguy,M.,ECO,Ecologiste,9,3062,078,78,78,78002,
02,85418,35585,49833,460,142,49231,BARROT,Jean-Noël,M.,REM,La République en marche,10,21581,078,78,78,78002,
02,85418,35585,49833,460,142,49231,FOREL,Françoise,Mme,DLF,Debout la France,11,643,078,78,78,78002,
02,85418,35585,49833,460,142,49231,JULLIÉ,Céline,Mme,EXD,Extrême droite,12,591,078,78,78,78002,
02,85418,35585,49833,460,142,49231,DEVIN,Emmanuelle,Mme,DVD,Divers droite,13,8,078,78,78,78002,
02,85418,35585,49833,460,142,49231,JANISSET,Hélène,Mme,EXG,Extrême gauche,14,194,078,78,78,78002,
02,85418,35585,49833,460,142,49231,SAYOUS,Jean-Guy,M.,DVD,Divers droite,15,180,078,78,78,78002,
02,85418,35585,49833,460,142,49231,BIZET,Jérémy,M.,ECO,Ecologiste,16,635,078,78,78,78002,
02,85418,35585,49833,460,142,49231,GARGASSON,Sylvain,M.,DIV,Divers,17,336,078,78,78,78002,
03,83224,36782,46442,394,124,45924,LANGLET,Romain-Xavier,M.,DVD,Divers droite,1,150,078,78,78,78003,
03,83224,36782,46442,394,124,45924,DURAND-SMET,Marie,Mme,DIV,Divers,2,218,078,78,78,78003,
03,83224,36782,46442,394,124,45924,LANGLOIS,Alexandre,M.,FI,La France insoumise,3,2621,078,78,78,78003,
03,83224,36782,46442,394,124,45924,BRILLAULT,Philippe,M.,LR,Les Républicains,4,11627,078,78,78,78003,
03,83224,36782,46442,394,124,45924,TARDY-JOUBERT,Nicolas,M.,DVD,Divers droite,5,1897,078,78,78,78003,
03,83224,36782,46442,394,124,45924,BOUIRI,Jean-Michel,M.,DIV,Divers,6,247,078,78,78,78003,
03,83224,36782,46442,394,124,45924,LAVEZZARI,Michèle,Mme,DVG,Divers gauche,7,218,078,78,78,78003,
03,83224,36782,46442,394,124,45924,PIRON,Béatrice,Mme,REM,La République en marche,8,21612,078,78,78,78003,
03,83224,36782,46442,394,124,45924,SAKHO,Sidi,M.,DVD,Divers droite,9,492,078,78,78,78003,
03,83224,36782,46442,394,124,45924,TOURNIER,Thibault,M.,DLF,Debout la France,10,666,078,78,78,78003,
03,83224,36782,46442,394,124,45924,GALARDINI,Stéphane,M.,ECO,Ecologiste,11,1051,078,78,78,78003,
03,83224,36782,46442,394,124,45924,AUGUSTIN,Olivier,M.,EXG,Extrême gauche,12,165,078,78,78,78003,
03,83224,36782,46442,394,124,45924,HUE,Nicolas,M.,SOC,Parti socialiste,13,2431,078,78,78,78003,
03,83224,36782,46442,394,124,45924,DE GONNEVILLE,Stéphanie,Mme,FN,Front National,14,2529,078,78,78,78003,
04,78497,34253,44244,349,114,43781,LEBEC,Marie,Mme,REM,La République en marche,1,20980,078,78,78,78004,
04,78497,34253,44244,349,114,43781,BOINON,Olivier,M.,DVG,Divers gauche,2,353,078,78,78,78004,
04,78497,34253,44244,349,114,43781,HUET,Faustine,Mme,FI,La France insoumise,3,3163,078,78,78,78004,
04,78497,34253,44244,349,114,43781,BELLIER,Marc,M.,DIV,Divers,4,295,078,78,78,78004,
04,78497,34253,44244,349,114,43781,VERCKEN,Eléonore,Mme,DVD,Divers droite,5,579,078,78,78,78004,
04,78497,34253,44244,349,114,43781,FOURNIER,Ghislain,M.,LR,Les Républicains,7,9803,078,78,78,78004,
04,78497,34253,44244,349,114,43781,SAMAKÉ,Aline,Mme,DIV,Divers,8,89,078,78,78,78004,
04,78497,34253,44244,349,114,43781,BELALA,Monika,Mme,SOC,Parti socialiste,9,1828,078,78,78,78004,
04,78497,34253,44244,349,114,43781,MEGRET,Olivier,M.,COM,Parti communiste français,10,553,078,78,78,78004,
04,78497,34253,44244,349,114,43781,COUEIGNAS,Claire,Mme,DLF,Debout la France,11,421,078,78,78,78004,
04,78497,34253,44244,349,114,43781,DARRAS,Marie-Françoise,Mme,ECO,Ecologiste,12,1739,078,78,78,78004,
04,78497,34253,44244,349,114,43781,TAUPIN,Nicolas,M.,DIV,Divers,13,294,078,78,78,78004,
04,78497,34253,44244,349,114,43781,LŒVENBRUCK,Emmanuel,M.,DVD,Divers droite,14,1216,078,78,78,78004,
04,78497,34253,44244,349,114,43781,MAUREL,Franck,M.,EXG,Extrême gauche,15,134,078,78,78,78004,
04,78497,34253,44244,349,114,43781,RENAUDIN,Marie-Jo,Mme,FN,Front National,16,2334,078,78,78,78004,
05,73783,34571,39212,293,111,38808,MARS,Jean-Philippe,M.,ECO,Ecologiste,1,801,078,78,78,78005,
05,73783,34571,39212,293,111,38808,RIMAUX,Laurence,Mme,DIV,Divers,2,272,078,78,78,78005,
05,73783,34571,39212,293,111,38808,TOULEMONDE,Laurence,Mme,FN,Front National,3,2069,078,78,78,78005,
05,73783,34571,39212,293,111,38808,THEVENET,Sophie,Mme,FI,La France insoumise,4,3203,078,78,78,78005,
05,73783,34571,39212,293,111,38808,AUDROIN,Roger,M.,COM,Parti communiste français,5,496,078,78,78,78005,
05,73783,34571,39212,293,111,38808,DENÉ,Jean-Luc,M.,ECO,Ecologiste,6,723,078,78,78,78005,
05,73783,34571,39212,293,111,38808,AMAGLIO-TERISSE,Isabelle,Mme,RDG,Parti radical de gauche,7,2080,078,78,78,78005,
05,73783,34571,39212,293,111,38808,MYARD,Jacques,M.,LR,Les Républicains,8,10611,078,78,78,78005,
05,73783,34571,39212,293,111,38808,BRAUN-PIVET,Yaël,Mme,REM,La République en marche,9,18299,078,78,78,78005,
05,73783,34571,39212,293,111,38808,LÉPICIER,Alain,M.,EXG,Extrême gauche,10,171,078,78,78,78005,
05,73783,34571,39212,293,111,38808,GOUILLY,Audrey,Mme,DIV,Divers,11,83,078,78,78,78005,
05,73783,34571,39212,293,111,38808,CASTILLON,Adeline,Mme,DVD,Divers droite,12,0,078,78,78,78005,
06,75709,36813,38896,367,136,38393,POUZYREFF,Natalia,Mme,REM,La République en marche,1,18396,078,78,78,78006,
06,75709,36813,38896,367,136,38393,ROELANDT,David,M.,DIV,Divers,2,173,078,78,78,78006,
06,75709,36813,38896,367,136,38393,BENTZ,Christophe,M.,DVD,Divers droite,3,732,078,78,78,78006,
06,75709,36813,38896,367,136,38393,LANCELOT,Véronique,Mme,DIV,Divers,4,283,078,78,78,78006,
06,75709,36813,38896,367,136,38393,LANYI,Laurent,M.,DVG,Divers gauche,5,140,078,78,78,78006,
06,75709,36813,38896,367,136,38393,SAINT-PERON,Béatrice,Mme,DVG,Divers gauche,6,316,078,78,78,78006,
06,75709,36813,38896,367,136,38393,ROUXEL,Didier,M.,FN,Front National,7,2333,078,78,78,78006,
06,75709,36813,38896,367,136,38393,MOREUX,Clément,M.,DIV,Divers,8,98,078,78,78,78006,
06,75709,36813,38896,367,136,38393,PASCAUD,Nelly,Mme,FI,La France insoumise,9,3295,078,78,78,78006,
06,75709,36813,38896,367,136,38393,MORANGE,Pierre,M.,LR,Les Républicains,10,10155,078,78,78,78006,
06,75709,36813,38896,367,136,38393,DUPÉ-SUAREZ,Josiane,Mme,COM,Parti communiste français,11,1744,078,78,78,78006,
06,75709,36813,38896,367,136,38393,COLLACHOT,Denise,Mme,DLF,Debout la France,12,387,078,78,78,78006,
06,75709,36813,38896,367,136,38393,HEMERY,Frédéric,M.,EXG,Extrême gauche,13,209,078,78,78,78006,
06,75709,36813,38896,367,136,38393,ABOUHAMDA,Fouad,M.,DIV,Divers,14,132,078,78,78,78006,
07,80623,40966,39657,425,120,39112,DEBOUTIN,Paul,M.,FI,La France insoumise,1,4621,078,78,78,78007,
07,80623,40966,39657,425,120,39112,FROGER,Yann,M.,ECO,Ecologiste,2,352,078,78,78,78007,
07,80623,40966,39657,425,120,39112,PRADIER,Nicole,Mme,COM,Parti communiste français,3,484,078,78,78,78007,
07,80623,40966,39657,425,120,39112,SENÉE,Ghislaine,Mme,ECO,Ecologiste,4,3241,078,78,78,78007,
07,80623,40966,39657,425,120,39112,RICHARD,Arnaud,M.,UDI,Union des Démocrates et Indépendants,5,7600,078,78,78,78007,
07,80623,40966,39657,425,120,39112,DE VAUCOULEURS,Michèle,Mme,MDM,Modem,6,15924,078,78,78,78007,
07,80623,40966,39657,425,120,39112,TOP,Rémi,M.,DIV,Divers,7,301,078,78,78,78007,
07,80623,40966,39657,425,120,39112,TAILLEBOIS,Christian,M.,DVD,Divers droite,8,1041,078,78,78,78007,
07,80623,40966,39657,425,120,39112,BAECKEROOT,Myriam,Mme,EXD,Extrême droite,9,424,078,78,78,78007,
07,80623,40966,39657,425,120,39112,KOSTIAEVA,Victoria,Mme,FN,Front National,10,3580,078,78,78,78007,
07,80623,40966,39657,425,120,39112,KAYA,Ali,M.,EXG,Extrême gauche,11,236,078,78,78,78007,
07,80623,40966,39657,425,120,39112,LEBRUN,Serge,M.,DVG,Divers gauche,12,141,078,78,78,78007,
07,80623,40966,39657,425,120,39112,HAUTEFEUILLE,Pierre,M.,DIV,Divers,13,301,078,78,78,78007,
07,80623,40966,39657,425,120,39112,FERAUD,Sandrine,Mme,DLF,Debout la France,14,866,078,78,78,78007,
08,73870,41950,31920,587,201,31132,GONNOT,Thierry,M.,EXG,Extrême gauche,1,266,078,78,78,78008,
08,73870,41950,31920,587,201,31132,DE DINECHIN,Bénédicte,Mme,DVD,Divers droite,2,224,078,78,78,78008,
08,73870,41950,31920,587,201,31132,BOULAY,Mathieu,M.,DIV,Divers,3,70,078,78,78,78008,
08,73870,41950,31920,587,201,31132,SAHIN,Hulya,Mme,DIV,Divers,4,333,078,78,78,78008,
08,73870,41950,31920,587,201,31132,KOOIMAN,Esther,Mme,ECO,Ecologiste,5,500,078,78,78,78008,
08,73870,41950,31920,587,201,31132,COURBIS,Aude,Mme,DIV,Divers,6,206,078,78,78,78008,
08,73870,41950,31920,587,201,31132,LE COR,Eliane,Mme,EXD,Extrême droite,7,401,078,78,78,78008,
08,73870,41950,31920,587,201,31132,VIALAY,Michel,M.,LR,Les Républicains,8,5351,078,78,78,78008,
08,73870,41950,31920,587,201,31132,CARBONNE,Romain,M.,FI,La France insoumise,9,3997,078,78,78,78008,
08,73870,41950,31920,587,201,31132,LEFEBVRE,Jack,M.,EXG,Extrême gauche,10,127,078,78,78,78008,
08,73870,41950,31920,587,201,31132,TAVERNE,Michael,M.,DLF,Debout la France,11,658,078,78,78,78008,
08,73870,41950,31920,587,201,31132,DESCAMPS-CROSNIER,Françoise,Mme,SOC,Parti socialiste,12,2904,078,78,78,78008,
08,73870,41950,31920,587,201,31132,SIMÉONI,François,M.,FN,Front National,13,4868,078,78,78,78008,
08,73870,41950,31920,587,201,31132,MOUDNIB,Khadija,Mme,REM,La République en marche,14,7744,078,78,78,78008,
08,73870,41950,31920,587,201,31132,HAZAN,Stéphane,M.,DVD,Divers droite,15,1316,078,78,78,78008,
08,73870,41950,31920,587,201,31132,ROULOT,Eric,M.,COM,Parti communiste français,16,1391,078,78,78,78008,
08,73870,41950,31920,587,201,31132,EDDAIKHANE,Abdelmajid,M.,DIV,Divers,17,776,078,78,78,78008,
09,90982,47636,43346,671,172,42503,GOMMARD,Philippe,M.,EXG,Extrême gauche,1,348,078,78,78,78009,
09,90982,47636,43346,671,172,42503,MARTIN,François,M.,DVD,Divers droite,2,391,078,78,78,78009,
09,90982,47636,43346,671,172,42503,QUINTIN,Guillaume,M.,FI,La France insoumise,3,4794,078,78,78,78009,
09,90982,47636,43346,671,172,42503,LAVENNE-REYNAERT,Marie-France,Mme,DLF,Debout la France,4,948,078,78,78,78009,
09,90982,47636,43346,671,172,42503,GADÉ,Christiane,Mme,EXD,Extrême droite,5,319,078,78,78,78009,
09,90982,47636,43346,671,172,42503,LATAILLADE,Renaud,M.,DVD,Divers droite,6,121,078,78,78,78009,
09,90982,47636,43346,671,172,42503,HAMDI,Ferid,M.,DVD,Divers droite,7,509,078,78,78,78009,
09,90982,47636,43346,671,172,42503,CHAKARIAN,Victoria,Mme,EXG,Extrême gauche,8,132,078,78,78,78009,
09,90982,47636,43346,671,172,42503,DE FLEURY,Thibaud,M.,COM,Parti communiste français,9,549,078,78,78,78009,
09,90982,47636,43346,671,172,42503,BEGUE,Isabelle,Mme,DIV,Divers,10,356,078,78,78,78009,
09,90982,47636,43346,671,172,42503,MALLEM,Nadir Yanisse,M.,ECO,Ecologiste,11,56,078,78,78,78009,
09,90982,47636,43346,671,172,42503,ANOUAR,Salah,M.,ECO,Ecologiste,12,1181,078,78,78,78009,
09,90982,47636,43346,671,172,42503,MILLIENNE,Bruno,M.,MDM,Modem,13,16048,078,78,78,78009,
09,90982,47636,43346,671,172,42503,TETART,Jean-Marie,M.,LR,Les Républicains,14,8634,078,78,78,78009,
09,90982,47636,43346,671,172,42503,MOHAMMAD,Ali,M.,SOC,Parti socialiste,15,1616,078,78,78,78009,
09,90982,47636,43346,671,172,42503,NORBERT-COUADE,Emmanuel,M.,FN,Front National,16,6501,078,78,78,78009,
10,88769,38712,50057,546,169,49342,SAULNIER,Marielle,Mme,EXG,Extrême gauche,1,245,078,78,78,78010,
10,88769,38712,50057,546,169,49342,NICOLETTA,Benjamin,M.,FI,La France insoumise,2,4341,078,78,78,78010,
10,88769,38712,50057,546,169,49342,JUTIER,David,M.,ECO,Ecologiste,3,2479,078,78,78,78010,
10,88769,38712,50057,546,169,49342,BOCHE,Joël,M.,DLF,Debout la France,4,805,078,78,78,78010,
10,88769,38712,50057,546,169,49342,MANTONI,Marie-Thérèse,Mme,DVG,Divers gauche,5,306,078,78,78,78010,
10,88769,38712,50057,546,169,49342,LE HOT,François,M.,FN,Front National,6,3902,078,78,78,78010,
10,88769,38712,50057,546,169,49342,BERGÉ,Aurore,Mme,REM,La République en marche,7,23009,078,78,78,78010,
10,88769,38712,50057,546,169,49342,GALL,Laure,Mme,ECO,Ecologiste,8,518,078,78,78,78010,
10,88769,38712,50057,546,169,49342,HUSSON,Jean-Claude,M.,SOC,Parti socialiste,9,2391,078,78,78,78010,
10,88769,38712,50057,546,169,49342,POISSON,Jean-Frédéric,M.,DVD,Divers droite,10,9434,078,78,78,78010,
10,88769,38712,50057,546,169,49342,FONSALAS,Frédéric,M.,DVD,Divers droite,11,388,078,78,78,78010,
10,88769,38712,50057,546,169,49342,CHEVRIER,Philippe,M.,EXD,Extrême droite,12,335,078,78,78,78010,
10,88769,38712,50057,546,169,49342,AURIBAULT,Corinne,Mme,COM,Parti communiste français,13,530,078,78,78,78010,
10,88769,38712,50057,546,169,49342,BURÇON,Laurent,M.,DVD,Divers droite,14,221,078,78,78,78010,
10,88769,38712,50057,546,169,49342,CUNY,Audrey,Mme,DIV,Divers,15,438,078,78,78,78010,
11,68023,34605,33418,362,137,32919,ANDROUËT,Mathilde,Mme,FN,Front National,1,2315,078,78,78,78011,
11,68023,34605,33418,362,137,32919,HAMON,Benoît,M.,SOC,Parti socialiste,2,7436,078,78,78,78011,
11,68023,34605,33418,362,137,32919,HAÏ,Nadia,Mme,REM,La République en marche,3,10858,078,78,78,78011,
11,68023,34605,33418,362,137,32919,FOURNIER,Vincent,M.,EXG,Extrême gauche,4,97,078,78,78,78011,
11,68023,34605,33418,362,137,32919,FOURGOUS,Jean-Michel,M.,LR,Les Républicains,5,7601,078,78,78,78011,
11,68023,34605,33418,362,137,32919,CANTALUPPI,Sylvia,Mme,DLF,Debout la France,6,433,078,78,78,78011,
11,68023,34605,33418,362,137,32919,BREUGNOT,Mireille,Mme,EXD,Extrême droite,7,242,078,78,78,78011,
11,68023,34605,33418,362,137,32919,AMAR,Yassine,M.,DIV,Divers,8,205,078,78,78,78011,
11,68023,34605,33418,362,137,32919,MNAOUAR,Mehdi,M.,DIV,Divers,9,63,078,78,78,78011,
11,68023,34605,33418,362,137,32919,LÉVIS,Mathurin,M.,FI,La France insoumise,10,2847,078,78,78,78011,
11,68023,34605,33418,362,137,32919,RUFFET,Matthieu,M.,DIV,Divers,11,76,078,78,78,78011,
11,68023,34605,33418,362,137,32919,MISEREY,Luc,M.,COM,Parti communiste français,12,580,078,78,78,78011,
11,68023,34605,33418,362,137,32919,ÉGASSE,Christine,Mme,EXG,Extrême gauche,13,166,078,78,78,78011,
12,69005,32832,36173,358,112,35703,BAS,Marie-Noëlle,Mme,SOC,Parti socialiste,1,1731,078,78,78,78012,
12,69005,32832,36173,358,112,35703,DOUILLET,David,M.,LR,Les Républicains,2,9744,078,78,78,78012,
12,69005,32832,36173,358,112,35703,PINSON,Françoise,Mme,COM,Parti communiste français,3,388,078,78,78,78012,
12,69005,32832,36173,358,112,35703,WEBER,Danielle,Mme,EXD,Extrême droite,4,277,078,78,78,78012,
12,69005,32832,36173,358,112,35703,ROUSSILLO,Stéphane,M.,DIV,Divers,5,256,078,78,78,78012,
12,69005,32832,36173,358,112,35703,BARO,Antoine,M.,FI,La France insoumise,6,3536,078,78,78,78012,
12,69005,32832,36173,358,112,35703,MERCIER,Jean-Pierre,M.,EXG,Extrême gauche,7,216,078,78,78,78012,
12,69005,32832,36173,358,112,35703,GRACY,Florian,M.,ECO,Ecologiste,8,52,078,78,78,78012,
12,69005,32832,36173,358,112,35703,CHARTON,Patricia,Mme,ECO,Ecologiste,9,1043,078,78,78,78012,
12,69005,32832,36173,358,112,35703,MOUYON,Marion,Mme,DVD,Divers droite,10,1,078,78,78,78012,
12,69005,32832,36173,358,112,35703,GALLAIS,Jean-Luc,M.,FN,Front National,11,2266,078,78,78,78012,
12,69005,32832,36173,358,112,35703,GRANJUS,Florence,Mme,REM,La République en marche,12,14835,078,78,78,78012,
12,69005,32832,36173,358,112,35703,FOURNIÈRE,Isabelle,Mme,ECO,Ecologiste,13,626,078,78,78,78012,
12,69005,32832,36173,358,112,35703,MÉTAIS,Fabien,M.,DLF,Debout la France,14,732,078,78,78,78012,
01,90241,44002,46239,688,341,45210,VALLEE,Maryse,Mme,EXG,Extrême gauche,1,351,079,79,79,79001,
01,90241,44002,46239,688,341,45210,GENDRY,Martine,Mme,FN,Front National,2,3106,079,79,79,79001,
01,90241,44002,46239,688,341,45210,CHICHE,Guillaume,M.,REM,La République en marche,3,18350,079,79,79,79001,
01,90241,44002,46239,688,341,45210,ABI NADER,Joseph,M.,DIV,Divers,4,280,079,79,79,79001,
01,90241,44002,46239,688,341,45210,SEGUIN,Nathalie,Mme,FI,La France insoumise,5,7164,079,79,79,79001,
01,90241,44002,46239,688,341,45210,PELISSIER,Tristan,M.,DIV,Divers,6,238,079,79,79,79001,
01,90241,44002,46239,688,341,45210,THEBAULT,Marc,M.,UDI,Union des Démocrates et Indépendants,7,5140,079,79,79,79001,
01,90241,44002,46239,688,341,45210,TRUONG,Elodie,Mme,SOC,Parti socialiste,8,3952,079,79,79,79001,
01,90241,44002,46239,688,341,45210,CHARLIER,Cédric,M.,DLF,Debout la France,9,720,079,79,79,79001,
01,90241,44002,46239,688,341,45210,DENOUES,Coralie,Mme,DVD,Divers droite,10,3279,079,79,79,79001,
01,90241,44002,46239,688,341,45210,PIVETEAU,Alain,M.,DVG,Divers gauche,11,2167,079,79,79,79001,
01,90241,44002,46239,688,341,45210,GIRAUD,Cyril,M.,EXD,Extrême droite,12,463,079,79,79,79001,
02,97396,46023,51373,791,338,50244,BATHO,Delphine,Mme,SOC,Parti socialiste,1,14970,079,79,79,79002,
02,97396,46023,51373,791,338,50244,RÉAU,Laurence,Mme,ECO,Ecologiste,2,1284,079,79,79,79002,
02,97396,46023,51373,791,338,50244,VACHON,Séverine,Mme,LR,Les Républicains,3,6395,079,79,79,79002,
02,97396,46023,51373,791,338,50244,MAILLOU,Yannick,M.,FI,La France insoumise,4,5319,079,79,79,79002,
02,97396,46023,51373,791,338,50244,CHARBONNEAU,Jean-Romée,M.,FN,Front National,5,5577,079,79,79,79002,
02,97396,46023,51373,791,338,50244,CLÉMENT,Sylvie,Mme,DIV,Divers,6,444,079,79,79,79002,
02,97396,46023,51373,791,338,50244,HEINTZ,Christine,Mme,REM,La République en marche,7,15875,079,79,79,79002,
02,97396,46023,51373,791,338,50244,POUPINOT,Nicole,Mme,EXG,Extrême gauche,8,380,079,79,79,79002,
03,84790,41947,42843,895,403,41545,BOIVIN,Armelle,Mme,ECO,Ecologiste,1,1438,079,79,79,79003,
03,84790,41947,42843,895,403,41545,FIEVET,Jean-Marie,M.,REM,La République en marche,2,16692,079,79,79,79003,
03,84790,41947,42843,895,403,41545,ROBIN,David,M.,EXD,Extrême droite,3,388,079,79,79,79003,
03,84790,41947,42843,895,403,41545,CHAUMERON,Lucie,Mme,FN,Front National,4,4525,079,79,79,79003,
03,84790,41947,42843,895,403,41545,BONNEAU,Marc,M.,SOC,Parti socialiste,5,4864,079,79,79,79003,
03,84790,41947,42843,895,403,41545,SZOTOWSKI,Ludvic,M.,EXG,Extrême gauche,6,311,079,79,79,79003,
03,84790,41947,42843,895,403,41545,MORMICHE,Valérie,Mme,DIV,Divers,7,379,079,79,79,79003,
03,84790,41947,42843,895,403,41545,COCHARD,Philippe,M.,FI,La France insoumise,8,4175,079,79,79,79003,
03,84790,41947,42843,895,403,41545,POUJADE,Marie,Mme,DLF,Debout la France,9,845,079,79,79,79003,
03,84790,41947,42843,895,403,41545,SCHAAF-GAUTHIER,Véronique,Mme,LR,Les Républicains,10,7928,079,79,79,79003,
01,84296,43920,40376,793,335,39248,NGUYEN,Mai-Linh,Mme,DIV,Divers,1,202,080,80,80,80001,
01,84296,43920,40376,793,335,39248,AISSAOUI,Amal,Mme,EXG,Extrême gauche,2,313,080,80,80,80001,
01,84296,43920,40376,793,335,39248,MOUKO,Ricky,M.,DIV,Divers,3,116,080,80,80,80001,
01,84296,43920,40376,793,335,39248,REITZMAN,Dominique,Mme,EXG,Extrême gauche,4,180,080,80,80,80001,
01,84296,43920,40376,793,335,39248,FLAHAUT,Yvon,M.,EXD,Extrême droite,5,599,080,80,80,80001,
01,84296,43920,40376,793,335,39248,RUFFIN,François,M.,FI,La France insoumise,6,9545,080,80,80,80001,
01,84296,43920,40376,793,335,39248,DE LAPERSONNE,Franck,M.,FN,Front National,7,6255,080,80,80,80001,
01,84296,43920,40376,793,335,39248,DUMONT,Nicolas,M.,REM,La République en marche,8,13394,080,80,80,80001,
01,84296,43920,40376,793,335,39248,DECAYEUX,Stéphane,M.,LR,Les Républicains,9,5251,080,80,80,80001,
01,84296,43920,40376,793,335,39248,TRYOEN,Florient,M.,DLF,Debout la France,10,623,080,80,80,80001,
01,84296,43920,40376,793,335,39248,BOISTARD,Pascale,Mme,SOC,Parti socialiste,11,2770,080,80,80,80001,
02,75505,37998,37507,525,202,36780,BAUVOIS,Étienne,M.,EXD,Extrême droite,1,237,080,80,80,80002,
02,75505,37998,37507,525,202,36780,VERSAEN,Nicolas,M.,FN,Front National,2,4044,080,80,80,80002,
02,75505,37998,37507,525,202,36780,PALENI,Bruno,M.,EXG,Extrême gauche,3,389,080,80,80,80002,
02,75505,37998,37507,525,202,36780,DEVISSE,Noémie,Mme,DLF,Debout la France,4,491,080,80,80,80002,
02,75505,37998,37507,525,202,36780,JARDÉ,Olivier,M.,DVD,Divers droite,5,4579,080,80,80,80002,
02,75505,37998,37507,525,202,36780,DAULLÉ,Gérard,M.,DIV,Divers,6,194,080,80,80,80002,
02,75505,37998,37507,525,202,36780,POMPILI,Barbara,Mme,REM,La République en marche,7,14970,080,80,80,80002,
02,75505,37998,37507,525,202,36780,GALLI,Christian,M.,ECO,Ecologiste,8,786,080,80,80,80002,
02,75505,37998,37507,525,202,36780,CASIER,Philippe,M.,SOC,Parti socialiste,9,2102,080,80,80,80002,
02,75505,37998,37507,525,202,36780,DE JENLIS,Hubert,M.,UDI,Union des Démocrates et Indépendants,10,3719,080,80,80,80002,
02,75505,37998,37507,525,202,36780,MAISSE,Cédric,M.,FI,La France insoumise,11,5269,080,80,80,80002,
