dep,nb_crib,nb_pos,nb_C1,tx_C1,datetime,variant_delta
2A,6.0,9.0,1.0,20.0,2021-06-29,20.0
34,135.0,232.0,23.0,23.47,2021-06-29,23.47
37,58.0,88.0,21.0,37.5,2021-06-29,37.5
30,62.0,93.0,7.0,14.0,2021-06-29,14.0
61,19.0,52.0,7.0,41.18,2021-06-29,41.18
19,18.0,27.0,6.0,42.86,2021-06-29,42.86
55,5.0,9.0,3.0,60.0,2021-06-29,60.0
58,13.0,20.0,0.0,0.0,2021-06-29,0.0
32,22.0,35.0,6.0,28.57,2021-06-29,28.57
36,14.0,30.0,1.0,10.0,2021-06-29,10.0
17,33.0,55.0,18.0,56.25,2021-06-29,56.25
25,40.0,70.0,8.0,29.63,2021-06-29,29.63
21,65.0,85.0,15.0,31.25,2021-06-29,31.25
41,39.0,85.0,25.0,80.65,2021-06-29,80.65
68,102.0,147.0,13.0,14.94,2021-06-29,14.94
12,24.0,27.0,1.0,4.55,2021-06-29,4.55
81,56.0,93.0,10.0,23.26,2021-06-29,23.26
89,12.0,45.0,1.0,14.29,2021-06-29,14.29
47,23.0,45.0,1.0,5.56,2021-06-29,5.56
79,33.0,39.0,10.0,43.48,2021-06-29,43.48
65,25.0,47.0,2.0,9.09,2021-06-29,9.09
16,11.0,19.0,0.0,0.0,2021-06-29,0.0
31,284.0,483.0,35.0,14.96,2021-06-29,14.96
11,26.0,48.0,4.0,21.05,2021-06-29,21.05
66,63.0,93.0,10.0,18.87,2021-06-29,18.87
27,49.0,116.0,6.0,14.29,2021-06-29,14.29
67,183.0,268.0,67.0,46.21,2021-06-29,46.21
28,17.0,51.0,2.0,22.22,2021-06-29,22.22
86,44.0,63.0,10.0,25.0,2021-06-29,25.0
48,8.0,15.0,0.0,0.0,2021-06-29,0.0
18,18.0,28.0,2.0,40.0,2021-06-30,40.0
02,40.0,67.0,10.0,27.03,2021-06-30,27.03
68,99.0,144.0,13.0,15.29,2021-06-30,15.29
974,948.0,1419.0,17.0,2.49,2021-06-30,2.49
67,179.0,259.0,73.0,54.07,2021-06-30,54.07
34,167.0,268.0,44.0,33.33,2021-06-30,33.33
35,159.0,231.0,44.0,32.59,2021-06-30,32.59
38,168.0,283.0,81.0,56.64,2021-06-30,56.64
91,149.0,404.0,35.0,30.17,2021-06-30,30.17
2A,6.0,9.0,3.0,60.0,2021-06-30,60.0
41,48.0,99.0,29.0,82.86,2021-06-30,82.86
03,19.0,47.0,1.0,8.33,2021-06-30,8.33
81,62.0,91.0,10.0,20.83,2021-06-30,20.83
32,17.0,30.0,6.0,37.5,2021-06-30,37.5
53,49.0,71.0,6.0,15.79,2021-06-30,15.79
75,367.0,1172.0,142.0,49.13,2021-06-30,49.13
36,13.0,30.0,2.0,20.0,2021-06-30,20.0
06,184.0,309.0,112.0,70.0,2021-06-30,70.0
55,5.0,10.0,3.0,60.0,2021-06-30,60.0
21,62.0,83.0,18.0,39.13,2021-06-30,39.13
58,12.0,19.0,0.0,0.0,2021-06-30,0.0
976,0.0,18.0,0.0,0.0,2021-06-30,0.0
59,340.0,559.0,80.0,25.81,2021-06-30,25.81
44,133.0,236.0,48.0,48.0,2021-06-30,48.0
50,43.0,63.0,7.0,22.58,2021-06-30,22.58
28,22.0,56.0,2.0,18.18,2021-06-30,18.18
30,71.0,105.0,12.0,21.82,2021-06-30,21.82
56,97.0,150.0,12.0,17.14,2021-06-30,17.14
27,43.0,112.0,7.0,18.42,2021-06-30,18.42
24,17.0,27.0,0.0,0.0,2021-06-30,0.0
971,31.0,157.0,1.0,3.33,2021-06-30,3.33
15,12.0,16.0,2.0,20.0,2021-06-30,20.0
74,80.0,114.0,51.0,75.0,2021-06-30,75.0
42,56.0,146.0,14.0,29.17,2021-06-30,29.17
04,10.0,20.0,7.0,77.78,2021-06-30,77.78
57,163.0,204.0,47.0,38.84,2021-06-30,38.84
39,56.0,74.0,38.0,76.0,2021-06-30,76.0
23,1.0,2.0,0.0,0.0,2021-06-30,0.0
31,324.0,539.0,48.0,18.18,2021-06-30,18.18
25,41.0,66.0,9.0,33.33,2021-06-30,33.33
47,25.0,47.0,2.0,10.53,2021-06-30,10.53
95,149.0,463.0,36.0,31.58,2021-06-30,31.58
49,94.0,104.0,19.0,26.76,2021-06-30,26.76
13,295.0,645.0,97.0,37.74,2021-06-30,37.74
07,12.0,23.0,1.0,9.09,2021-06-30,9.09
88,28.0,41.0,3.0,21.43,2021-06-30,21.43
77,137.0,393.0,30.0,40.0,2021-06-30,40.0
2B,3.0,5.0,0.0,0.0,2021-06-30,0.0
78,214.0,440.0,74.0,38.54,2021-06-30,38.54
19,18.0,29.0,7.0,41.18,2021-06-30,41.18
82,31.0,47.0,14.0,50.0,2021-06-30,50.0
22,54.0,92.0,11.0,26.83,2021-06-30,26.83
94,156.0,473.0,33.0,36.67,2021-06-30,36.67
66,66.0,103.0,14.0,24.14,2021-06-30,24.14
01,71.0,95.0,21.0,34.43,2021-06-30,34.43
72,66.0,69.0,14.0,26.42,2021-06-30,26.42
52,9.0,17.0,2.0,50.0,2021-06-30,50.0
71,52.0,83.0,7.0,15.56,2021-06-30,15.56
69,394.0,589.0,93.0,30.9,2021-06-30,30.9
76,106.0,255.0,22.0,22.92,2021-06-30,22.92
12,22.0,25.0,2.0,10.53,2021-06-30,10.53
08,46.0,70.0,2.0,5.56,2021-06-30,5.56
60,72.0,159.0,19.0,36.54,2021-06-30,36.54
26,34.0,56.0,21.0,63.64,2021-06-30,63.64
33,254.0,429.0,93.0,39.41,2021-06-30,39.41
65,27.0,49.0,2.0,8.33,2021-06-30,8.33
48,7.0,14.0,0.0,0.0,2021-06-30,0.0
62,122.0,237.0,29.0,27.1,2021-06-30,27.1
90,4.0,15.0,0.0,0.0,2021-06-30,0.0
16,10.0,17.0,0.0,0.0,2021-06-30,0.0
11,27.0,45.0,5.0,25.0,2021-06-30,25.0
51,45.0,113.0,7.0,16.28,2021-06-30,16.28
89,12.0,43.0,1.0,16.67,2021-06-30,16.67
93,203.0,768.0,49.0,36.84,2021-06-30,36.84
972,166.0,270.0,2.0,1.32,2021-06-30,1.32
85,38.0,48.0,7.0,19.44,2021-06-30,19.44
79,36.0,45.0,15.0,51.72,2021-06-30,51.72
10,14.0,30.0,8.0,57.14,2021-06-30,57.14
63,76.0,109.0,17.0,26.56,2021-06-30,26.56
86,69.0,88.0,31.0,46.97,2021-06-30,46.97
92,187.0,540.0,91.0,58.71,2021-06-30,58.71
45,95.0,179.0,11.0,13.75,2021-06-30,13.75
43,23.0,36.0,2.0,10.0,2021-06-30,10.0
83,93.0,181.0,38.0,53.52,2021-06-30,53.52
64,156.0,250.0,35.0,23.81,2021-06-30,23.81
61,22.0,56.0,9.0,45.0,2021-06-30,45.0
973,310.0,718.0,2.0,0.69,2021-06-30,0.69
37,52.0,84.0,20.0,39.22,2021-06-30,39.22
73,42.0,75.0,20.0,52.63,2021-06-30,52.63
29,115.0,224.0,20.0,18.87,2021-06-30,18.87
14,122.0,245.0,75.0,64.1,2021-06-30,64.1
80,154.0,223.0,109.0,80.74,2021-06-30,80.74
09,15.0,21.0,7.0,53.85,2021-06-30,53.85
54,48.0,88.0,5.0,12.5,2021-06-30,12.5
70,17.0,25.0,9.0,52.94,2021-06-30,52.94
05,6.0,12.0,0.0,0.0,2021-06-30,0.0
46,16.0,18.0,2.0,14.29,2021-06-30,14.29
40,210.0,364.0,162.0,80.2,2021-06-30,80.2
84,52.0,88.0,11.0,28.95,2021-06-30,28.95
87,16.0,28.0,5.0,38.46,2021-06-30,38.46
17,35.0,68.0,17.0,51.52,2021-06-30,51.52
2A,7.0,14.0,5.0,71.43,2021-07-01,71.43
45,92.0,172.0,9.0,11.39,2021-07-01,11.39
15,11.0,13.0,2.0,22.22,2021-07-01,22.22
31,322.0,561.0,54.0,20.22,2021-07-01,20.22
971,28.0,146.0,0.0,0.0,2021-07-01,0.0
11,25.0,52.0,4.0,21.05,2021-07-01,21.05
53,49.0,76.0,6.0,15.79,2021-07-01,15.79
77,133.0,399.0,37.0,48.05,2021-07-01,48.05
68,96.0,149.0,16.0,20.51,2021-07-01,20.51
85,31.0,42.0,6.0,22.22,2021-07-01,22.22
04,11.0,21.0,7.0,70.0,2021-07-01,70.0
21,53.0,74.0,16.0,41.03,2021-07-01,41.03
973,302.0,687.0,2.0,0.71,2021-07-01,0.71
972,216.0,351.0,4.0,2.0,2021-07-01,2.0
37,49.0,85.0,19.0,39.58,2021-07-01,39.58
75,429.0,1301.0,186.0,55.19,2021-07-01,55.19
49,95.0,112.0,21.0,28.38,2021-07-01,28.38
36,20.0,35.0,8.0,50.0,2021-07-01,50.0
72,68.0,75.0,19.0,33.33,2021-07-01,33.33
88,26.0,39.0,3.0,25.0,2021-07-01,25.0
30,80.0,121.0,19.0,29.69,2021-07-01,29.69
12,19.0,23.0,2.0,11.76,2021-07-01,11.76
33,278.0,452.0,111.0,44.22,2021-07-01,44.22
2B,3.0,4.0,0.0,0.0,2021-07-01,0.0
40,198.0,352.0,159.0,82.81,2021-07-01,82.81
27,40.0,119.0,9.0,26.47,2021-07-01,26.47
59,360.0,577.0,91.0,27.41,2021-07-01,27.41
24,16.0,26.0,3.0,27.27,2021-07-01,27.27
26,36.0,58.0,24.0,68.57,2021-07-01,68.57
60,68.0,158.0,25.0,50.0,2021-07-01,50.0
38,180.0,288.0,91.0,59.48,2021-07-01,59.48
80,141.0,209.0,106.0,80.92,2021-07-01,80.92
82,37.0,53.0,13.0,40.62,2021-07-01,40.62
62,112.0,218.0,29.0,28.71,2021-07-01,28.71
09,16.0,22.0,8.0,53.33,2021-07-01,53.33
14,134.0,251.0,90.0,69.77,2021-07-01,69.77
63,72.0,104.0,14.0,23.73,2021-07-01,23.73
61,26.0,58.0,13.0,59.09,2021-07-01,59.09
84,58.0,95.0,19.0,42.22,2021-07-01,42.22
70,16.0,27.0,10.0,62.5,2021-07-01,62.5
54,45.0,80.0,5.0,13.16,2021-07-01,13.16
87,18.0,31.0,6.0,42.86,2021-07-01,42.86
17,35.0,67.0,16.0,48.48,2021-07-01,48.48
43,21.0,30.0,2.0,10.53,2021-07-01,10.53
29,108.0,208.0,26.0,26.26,2021-07-01,26.26
73,57.0,95.0,28.0,53.85,2021-07-01,53.85
64,163.0,269.0,39.0,24.53,2021-07-01,24.53
05,7.0,11.0,1.0,25.0,2021-07-01,25.0
83,113.0,207.0,57.0,62.64,2021-07-01,62.64
58,16.0,25.0,0.0,0.0,2021-07-01,0.0
55,4.0,9.0,4.0,100.0,2021-07-01,100.0
66,67.0,105.0,28.0,47.46,2021-07-01,47.46
03,20.0,52.0,1.0,7.14,2021-07-01,7.14
91,159.0,427.0,43.0,35.54,2021-07-01,35.54
46,14.0,17.0,2.0,16.67,2021-07-01,16.67
34,179.0,297.0,58.0,40.0,2021-07-01,40.0
92,211.0,571.0,114.0,64.77,2021-07-01,64.77
22,61.0,107.0,20.0,39.22,2021-07-01,39.22
10,11.0,24.0,5.0,45.45,2021-07-01,45.45
79,31.0,44.0,15.0,57.69,2021-07-01,57.69
93,230.0,799.0,65.0,41.94,2021-07-01,41.94
89,16.0,48.0,1.0,12.5,2021-07-01,12.5
51,57.0,133.0,14.0,25.45,2021-07-01,25.45
16,12.0,18.0,0.0,0.0,2021-07-01,0.0
90,3.0,11.0,0.0,0.0,2021-07-01,0.0
48,4.0,10.0,0.0,0.0,2021-07-01,0.0
86,80.0,102.0,40.0,49.38,2021-07-01,49.38
65,27.0,53.0,3.0,11.54,2021-07-01,11.54
08,42.0,63.0,2.0,5.71,2021-07-01,5.71
76,110.0,272.0,25.0,24.27,2021-07-01,24.27
71,48.0,80.0,9.0,22.5,2021-07-01,22.5
52,10.0,20.0,4.0,80.0,2021-07-01,80.0
69,391.0,593.0,109.0,36.09,2021-07-01,36.09
01,74.0,95.0,25.0,39.68,2021-07-01,39.68
94,158.0,514.0,42.0,46.15,2021-07-01,46.15
35,180.0,263.0,59.0,37.34,2021-07-01,37.34
41,51.0,103.0,33.0,82.5,2021-07-01,82.5
32,14.0,28.0,6.0,46.15,2021-07-01,46.15
50,38.0,54.0,7.0,25.93,2021-07-01,25.93
74,80.0,119.0,59.0,83.1,2021-07-01,83.1
07,10.0,21.0,2.0,22.22,2021-07-01,22.22
78,230.0,476.0,99.0,48.53,2021-07-01,48.53
47,31.0,54.0,7.0,28.0,2021-07-01,28.0
23,1.0,2.0,0.0,0.0,2021-07-01,0.0
44,136.0,247.0,60.0,57.69,2021-07-01,57.69
02,45.0,74.0,13.0,30.95,2021-07-01,30.95
67,172.0,251.0,70.0,55.56,2021-07-01,55.56
57,174.0,221.0,55.0,39.86,2021-07-01,39.86
39,58.0,74.0,42.0,79.25,2021-07-01,79.25
25,43.0,68.0,10.0,31.25,2021-07-01,31.25
95,181.0,512.0,48.0,35.04,2021-07-01,35.04
13,309.0,678.0,114.0,41.76,2021-07-01,41.76
974,955.0,1426.0,19.0,2.57,2021-07-01,2.57
56,123.0,179.0,23.0,24.73,2021-07-01,24.73
18,20.0,26.0,2.0,25.0,2021-07-01,25.0
81,51.0,78.0,11.0,28.95,2021-07-01,28.95
19,23.0,34.0,9.0,42.86,2021-07-01,42.86
976,1.0,18.0,0.0,0.0,2021-07-01,0.0
06,195.0,331.0,126.0,74.56,2021-07-01,74.56
28,25.0,59.0,2.0,13.33,2021-07-01,13.33
42,62.0,156.0,19.0,35.85,2021-07-01,35.85
65,26.0,50.0,7.0,28.0,2021-07-02,28.0
12,17.0,23.0,2.0,13.33,2021-07-02,13.33
59,357.0,579.0,104.0,31.52,2021-07-02,31.52
60,74.0,174.0,30.0,50.0,2021-07-02,50.0
47,29.0,51.0,7.0,30.43,2021-07-02,30.43
48,3.0,7.0,0.0,0.0,2021-07-02,0.0
82,38.0,62.0,17.0,50.0,2021-07-02,50.0
02,40.0,75.0,14.0,37.84,2021-07-02,37.84
85,27.0,39.0,10.0,43.48,2021-07-02,43.48
93,248.0,830.0,72.0,42.86,2021-07-02,42.86
81,41.0,65.0,7.0,25.0,2021-07-02,25.0
79,30.0,45.0,16.0,66.67,2021-07-02,66.67
86,86.0,106.0,47.0,56.63,2021-07-02,56.63
31,351.0,609.0,62.0,21.31,2021-07-02,21.31
94,155.0,535.0,48.0,50.0,2021-07-02,50.0
32,16.0,34.0,8.0,53.33,2021-07-02,53.33
75,486.0,1454.0,222.0,57.81,2021-07-02,57.81
34,206.0,339.0,71.0,43.03,2021-07-02,43.03
91,188.0,477.0,64.0,45.07,2021-07-02,45.07
30,81.0,120.0,23.0,34.85,2021-07-02,34.85
18,18.0,27.0,2.0,25.0,2021-07-02,25.0
66,78.0,133.0,45.0,65.22,2021-07-02,65.22
73,49.0,93.0,26.0,56.52,2021-07-02,56.52
37,55.0,99.0,19.0,36.54,2021-07-02,36.54
40,194.0,348.0,162.0,85.26,2021-07-02,85.26
64,174.0,293.0,40.0,23.39,2021-07-02,23.39
95,203.0,556.0,62.0,41.33,2021-07-02,41.33
43,21.0,35.0,3.0,16.67,2021-07-02,16.67
971,27.0,148.0,0.0,0.0,2021-07-02,0.0
87,18.0,30.0,6.0,42.86,2021-07-02,42.86
74,97.0,139.0,73.0,83.91,2021-07-02,83.91
42,70.0,146.0,24.0,40.68,2021-07-02,40.68
78,234.0,564.0,117.0,55.98,2021-07-02,55.98
46,15.0,21.0,3.0,23.08,2021-07-02,23.08
92,236.0,644.0,139.0,67.8,2021-07-02,67.8
38,192.0,290.0,99.0,61.11,2021-07-02,61.11
36,23.0,41.0,7.0,43.75,2021-07-02,43.75
69,378.0,582.0,119.0,40.2,2021-07-02,40.2
77,143.0,405.0,46.0,51.69,2021-07-02,51.69
28,21.0,56.0,2.0,16.67,2021-07-02,16.67
04,11.0,22.0,7.0,70.0,2021-07-02,70.0
06,230.0,389.0,161.0,79.7,2021-07-02,79.7
974,1008.0,1416.0,17.0,2.21,2021-07-02,2.21
52,10.0,17.0,5.0,100.0,2021-07-02,100.0
25,51.0,76.0,12.0,31.58,2021-07-02,31.58
973,309.0,696.0,2.0,0.68,2021-07-02,0.68
67,165.0,246.0,68.0,54.84,2021-07-02,54.84
01,74.0,92.0,25.0,39.68,2021-07-02,39.68
22,65.0,115.0,25.0,43.1,2021-07-02,43.1
07,12.0,21.0,2.0,20.0,2021-07-02,20.0
15,7.0,8.0,0.0,0.0,2021-07-02,0.0
03,16.0,45.0,2.0,16.67,2021-07-02,16.67
88,28.0,39.0,6.0,40.0,2021-07-02,40.0
55,2.0,8.0,2.0,100.0,2021-07-02,100.0
57,203.0,251.0,68.0,39.31,2021-07-02,39.31
58,12.0,22.0,0.0,0.0,2021-07-02,0.0
24,19.0,28.0,9.0,52.94,2021-07-02,52.94
61,28.0,52.0,15.0,62.5,2021-07-02,62.5
29,101.0,201.0,33.0,35.11,2021-07-02,35.11
44,148.0,263.0,69.0,57.98,2021-07-02,57.98
21,47.0,74.0,19.0,52.78,2021-07-02,52.78
17,42.0,80.0,18.0,45.0,2021-07-02,45.0
05,8.0,12.0,1.0,25.0,2021-07-02,25.0
2A,9.0,16.0,7.0,77.78,2021-07-02,77.78
68,97.0,157.0,20.0,27.03,2021-07-02,27.03
54,49.0,84.0,9.0,21.95,2021-07-02,21.95
27,40.0,120.0,9.0,28.12,2021-07-02,28.12
70,14.0,24.0,10.0,71.43,2021-07-02,71.43
2B,5.0,8.0,2.0,50.0,2021-07-02,50.0
49,97.0,118.0,28.0,35.44,2021-07-02,35.44
84,53.0,89.0,22.0,51.16,2021-07-02,51.16
83,132.0,230.0,83.0,72.81,2021-07-02,72.81
53,51.0,88.0,5.0,12.82,2021-07-02,12.82
71,46.0,80.0,8.0,20.51,2021-07-02,20.51
08,39.0,63.0,2.0,6.06,2021-07-02,6.06
972,256.0,414.0,5.0,2.17,2021-07-02,2.17
39,59.0,72.0,44.0,81.48,2021-07-02,81.48
10,14.0,28.0,7.0,50.0,2021-07-02,50.0
13,355.0,778.0,143.0,45.4,2021-07-02,45.4
89,19.0,55.0,1.0,11.11,2021-07-02,11.11
11,26.0,56.0,3.0,15.0,2021-07-02,15.0
62,105.0,205.0,28.0,29.47,2021-07-02,29.47
51,59.0,123.0,15.0,26.32,2021-07-02,26.32
19,22.0,30.0,9.0,42.86,2021-07-02,42.86
26,35.0,56.0,23.0,67.65,2021-07-02,67.65
41,61.0,112.0,42.0,85.71,2021-07-02,85.71
35,199.0,279.0,65.0,37.36,2021-07-02,37.36
90,4.0,11.0,0.0,0.0,2021-07-02,0.0
72,72.0,81.0,26.0,44.07,2021-07-02,44.07
33,318.0,521.0,143.0,49.65,2021-07-02,49.65
23,2.0,3.0,0.0,0.0,2021-07-02,0.0
976,1.0,17.0,0.0,0.0,2021-07-02,0.0
45,93.0,180.0,8.0,9.64,2021-07-02,9.64
16,13.0,20.0,0.0,0.0,2021-07-02,0.0
14,161.0,277.0,116.0,74.36,2021-07-02,74.36
56,137.0,197.0,26.0,22.81,2021-07-02,22.81
50,31.0,44.0,8.0,34.78,2021-07-02,34.78
09,18.0,23.0,10.0,58.82,2021-07-02,58.82
80,139.0,217.0,106.0,82.17,2021-07-02,82.17
76,106.0,284.0,31.0,30.39,2021-07-02,30.39
63,63.0,95.0,12.0,22.22,2021-07-02,22.22
35,224.0,306.0,66.0,37.71,2021-07-03,37.71
39,56.0,72.0,42.0,79.25,2021-07-03,79.25
66,102.0,178.0,65.0,72.22,2021-07-03,72.22
55,3.0,10.0,1.0,100.0,2021-07-03,100.0
83,138.0,246.0,93.0,78.15,2021-07-03,78.15
976,1.0,17.0,0.0,0.0,2021-07-03,0.0
91,186.0,505.0,72.0,51.06,2021-07-03,51.06
34,218.0,375.0,85.0,47.75,2021-07-03,47.75
58,10.0,19.0,0.0,0.0,2021-07-03,0.0
03,14.0,46.0,3.0,27.27,2021-07-03,27.27
18,16.0,27.0,2.0,25.0,2021-07-03,25.0
13,368.0,829.0,166.0,50.76,2021-07-03,50.76
41,62.0,109.0,43.0,86.0,2021-07-03,86.0
61,25.0,48.0,14.0,70.0,2021-07-03,70.0
63,67.0,92.0,15.0,26.32,2021-07-03,26.32
10,19.0,29.0,10.0,55.56,2021-07-03,55.56
79,31.0,48.0,18.0,69.23,2021-07-03,69.23
93,259.0,858.0,85.0,47.22,2021-07-03,47.22
89,20.0,62.0,1.0,10.0,2021-07-03,10.0
51,62.0,122.0,16.0,27.12,2021-07-03,27.12
48,3.0,8.0,0.0,0.0,2021-07-03,0.0
90,2.0,6.0,0.0,0.0,2021-07-03,0.0
16,13.0,24.0,0.0,0.0,2021-07-03,0.0
76,102.0,287.0,33.0,34.38,2021-07-03,34.38
86,84.0,105.0,48.0,58.54,2021-07-03,58.54
08,40.0,63.0,3.0,8.82,2021-07-03,8.82
71,45.0,80.0,7.0,18.42,2021-07-03,18.42
65,28.0,51.0,7.0,25.93,2021-07-03,25.93
52,9.0,15.0,6.0,100.0,2021-07-03,100.0
69,398.0,613.0,129.0,41.88,2021-07-03,41.88
29,103.0,201.0,38.0,38.38,2021-07-03,38.38
64,184.0,310.0,43.0,23.76,2021-07-03,23.76
17,42.0,84.0,16.0,41.03,2021-07-03,41.03
87,13.0,25.0,6.0,60.0,2021-07-03,60.0
54,46.0,81.0,10.0,25.64,2021-07-03,25.64
70,13.0,24.0,8.0,61.54,2021-07-03,61.54
73,48.0,98.0,27.0,61.36,2021-07-03,61.36
84,56.0,97.0,25.0,53.19,2021-07-03,53.19
46,14.0,21.0,3.0,25.0,2021-07-03,25.0
43,22.0,41.0,6.0,31.58,2021-07-03,31.58
01,71.0,94.0,25.0,41.67,2021-07-03,41.67
92,266.0,674.0,152.0,66.67,2021-07-03,66.67
94,162.0,561.0,50.0,50.0,2021-07-03,50.0
22,69.0,130.0,27.0,45.0,2021-07-03,45.0
32,17.0,37.0,9.0,56.25,2021-07-03,56.25
50,29.0,45.0,10.0,45.45,2021-07-03,45.45
19,19.0,30.0,8.0,47.06,2021-07-03,47.06
40,189.0,341.0,161.0,87.03,2021-07-03,87.03
973,311.0,705.0,2.0,0.68,2021-07-03,0.68
38,199.0,296.0,108.0,64.29,2021-07-03,64.29
59,360.0,595.0,114.0,34.44,2021-07-03,34.44
15,8.0,11.0,1.0,16.67,2021-07-03,16.67
88,27.0,36.0,6.0,42.86,2021-07-03,42.86
75,526.0,1580.0,250.0,58.96,2021-07-03,58.96
30,81.0,125.0,28.0,40.0,2021-07-03,40.0
971,26.0,146.0,0.0,0.0,2021-07-03,0.0
04,11.0,25.0,7.0,70.0,2021-07-03,70.0
36,22.0,39.0,7.0,46.67,2021-07-03,46.67
49,105.0,131.0,34.0,38.64,2021-07-03,38.64
2B,6.0,13.0,3.0,60.0,2021-07-03,60.0
27,40.0,122.0,10.0,31.25,2021-07-03,31.25
57,212.0,264.0,73.0,40.11,2021-07-03,40.11
68,99.0,161.0,23.0,31.08,2021-07-03,31.08
2A,9.0,17.0,7.0,77.78,2021-07-03,77.78
24,20.0,30.0,10.0,55.56,2021-07-03,55.56
972,264.0,446.0,5.0,2.12,2021-07-03,2.12
26,32.0,57.0,20.0,64.52,2021-07-03,64.52
85,36.0,48.0,19.0,59.38,2021-07-03,59.38
11,21.0,54.0,4.0,20.0,2021-07-03,20.0
82,39.0,64.0,16.0,48.48,2021-07-03,48.48
60,85.0,184.0,36.0,51.43,2021-07-03,51.43
53,47.0,84.0,5.0,13.51,2021-07-03,13.51
62,114.0,211.0,36.0,34.62,2021-07-03,34.62
72,79.0,92.0,32.0,48.48,2021-07-03,48.48
12,15.0,24.0,2.0,14.29,2021-07-03,14.29
45,94.0,184.0,11.0,13.41,2021-07-03,13.41
09,18.0,26.0,10.0,58.82,2021-07-03,58.82
37,54.0,98.0,18.0,35.29,2021-07-03,35.29
14,177.0,303.0,134.0,77.91,2021-07-03,77.91
33,320.0,545.0,149.0,51.74,2021-07-03,51.74
77,141.0,391.0,46.0,52.27,2021-07-03,52.27
80,150.0,230.0,117.0,82.98,2021-07-03,82.98
07,12.0,23.0,2.0,20.0,2021-07-03,20.0
06,243.0,418.0,170.0,79.81,2021-07-03,79.81
67,167.0,248.0,70.0,55.12,2021-07-03,55.12
56,140.0,207.0,31.0,25.41,2021-07-03,25.41
28,23.0,57.0,2.0,16.67,2021-07-03,16.67
25,55.0,79.0,12.0,29.27,2021-07-03,29.27
78,247.0,620.0,127.0,56.95,2021-07-03,56.95
47,30.0,52.0,9.0,39.13,2021-07-03,39.13
42,68.0,135.0,25.0,43.86,2021-07-03,43.86
974,1068.0,1484.0,14.0,1.71,2021-07-03,1.71
21,45.0,71.0,20.0,57.14,2021-07-03,57.14
31,362.0,643.0,75.0,23.96,2021-07-03,23.96
95,216.0,563.0,66.0,41.77,2021-07-03,41.77
44,168.0,285.0,83.0,60.14,2021-07-03,60.14
81,42.0,67.0,9.0,31.03,2021-07-03,31.03
02,39.0,74.0,13.0,37.14,2021-07-03,37.14
05,8.0,15.0,1.0,25.0,2021-07-03,25.0
74,101.0,153.0,79.0,86.81,2021-07-03,86.81
23,15.0,16.0,0.0,0.0,2021-07-03,0.0
19,19.0,29.0,7.0,41.18,2021-07-04,41.18
972,263.0,451.0,5.0,2.12,2021-07-04,2.12
79,32.0,50.0,19.0,70.37,2021-07-04,70.37
26,32.0,61.0,20.0,64.52,2021-07-04,64.52
50,29.0,45.0,10.0,45.45,2021-07-04,45.45
42,69.0,141.0,27.0,46.55,2021-07-04,46.55
95,219.0,566.0,67.0,41.36,2021-07-04,41.36
82,39.0,64.0,16.0,48.48,2021-07-04,48.48
33,322.0,564.0,154.0,53.1,2021-07-04,53.1
16,13.0,24.0,0.0,0.0,2021-07-04,0.0
66,103.0,178.0,65.0,71.43,2021-07-04,71.43
76,102.0,287.0,34.0,35.42,2021-07-04,35.42
17,43.0,85.0,18.0,45.0,2021-07-04,45.0
03,14.0,46.0,3.0,27.27,2021-07-04,27.27
27,40.0,119.0,10.0,31.25,2021-07-04,31.25
64,186.0,313.0,44.0,24.04,2021-07-04,24.04
61,24.0,48.0,14.0,73.68,2021-07-04,73.68
23,15.0,16.0,0.0,0.0,2021-07-04,0.0
971,28.0,153.0,0.0,0.0,2021-07-04,0.0
01,69.0,89.0,23.0,39.66,2021-07-04,39.66
43,22.0,41.0,6.0,31.58,2021-07-04,31.58
94,164.0,582.0,51.0,50.0,2021-07-04,50.0
15,9.0,12.0,1.0,14.29,2021-07-04,14.29
974,1086.0,1491.0,16.0,1.93,2021-07-04,1.93
973,311.0,719.0,2.0,0.68,2021-07-04,0.68
07,13.0,24.0,2.0,18.18,2021-07-04,18.18
40,189.0,340.0,161.0,87.03,2021-07-04,87.03
47,31.0,52.0,9.0,37.5,2021-07-04,37.5
65,28.0,51.0,7.0,25.93,2021-07-04,25.93
81,44.0,69.0,10.0,33.33,2021-07-04,33.33
24,20.0,30.0,10.0,55.56,2021-07-04,55.56
14,185.0,311.0,141.0,79.21,2021-07-04,79.21
976,1.0,16.0,0.0,0.0,2021-07-04,0.0
38,205.0,299.0,115.0,65.71,2021-07-04,65.71
10,18.0,30.0,10.0,58.82,2021-07-04,58.82
04,12.0,26.0,7.0,63.64,2021-07-04,63.64
22,70.0,130.0,28.0,45.9,2021-07-04,45.9
02,40.0,77.0,13.0,36.11,2021-07-04,36.11
31,381.0,664.0,81.0,25.0,2021-07-04,25.0
53,47.0,85.0,5.0,13.16,2021-07-04,13.16
2A,9.0,17.0,7.0,77.78,2021-07-04,77.78
55,3.0,11.0,1.0,100.0,2021-07-04,100.0
28,23.0,59.0,2.0,16.67,2021-07-04,16.67
78,251.0,635.0,128.0,56.89,2021-07-04,56.89
52,9.0,15.0,6.0,100.0,2021-07-04,100.0
88,25.0,35.0,6.0,42.86,2021-07-04,42.86
