id,2022-09-27,2022-09-28,2022-09-29,2022-09-30,2022-10-01,2022-10-02,2022-10-03,2022-10-04,2022-10-05,2022-10-06,2022-10-07,2022-10-08,2022-10-09,2022-10-10,2022-10-11,2022-10-12
55430001,,,,,,,,,,,,,,,Rupture totale,
55500001,,,,,,,,,,,,,,,Rupture partielle,
55500002,,,,,,,,,,,,,,,Rupture totale,
55500003,,,,,,,,,,,,,,,Rupture partielle,
55600001,,,,,,,,,,,,,,,Rupture partielle,
55700005,,,,,,,,,,,,,,,Rupture partielle,
55800002,,,,,,,,,,,,,,,Rupture partielle,
56000005,,,,,,,,,,,,,,,Rupture partielle,
56000009,,,,,,,,,,,,,,,Rupture partielle,
56100003,,,,,,,,,,,,,,,Rupture partielle,
56100013,,,,,,,,,,,,,,,Rupture totale,
56200001,,,,,,,,,,,,,,,Rupture partielle,
56270007,,,,,,,,,,,,,,,Rupture partielle,
56320001,,,,,,,,,,,,,,,Rupture partielle,
56370002,,,,,,,,,,,,,,,Rupture partielle,
56370005,,,,,,,,,,,,,,,Rupture partielle,
56380001,,,,,,,,,,,,,,,Rupture partielle,
56390001,,,,,,,,,,,,,,,Rupture partielle,
56400005,,,,,,,,,,,,,,,Rupture partielle,
56420002,,,,,,,,,,,,,,,Rupture totale,
56430002,,,,,,,,,,,,,,,Rupture partielle,
56440003,,,,,,,,,,,,,,,Rupture partielle,
56450005,,,,,,,,,,,,,,,Rupture partielle,
56460003,,,,,,,,,,,,,,,Rupture totale,
56550002,,,,,,,,,,,,,,,Rupture partielle,
56550003,,,,,,,,,,,,,,,Rupture partielle,
56640001,,,,,,,,,,,,,,,Rupture totale,
56660001,,,,,,,,,,,,,,,Rupture partielle,
56700003,,,,,,,,,,,,,,,Rupture partielle,
56700008,,,,,,,,,,,,,,,Rupture partielle,
56700009,,,,,,,,,,,,,,,Rupture partielle,
56720001,,,,,,,,,,,,,,,Rupture totale,
56850003,,,,,,,,,,,,,,,Rupture partielle,
57000001,,,,,,,,,,,,,,,Rupture totale,
57000002,,,,,,,,,,,,,,,Rupture totale,
57000022,,,,,,,,,,,,,,,Rupture totale,
57070001,,,,,,,,,,,,,,,Rupture partielle,
57070013,,,,,,,,,,,,,,,Rupture totale,
57100002,,,,,,,,,,,,,,,Rupture partielle,
57100007,,,,,,,,,,,,,,,Rupture partielle,
57100008,,,,,,,,,,,,,,,Rupture totale,
57120005,,,,,,,,,,,,,,,Rupture partielle,
57150006,,,,,,,,,,,,,,,Rupture partielle,
57155002,,,,,,,,,,,,,,,Rupture totale,
57160001,,,,,,,,,,,,,,,Rupture partielle,
57160002,,,,,,,,,,,,,,,Rupture partielle,
57160006,,,,,,,,,,,,,,,Rupture totale,
57185002,,,,,,,,,,,,,,,Rupture totale,
57200001,,,,,,,,,,,,,,,Rupture totale,
57200004,,,,,,,,,,,,,,,Rupture partielle,
57210001,,,,,,,,,,,,,,,Rupture partielle,
57220002,,,,,,,,,,,,,,,Rupture totale,
57220005,,,,,,,,,,,,,,,Rupture totale,
57255001,,,,,,,,,,,,,,,Rupture partielle,
57270001,,,,,,,,,,,,,,,Rupture totale,
57280003,,,,,,,,,,,,,,,Rupture partielle,
57290002,,,,,,,,,,,,,,,Rupture partielle,
57300002,,,,,,,,,,,,,,,Rupture totale,
57300005,,,,,,,,,,,,,,,Rupture totale,
57310002,,,,,,,,,,,,,,,Rupture partielle,
57320003,,,,,,,,,,,,,,,Rupture totale,
57360001,,,,,,,,,,,,,,,Rupture totale,
57365001,,,,,,,,,,,,,,,Rupture totale,
57370003,,,,,,,,,,,,,,,Rupture totale,
57380002,,,,,,,,,,,,,,,Rupture partielle,
57402001,,,,,,,,,,,,,,,Rupture partielle,
57410001,,,,,,,,,,,,,,,Rupture partielle,
57420002,,,,,,,,,,,,,,,Rupture partielle,
57420005,,,,,,,,,,,,,,,Rupture totale,
57430001,,,,,,,,,,,,,,,Rupture totale,
57440002,,,,,,,,,,,,,,,Rupture partielle,
57500001,,,,,,,,,,,,,,,Rupture partielle,
57500002,,,,,,,,,,,,,,,Rupture totale,
57510002,,,,,,,,,,,,,,,Rupture totale,
57525001,,,,,,,,,,,,,,,Rupture partielle,
57530001,,,,,,,,,,,,,,,Rupture totale,
57580002,,,,,,,,,,,,,,,Rupture partielle,
57590001,,,,,,,,,,,,,,,Rupture totale,
57600015,,,,,,,,,,,,,,,Rupture partielle,
57620002,,,,,,,,,,,,,,,Rupture partielle,
57650001,,,,,,,,,,,,,,,Rupture partielle,
57660001,,,,,,,,,,,,,,,Rupture totale,
57700003,,,,,,,,,,,,,,,Rupture totale,
57730001,,,,,,,,,,,,,,,Rupture totale,
57740007,,,,,,,,,,,,,,,Rupture totale,
57910002,,,,,,,,,,,,,,,Rupture partielle,
57940001,,,,,,,,,,,,,,,Rupture totale,
57980001,,,,,,,,,,,,,,,Rupture totale,
58000011,,,,,,,,,,,,,,,Rupture totale,
58000012,,,,,,,,,,,,,,,Rupture partielle,
58150003,,,,,,,,,,,,,,,Rupture partielle,
58160002,,,,,,,,,,,,,,,Rupture partielle,
58180001,,,,,,,,,,,,,,,Rupture partielle,
58190001,,,,,,,,,,,,,,,Rupture partielle,
58200001,,,,,,,,,,,,,,,Rupture totale,
58200002,,,,,,,,,,,,,,,Rupture partielle,
58200008,,,,,,,,,,,,,,,Rupture totale,
58200009,,,,,,,,,,,,,,,Rupture totale,
58230001,,,,,,,,,,,,,,,Rupture totale,
58230002,,,,,,,,,,,,,,,Rupture partielle,
58240003,,,,,,,,,,,,,,,Rupture totale,
58300001,,,,,,,,,,,,,,,Rupture partielle,
58300005,,,,,,,,,,,,,,,Rupture partielle,
58390003,,,,,,,,,,,,,,,Rupture partielle,
58410001,,,,,,,,,,,,,,,Rupture totale,
58420001,,,,,,,,,,,,,,,Rupture totale,
58470005,,,,,,,,,,,,,,,Rupture partielle,
58640004,,,,,,,,,,,,,,,Rupture totale,
58660001,,,,,,,,,,,,,,,Rupture partielle,
59000009,,,,,,,,,,,,,,,Rupture totale,
59000016,,,,,,,,,,,,,,,Rupture totale,
59000017,,,,,,,,,,,,,,,Rupture totale,
59000018,,,,,,,,,,,,,,,Rupture totale,
59000019,,,,,,,,,,,,,,,Rupture totale,
59000020,,,,,,,,,,,,,,,Rupture totale,
59100003,,,,,,,,,,,,,,,Rupture totale,
59100011,,,,,,,,,,,,,,,Rupture partielle,
59100012,,,,,,,,,,,,,,,Rupture totale,
59110001,,,,,,,,,,,,,,,Rupture totale,
59110005,,,,,,,,,,,,,,,Rupture totale,
59110006,,,,,,,,,,,,,,,Rupture totale,
59112002,,,,,,,,,,,,,,,Rupture totale,
59113001,,,,,,,,,,,,,,,Rupture partielle,
59113009,,,,,,,,,,,,,,,Rupture partielle,
59113010,,,,,,,,,,,,,,,Rupture partielle,
59114003,,,,,,,,,,,,,,,Rupture partielle,
59114004,,,,,,,,,,,,,,,Rupture totale,
59114006,,,,,,,,,,,,,,,Rupture partielle,
59115001,,,,,,,,,,,,,,,Rupture totale,
59116001,,,,,,,,,,,,,,,Rupture totale,
59119003,,,,,,,,,,,,,,,Rupture totale,
59120002,,,,,,,,,,,,,,,Rupture totale,
59121002,,,,,,,,,,,,,,,Rupture totale,
59122001,,,,,,,,,,,,,,,Rupture partielle,
59125003,,,,,,,,,,,,,,,Rupture totale,
59128002,,,,,,,,,,,,,,,Rupture partielle,
59129003,,,,,,,,,,,,,,,Rupture totale,
59130001,,,,,,,,,,,,,,,Rupture totale,
59130002,,,,,,,,,,,,,,,Rupture totale,
59132001,,,,,,,,,,,,,,,Rupture totale,
59135001,,,,,,,,,,,,,,,Rupture partielle,
59136001,,,,,,,,,,,,,,,Rupture totale,
59138001,,,,,,,,,,,,,,,Rupture totale,
59141002,,,,,,,,,,,,,,,Rupture totale,
59142001,,,,,,,,,,,,,,,Rupture totale,
59146003,,,,,,,,,,,,,,,Rupture partielle,
59148003,,,,,,,,,,,,,,,Rupture totale,
59150002,,,,,,,,,,,,,,,Rupture totale,
59151002,,,,,,,,,,,,,,,Rupture totale,
59151003,,,,,,,,,,,,,,,Rupture partielle,
59153001,,,,,,,,,,,,,,,Rupture partielle,
59155007,,,,,,,,,,,,,,,Rupture totale,
59156002,,,,,,,,,,,,,,,Rupture totale,
59157002,,,,,,,,,,,,,,,Rupture partielle,
59160003,,,,,,,,,,,,,,,Rupture totale,
59160004,,,,,,,,,,,,,,,Rupture totale,
59163002,,,,,,,,,,,,,,,Rupture totale,
59180001,,,,,,,,,,,,,,,Rupture totale,
59190001,,,,,,,,,,,,,,,Rupture totale,
59190004,,,,,,,,,,,,,,,Rupture partielle,
59190005,,,,,,,,,,,,,,,Rupture totale,
59190008,,,,,,,,,,,,,,,Rupture partielle,
59193003,,,,,,,,,,,,,,,Rupture totale,
59200003,,,,,,,,,,,,,,,Rupture totale,
59200006,,,,,,,,,,,,,,,Rupture totale,
59200009,,,,,,,,,,,,,,,Rupture partielle,
59210006,,,,,,,,,,,,,,,Rupture totale,
59215001,,,,,,,,,,,,,,,Rupture totale,
59219001,,,,,,,,,,,,,,,Rupture totale,
59222001,,,,,,,,,,,,,,,Rupture totale,
59223001,,,,,,,,,,,,,,,Rupture partielle,
59223004,,,,,,,,,,,,,,,Rupture totale,
59230002,,,,,,,,,,,,,,,Rupture partielle,
59233003,,,,,,,,,,,,,,,Rupture partielle,
59242003,,,,,,,,,,,,,,,Rupture partielle,
59246003,,,,,,,,,,,,,,,Rupture partielle,
59250001,,,,,,,,,,,,,,,Rupture totale,
59260007,,,,,,,,,,,,,,,Rupture totale,
59265001,,,,,,,,,,,,,,,Rupture totale,
59270002,,,,,,,,,,,,,,,Rupture partielle,
59270003,,,,,,,,,,,,,,,Rupture totale,
59278003,,,,,,,,,,,,,,,Rupture partielle,
59280001,,,,,,,,,,,,,,,Rupture totale,
59286001,,,,,,,,,,,,,,,Rupture totale,
59287002,,,,,,,,,,,,,,,Rupture partielle,
59300001,,,,,,,,,,,,,,,Rupture totale,
59300005,,,,,,,,,,,,,,,Rupture totale,
59300006,,,,,,,,,,,,,,,Rupture partielle,
59300011,,,,,,,,,,,,,,,Rupture totale,
59300015,,,,,,,,,,,,,,,Rupture totale,
59310001,,,,,,,,,,,,,,,Rupture totale,
59310003,,,,,,,,,,,,,,,Rupture totale,
59310004,,,,,,,,,,,,,,,Rupture partielle,
59320004,,,,,,,,,,,,,,,Rupture totale,
59320005,,,,,,,,,,,,,,,Rupture totale,
59320006,,,,,,,,,,,,,,,Rupture partielle,
59350002,,,,,,,,,,,,,,,Rupture totale,
59360003,,,,,,,,,,,,,,,Rupture partielle,
59370002,,,,,,,,,,,,,,,Rupture totale,
59370004,,,,,,,,,,,,,,,Rupture totale,
59380005,,,,,,,,,,,,,,,Rupture totale,
59400004,,,,,,,,,,,,,,,Rupture totale,
59400005,,,,,,,,,,,,,,,Rupture totale,
59400006,,,,,,,,,,,,,,,Rupture partielle,
59430001,,,,,,,,,,,,,,,Rupture totale,
59440001,,,,,,,,,,,,,,,Rupture totale,
59450001,,,,,,,,,,,,,,,Rupture totale,
59450005,,,,,,,,,,,,,,,Rupture totale,
59460002,,,,,,,,,,,,,,,Rupture partielle,
59470002,,,,,,,,,,,,,,,Rupture totale,
59470004,,,,,,,,,,,,,,,Rupture totale,
59474001,,,,,,,,,,,,,,,Rupture totale,
59480002,,,,,,,,,,,,,,,Rupture totale,
59490001,,,,,,,,,,,,,,,Rupture totale,
59490002,,,,,,,,,,,,,,,Rupture totale,
59500005,,,,,,,,,,,,,,,Rupture partielle,
59500009,,,,,,,,,,,,,,,Rupture totale,
59500010,,,,,,,,,,,,,,,Rupture partielle,
59510003,,,,,,,,,,,,,,,Rupture partielle,
59520001,,,,,,,,,,,,,,,Rupture totale,
59520003,,,,,,,,,,,,,,,Rupture totale,
59530002,,,,,,,,,,,,,,,Rupture partielle,
59540003,,,,,,,,,,,,,,,Rupture partielle,
59550002,,,,,,,,,,,,,,,Rupture totale,
59550003,,,,,,,,,,,,,,,Rupture partielle,
59553002,,,,,,,,,,,,,,,Rupture totale,
59554002,,,,,,,,,,,,,,,Rupture partielle,
59554003,,,,,,,,,,,,,,,Rupture partielle,
59554005,,,,,,,,,,,,,,,Rupture totale,
59570003,,,,,,,,,,,,,,,Rupture partielle,
59580001,,,,,,,,,,,,,,,Rupture totale,
59600008,,,,,,,,,,,,,,,Rupture partielle,
59610004,,,,,,,,,,,,,,,Rupture totale,
59630002,,,,,,,,,,,,,,,Rupture partielle,
59630003,,,,,,,,,,,,,,,Rupture totale,
59640002,,,,,,,,,,,,,,,Rupture partielle,
59650012,,,,,,,,,,,,,,,Rupture totale,
59650013,,,,,,,,,,,,,,,Rupture totale,
59658001,,,,,,,,,,,,,,,Rupture partielle,
59660002,,,,,,,,,,,,,,,Rupture partielle,
59670001,,,,,,,,,,,,,,,Rupture partielle,
59700004,,,,,,,,,,,,,,,Rupture totale,
59700008,,,,,,,,,,,,,,,Rupture totale,
59710002,,,,,,,,,,,,,,,Rupture totale,
59710007,,,,,,,,,,,,,,,Rupture partielle,
59730003,,,,,,,,,,,,,,,Rupture partielle,
59750004,,,,,,,,,,,,,,,Rupture totale,
59750005,,,,,,,,,,,,,,,Rupture totale,
59760002,,,,,,,,,,,,,,,Rupture partielle,
59760005,,,,,,,,,,,,,,,Rupture totale,
59770003,,,,,,,,,,,,,,,Rupture totale,
59780001,,,,,,,,,,,,,,,Rupture totale,
59790001,,,,,,,,,,,,,,,Rupture totale,
59800001,,,,,,,,,,,,,,,Rupture totale,
59800002,,,,,,,,,,,,,,,Rupture partielle,
59820001,,,,,,,,,,,,,,,Rupture partielle,
59850002,,,,,,,,,,,,,,,Rupture totale,
59860003,,,,,,,,,,,,,,,Rupture partielle,
59890001,,,,,,,,,,,,,,,Rupture totale,
59910001,,,,,,,,,,,,,,,Rupture partielle,
59930002,,,,,,,,,,,,,,,Rupture totale,
60000001,,,,,,,,,,,,,,,Rupture partielle,
60000006,,,,,,,,,,,,,,,Rupture totale,
60000007,,,,,,,,,,,,,,,Rupture totale,
60000008,,,,,,,,,,,,,,,Rupture totale,
60000010,,,,,,,,,,,,,,,Rupture totale,
60000011,,,,,,,,,,,,,,,Rupture totale,
60000012,,,,,,,,,,,,,,,Rupture partielle,
60000017,,,,,,,,,,,,,,,Rupture totale,
60005001,,,,,,,,,,,,,,,Rupture totale,
60100003,,,,,,,,,,,,,,,Rupture partielle,
60100004,,,,,,,,,,,,,,,Rupture partielle,
60100007,,,,,,,,,,,,,,,Rupture partielle,
60110002,,,,,,,,,,,,,,,Rupture partielle,
60110004,,,,,,,,,,,,,,,Rupture partielle,
60112002,,,,,,,,,,,,,,,Rupture totale,
60120002,,,,,,,,,,,,,,,Rupture totale,
60126001,,,,,,,,,,,,,,,Rupture partielle,
60130001,,,,,,,,,,,,,,,Rupture totale,
60140002,,,,,,,,,,,,,,,Rupture totale,
60140003,,,,,,,,,,,,,,,Rupture partielle,
60150003,,,,,,,,,,,,,,,Rupture totale,
60160002,,,,,,,,,,,,,,,Rupture totale,
60160003,,,,,,,,,,,,,,,Rupture totale,
60170003,,,,,,,,,,,,,,,Rupture partielle,
60180001,,,,,,,,,,,,,,,Rupture totale,
60190003,,,,,,,,,,,,,,,Rupture totale,
60200001,,,,,,,,,,,,,,,Rupture totale,
60200005,,,,,,,,,,,,,,,Rupture totale,
60200006,,,,,,,,,,,,,,,Rupture totale,
60200008,,,,,,,,,,,,,,,Rupture totale,
60200011,,,,,,,,,,,,,,,Rupture totale,
60200014,,,,,,,,,,,,,,,Rupture totale,
60210002,,,,,,,,,,,,,,,Rupture totale,
60220006,,,,,,,,,,,,,,,Rupture partielle,
60230002,,,,,,,,,,,,,,,Rupture totale,
60230004,,,,,,,,,,,,,,,Rupture totale,
60250003,,,,,,,,,,,,,,,Rupture partielle,
60270003,,,,,,,,,,,,,,,Rupture partielle,
60280003,,,,,,,,,,,,,,,Rupture totale,
60290002,,,,,,,,,,,,,,,Rupture totale,
60290003,,,,,,,,,,,,,,,Rupture totale,
60290005,,,,,,,,,,,,,,,Rupture totale,
60300007,,,,,,,,,,,,,,,Rupture partielle,
60300009,,,,,,,,,,,,,,,Rupture totale,
60300010,,,,,,,,,,,,,,,Rupture totale,
60310001,,,,,,,,,,,,,,,Rupture totale,
60340001,,,,,,,,,,,,,,,Rupture totale,
60350002,,,,,,,,,,,,,,,Rupture totale,
60360001,,,,,,,,,,,,,,,Rupture totale,
60360002,,,,,,,,,,,,,,,Rupture totale,
60370002,,,,,,,,,,,,,,,Rupture totale,
60390001,,,,,,,,,,,,,,,Rupture totale,
60390003,,,,,,,,,,,,,,,Rupture totale,
60400001,,,,,,,,,,,,,,,Rupture totale,
60400003,,,,,,,,,,,,,,,Rupture partielle,
60400005,,,,,,,,,,,,,,,Rupture totale,
60420001,,,,,,,,,,,,,,,Rupture totale,
60420003,,,,,,,,,,,,,,,Rupture totale,
60490001,,,,,,,,,,,,,,,Rupture totale,
60490008,,,,,,,,,,,,,,,Rupture totale,
60500002,,,,,,,,,,,,,,,Rupture totale,
60500008,,,,,,,,,,,,,,,Rupture totale,
60500011,,,,,,,,,,,,,,,Rupture totale,
60510001,,,,,,,,,,,,,,,Rupture partielle,
60530003,,,,,,,,,,,,,,,Rupture totale,
60540002,,,,,,,,,,,,,,,Rupture totale,
60590001,,,,,,,,,,,,,,,Rupture partielle,
60600001,,,,,,,,,,,,,,,Rupture totale,
60600006,,,,,,,,,,,,,,,Rupture totale,
60610002,,,,,,,,,,,,,,,Rupture partielle,
60650004,,,,,,,,,,,,,,,Rupture totale,
60650006,,,,,,,,,,,,,,,Rupture partielle,
60680003,,,,,,,,,,,,,,,Rupture totale,
60700002,,,,,,,,,,,,,,,Rupture partielle,
60700004,,,,,,,,,,,,,,,Rupture partielle,
60700005,,,,,,,,,,,,,,,Rupture totale,
60730004,,,,,,,,,,,,,,,Rupture partielle,
60740001,,,,,,,,,,,,,,,Rupture totale,
60800002,,,,,,,,,,,,,,,Rupture partielle,
60800005,,,,,,,,,,,,,,,Rupture totale,
60870003,,,,,,,,,,,,,,,Rupture totale,
61000001,,,,,,,,,,,,,,,Rupture partielle,
61000002,,,,,,,,,,,,,,,Rupture partielle,
61000006,,,,,,,,,,,,,,,Rupture partielle,
61000008,,,,,,,,,,,,,,,Rupture totale,
61000009,,,,,,,,,,,,,,,Rupture partielle,
61100005,,,,,,,,,,,,,,,Rupture partielle,
61120001,,,,,,,,,,,,,,,Rupture partielle,
61130001,,,,,,,,,,,,,,,Rupture totale,
61150001,,,,,,,,,,,,,,,Rupture partielle,
61170001,,,,,,,,,,,,,,,Rupture partielle,
61190002,,,,,,,,,,,,,,,Rupture partielle,
61190003,,,,,,,,,,,,,,,Rupture partielle,
61200001,,,,,,,,,,,,,,,Rupture totale,
61200003,,,,,,,,,,,,,,,Rupture totale,
61200006,,,,,,,,,,,,,,,Rupture partielle,
61200007,,,,,,,,,,,,,,,Rupture totale,
61230002,,,,,,,,,,,,,,,Rupture totale,
61230005,,,,,,,,,,,,,,,Rupture partielle,
61240001,,,,,,,,,,,,,,,Rupture totale,
61260002,,,,,,,,,,,,,,,Rupture partielle,
61302001,,,,,,,,,,,,,,,Rupture partielle,
61400001,,,,,,,,,,,,,,,Rupture partielle,
61430003,,,,,,,,,,,,,,,Rupture totale,
61500002,,,,,,,,,,,,,,,Rupture totale,
61500003,,,,,,,,,,,,,,,Rupture partielle,
61500004,,,,,,,,,,,,,,,Rupture totale,
61600003,,,,,,,,,,,,,,,Rupture totale,
61790001,,,,,,,,,,,,,,,Rupture partielle,
62000005,,,,,,,,,,,,,,,Rupture totale,
62000006,,,,,,,,,,,,,,,Rupture totale,
62000013,,,,,,,,,,,,,,,Rupture partielle,
62000014,,,,,,,,,,,,,,,Rupture totale,
62100002,,,,,,,,,,,,,,,Rupture totale,
62100006,,,,,,,,,,,,,,,Rupture partielle,
62100024,,,,,,,,,,,,,,,Rupture partielle,
62100026,,,,,,,,,,,,,,,Rupture partielle,
62101001,,,,,,,,,,,,,,,Rupture partielle,
62110001,,,,,,,,,,,,,,,Rupture totale,
62110003,,,,,,,,,,,,,,,Rupture partielle,
62110004,,,,,,,,,,,,,,,Rupture totale,
62114002,,,,,,,,,,,,,,,Rupture totale,
62116001,,,,,,,,,,,,,,,Rupture partielle,
62118002,,,,,,,,,,,,,,,Rupture totale,
62120001,,,,,,,,,,,,,,,Rupture partielle,
62120009,,,,,,,,,,,,,,,Rupture totale,
62120012,,,,,,,,,,,,,,,Rupture partielle,
62120015,,,,,,,,,,,,,,,Rupture totale,
62128006,,,,,,,,,,,,,,,Rupture partielle,
62128007,,,,,,,,,,,,,,,Rupture partielle,
62129002,,,,,,,,,,,,,,,Rupture partielle,
62130001,,,,,,,,,,,,,,,Rupture totale,
62130002,,,,,,,,,,,,,,,Rupture totale,
62130003,,,,,,,,,,,,,,,Rupture totale,
62130004,,,,,,,,,,,,,,,Rupture partielle,
62131001,,,,,,,,,,,,,,,Rupture totale,
62134001,,,,,,,,,,,,,,,Rupture totale,
62137001,,,,,,,,,,,,,,,Rupture totale,
62138002,,,,,,,,,,,,,,,Rupture partielle,
62140002,,,,,,,,,,,,,,,Rupture totale,
62140003,,,,,,,,,,,,,,,Rupture totale,
62143002,,,,,,,,,,,,,,,Rupture partielle,
62147001,,,,,,,,,,,,,,,Rupture partielle,
62147004,,,,,,,,,,,,,,,Rupture partielle,
62147005,,,,,,,,,,,,,,,Rupture partielle,
62149001,,,,,,,,,,,,,,,Rupture totale,
62150002,,,,,,,,,,,,,,,Rupture partielle,
62152001,,,,,,,,,,,,,,,Rupture totale,
62152003,,,,,,,,,,,,,,,Rupture totale,
62160002,,,,,,,,,,,,,,,Rupture totale,
62160003,,,,,,,,,,,,,,,Rupture totale,
62160004,,,,,,,,,,,,,,,Rupture partielle,
62164001,,,,,,,,,,,,,,,Rupture totale,
62170005,,,,,,,,,,,,,,,Rupture totale,
62180002,,,,,,,,,,,,,,,Rupture partielle,
62190005,,,,,,,,,,,,,,,Rupture totale,
62200005,,,,,,,,,,,,,,,Rupture totale,
62210001,,,,,,,,,,,,,,,Rupture totale,
62210002,,,,,,,,,,,,,,,Rupture totale,
62217001,,,,,,,,,,,,,,,Rupture totale,
62217003,,,,,,,,,,,,,,,Rupture totale,
62217007,,,,,,,,,,,,,,,Rupture totale,
62218002,,,,,,,,,,,,,,,Rupture totale,
62219001,,,,,,,,,,,,,,,Rupture partielle,
62220001,,,,,,,,,,,,,,,Rupture partielle,
62220002,,,,,,,,,,,,,,,Rupture totale,
62221001,,,,,,,,,,,,,,,Rupture totale,
62223002,,,,,,,,,,,,,,,Rupture totale,
62230004,,,,,,,,,,,,,,,Rupture totale,
62250001,,,,,,,,,,,,,,,Rupture totale,
62250005,,,,,,,,,,,,,,,Rupture totale,
62250007,,,,,,,,,,,,,,,Rupture totale,
62250009,,,,,,,,,,,,,,,Rupture totale,
62260002,,,,,,,,,,,,,,,Rupture totale,
62260003,,,,,,,,,,,,,,,Rupture totale,
62280003,,,,,,,,,,,,,,,Rupture totale,
62290003,,,,,,,,,,,,,,,Rupture totale,
62300005,,,,,,,,,,,,,,,Rupture totale,
62300006,,,,,,,,,,,,,,,Rupture totale,
62300012,,,,,,,,,,,,,,,Rupture totale,
62300016,,,,,,,,,,,,,,,Rupture totale,
62310001,,,,,,,,,,,,,,,Rupture partielle,
62330001,,,,,,,,,,,,,,,Rupture totale,
62330002,,,,,,,,,,,,,,,Rupture totale,
62340001,,,,,,,,,,,,,,,Rupture partielle,
62350002,,,,,,,,,,,,,,,Rupture totale,
62360001,,,,,,,,,,,,,,,Rupture totale,
62370001,,,,,,,,,,,,,,,Rupture totale,
62370002,,,,,,,,,,,,,,,Rupture partielle,
62380002,,,,,,,,,,,,,,,Rupture totale,
62390001,,,,,,,,,,,,,,,Rupture partielle,
62400002,,,,,,,,,,,,,,,Rupture totale,
62400004,,,,,,,,,,,,,,,Rupture totale,
62410001,,,,,,,,,,,,,,,Rupture totale,
62450001,,,,,,,,,,,,,,,Rupture totale,
62460002,,,,,,,,,,,,,,,Rupture totale,
62490002,,,,,,,,,,,,,,,Rupture totale,
62500001,,,,,,,,,,,,,,,Rupture totale,
62510002,,,,,,,,,,,,,,,Rupture partielle,
62510003,,,,,,,,,,,,,,,Rupture totale,
62520001,,,,,,,,,,,,,,,Rupture totale,
62530001,,,,,,,,,,,,,,,Rupture partielle,
62550002,,,,,,,,,,,,,,,Rupture totale,
62580002,,,,,,,,,,,,,,,Rupture totale,
62600002,,,,,,,,,,,,,,,Rupture partielle,
62610001,,,,,,,,,,,,,,,Rupture totale,
62610002,,,,,,,,,,,,,,,Rupture totale,
62610004,,,,,,,,,,,,,,,Rupture totale,
62620001,,,,,,,,,,,,,,,Rupture totale,
62620002,,,,,,,,,,,,,,,Rupture totale,
62630004,,,,,,,,,,,,,,,Rupture partielle,
62630006,,,,,,,,,,,,,,,Rupture partielle,
62640002,,,,,,,,,,,,,,,Rupture totale,
62640003,,,,,,,,,,,,,,,Rupture totale,
62650002,,,,,,,,,,,,,,,Rupture totale,
62660001,,,,,,,,,,,,,,,Rupture totale,
62660003,,,,,,,,,,,,,,,Rupture partielle,
62660004,,,,,,,,,,,,,,,Rupture totale,
62680001,,,,,,,,,,,,,,,Rupture totale,
62690002,,,,,,,,,,,,,,,Rupture totale,
62700008,,,,,,,,,,,,,,,Rupture partielle,
62710001,,,,,,,,,,,,,,,Rupture totale,
62710002,,,,,,,,,,,,,,,Rupture totale,
62720002,,,,,,,,,,,,,,,Rupture totale,
62730002,,,,,,,,,,,,,,,Rupture totale,
62770001,,,,,,,,,,,,,,,Rupture totale,
62780001,,,,,,,,,,,,,,,Rupture totale,
62780004,,,,,,,,,,,,,,,Rupture partielle,
62800001,,,,,,,,,,,,,,,Rupture totale,
62800004,,,,,,,,,,,,,,,Rupture partielle,
62810001,,,,,,,,,,,,,,,Rupture totale,
62810002,,,,,,,,,,,,,,,Rupture totale,
62820003,,,,,,,,,,,,,,,Rupture totale,
62840004,,,,,,,,,,,,,,,Rupture totale,
62850001,,,,,,,,,,,,,,,Rupture partielle,
62860002,,,,,,,,,,,,,,,Rupture totale,
62870002,,,,,,,,,,,,,,,Rupture totale,
62881001,,,,,,,,,,,,,,,Rupture partielle,
62901001,,,,,,,,,,,,,,,Rupture partielle,
62940001,,,,,,,,,,,,,,,Rupture totale,
62950001,,,,,,,,,,,,,,,Rupture partielle,
62970003,,,,,,,,,,,,,,,Rupture totale,
63000001,,,,,,,,,,,,,,,Rupture totale,
63000014,,,,,,,,,,,,,,,Rupture totale,
63000015,,,,,,,,,,,,,,,Rupture partielle,
63000016,,,,,,,,,,,,,,,Rupture totale,
63000022,,,,,,,,,,,,,,,Rupture totale,
63000023,,,,,,,,,,,,,,,Rupture partielle,
63000025,,,,,,,,,,,,,,,Rupture totale,
63000026,,,,,,,,,,,,,,,Rupture totale,
63100001,,,,,,,,,,,,,,,Rupture partielle,
63100003,,,,,,,,,,,,,,,Rupture partielle,
63100007,,,,,,,,,,,,,,,Rupture partielle,
63110002,,,,,,,,,,,,,,,Rupture totale,
63112001,,,,,,,,,,,,,,,Rupture partielle,
63118001,,,,,,,,,,,,,,,Rupture totale,
63120004,,,,,,,,,,,,,,,Rupture partielle,
63122001,,,,,,,,,,,,,,,Rupture partielle,
63122002,,,,,,,,,,,,,,,Rupture partielle,
63140001,,,,,,,,,,,,,,,Rupture totale,
63150001,,,,,,,,,,,,,,,Rupture partielle,
63160001,,,,,,,,,,,,,,,Rupture totale,
63160002,,,,,,,,,,,,,,,Rupture partielle,
63160003,,,,,,,,,,,,,,,Rupture totale,
63170001,,,,,,,,,,,,,,,Rupture partielle,
