dep,datetime,P,T,tx_positivite,population,tx_incidence,tx_incidence_moins_de20ans
75,2021-08-06,4260.0,192890.0,2.21,2187526.0,194.7,158.6
75,2021-08-07,4193.0,187437.0,2.24,2187526.0,191.7,153.9
75,2021-08-08,4185.0,187762.0,2.23,2187526.0,191.3,153.4
75,2021-08-09,4087.0,200030.0,2.04,2187526.0,186.8,148.0
75,2021-08-10,4071.0,209748.0,1.94,2187526.0,186.1,148.5
75,2021-08-11,3992.0,216541.0,1.84,2187526.0,182.5,149.0
75,2021-08-12,3942.0,226897.0,1.74,2187526.0,180.2,155.9
75,2021-08-13,3831.0,233181.0,1.64,2187526.0,175.1,152.5
75,2021-08-14,3801.0,243004.0,1.56,2187526.0,173.8,154.4
75,2021-08-15,3743.0,243104.0,1.54,2187526.0,171.1,149.5
75,2021-08-16,3696.0,239041.0,1.55,2187526.0,169.0,152.2
75,2021-08-17,3559.0,235737.0,1.51,2187526.0,162.7,147.5
75,2021-08-18,3485.0,233592.0,1.49,2187526.0,159.3,148.3
75,2021-08-19,3359.0,230877.0,1.45,2187526.0,153.6,141.4
75,2021-08-20,3314.0,231358.0,1.43,2187526.0,151.5,136.7
75,2021-08-21,3254.0,227906.0,1.43,2187526.0,148.8,132.3
75,2021-08-22,3287.0,227836.0,1.44,2187526.0,150.3,138.4
75,2021-08-23,3331.0,224470.0,1.48,2187526.0,152.3,143.4
75,2021-08-24,3348.0,224417.0,1.49,2187526.0,153.0,147.3
75,2021-08-25,3318.0,223063.0,1.49,2187526.0,151.7,143.4
75,2021-08-26,3325.0,220296.0,1.51,2187526.0,152.0,140.2
75,2021-08-27,3324.0,220318.0,1.51,2187526.0,152.0,141.6
75,2021-08-28,3277.0,217139.0,1.51,2187526.0,149.8,140.7
75,2021-08-29,3256.0,217244.0,1.5,2187526.0,148.8,136.5
75,2021-08-30,3133.0,219597.0,1.43,2187526.0,143.2,133.0
75,2021-08-31,3084.0,218832.0,1.41,2187526.0,141.0,134.0
75,2021-09-01,3039.0,218285.0,1.39,2187526.0,138.9,134.3
75,2021-09-02,2947.0,216440.0,1.36,2187526.0,134.7,133.5
75,2021-09-03,2832.0,213192.0,1.33,2187526.0,129.5,134.8
75,2021-09-04,2819.0,211985.0,1.33,2187526.0,128.9,135.3
75,2021-09-05,2750.0,210606.0,1.31,2187526.0,125.7,131.1
75,2021-09-06,2546.0,204373.0,1.25,2187526.0,116.4,121.2
75,2021-09-07,2424.0,198717.0,1.22,2187526.0,110.8,120.0
75,2021-09-08,2270.0,195972.0,1.16,2187526.0,103.8,116.1
75,2021-09-09,2184.0,196471.0,1.11,2187526.0,99.8,114.6
75,2021-09-10,2099.0,196247.0,1.07,2187526.0,96.0,112.1
75,2021-09-11,2013.0,196763.0,1.02,2187526.0,92.0,112.1
75,2021-09-12,1995.0,196727.0,1.01,2187526.0,91.2,112.9
75,2021-09-13,1937.0,196395.0,0.99,2187526.0,88.5,115.1
75,2021-09-14,1872.0,197597.0,0.95,2187526.0,85.6,108.0
75,2021-09-15,1822.0,197399.0,0.92,2187526.0,83.3,105.0
75,2021-09-16,1764.0,194000.0,0.91,2187526.0,80.6,99.3
75,2021-09-17,1745.0,194589.0,0.9,2187526.0,79.8,97.6
75,2021-09-18,1728.0,192136.0,0.9,2187526.0,79.0,98.6
76,2021-08-01,1231.0,48902.0,2.52,1254378.0,98.1,92.1
76,2021-08-02,1247.0,49694.0,2.51,1254378.0,99.4,92.4
76,2021-08-03,1274.0,50014.0,2.55,1254378.0,101.6,97.0
76,2021-08-04,1312.0,49942.0,2.63,1254378.0,104.6,104.0
76,2021-08-05,1384.0,50101.0,2.76,1254378.0,110.3,120.4
76,2021-08-06,1445.0,50088.0,2.88,1254378.0,115.2,129.0
76,2021-08-07,1483.0,50599.0,2.93,1254378.0,118.2,134.2
76,2021-08-08,1493.0,50764.0,2.94,1254378.0,119.0,135.2
76,2021-08-09,1578.0,54131.0,2.92,1254378.0,125.8,143.8
76,2021-08-10,1653.0,58087.0,2.85,1254378.0,131.8,146.1
76,2021-08-11,1654.0,61448.0,2.69,1254378.0,131.9,148.7
76,2021-08-12,1663.0,65375.0,2.54,1254378.0,132.6,136.5
76,2021-08-13,1694.0,68050.0,2.49,1254378.0,135.0,140.5
76,2021-08-14,1736.0,71043.0,2.44,1254378.0,138.4,142.4
76,2021-08-15,1752.0,71390.0,2.45,1254378.0,139.7,144.8
76,2021-08-16,1760.0,71732.0,2.45,1254378.0,140.3,143.8
76,2021-08-17,1785.0,71611.0,2.49,1254378.0,142.3,148.7
76,2021-08-18,1822.0,71307.0,2.56,1254378.0,145.3,151.0
76,2021-08-19,1806.0,71182.0,2.54,1254378.0,144.0,162.2
76,2021-08-20,1749.0,71757.0,2.44,1254378.0,139.4,150.3
76,2021-08-21,1712.0,70793.0,2.42,1254378.0,136.5,148.7
76,2021-08-22,1709.0,70557.0,2.42,1254378.0,136.2,147.1
76,2021-08-23,1682.0,69774.0,2.41,1254378.0,134.1,152.0
76,2021-08-24,1625.0,68489.0,2.37,1254378.0,129.5,149.7
76,2021-08-25,1553.0,66942.0,2.32,1254378.0,123.8,144.4
76,2021-08-26,1497.0,64904.0,2.31,1254378.0,119.3,133.9
76,2021-08-27,1461.0,63719.0,2.29,1254378.0,116.5,136.5
76,2021-08-28,1430.0,62804.0,2.28,1254378.0,114.0,137.5
76,2021-08-29,1410.0,62612.0,2.25,1254378.0,112.4,135.9
76,2021-08-30,1297.0,61294.0,2.12,1254378.0,103.4,129.0
76,2021-08-31,1227.0,60075.0,2.04,1254378.0,97.8,125.7
76,2021-09-01,1152.0,58335.0,1.97,1254378.0,91.8,121.7
76,2021-09-02,1089.0,56864.0,1.92,1254378.0,86.8,115.1
76,2021-09-03,1019.0,55878.0,1.82,1254378.0,81.2,105.9
76,2021-09-04,972.0,55786.0,1.74,1254378.0,77.5,99.0
76,2021-09-05,963.0,55640.0,1.73,1254378.0,76.8,97.7
76,2021-09-06,915.0,54212.0,1.69,1254378.0,72.9,92.8
76,2021-09-07,834.0,53233.0,1.57,1254378.0,66.5,81.6
76,2021-09-08,807.0,52799.0,1.53,1254378.0,64.3,78.6
76,2021-09-09,792.0,54264.0,1.46,1254378.0,63.1,80.6
76,2021-09-10,761.0,54463.0,1.4,1254378.0,60.7,78.0
76,2021-09-11,729.0,54047.0,1.35,1254378.0,58.1,75.3
76,2021-09-12,718.0,54149.0,1.33,1254378.0,57.2,74.3
76,2021-09-13,669.0,55113.0,1.21,1254378.0,53.3,65.1
76,2021-09-14,655.0,57089.0,1.15,1254378.0,52.2,64.2
76,2021-09-15,613.0,57096.0,1.07,1254378.0,48.9,58.2
76,2021-09-16,571.0,57814.0,0.99,1254378.0,45.5,51.7
76,2021-09-17,534.0,59667.0,0.89,1254378.0,42.6,49.7
76,2021-09-18,510.0,58628.0,0.87,1254378.0,40.7,46.1
77,2021-08-01,2353.0,79852.0,2.95,1403997.0,167.6,137.0
77,2021-08-02,2440.0,81202.0,3.0,1403997.0,173.8,144.9
77,2021-08-03,2466.0,81485.0,3.03,1403997.0,175.6,142.6
77,2021-08-04,2443.0,82272.0,2.97,1403997.0,174.0,142.3
77,2021-08-05,2450.0,82634.0,2.96,1403997.0,174.5,143.6
77,2021-08-06,2490.0,81560.0,3.05,1403997.0,177.4,145.1
77,2021-08-07,2528.0,80904.0,3.12,1403997.0,180.1,141.6
77,2021-08-08,2531.0,81536.0,3.1,1403997.0,180.3,142.3
77,2021-08-09,2566.0,86930.0,2.95,1403997.0,182.8,146.4
77,2021-08-10,2626.0,92792.0,2.83,1403997.0,187.0,153.6
77,2021-08-11,2720.0,97197.0,2.8,1403997.0,193.7,156.6
77,2021-08-12,2834.0,102470.0,2.77,1403997.0,201.9,167.1
77,2021-08-13,2808.0,106543.0,2.64,1403997.0,200.0,161.5
77,2021-08-14,2815.0,111780.0,2.52,1403997.0,200.5,167.1
77,2021-08-15,2843.0,112380.0,2.53,1403997.0,202.5,168.4
77,2021-08-16,2832.0,112767.0,2.51,1403997.0,201.7,169.6
77,2021-08-17,2712.0,112131.0,2.42,1403997.0,193.2,163.8
77,2021-08-18,2596.0,111428.0,2.33,1403997.0,184.9,158.7
77,2021-08-19,2444.0,110742.0,2.21,1403997.0,174.1,149.0
77,2021-08-20,2458.0,110615.0,2.22,1403997.0,175.1,154.3
77,2021-08-21,2402.0,108230.0,2.22,1403997.0,171.1,152.0
77,2021-08-22,2372.0,108043.0,2.2,1403997.0,168.9,149.7
77,2021-08-23,2297.0,107347.0,2.14,1403997.0,163.6,146.4
77,2021-08-24,2326.0,106524.0,2.18,1403997.0,165.7,151.8
77,2021-08-25,2308.0,105988.0,2.18,1403997.0,164.4,154.6
77,2021-08-26,2353.0,104994.0,2.24,1403997.0,167.6,153.8
77,2021-08-27,2330.0,104679.0,2.23,1403997.0,166.0,150.0
77,2021-08-28,2276.0,105202.0,2.16,1403997.0,162.1,144.9
77,2021-08-29,2272.0,105464.0,2.15,1403997.0,161.8,145.7
77,2021-08-30,2226.0,105153.0,2.12,1403997.0,158.5,141.6
77,2021-08-31,2147.0,104273.0,2.06,1403997.0,152.9,139.3
77,2021-09-01,2125.0,102885.0,2.07,1403997.0,151.4,138.3
77,2021-09-02,2002.0,101252.0,1.98,1403997.0,142.6,135.2
77,2021-09-03,1930.0,99989.0,1.93,1403997.0,137.5,134.4
77,2021-09-04,1970.0,99634.0,1.98,1403997.0,140.3,135.2
77,2021-09-05,1969.0,99106.0,1.99,1403997.0,140.2,135.5
77,2021-09-06,1821.0,95721.0,1.9,1403997.0,129.7,132.4
77,2021-09-07,1740.0,93321.0,1.86,1403997.0,123.9,121.7
77,2021-09-08,1622.0,91233.0,1.78,1403997.0,115.5,113.3
77,2021-09-09,1553.0,89519.0,1.73,1403997.0,110.6,108.4
77,2021-09-10,1425.0,87367.0,1.63,1403997.0,101.5,100.0
77,2021-09-11,1310.0,85706.0,1.53,1403997.0,93.3,96.9
77,2021-09-12,1284.0,85461.0,1.5,1403997.0,91.5,96.4
77,2021-09-13,1222.0,83911.0,1.46,1403997.0,87.0,87.5
77,2021-09-14,1153.0,82238.0,1.4,1403997.0,82.1,82.4
77,2021-09-15,1140.0,81537.0,1.4,1403997.0,81.2,83.2
77,2021-09-16,1110.0,80559.0,1.38,1403997.0,79.1,83.7
77,2021-09-17,1116.0,80274.0,1.39,1403997.0,79.5,88.0
77,2021-09-18,1115.0,78856.0,1.41,1403997.0,79.4,89.5
78,2021-08-01,2375.0,88213.0,2.69,1438266.0,165.1,138.1
78,2021-08-02,2382.0,88669.0,2.69,1438266.0,165.6,139.7
78,2021-08-03,2444.0,89261.0,2.74,1438266.0,169.9,144.1
78,2021-08-04,2405.0,88868.0,2.71,1438266.0,167.2,141.0
78,2021-08-05,2472.0,88525.0,2.79,1438266.0,171.9,145.9
78,2021-08-06,2470.0,86683.0,2.85,1438266.0,171.7,144.1
78,2021-08-07,2504.0,85213.0,2.94,1438266.0,174.1,150.3
78,2021-08-08,2531.0,85521.0,2.96,1438266.0,176.0,152.1
78,2021-08-09,2605.0,90903.0,2.87,1438266.0,181.1,160.4
78,2021-08-10,2665.0,95914.0,2.78,1438266.0,185.3,163.8
78,2021-08-11,2798.0,100400.0,2.79,1438266.0,194.5,174.2
78,2021-08-12,2831.0,105241.0,2.69,1438266.0,196.8,175.7
78,2021-08-13,2864.0,108660.0,2.64,1438266.0,199.1,176.0
78,2021-08-14,2835.0,112454.0,2.52,1438266.0,197.1,171.6
78,2021-08-15,2853.0,112949.0,2.53,1438266.0,198.4,175.2
78,2021-08-16,2869.0,111946.0,2.56,1438266.0,199.5,167.7
78,2021-08-17,2792.0,111186.0,2.51,1438266.0,194.1,164.8
78,2021-08-18,2742.0,109268.0,2.51,1438266.0,190.6,170.3
78,2021-08-19,2713.0,107473.0,2.52,1438266.0,188.6,167.7
78,2021-08-20,2746.0,106812.0,2.57,1438266.0,190.9,177.0
78,2021-08-21,2763.0,104534.0,2.64,1438266.0,192.1,185.1
78,2021-08-22,2777.0,104085.0,2.67,1438266.0,193.1,186.4
78,2021-08-23,2718.0,103430.0,2.63,1438266.0,189.0,191.3
78,2021-08-24,2668.0,102585.0,2.6,1438266.0,185.5,188.7
78,2021-08-25,2597.0,101543.0,2.56,1438266.0,180.6,179.6
78,2021-08-26,2581.0,99720.0,2.59,1438266.0,179.5,177.5
78,2021-08-27,2493.0,97832.0,2.55,1438266.0,173.3,170.0
78,2021-08-28,2436.0,96638.0,2.52,1438266.0,169.4,162.0
78,2021-08-29,2397.0,95968.0,2.5,1438266.0,166.7,159.1
78,2021-08-30,2327.0,93666.0,2.48,1438266.0,161.8,157.6
78,2021-08-31,2303.0,91149.0,2.53,1438266.0,160.1,158.9
78,2021-09-01,2241.0,89423.0,2.51,1438266.0,155.8,156.0
78,2021-09-02,2143.0,87311.0,2.45,1438266.0,149.0,156.6
78,2021-09-03,2038.0,86447.0,2.36,1438266.0,141.7,146.4
78,2021-09-04,2031.0,86704.0,2.34,1438266.0,141.2,146.4
78,2021-09-05,2014.0,86631.0,2.32,1438266.0,140.0,144.1
78,2021-09-06,1876.0,84087.0,2.23,1438266.0,130.4,134.3
78,2021-09-07,1741.0,82386.0,2.11,1438266.0,121.0,125.7
78,2021-09-08,1658.0,81662.0,2.03,1438266.0,115.3,120.0
78,2021-09-09,1570.0,81748.0,1.92,1438266.0,109.2,113.5
78,2021-09-10,1532.0,81535.0,1.88,1438266.0,106.5,120.3
78,2021-09-11,1447.0,80792.0,1.79,1438266.0,100.6,115.6
78,2021-09-12,1424.0,80290.0,1.77,1438266.0,99.0,113.8
78,2021-09-13,1376.0,80802.0,1.7,1438266.0,95.7,112.7
78,2021-09-14,1372.0,80941.0,1.7,1438266.0,95.4,114.3
78,2021-09-15,1379.0,81350.0,1.7,1438266.0,95.9,113.0
78,2021-09-16,1407.0,81151.0,1.73,1438266.0,97.8,121.0
78,2021-09-17,1401.0,81130.0,1.73,1438266.0,97.4,117.9
78,2021-09-18,1396.0,80605.0,1.73,1438266.0,97.1,115.9
79,2021-08-01,353.0,14809.0,2.38,374351.0,94.3,117.5
79,2021-08-02,350.0,14974.0,2.34,374351.0,93.5,110.5
79,2021-08-03,343.0,14912.0,2.3,374351.0,91.6,103.4
79,2021-08-04,350.0,15080.0,2.32,374351.0,93.5,101.1
79,2021-08-05,361.0,14966.0,2.41,374351.0,96.4,108.1
79,2021-08-06,387.0,14998.0,2.58,374351.0,103.4,118.7
79,2021-08-07,397.0,15119.0,2.63,374351.0,106.1,119.9
79,2021-08-08,401.0,15155.0,2.65,374351.0,107.1,121.0
79,2021-08-09,397.0,15963.0,2.49,374351.0,106.1,121.0
79,2021-08-10,403.0,17208.0,2.34,374351.0,107.7,117.5
79,2021-08-11,413.0,17737.0,2.33,374351.0,110.3,118.7
79,2021-08-12,428.0,18917.0,2.26,374351.0,114.3,111.6
79,2021-08-13,450.0,19489.0,2.31,374351.0,120.2,114.0
79,2021-08-14,470.0,20222.0,2.32,374351.0,125.6,122.2
79,2021-08-15,470.0,20270.0,2.32,374351.0,125.6,123.4
79,2021-08-16,482.0,20651.0,2.33,374351.0,128.8,126.9
79,2021-08-17,485.0,20803.0,2.33,374351.0,129.6,130.4
79,2021-08-18,468.0,20890.0,2.24,374351.0,125.0,124.6
79,2021-08-19,417.0,20761.0,2.01,374351.0,111.4,114.0
79,2021-08-20,385.0,21239.0,1.81,374351.0,102.8,114.0
79,2021-08-21,382.0,20892.0,1.83,374351.0,102.0,122.2
79,2021-08-22,377.0,20890.0,1.8,374351.0,100.7,119.9
79,2021-08-23,365.0,20609.0,1.77,374351.0,97.5,122.2
79,2021-08-24,371.0,20110.0,1.84,374351.0,99.1,131.6
79,2021-08-25,373.0,19738.0,1.89,374351.0,99.6,142.2
79,2021-08-26,402.0,19643.0,2.05,374351.0,107.4,150.4
79,2021-08-27,386.0,19496.0,1.98,374351.0,103.1,148.1
79,2021-08-28,359.0,19526.0,1.84,374351.0,95.9,135.1
79,2021-08-29,364.0,19443.0,1.87,374351.0,97.2,137.5
79,2021-08-30,340.0,18830.0,1.81,374351.0,90.8,134.0
79,2021-08-31,327.0,18334.0,1.78,374351.0,87.4,124.6
79,2021-09-01,316.0,17814.0,1.77,374351.0,84.4,118.7
79,2021-09-02,319.0,17335.0,1.84,374351.0,85.2,131.6
79,2021-09-03,322.0,16740.0,1.92,374351.0,86.0,131.6
79,2021-09-04,324.0,16546.0,1.96,374351.0,86.5,135.1
79,2021-09-05,317.0,16553.0,1.92,374351.0,84.7,134.0
79,2021-09-06,327.0,16512.0,1.98,374351.0,87.4,143.4
79,2021-09-07,312.0,16547.0,1.89,374351.0,83.3,152.8
79,2021-09-08,329.0,16752.0,1.96,374351.0,87.9,165.7
79,2021-09-09,309.0,16598.0,1.86,374351.0,82.5,151.6
79,2021-09-10,303.0,16338.0,1.85,374351.0,80.9,156.3
79,2021-09-11,299.0,16185.0,1.85,374351.0,79.9,153.9
79,2021-09-12,300.0,16190.0,1.85,374351.0,80.1,152.8
79,2021-09-13,268.0,15838.0,1.69,374351.0,71.6,135.1
79,2021-09-14,263.0,15687.0,1.68,374351.0,70.3,123.4
79,2021-09-15,218.0,15583.0,1.4,374351.0,58.2,102.2
79,2021-09-16,209.0,15204.0,1.37,374351.0,55.8,103.4
79,2021-09-17,191.0,14891.0,1.28,374351.0,51.0,90.5
79,2021-09-18,188.0,14489.0,1.3,374351.0,50.2,89.3
80,2021-08-01,376.0,19341.0,1.94,572443.0,65.7,90.4
80,2021-08-02,396.0,19089.0,2.07,572443.0,69.2,86.8
80,2021-08-03,424.0,19116.0,2.22,572443.0,74.1,88.3
80,2021-08-04,432.0,18922.0,2.28,572443.0,75.5,96.2
80,2021-08-05,464.0,18970.0,2.45,572443.0,81.1,99.8
80,2021-08-06,484.0,18740.0,2.58,572443.0,84.5,104.9
80,2021-08-07,485.0,19065.0,2.54,572443.0,84.7,110.0
80,2021-08-08,476.0,19078.0,2.5,572443.0,83.2,106.4
80,2021-08-09,475.0,20659.0,2.3,572443.0,83.0,114.3
80,2021-08-10,456.0,22286.0,2.05,572443.0,79.7,115.8
80,2021-08-11,453.0,23432.0,1.93,572443.0,79.1,107.8
80,2021-08-12,455.0,25058.0,1.82,572443.0,79.5,109.3
80,2021-08-13,458.0,26613.0,1.72,572443.0,80.0,103.5
80,2021-08-14,456.0,27840.0,1.64,572443.0,79.7,97.7
80,2021-08-15,488.0,27902.0,1.75,572443.0,85.2,104.2
80,2021-08-16,492.0,28367.0,1.73,572443.0,85.9,98.4
80,2021-08-17,512.0,28206.0,1.82,572443.0,89.4,102.7
80,2021-08-18,486.0,28098.0,1.73,572443.0,84.9,96.2
80,2021-08-19,462.0,27881.0,1.66,572443.0,80.7,91.2
80,2021-08-20,448.0,27844.0,1.61,572443.0,78.3,90.4
80,2021-08-21,460.0,27313.0,1.68,572443.0,80.4,95.5
80,2021-08-22,445.0,27269.0,1.63,572443.0,77.7,91.9
80,2021-08-23,431.0,26509.0,1.63,572443.0,75.3,91.9
80,2021-08-24,415.0,25998.0,1.6,572443.0,72.5,86.8
80,2021-08-25,446.0,25456.0,1.75,572443.0,77.9,95.5
80,2021-08-26,433.0,24631.0,1.76,572443.0,75.6,94.8
80,2021-08-27,427.0,24024.0,1.78,572443.0,74.6,97.0
80,2021-08-28,403.0,23666.0,1.7,572443.0,70.4,91.2
80,2021-08-29,395.0,23577.0,1.68,572443.0,69.0,91.2
80,2021-08-30,390.0,23254.0,1.68,572443.0,68.1,93.3
80,2021-08-31,359.0,22496.0,1.6,572443.0,62.7,86.8
80,2021-09-01,325.0,21860.0,1.49,572443.0,56.8,76.0
80,2021-09-02,306.0,21137.0,1.45,572443.0,53.5,70.2
80,2021-09-03,278.0,20662.0,1.35,572443.0,48.6,59.3
80,2021-09-04,259.0,20457.0,1.27,572443.0,45.2,55.7
80,2021-09-05,252.0,20492.0,1.23,572443.0,44.0,52.8
80,2021-09-06,215.0,19707.0,1.09,572443.0,37.6,39.8
80,2021-09-07,201.0,19628.0,1.02,572443.0,35.1,36.9
80,2021-09-08,192.0,19490.0,0.99,572443.0,33.5,36.9
80,2021-09-09,180.0,19583.0,0.92,572443.0,31.4,34.0
80,2021-09-10,176.0,19150.0,0.92,572443.0,30.7,34.7
80,2021-09-11,178.0,18966.0,0.94,572443.0,31.1,36.9
80,2021-09-12,180.0,18953.0,0.95,572443.0,31.4,37.6
80,2021-09-13,152.0,18816.0,0.81,572443.0,26.6,32.6
80,2021-09-14,144.0,19155.0,0.75,572443.0,25.2,31.1
80,2021-09-15,123.0,19120.0,0.64,572443.0,21.5,24.6
80,2021-09-16,137.0,19509.0,0.7,572443.0,23.9,34.0
80,2021-09-17,126.0,19967.0,0.63,572443.0,22.0,34.0
80,2021-09-18,125.0,19904.0,0.63,572443.0,21.8,33.3
81,2021-08-01,1190.0,19767.0,6.02,387890.0,306.8,364.1
81,2021-08-02,1211.0,20371.0,5.94,387890.0,312.2,381.7
81,2021-08-03,1222.0,20493.0,5.96,387890.0,315.0,374.7
81,2021-08-04,1265.0,20859.0,6.06,387890.0,326.1,401.8
81,2021-08-05,1277.0,21150.0,6.04,387890.0,329.2,408.8
81,2021-08-06,1279.0,21277.0,6.01,387890.0,329.7,377.0
81,2021-08-07,1268.0,21831.0,5.81,387890.0,326.9,370.0
81,2021-08-08,1277.0,22112.0,5.78,387890.0,329.2,373.5
81,2021-08-09,1231.0,23024.0,5.35,387890.0,317.4,333.4
81,2021-08-10,1200.0,24295.0,4.94,387890.0,309.4,319.3
81,2021-08-11,1121.0,25046.0,4.48,387890.0,289.0,291.0
81,2021-08-12,1122.0,26200.0,4.28,387890.0,289.3,282.8
81,2021-08-13,1068.0,26645.0,4.01,387890.0,275.3,294.6
81,2021-08-14,1069.0,27285.0,3.92,387890.0,275.6,305.2
81,2021-08-15,1065.0,27322.0,3.9,387890.0,274.6,304.0
81,2021-08-16,1003.0,27623.0,3.63,387890.0,258.6,307.5
81,2021-08-17,987.0,27738.0,3.56,387890.0,254.5,306.3
81,2021-08-18,970.0,27669.0,3.51,387890.0,250.1,305.2
81,2021-08-19,885.0,27365.0,3.23,387890.0,228.2,281.6
81,2021-08-20,850.0,27446.0,3.1,387890.0,219.1,258.0
81,2021-08-21,810.0,26748.0,3.03,387890.0,208.8,236.8
81,2021-08-22,810.0,26572.0,3.05,387890.0,208.8,240.4
81,2021-08-23,760.0,25891.0,2.94,387890.0,195.9,236.8
81,2021-08-24,714.0,25000.0,2.86,387890.0,184.1,233.3
81,2021-08-25,668.0,24449.0,2.73,387890.0,172.2,222.7
81,2021-08-26,641.0,23669.0,2.71,387890.0,165.3,222.7
81,2021-08-27,602.0,23011.0,2.62,387890.0,155.2,215.6
81,2021-08-28,608.0,22814.0,2.67,387890.0,156.7,222.7
81,2021-08-29,596.0,22716.0,2.62,387890.0,153.7,215.6
81,2021-08-30,559.0,22357.0,2.5,387890.0,144.1,181.4
81,2021-08-31,499.0,21726.0,2.3,387890.0,128.6,149.6
81,2021-09-01,465.0,21185.0,2.19,387890.0,119.9,134.3
81,2021-09-02,459.0,20694.0,2.22,387890.0,118.3,128.4
81,2021-09-03,433.0,20590.0,2.1,387890.0,111.6,116.6
81,2021-09-04,405.0,20448.0,1.98,387890.0,104.4,106.0
81,2021-09-05,412.0,20367.0,2.02,387890.0,106.2,108.4
81,2021-09-06,375.0,19776.0,1.9,387890.0,96.7,100.1
81,2021-09-07,387.0,19467.0,1.99,387890.0,99.8,107.2
81,2021-09-08,365.0,19104.0,1.91,387890.0,94.1,100.1
81,2021-09-09,346.0,18999.0,1.82,387890.0,89.2,95.4
81,2021-09-10,325.0,18754.0,1.73,387890.0,83.8,91.9
81,2021-09-11,316.0,18370.0,1.72,387890.0,81.5,91.9
81,2021-09-12,309.0,18360.0,1.68,387890.0,79.7,93.1
81,2021-09-13,271.0,18561.0,1.46,387890.0,69.9,82.5
81,2021-09-14,216.0,18877.0,1.14,387890.0,55.7,73.1
81,2021-09-15,201.0,19245.0,1.04,387890.0,51.8,66.0
81,2021-09-16,177.0,19320.0,0.92,387890.0,45.6,71.9
81,2021-09-17,168.0,19086.0,0.88,387890.0,43.3,71.9
81,2021-09-18,176.0,18986.0,0.93,387890.0,45.4,73.1
82,2021-08-01,797.0,15626.0,5.1,258349.0,308.5,357.1
82,2021-08-02,773.0,15624.0,4.95,258349.0,299.2,333.5
82,2021-08-03,762.0,15377.0,4.96,258349.0,294.9,319.4
82,2021-08-04,756.0,15571.0,4.86,258349.0,292.6,298.9
82,2021-08-05,784.0,15753.0,4.98,258349.0,303.5,300.5
82,2021-08-06,827.0,15711.0,5.26,258349.0,320.1,298.9
82,2021-08-07,828.0,15968.0,5.19,258349.0,320.5,300.5
82,2021-08-08,833.0,16046.0,5.19,258349.0,322.4,317.8
82,2021-08-09,856.0,16951.0,5.05,258349.0,331.3,354.0
82,2021-08-10,842.0,17994.0,4.68,258349.0,325.9,357.1
82,2021-08-11,839.0,18690.0,4.49,258349.0,324.8,361.9
82,2021-08-12,814.0,19512.0,4.17,258349.0,315.1,355.6
82,2021-08-13,780.0,20191.0,3.86,258349.0,301.9,357.1
82,2021-08-14,767.0,20984.0,3.66,258349.0,296.9,354.0
82,2021-08-15,754.0,20917.0,3.6,258349.0,291.9,338.3
82,2021-08-16,748.0,21103.0,3.54,258349.0,289.5,316.2
82,2021-08-17,755.0,21250.0,3.55,258349.0,292.2,319.4
82,2021-08-18,721.0,21332.0,3.38,258349.0,279.1,309.9
82,2021-08-19,723.0,21378.0,3.38,258349.0,279.9,314.7
82,2021-08-20,701.0,21807.0,3.21,258349.0,271.3,295.8
82,2021-08-21,699.0,21434.0,3.26,258349.0,270.6,311.5
82,2021-08-22,699.0,21389.0,3.27,258349.0,270.6,313.1
82,2021-08-23,646.0,21273.0,3.04,258349.0,250.0,303.7
82,2021-08-24,589.0,21241.0,2.77,258349.0,228.0,281.6
82,2021-08-25,573.0,21010.0,2.73,258349.0,221.8,270.6
82,2021-08-26,513.0,20587.0,2.49,258349.0,198.6,248.6
82,2021-08-27,488.0,20209.0,2.41,258349.0,188.9,228.1
82,2021-08-28,457.0,19978.0,2.29,258349.0,176.9,203.0
82,2021-08-29,453.0,19891.0,2.28,258349.0,175.3,201.4
82,2021-08-30,437.0,19210.0,2.27,258349.0,169.2,180.9
82,2021-08-31,434.0,18496.0,2.35,258349.0,168.0,160.5
82,2021-09-01,426.0,17981.0,2.37,258349.0,164.9,166.8
82,2021-09-02,409.0,17602.0,2.32,258349.0,158.3,155.8
82,2021-09-03,385.0,17149.0,2.25,258349.0,149.0,149.5
82,2021-09-04,378.0,17037.0,2.22,258349.0,146.3,146.3
82,2021-09-05,379.0,17064.0,2.22,258349.0,146.7,146.3
82,2021-09-06,336.0,16653.0,2.02,258349.0,130.1,146.3
82,2021-09-07,305.0,16459.0,1.85,258349.0,118.1,133.7
82,2021-09-08,264.0,16273.0,1.62,258349.0,102.2,108.6
82,2021-09-09,244.0,16032.0,1.52,258349.0,94.4,105.4
82,2021-09-10,217.0,16293.0,1.33,258349.0,84.0,96.0
82,2021-09-11,198.0,16239.0,1.22,258349.0,76.6,85.0
82,2021-09-12,196.0,16115.0,1.22,258349.0,75.9,85.0
82,2021-09-13,174.0,15933.0,1.09,258349.0,67.4,70.8
82,2021-09-14,150.0,15621.0,0.96,258349.0,58.1,75.5
82,2021-09-15,148.0,15323.0,0.97,258349.0,57.3,83.4
82,2021-09-16,146.0,15185.0,0.96,258349.0,56.5,81.8
82,2021-09-17,145.0,14312.0,1.01,258349.0,56.1,81.8
82,2021-09-18,139.0,13772.0,1.01,258349.0,53.8,85.0
