datetime,quantite_eolien,quantite_conso
2016-10-18 00:00:00,945,52698
2016-10-18 02:00:00,1091,46278
2016-10-18 04:00:00,1183,42777
2016-10-18 06:00:00,1275,47030
2016-10-18 08:00:00,1483,59794
2016-10-18 10:00:00,1576,60174
2016-10-18 12:00:00,2085,60253
2016-10-18 14:00:00,3087,57605
2016-10-18 16:00:00,3522,54487
2016-10-18 18:00:00,2991,53888
2016-10-18 20:00:00,2813,60252
2016-10-18 22:00:00,2695,52489
2016-10-19 00:00:00,2740,54050
2016-10-19 02:00:00,2460,47544
2016-10-19 04:00:00,2579,43948
2016-10-19 06:00:00,2316,47906
2016-10-19 08:00:00,2195,60899
2016-10-19 10:00:00,1953,61585
2016-10-19 12:00:00,2156,61895
2016-10-19 14:00:00,2882,59663
2016-10-19 16:00:00,2781,56601
2016-10-19 18:00:00,2494,55783
2016-10-19 20:00:00,2410,62218
2016-10-19 22:00:00,2267,54036
2016-10-20 00:00:00,2248,55643
2016-10-20 02:00:00,2017,49151
2016-10-20 04:00:00,1776,45067
2016-10-20 06:00:00,1769,49137
2016-10-20 08:00:00,1902,60588
2016-10-20 10:00:00,1584,62588
2016-10-20 12:00:00,1657,62922
2016-10-20 14:00:00,1769,60383
2016-10-20 16:00:00,1855,56928
2016-10-20 18:00:00,1920,56140
2016-10-20 20:00:00,2375,62573
2016-10-20 22:00:00,2428,54581
2016-10-21 00:00:00,2156,56510
2016-10-21 02:00:00,1671,50082
2016-10-21 04:00:00,1336,46142
2016-10-21 06:00:00,1226,50300
2016-10-21 08:00:00,1011,61381
2016-10-21 10:00:00,718,63718
2016-10-21 12:00:00,478,63405
2016-10-21 14:00:00,488,59928
2016-10-21 16:00:00,636,55855
2016-10-21 18:00:00,564,54944
2016-10-21 20:00:00,585,60948
2016-10-21 22:00:00,629,54407
2016-10-22 00:00:00,606,56597
2016-10-22 02:00:00,656,49983
2016-10-22 04:00:00,709,45555
2016-10-22 06:00:00,674,46935
2016-10-22 08:00:00,763,52189
2016-10-22 10:00:00,719,56347
2016-10-22 12:00:00,532,56273
2016-10-22 14:00:00,579,53158
2016-10-22 16:00:00,749,48671
2016-10-22 18:00:00,1006,48635
2016-10-22 20:00:00,1672,55783
2016-10-22 22:00:00,2278,50909
2016-10-23 00:00:00,2360,54376
2016-10-23 02:00:00,2348,48515
2016-10-23 04:00:00,2494,43636
2016-10-23 06:00:00,2761,43553
2016-10-23 08:00:00,3173,46493
2016-10-23 10:00:00,3118,50898
2016-10-23 12:00:00,2827,54125
2016-10-23 14:00:00,2925,51716
2016-10-23 16:00:00,2691,47818
2016-10-23 18:00:00,2725,48656
2016-10-23 20:00:00,2776,55543
2016-10-23 22:00:00,2682,50645
2016-10-24 00:00:00,2412,52880
2016-10-24 02:00:00,2109,46613
2016-10-24 04:00:00,1818,42605
2016-10-24 06:00:00,1720,46799
2016-10-24 08:00:00,1593,57646
2016-10-24 10:00:00,1486,60815
2016-10-24 12:00:00,1187,62386
2016-10-24 14:00:00,1025,60487
2016-10-24 16:00:00,902,56821
2016-10-24 18:00:00,789,55519
2016-10-24 20:00:00,501,60748
2016-10-24 22:00:00,605,52775
2016-10-25 00:00:00,532,54223
2016-10-25 02:00:00,486,47750
2016-10-25 04:00:00,341,43683
2016-10-25 06:00:00,186,47111
2016-10-25 08:00:00,143,57749
2016-10-25 10:00:00,310,60794
2016-10-25 12:00:00,238,62213
2016-10-25 14:00:00,175,60053
2016-10-25 16:00:00,137,56458
2016-10-25 18:00:00,129,55005
2016-10-25 20:00:00,248,60779
2016-10-25 22:00:00,311,52750
2016-10-26 00:00:00,371,54155
2016-10-26 02:00:00,346,47627
2016-10-26 04:00:00,330,43690
2016-10-26 06:00:00,334,47193
2016-10-26 08:00:00,402,58343
2016-10-26 10:00:00,384,61282
2016-10-26 12:00:00,343,62545
2016-10-26 14:00:00,344,60325
2016-10-26 16:00:00,460,56670
2016-10-26 18:00:00,692,55421
2016-10-26 20:00:00,1008,61189
2016-10-26 22:00:00,1140,53758
2016-10-27 00:00:00,927,55603
2016-10-27 02:00:00,959,49007
2016-10-27 04:00:00,1045,44928
2016-10-27 06:00:00,897,48533
2016-10-27 08:00:00,880,59740
2016-10-27 10:00:00,821,61946
2016-10-27 12:00:00,672,62771
2016-10-27 14:00:00,666,59905
2016-10-27 16:00:00,658,55982
2016-10-27 18:00:00,746,54708
2016-10-27 20:00:00,1069,61440
2016-10-27 22:00:00,1051,53930
2016-10-28 00:00:00,894,55933
2016-10-28 02:00:00,978,50003
2016-10-28 04:00:00,843,45841
2016-10-28 06:00:00,833,49825
2016-10-28 08:00:00,831,60693
2016-10-28 10:00:00,724,63042
2016-10-28 12:00:00,447,62970
2016-10-28 14:00:00,455,59389
2016-10-28 16:00:00,525,54848
2016-10-28 18:00:00,604,53777
2016-10-28 20:00:00,1071,59943
2016-10-28 22:00:00,1398,53378
2016-10-29 00:00:00,1191,55557
2016-10-29 02:00:00,1256,48517
2016-10-29 04:00:00,1172,43805
2016-10-29 06:00:00,1346,44520
2016-10-29 08:00:00,1386,49652
2016-10-29 10:00:00,1375,53805
2016-10-29 12:00:00,1111,54805
2016-10-29 14:00:00,1224,52500
2016-10-29 16:00:00,1288,47971
2016-10-29 18:00:00,1295,47816
2016-10-29 20:00:00,2057,54714
2016-10-29 22:00:00,2623,49659
2016-10-30 00:00:00,2591,53487
2016-10-30 02:00:00,2563,47282
2016-10-30 04:00:00,2524,41381
2016-10-30 06:00:00,2478,42942
2016-10-30 08:00:00,2438,45978
2016-10-30 10:00:00,1620,49759
2016-10-30 12:00:00,1019,50287
2016-10-30 14:00:00,1051,46725
2016-10-30 16:00:00,1374,42490
2016-10-30 18:00:00,2346,47650
2016-10-30 20:00:00,3387,52001
2016-10-30 22:00:00,3040,48700
2016-10-31 00:00:00,2823,51667
2016-10-31 02:00:00,2960,46361
2016-10-31 04:00:00,2812,42771
2016-10-31 06:00:00,2895,46316
2016-10-31 08:00:00,2922,53136
2016-10-31 10:00:00,1802,56247
2016-10-31 12:00:00,915,55771
2016-10-31 14:00:00,812,53002
2016-10-31 16:00:00,961,49264
2016-10-31 18:00:00,1743,53611
2016-10-31 20:00:00,2490,55956
2016-10-31 22:00:00,2122,50183
2016-11-01 00:00:00,1682,53490
2016-11-01 02:00:00,1407,47734
2016-11-01 04:00:00,1226,43626
2016-11-01 06:00:00,1073,44779
2016-11-01 08:00:00,839,47234
2016-11-01 10:00:00,530,50733
2016-11-01 12:00:00,299,51589
2016-11-01 14:00:00,252,48707
2016-11-01 16:00:00,394,44814
2016-11-01 18:00:00,568,51154
2016-11-01 20:00:00,805,54678
2016-11-01 22:00:00,870,50027
2016-11-02 00:00:00,861,52939
2016-11-02 02:00:00,757,47247
2016-11-02 04:00:00,690,43516
2016-11-02 06:00:00,595,48555
2016-11-02 08:00:00,703,57854
2016-11-02 10:00:00,606,61677
2016-11-02 12:00:00,832,62572
2016-11-02 14:00:00,1242,60210
2016-11-02 16:00:00,1488,57240
2016-11-02 18:00:00,1408,62487
2016-11-02 20:00:00,1425,64013
2016-11-02 22:00:00,1606,56227
2016-11-03 00:00:00,1373,58518
2016-11-03 02:00:00,1137,52963
2016-11-03 04:00:00,1091,49474
2016-11-03 06:00:00,1049,54714
2016-11-03 08:00:00,1010,65609
2016-11-03 10:00:00,657,65774
2016-11-03 12:00:00,460,63991
2016-11-03 14:00:00,378,61072
2016-11-03 16:00:00,302,58041
2016-11-03 18:00:00,584,64182
2016-11-03 20:00:00,1086,66412
2016-11-03 22:00:00,1333,58708
2016-11-04 00:00:00,1467,60686
2016-11-04 02:00:00,1384,54499
2016-11-04 04:00:00,1098,51285
2016-11-04 06:00:00,1064,55977
2016-11-04 08:00:00,1111,66756
2016-11-04 10:00:00,970,67199
2016-11-04 12:00:00,733,66648
2016-11-04 14:00:00,957,63919
2016-11-04 16:00:00,1243,61131
2016-11-04 18:00:00,1770,65599
2016-11-04 20:00:00,2477,65001
2016-11-04 22:00:00,2679,57365
2016-11-05 00:00:00,2350,58777
2016-11-05 02:00:00,1738,51465
2016-11-05 04:00:00,1316,46612
2016-11-05 06:00:00,1075,47480
2016-11-05 08:00:00,1076,51370
2016-11-05 10:00:00,939,56130
2016-11-05 12:00:00,1068,57583
2016-11-05 14:00:00,1849,55976
2016-11-05 16:00:00,1916,52804
2016-11-05 18:00:00,2002,57781
2016-11-05 20:00:00,2244,59034
2016-11-05 22:00:00,2164,53841
2016-11-06 00:00:00,2189,57701
2016-11-06 02:00:00,2113,51543
2016-11-06 04:00:00,1881,46621
2016-11-06 06:00:00,1718,46877
2016-11-06 08:00:00,1587,49156
2016-11-06 10:00:00,1416,53918
2016-11-06 12:00:00,1627,56777
2016-11-06 14:00:00,1767,54058
2016-11-06 16:00:00,1731,50747
2016-11-06 18:00:00,1666,57920
2016-11-06 20:00:00,1753,62020
2016-11-06 22:00:00,2221,57585
2016-11-07 00:00:00,2231,60606
2016-11-07 02:00:00,2311,55250
2016-11-07 04:00:00,2489,51939
2016-11-07 06:00:00,2638,57723
2016-11-07 08:00:00,2563,69470
2016-11-07 10:00:00,2408,71008
2016-11-07 12:00:00,2377,71039
2016-11-07 14:00:00,2243,69163
2016-11-07 16:00:00,2244,66574
2016-11-07 18:00:00,1821,72299
2016-11-07 20:00:00,1675,72907
2016-11-07 22:00:00,1760,64728
2016-11-08 00:00:00,1807,66452
2016-11-08 02:00:00,1709,60157
2016-11-08 04:00:00,1551,56481
2016-11-08 06:00:00,1533,61323
2016-11-08 08:00:00,1360,73052
2016-11-08 10:00:00,1203,73291
2016-11-08 12:00:00,1330,73119
2016-11-08 14:00:00,1775,71061
2016-11-08 16:00:00,1687,67943
2016-11-08 18:00:00,1891,73839
2016-11-08 20:00:00,2448,73947
2016-11-08 22:00:00,3175,65480
2016-11-09 00:00:00,3616,66523
2016-11-09 02:00:00,3800,60317
2016-11-09 04:00:00,4268,56095
2016-11-09 06:00:00,5259,60600
2016-11-09 08:00:00,6082,71590
2016-11-09 10:00:00,6743,73440
2016-11-09 12:00:00,7095,74160
2016-11-09 14:00:00,7540,71774
2016-11-09 16:00:00,8397,68619
2016-11-09 18:00:00,8181,73097
2016-11-09 20:00:00,7387,73053
2016-11-09 22:00:00,6620,64358
2016-11-10 00:00:00,5617,65577
2016-11-10 02:00:00,4727,59405
2016-11-10 04:00:00,4552,54770
2016-11-10 06:00:00,3906,58999
2016-11-10 08:00:00,3640,69670
2016-11-10 10:00:00,3053,70435
2016-11-10 12:00:00,3314,70514
2016-11-10 14:00:00,3751,68667
2016-11-10 16:00:00,3873,65799
2016-11-10 18:00:00,4145,69682
2016-11-10 20:00:00,5049,69083
2016-11-10 22:00:00,4815,61506
2016-11-11 00:00:00,5129,63184
2016-11-11 02:00:00,5030,56552
2016-11-11 04:00:00,4800,51432
2016-11-11 06:00:00,4716,51711
2016-11-11 08:00:00,3862,54769
2016-11-11 10:00:00,2956,58833
2016-11-11 12:00:00,2700,60055
2016-11-11 14:00:00,2007,57902
2016-11-11 16:00:00,1594,54365
2016-11-11 18:00:00,1291,61514
2016-11-11 20:00:00,1180,63689
2016-11-11 22:00:00,1036,59217
2016-11-12 00:00:00,1307,63151
2016-11-12 02:00:00,1675,57769
2016-11-12 04:00:00,1864,53266
2016-11-12 06:00:00,2140,54787
2016-11-12 08:00:00,2629,58452
2016-11-12 10:00:00,2707,63016
2016-11-12 12:00:00,2189,63639
2016-11-12 14:00:00,2147,62030
2016-11-12 16:00:00,2215,58509
2016-11-12 18:00:00,2484,64363
2016-11-12 20:00:00,2377,64739
2016-11-12 22:00:00,2043,58778
2016-11-13 00:00:00,1682,62303
2016-11-13 02:00:00,1441,56122
2016-11-13 04:00:00,1353,50582
2016-11-13 06:00:00,1290,50038
2016-11-13 08:00:00,1592,51636
2016-11-13 10:00:00,1431,56488
2016-11-13 12:00:00,1708,59317
2016-11-13 14:00:00,1706,57010
2016-11-13 16:00:00,1746,53834
2016-11-13 18:00:00,2009,59556
2016-11-13 20:00:00,2200,62313
2016-11-13 22:00:00,2150,57448
2016-11-14 00:00:00,1824,60042
2016-11-14 02:00:00,1794,54535
2016-11-14 04:00:00,1422,50867
2016-11-14 06:00:00,1288,56461
2016-11-14 08:00:00,1082,68357
2016-11-14 10:00:00,754,69883
2016-11-14 12:00:00,597,70265
2016-11-14 14:00:00,779,68567
2016-11-14 16:00:00,959,65752
2016-11-14 18:00:00,989,70983
2016-11-14 20:00:00,1288,71336
2016-11-14 22:00:00,1533,62965
2016-11-15 00:00:00,1684,64321
2016-11-15 02:00:00,1797,58176
2016-11-15 04:00:00,1757,54146
2016-11-15 06:00:00,2144,58670
2016-11-15 08:00:00,2208,70016
2016-11-15 10:00:00,2189,70342
2016-11-15 12:00:00,2162,70122
2016-11-15 14:00:00,1967,67675
2016-11-15 16:00:00,1983,65062
2016-11-15 18:00:00,2051,70168
2016-11-15 20:00:00,2240,69921
2016-11-15 22:00:00,2404,61402
2016-11-16 00:00:00,2510,62270
2016-11-16 02:00:00,2630,55990
2016-11-16 04:00:00,2957,51780
2016-11-16 06:00:00,3614,56155
2016-11-16 08:00:00,4076,67168
2016-11-16 10:00:00,4148,67841
2016-11-16 12:00:00,4577,68238
2016-11-16 14:00:00,4854,66389
2016-11-16 16:00:00,4104,63627
2016-11-16 18:00:00,4185,68597
2016-11-16 20:00:00,4476,68273
2016-11-16 22:00:00,4401,59863
2016-11-17 00:00:00,4782,61435
2016-11-17 02:00:00,5143,55138
2016-11-17 04:00:00,5306,51030
2016-11-17 06:00:00,5183,55053
2016-11-17 08:00:00,5398,66169
2016-11-17 10:00:00,5522,66459
2016-11-17 12:00:00,6539,66419
2016-11-17 14:00:00,7217,64133
2016-11-17 16:00:00,7588,61792
2016-11-17 18:00:00,7831,67304
2016-11-17 20:00:00,8172,67018
2016-11-17 22:00:00,8278,59461
2016-11-18 00:00:00,8046,60859
2016-11-18 02:00:00,7834,54329
2016-11-18 04:00:00,7067,50336
2016-11-18 06:00:00,6891,54628
2016-11-18 08:00:00,6441,66006
2016-11-18 10:00:00,6522,67077
2016-11-18 12:00:00,7064,67316
2016-11-18 14:00:00,7610,65380
2016-11-18 16:00:00,6791,62808
2016-11-18 18:00:00,5836,68181
2016-11-18 20:00:00,5044,67247
2016-11-18 22:00:00,4897,59942
2016-11-19 00:00:00,4851,62281
2016-11-19 02:00:00,4222,55380
2016-11-19 04:00:00,4361,50628
2016-11-19 06:00:00,4511,51788
2016-11-19 08:00:00,4485,56774
2016-11-19 10:00:00,4192,61124
2016-11-19 12:00:00,4155,61155
2016-11-19 14:00:00,4026,58747
2016-11-19 16:00:00,3191,55604
2016-11-19 18:00:00,4669,62184
2016-11-19 20:00:00,6685,62812
2016-11-19 22:00:00,7562,57532
2016-11-20 00:00:00,7834,60882
2016-11-20 02:00:00,8324,54466
2016-11-20 04:00:00,8647,48893
2016-11-20 06:00:00,8539,48319
2016-11-20 08:00:00,7900,50059
2016-11-20 10:00:00,7647,54216
2016-11-20 12:00:00,7789,56655
2016-11-20 14:00:00,7651,54151
2016-11-20 16:00:00,5523,51065
2016-11-20 18:00:00,5200,56768
2016-11-20 20:00:00,5962,58909
2016-11-20 22:00:00,6212,53531
2016-11-21 00:00:00,6589,55818
2016-11-21 02:00:00,6562,50136
2016-11-21 04:00:00,6014,45622
2016-11-21 06:00:00,6027,50674
2016-11-21 08:00:00,6208,62761
2016-11-21 10:00:00,6790,64454
2016-11-21 12:00:00,7508,65520
2016-11-21 14:00:00,7845,64144
2016-11-21 16:00:00,7024,61510
2016-11-21 18:00:00,6427,66116
2016-11-21 20:00:00,6796,65826
2016-11-21 22:00:00,7298,57876
2016-11-22 00:00:00,7138,59563
2016-11-22 02:00:00,6893,53217
2016-11-22 04:00:00,6465,49343
2016-11-22 06:00:00,5760,54011
2016-11-22 08:00:00,5210,66146
2016-11-22 10:00:00,4011,66852
2016-11-22 12:00:00,2952,67494
2016-11-22 14:00:00,2244,65276
2016-11-22 16:00:00,1905,62940
2016-11-22 18:00:00,1821,68017
2016-11-22 20:00:00,1797,67476
2016-11-22 22:00:00,1793,59422
2016-11-23 00:00:00,1782,60693
2016-11-23 00:00:00,1782,60693
2016-11-23 02:00:00,1948,54227
2016-11-23 02:00:00,1948,54227
2016-11-23 04:00:00,2639,50142
2016-11-23 04:00:00,2639,50142
2016-11-23 06:00:00,3234,54402
2016-11-23 06:00:00,3234,54402
2016-11-23 08:00:00,3833,66008
2016-11-23 08:00:00,3833,66008
2016-11-23 10:00:00,3758,67117
2016-11-23 10:00:00,3758,67117
2016-11-23 12:00:00,3049,67737
2016-11-23 12:00:00,3049,67737
2016-11-23 14:00:00,3231,65678
2016-11-23 14:00:00,3231,65678
2016-11-23 16:00:00,3822,62543
2016-11-23 16:00:00,3822,62543
2016-11-23 18:00:00,4488,67473
2016-11-23 18:00:00,4488,67473
2016-11-23 20:00:00,4704,66479
2016-11-23 20:00:00,4704,66479
2016-11-23 22:00:00,4571,58071
2016-11-23 22:00:00,4571,58071
2016-08-03 00:00:00,3132,45406
2016-08-03 00:00:00,3132,45406
2016-08-03 02:00:00,2854,38480
2016-08-03 02:00:00,2854,38480
2016-08-03 04:00:00,2819,34964
2016-08-03 04:00:00,2819,34964
2016-08-03 06:00:00,2937,36916
2016-08-03 06:00:00,2937,36916
2016-08-03 08:00:00,2913,42175
2016-08-03 08:00:00,2913,42175
2016-08-03 10:00:00,3294,47891
2016-08-03 10:00:00,3294,47891
2016-08-03 12:00:00,3435,50668
2016-08-03 12:00:00,3435,50668
2016-08-03 14:00:00,2846,49970
2016-08-03 14:00:00,2846,49970
2016-08-03 16:00:00,2580,48083
2016-08-03 16:00:00,2580,48083
2016-08-03 18:00:00,2510,46652
2016-08-03 18:00:00,2510,46652
2016-08-03 20:00:00,2290,46186
2016-08-03 20:00:00,2290,46186
2016-08-03 22:00:00,1791,44715
2016-08-03 22:00:00,1791,44715
2016-08-04 00:00:00,1609,45642
2016-08-04 02:00:00,1692,38805
2016-08-04 04:00:00,1440,35134
2016-08-04 06:00:00,1135,37249
2016-08-04 08:00:00,952,42439
2016-08-04 10:00:00,873,48019
2016-08-04 12:00:00,775,50550
2016-08-04 14:00:00,1051,49498
2016-08-04 16:00:00,1573,47509
2016-08-04 18:00:00,1894,45924
2016-08-04 20:00:00,1889,45563
2016-08-04 22:00:00,1470,43390
2016-08-05 00:00:00,1774,44595
2016-08-05 02:00:00,1865,38097
2016-08-05 04:00:00,1853,34446
2016-08-05 06:00:00,1870,36443
2016-08-05 08:00:00,1499,41457
2016-08-05 10:00:00,1373,46654
2016-08-05 12:00:00,1805,48776
2016-08-05 14:00:00,2308,47527
2016-08-05 16:00:00,2526,45007
2016-08-05 18:00:00,2390,43698
2016-08-05 20:00:00,2098,43233
2016-08-05 22:00:00,1648,42662
2016-08-06 00:00:00,1753,44196
2016-08-06 02:00:00,1526,37245
2016-08-06 04:00:00,1397,33123
2016-08-06 06:00:00,1245,33261
2016-08-06 08:00:00,1223,35013
2016-08-06 10:00:00,1166,40389
2016-08-06 12:00:00,1490,42864
2016-08-06 14:00:00,1559,42244
2016-08-06 16:00:00,1534,40123
2016-08-06 18:00:00,1524,39702
2016-08-06 20:00:00,1281,40044
2016-08-06 22:00:00,1280,40180
2016-08-07 00:00:00,1347,42593
2016-08-07 02:00:00,1158,36072
2016-08-07 04:00:00,1119,31868
2016-08-07 06:00:00,1053,31457
2016-08-07 08:00:00,1029,31867
2016-08-07 10:00:00,756,37113
2016-08-07 12:00:00,1020,40040
2016-08-07 14:00:00,1033,39359
2016-08-07 16:00:00,1236,37087
2016-08-07 18:00:00,1367,37017
2016-08-07 20:00:00,1455,39303
2016-08-07 22:00:00,1774,40904
2016-08-08 00:00:00,2255,42409
2016-08-08 02:00:00,2303,35925
2016-08-08 04:00:00,2184,32362
2016-08-08 06:00:00,1947,34525
2016-08-08 08:00:00,1522,39139
2016-08-08 10:00:00,1492,44961
2016-08-08 12:00:00,1496,47542
2016-08-08 14:00:00,2066,47355
2016-08-08 16:00:00,2363,45527
2016-08-08 18:00:00,2185,44436
2016-08-08 20:00:00,2001,44507
2016-08-08 22:00:00,1600,43377
2016-08-09 00:00:00,1672,44179
2016-08-09 02:00:00,1605,37569
2016-08-09 04:00:00,1511,33989
2016-08-09 06:00:00,1445,35746
2016-08-09 08:00:00,1470,40217
2016-08-09 10:00:00,1098,45464
2016-08-09 12:00:00,1333,47866
2016-08-09 14:00:00,1862,47095
2016-08-09 16:00:00,2175,45087
2016-08-09 18:00:00,2181,43702
2016-08-09 20:00:00,2321,43607
2016-08-09 22:00:00,2362,42684
2016-08-10 00:00:00,2427,43715
2016-08-10 02:00:00,2155,37195
2016-08-10 04:00:00,1795,33646
2016-08-10 06:00:00,1596,35484
2016-08-10 08:00:00,1403,39941
2016-08-10 10:00:00,1241,45007
2016-08-10 12:00:00,1838,47195
2016-08-10 14:00:00,2295,46082
2016-08-10 16:00:00,2648,43887
2016-08-10 18:00:00,2513,42830
2016-08-10 20:00:00,1814,43156
2016-08-10 22:00:00,1370,42219
2016-08-11 00:00:00,1165,43366
2016-08-11 02:00:00,1149,37053
2016-08-11 04:00:00,1214,33530
2016-08-11 06:00:00,1226,35506
2016-08-11 08:00:00,1213,39983
2016-08-11 10:00:00,1286,45075
2016-08-11 12:00:00,1852,47445
2016-08-11 14:00:00,2546,46576
2016-08-11 16:00:00,2886,44229
2016-08-11 18:00:00,2971,43150
2016-08-11 20:00:00,2516,43391
2016-08-11 22:00:00,2123,42651
2016-08-12 00:00:00,2173,43974
2016-08-12 02:00:00,1831,37450
2016-08-12 04:00:00,1426,33713
2016-08-12 06:00:00,1073,35679
2016-08-12 08:00:00,709,39927
2016-08-12 10:00:00,473,45177
2016-08-12 12:00:00,358,47453
2016-08-12 14:00:00,434,47001
2016-08-12 16:00:00,452,44916
2016-08-12 18:00:00,521,43935
2016-08-12 20:00:00,534,43764
2016-08-12 22:00:00,753,43454
2016-08-13 00:00:00,834,44747
2016-08-13 02:00:00,1036,37762
2016-08-13 04:00:00,959,33427
2016-08-13 06:00:00,767,33758
2016-08-13 08:00:00,656,35302
2016-08-13 10:00:00,262,40723
2016-08-13 12:00:00,311,43273
2016-08-13 14:00:00,415,42938
2016-08-13 16:00:00,434,41069
2016-08-13 18:00:00,541,40553
2016-08-13 20:00:00,643,40788
2016-08-13 22:00:00,1225,41087
2016-08-14 00:00:00,1530,42890
2016-08-14 02:00:00,1318,36329
2016-08-14 04:00:00,1006,32085
2016-08-14 06:00:00,958,31616
2016-08-14 08:00:00,801,32102
2016-08-14 10:00:00,380,37116
2016-08-14 12:00:00,305,39859
2016-08-14 14:00:00,358,39283
2016-08-14 16:00:00,434,37257
2016-08-14 18:00:00,752,37082
2016-08-14 20:00:00,1569,38932
2016-08-14 22:00:00,2662,40579
2016-08-15 00:00:00,3005,42108
2016-08-15 02:00:00,2674,35730
2016-08-15 04:00:00,2539,31883
2016-08-15 06:00:00,2297,31913
2016-08-15 08:00:00,1941,32844
2016-08-15 10:00:00,750,38290
2016-08-15 12:00:00,899,41354
2016-08-15 14:00:00,791,41038
2016-08-15 16:00:00,994,39189
2016-08-15 18:00:00,1151,39085
2016-08-15 20:00:00,1578,40723
2016-08-15 22:00:00,2633,41617
2016-08-16 00:00:00,3021,42584
2016-08-16 02:00:00,2375,36241
2016-08-16 04:00:00,2007,32854
2016-08-16 06:00:00,1735,35253
2016-08-16 08:00:00,1522,40155
2016-08-16 10:00:00,418,46267
2016-08-16 12:00:00,427,49213
2016-08-16 14:00:00,433,49212
2016-08-16 16:00:00,428,47739
2016-08-16 18:00:00,615,46572
2016-08-16 20:00:00,983,45984
2016-08-16 22:00:00,1564,44913
2016-08-17 00:00:00,1753,45353
2016-08-17 02:00:00,1552,38546
2016-08-17 04:00:00,1314,34890
2016-08-17 06:00:00,1111,36785
2016-08-17 08:00:00,1014,41272
2016-08-17 10:00:00,431,47077
2016-08-17 12:00:00,323,49710
2016-08-17 14:00:00,367,49163
2016-08-17 16:00:00,595,47491
2016-08-17 18:00:00,795,46138
2016-08-17 20:00:00,819,45747
2016-08-17 22:00:00,964,44656
2016-08-18 00:00:00,975,45231
2016-08-18 02:00:00,1106,38555
2016-08-18 04:00:00,1219,34880
2016-08-18 06:00:00,1597,36848
2016-08-18 08:00:00,1700,41646
2016-08-18 10:00:00,1116,47410
2016-08-18 12:00:00,1019,49938
2016-08-18 14:00:00,923,49026
2016-08-18 16:00:00,1031,47124
2016-08-18 18:00:00,986,45677
2016-08-18 20:00:00,841,45707
2016-08-18 22:00:00,657,44418
2016-08-19 00:00:00,667,45059
2016-08-19 02:00:00,469,38467
2016-08-19 04:00:00,529,34917
2016-08-19 06:00:00,810,36831
2016-08-19 08:00:00,796,41437
2016-08-19 10:00:00,736,47209
2016-08-19 12:00:00,1032,49707
2016-08-19 14:00:00,1679,49063
2016-08-19 16:00:00,2626,46908
2016-08-19 18:00:00,2180,45391
2016-08-19 20:00:00,1942,45135
2016-08-19 22:00:00,1656,44007
2016-08-20 00:00:00,1782,45077
2016-08-20 02:00:00,1567,38287
2016-08-20 04:00:00,1566,34245
2016-08-20 06:00:00,1915,34423
2016-08-20 08:00:00,1875,36103
2016-08-20 10:00:00,2188,41691
2016-08-20 12:00:00,3363,44163
2016-08-20 14:00:00,4506,43358
2016-08-20 16:00:00,4778,40832
2016-08-20 18:00:00,4797,40134
2016-08-20 20:00:00,4565,40499
2016-08-20 22:00:00,3624,40413
2016-08-21 00:00:00,4154,42444
2016-08-21 02:00:00,4012,36128
2016-08-21 04:00:00,4075,31870
2016-08-21 06:00:00,4099,31466
2016-08-21 08:00:00,3905,31874
2016-08-21 10:00:00,3933,37054
2016-08-21 12:00:00,4688,40379
2016-08-21 14:00:00,4742,39370
2016-08-21 16:00:00,4551,36794
2016-08-21 18:00:00,3925,36615
2016-08-21 20:00:00,2713,39262
2016-08-21 22:00:00,1989,40968
2016-08-22 00:00:00,1780,42375
2016-08-22 02:00:00,1706,36002
2016-08-22 04:00:00,1563,32596
2016-08-22 06:00:00,1420,35863
2016-08-22 08:00:00,1384,41675
2016-08-22 10:00:00,1126,47707
2016-08-22 12:00:00,1113,50484
2016-08-22 14:00:00,1036,50267
2016-08-22 16:00:00,811,48410
2016-08-22 18:00:00,537,47085
2016-08-22 20:00:00,406,47153
2016-08-22 22:00:00,899,45972
2016-08-23 00:00:00,1313,46309
2016-08-23 02:00:00,1550,39530
2016-08-23 04:00:00,1672,35905
2016-08-23 06:00:00,1957,38385
2016-08-23 08:00:00,2392,43999
2016-08-23 10:00:00,1234,49948
2016-08-23 12:00:00,1554,52918
2016-08-23 14:00:00,1416,52533
2016-08-23 16:00:00,1293,51031
2016-08-23 18:00:00,1223,49523
2016-08-23 20:00:00,1191,48637
2016-08-23 22:00:00,2694,47475
2016-08-24 00:00:00,2976,47667
2016-08-24 02:00:00,2770,40542
2016-08-24 04:00:00,2531,36921
2016-08-24 06:00:00,2354,39268
2016-08-24 08:00:00,1989,44997
2016-08-24 10:00:00,766,50914
2016-08-24 12:00:00,547,54116
2016-08-24 14:00:00,652,53945
2016-08-24 16:00:00,665,52211
2016-08-24 18:00:00,672,50594
2016-08-24 20:00:00,847,49548
2016-08-24 22:00:00,1741,47897
2016-08-25 00:00:00,2059,48047
2016-08-25 02:00:00,1571,40814
2016-08-25 04:00:00,1424,37537
2016-08-25 06:00:00,1271,39876
2016-08-25 08:00:00,1361,45627
2016-08-25 10:00:00,648,51792
2016-08-25 12:00:00,589,55042
2016-08-25 14:00:00,531,54843
2016-08-25 16:00:00,523,53098
2016-08-25 18:00:00,459,51534
2016-08-25 20:00:00,434,50235
2016-08-25 22:00:00,775,48604
