dep,nb_crib,nb_pos,nb_C1,tx_C1,datetime
53,48.0,62.0,5.0,13.16,2021-06-27
93,192.0,714.0,36.0,28.8,2021-06-27
60,79.0,158.0,6.0,10.91,2021-06-27
74,75.0,115.0,29.0,48.33,2021-06-27
48,8.0,15.0,1.0,12.5,2021-06-27
10,12.0,30.0,5.0,41.67,2021-06-27
58,12.0,18.0,0.0,0.0,2021-06-27
90,10.0,23.0,0.0,0.0,2021-06-27
973,352.0,864.0,0.0,0.0,2021-06-27
27,56.0,109.0,5.0,10.0,2021-06-27
01,79.0,108.0,19.0,30.16,2021-06-27
35,134.0,193.0,27.0,26.21,2021-06-27
03,25.0,61.0,0.0,0.0,2021-06-27
15,15.0,18.0,3.0,21.43,2021-06-27
977,0.0,4.0,0.0,0.0,2021-06-27
55,9.0,11.0,3.0,33.33,2021-06-27
22,30.0,64.0,7.0,30.43,2021-06-27
08,54.0,70.0,2.0,4.88,2021-06-27
17,44.0,69.0,11.0,26.83,2021-06-27
974,854.0,1363.0,10.0,2.5,2021-06-27
23,0.0,0.0,0.0,0.0,2021-06-27
19,15.0,28.0,3.0,33.33,2021-06-27
52,9.0,15.0,0.0,0.0,2021-06-27
71,52.0,85.0,2.0,5.13,2021-06-27
24,21.0,30.0,0.0,0.0,2021-06-27
83,75.0,151.0,10.0,18.18,2021-06-27
76,112.0,237.0,12.0,11.76,2021-06-27
976,0.0,18.0,0.0,0.0,2021-06-27
61,21.0,57.0,2.0,10.0,2021-06-27
51,46.0,114.0,1.0,2.33,2021-06-27
50,62.0,87.0,3.0,5.77,2021-06-27
39,57.0,76.0,22.0,47.83,2021-06-27
70,20.0,30.0,6.0,31.58,2021-06-27
978,5.0,52.0,2.0,40.0,2021-06-27
16,13.0,22.0,0.0,0.0,2021-06-27
26,43.0,70.0,12.0,30.77,2021-06-27
54,47.0,89.0,8.0,26.67,2021-06-27
84,47.0,77.0,9.0,25.0,2021-06-27
29,121.0,252.0,12.0,10.71,2021-06-27
07,15.0,26.0,0.0,0.0,2021-06-27
13,241.0,496.0,39.0,19.02,2021-06-27
14,68.0,152.0,20.0,34.48,2021-06-27
33,233.0,388.0,58.0,27.36,2021-06-27
89,31.0,56.0,1.0,4.76,2021-06-27
46,14.0,16.0,2.0,15.38,2021-06-28
71,46.0,73.0,3.0,8.82,2021-06-28
48,9.0,16.0,1.0,11.11,2021-06-28
09,5.0,19.0,1.0,33.33,2021-06-28
976,0.0,17.0,0.0,0.0,2021-06-28
52,8.0,17.0,1.0,20.0,2021-06-28
62,160.0,286.0,34.0,24.82,2021-06-28
69,377.0,589.0,71.0,24.65,2021-06-28
45,100.0,183.0,9.0,11.11,2021-06-28
80,139.0,199.0,94.0,77.69,2021-06-28
2A,4.0,5.0,0.0,0.0,2021-06-28
72,58.0,55.0,5.0,12.5,2021-06-28
19,16.0,28.0,5.0,41.67,2021-06-28
22,42.0,73.0,7.0,22.58,2021-06-28
84,44.0,72.0,12.0,36.36,2021-06-28
92,176.0,490.0,67.0,48.55,2021-06-28
03,23.0,52.0,0.0,0.0,2021-06-28
86,38.0,57.0,8.0,25.0,2021-06-28
39,61.0,82.0,31.0,62.0,2021-06-28
87,16.0,19.0,2.0,18.18,2021-06-28
51,55.0,120.0,4.0,7.55,2021-06-28
75,288.0,965.0,91.0,40.62,2021-06-28
76,108.0,251.0,17.0,17.35,2021-06-28
89,19.0,50.0,1.0,8.33,2021-06-28
28,20.0,56.0,2.0,22.22,2021-06-28
10,10.0,32.0,6.0,60.0,2021-06-28
37,62.0,89.0,22.0,37.93,2021-06-28
31,264.0,468.0,31.0,13.9,2021-06-28
16,12.0,20.0,0.0,0.0,2021-06-28
30,50.0,77.0,4.0,10.0,2021-06-28
02,44.0,75.0,10.0,24.39,2021-06-28
77,159.0,393.0,31.0,31.96,2021-06-28
978,5.0,43.0,2.0,40.0,2021-06-28
36,17.0,32.0,1.0,9.09,2021-06-28
59,324.0,552.0,49.0,17.19,2021-06-28
11,18.0,54.0,1.0,12.5,2021-06-28
90,9.0,23.0,0.0,0.0,2021-06-28
74,77.0,111.0,40.0,65.57,2021-06-28
61,23.0,59.0,5.0,25.0,2021-06-28
73,39.0,65.0,13.0,38.24,2021-06-28
91,165.0,389.0,26.0,19.55,2021-06-28
41,35.0,75.0,22.0,75.86,2021-06-28
85,43.0,52.0,4.0,9.76,2021-06-28
17,38.0,58.0,15.0,41.67,2021-06-28
78,180.0,380.0,34.0,22.82,2021-06-28
34,115.0,202.0,14.0,17.28,2021-06-28
18,15.0,29.0,2.0,66.67,2021-06-28
60,69.0,151.0,8.0,16.67,2021-06-28
977,0.0,7.0,0.0,0.0,2021-06-28
01,74.0,97.0,17.0,29.82,2021-06-28
12,24.0,27.0,3.0,13.64,2021-06-28
32,24.0,38.0,6.0,26.09,2021-06-28
08,45.0,64.0,2.0,6.06,2021-06-28
93,189.0,705.0,34.0,29.82,2021-06-28
50,52.0,71.0,5.0,11.9,2021-06-28
58,11.0,18.0,0.0,0.0,2021-06-28
27,52.0,117.0,5.0,11.11,2021-06-28
83,80.0,151.0,23.0,38.98,2021-06-28
66,62.0,86.0,7.0,13.73,2021-06-28
68,106.0,160.0,11.0,12.22,2021-06-28
24,22.0,33.0,0.0,0.0,2021-06-28
21,70.0,86.0,13.0,26.53,2021-06-28
95,145.0,437.0,27.0,27.0,2021-06-28
05,5.0,15.0,1.0,25.0,2021-06-28
42,64.0,156.0,6.0,11.32,2021-06-28
55,6.0,8.0,3.0,50.0,2021-06-28
15,13.0,16.0,3.0,25.0,2021-06-28
44,135.0,231.0,36.0,34.29,2021-06-28
81,64.0,106.0,7.0,15.22,2021-06-28
35,129.0,192.0,33.0,32.35,2021-06-28
971,32.0,167.0,1.0,3.45,2021-06-28
67,210.0,311.0,75.0,45.73,2021-06-28
973,350.0,791.0,1.0,0.31,2021-06-28
14,86.0,185.0,38.0,49.35,2021-06-28
25,40.0,80.0,10.0,37.04,2021-06-28
38,141.0,272.0,56.0,46.28,2021-06-28
06,147.0,255.0,72.0,59.02,2021-06-28
40,187.0,348.0,142.0,80.23,2021-06-28
13,243.0,518.0,62.0,29.81,2021-06-28
33,248.0,412.0,71.0,31.7,2021-06-28
82,19.0,38.0,5.0,27.78,2021-06-28
56,109.0,144.0,12.0,15.58,2021-06-28
26,37.0,62.0,16.0,45.71,2021-06-28
972,93.0,162.0,1.0,1.25,2021-06-28
57,123.0,165.0,33.0,40.74,2021-06-28
64,140.0,229.0,21.0,16.15,2021-06-28
49,74.0,81.0,9.0,15.79,2021-06-28
47,20.0,39.0,1.0,6.67,2021-06-28
974,929.0,1364.0,16.0,2.91,2021-06-28
04,6.0,22.0,4.0,80.0,2021-06-28
2B,3.0,9.0,1.0,50.0,2021-06-28
23,1.0,2.0,0.0,0.0,2021-06-28
63,70.0,103.0,14.0,22.95,2021-06-28
65,24.0,44.0,2.0,10.0,2021-06-28
70,18.0,27.0,7.0,41.18,2021-06-28
54,51.0,94.0,8.0,20.0,2021-06-28
53,59.0,79.0,7.0,15.22,2021-06-28
79,35.0,38.0,7.0,29.17,2021-06-28
88,29.0,48.0,1.0,5.88,2021-06-28
07,10.0,18.0,0.0,0.0,2021-06-28
94,151.0,445.0,22.0,26.19,2021-06-28
29,117.0,241.0,14.0,12.84,2021-06-28
43,25.0,38.0,0.0,0.0,2021-06-28
14,94.0,207.0,55.0,62.5,2021-06-29
38,162.0,280.0,69.0,49.29,2021-06-29
19,17.0,27.0,5.0,38.46,2021-06-29
07,9.0,18.0,1.0,12.5,2021-06-29
40,212.0,361.0,167.0,82.27,2021-06-29
971,25.0,153.0,1.0,4.35,2021-06-29
23,1.0,2.0,0.0,0.0,2021-06-29
33,236.0,392.0,81.0,37.33,2021-06-29
50,44.0,66.0,4.0,11.43,2021-06-29
76,108.0,248.0,18.0,18.37,2021-06-29
16,11.0,19.0,0.0,0.0,2021-06-29
79,33.0,39.0,10.0,43.48,2021-06-29
82,26.0,47.0,9.0,37.5,2021-06-29
02,38.0,65.0,6.0,17.14,2021-06-29
77,147.0,384.0,29.0,34.94,2021-06-29
972,125.0,211.0,2.0,1.8,2021-06-29
26,34.0,52.0,17.0,51.52,2021-06-29
978,13.0,51.0,1.0,7.69,2021-06-29
48,8.0,15.0,0.0,0.0,2021-06-29
31,281.0,481.0,35.0,15.09,2021-06-29
78,189.0,392.0,51.0,31.29,2021-06-29
81,51.0,93.0,7.0,18.42,2021-06-29
86,44.0,63.0,10.0,25.0,2021-06-29
27,49.0,116.0,6.0,14.29,2021-06-29
43,23.0,40.0,0.0,0.0,2021-06-29
94,143.0,459.0,26.0,31.33,2021-06-29
66,62.0,92.0,10.0,19.23,2021-06-29
87,14.0,19.0,2.0,20.0,2021-06-29
34,133.0,232.0,23.0,23.96,2021-06-29
46,13.0,15.0,2.0,16.67,2021-06-29
73,40.0,69.0,17.0,45.95,2021-06-29
91,150.0,390.0,28.0,23.53,2021-06-29
24,21.0,31.0,0.0,0.0,2021-06-29
65,25.0,47.0,2.0,9.09,2021-06-29
61,19.0,52.0,7.0,41.18,2021-06-29
17,33.0,55.0,18.0,56.25,2021-06-29
93,181.0,738.0,40.0,34.48,2021-06-29
03,22.0,51.0,0.0,0.0,2021-06-29
95,149.0,456.0,30.0,27.52,2021-06-29
42,61.0,144.0,7.0,13.73,2021-06-29
974,918.0,1388.0,16.0,2.64,2021-06-29
47,23.0,45.0,1.0,5.56,2021-06-29
92,179.0,505.0,79.0,56.03,2021-06-29
18,14.0,25.0,2.0,66.67,2021-06-29
69,381.0,581.0,78.0,26.8,2021-06-29
977,0.0,5.0,0.0,0.0,2021-06-29
01,70.0,93.0,18.0,31.58,2021-06-29
15,15.0,18.0,3.0,23.08,2021-06-29
973,281.0,742.0,2.0,0.75,2021-06-29
32,21.0,35.0,6.0,30.0,2021-06-29
976,0.0,16.0,0.0,0.0,2021-06-29
64,153.0,242.0,26.0,18.31,2021-06-29
74,80.0,117.0,46.0,71.88,2021-06-29
63,80.0,110.0,14.0,21.54,2021-06-29
28,16.0,51.0,2.0,25.0,2021-06-29
04,7.0,20.0,5.0,83.33,2021-06-29
37,57.0,88.0,21.0,38.18,2021-06-29
72,56.0,57.0,8.0,20.0,2021-06-29
85,44.0,51.0,5.0,12.5,2021-06-29
05,5.0,13.0,1.0,25.0,2021-06-29
2B,4.0,9.0,1.0,33.33,2021-06-29
21,64.0,85.0,14.0,29.79,2021-06-29
57,145.0,186.0,40.0,38.46,2021-06-29
39,57.0,77.0,32.0,62.75,2021-06-29
53,52.0,79.0,7.0,17.95,2021-06-29
68,102.0,147.0,13.0,14.94,2021-06-29
08,48.0,68.0,2.0,5.56,2021-06-29
2A,6.0,9.0,1.0,20.0,2021-06-29
12,24.0,26.0,1.0,4.55,2021-06-29
83,76.0,162.0,25.0,44.64,2021-06-29
13,268.0,566.0,78.0,33.62,2021-06-29
62,133.0,251.0,30.0,27.27,2021-06-29
49,75.0,89.0,14.0,23.73,2021-06-29
11,13.0,48.0,1.0,16.67,2021-06-29
71,51.0,78.0,5.0,12.5,2021-06-29
60,64.0,143.0,11.0,26.19,2021-06-29
58,13.0,20.0,0.0,0.0,2021-06-29
75,323.0,1057.0,114.0,44.88,2021-06-29
84,52.0,81.0,13.0,32.5,2021-06-29
45,97.0,187.0,9.0,11.11,2021-06-29
35,129.0,196.0,39.0,36.11,2021-06-29
06,152.0,266.0,83.0,62.88,2021-06-29
10,12.0,33.0,8.0,66.67,2021-06-29
29,114.0,227.0,15.0,14.15,2021-06-29
25,40.0,70.0,8.0,29.63,2021-06-29
67,184.0,269.0,68.0,46.58,2021-06-29
09,5.0,15.0,1.0,33.33,2021-06-29
80,150.0,217.0,104.0,80.0,2021-06-29
88,25.0,45.0,1.0,7.69,2021-06-29
54,47.0,86.0,7.0,17.95,2021-06-29
22,47.0,79.0,6.0,17.14,2021-06-29
41,39.0,85.0,25.0,80.65,2021-06-29
56,93.0,135.0,11.0,17.19,2021-06-29
59,309.0,531.0,55.0,19.93,2021-06-29
44,139.0,229.0,42.0,39.62,2021-06-29
36,14.0,30.0,1.0,10.0,2021-06-29
70,16.0,26.0,7.0,46.67,2021-06-29
89,11.0,45.0,0.0,0.0,2021-06-29
52,9.0,19.0,2.0,40.0,2021-06-29
51,54.0,116.0,4.0,7.84,2021-06-29
90,5.0,18.0,0.0,0.0,2021-06-29
30,62.0,91.0,7.0,14.0,2021-06-29
55,5.0,9.0,3.0,60.0,2021-06-29
55,5.0,10.0,3.0,60.0,2021-06-30
88,26.0,41.0,1.0,8.33,2021-06-30
15,12.0,16.0,2.0,20.0,2021-06-30
36,13.0,30.0,2.0,20.0,2021-06-30
58,12.0,19.0,0.0,0.0,2021-06-30
2A,6.0,9.0,3.0,60.0,2021-06-30
83,82.0,175.0,34.0,56.67,2021-06-30
27,43.0,112.0,7.0,18.42,2021-06-30
93,182.0,763.0,45.0,37.19,2021-06-30
53,43.0,71.0,5.0,14.71,2021-06-30
23,1.0,2.0,0.0,0.0,2021-06-30
48,7.0,14.0,0.0,0.0,2021-06-30
29,113.0,224.0,20.0,19.23,2021-06-30
80,152.0,223.0,108.0,81.2,2021-06-30
79,36.0,45.0,15.0,51.72,2021-06-30
63,74.0,109.0,15.0,24.19,2021-06-30
49,87.0,104.0,17.0,25.37,2021-06-30
04,10.0,20.0,7.0,77.78,2021-06-30
971,26.0,153.0,1.0,3.85,2021-06-30
67,180.0,260.0,74.0,54.41,2021-06-30
40,208.0,364.0,161.0,80.1,2021-06-30
06,173.0,299.0,104.0,69.8,2021-06-30
81,57.0,91.0,7.0,16.28,2021-06-30
56,87.0,150.0,12.0,20.0,2021-06-30
44,129.0,236.0,47.0,48.45,2021-06-30
82,29.0,47.0,13.0,48.15,2021-06-30
47,23.0,47.0,1.0,5.88,2021-06-30
57,162.0,204.0,47.0,39.17,2021-06-30
05,6.0,12.0,0.0,0.0,2021-06-30
42,55.0,145.0,14.0,29.79,2021-06-30
972,158.0,267.0,2.0,1.38,2021-06-30
26,34.0,56.0,21.0,63.64,2021-06-30
65,27.0,49.0,2.0,8.33,2021-06-30
95,145.0,463.0,34.0,30.63,2021-06-30
66,65.0,102.0,14.0,24.56,2021-06-30
68,94.0,144.0,12.0,14.81,2021-06-30
39,56.0,74.0,38.0,76.0,2021-06-30
33,252.0,428.0,92.0,39.32,2021-06-30
2B,3.0,5.0,0.0,0.0,2021-06-30
64,153.0,250.0,34.0,23.61,2021-06-30
13,267.0,631.0,84.0,36.36,2021-06-30
09,6.0,21.0,1.0,25.0,2021-06-30
14,120.0,244.0,73.0,63.48,2021-06-30
43,22.0,36.0,1.0,5.26,2021-06-30
24,16.0,27.0,0.0,0.0,2021-06-30
35,146.0,231.0,43.0,34.4,2021-06-30
94,143.0,471.0,30.0,34.88,2021-06-30
973,251.0,717.0,2.0,0.85,2021-06-30
21,61.0,83.0,17.0,37.78,2021-06-30
974,929.0,1418.0,15.0,2.26,2021-06-30
86,69.0,88.0,31.0,46.97,2021-06-30
38,167.0,283.0,81.0,56.64,2021-06-30
59,326.0,558.0,75.0,25.25,2021-06-30
03,18.0,47.0,1.0,8.33,2021-06-30
78,196.0,431.0,68.0,38.64,2021-06-30
73,42.0,75.0,20.0,52.63,2021-06-30
22,50.0,92.0,9.0,23.08,2021-06-30
76,103.0,251.0,22.0,23.66,2021-06-30
52,8.0,17.0,2.0,50.0,2021-06-30
91,140.0,402.0,30.0,27.52,2021-06-30
41,48.0,99.0,29.0,82.86,2021-06-30
85,38.0,48.0,7.0,19.44,2021-06-30
71,52.0,83.0,7.0,15.56,2021-06-30
61,22.0,56.0,9.0,45.0,2021-06-30
30,70.0,102.0,12.0,22.22,2021-06-30
60,64.0,158.0,12.0,27.27,2021-06-30
18,14.0,28.0,2.0,40.0,2021-06-30
28,18.0,55.0,2.0,22.22,2021-06-30
90,4.0,15.0,0.0,0.0,2021-06-30
17,34.0,68.0,17.0,53.12,2021-06-30
75,348.0,1170.0,133.0,48.36,2021-06-30
32,14.0,30.0,6.0,46.15,2021-06-30
12,22.0,24.0,2.0,10.53,2021-06-30
51,44.0,113.0,7.0,16.67,2021-06-30
08,46.0,69.0,2.0,5.56,2021-06-30
74,80.0,114.0,51.0,75.0,2021-06-30
977,0.0,6.0,0.0,0.0,2021-06-30
37,50.0,84.0,20.0,40.82,2021-06-30
25,40.0,66.0,9.0,34.62,2021-06-30
34,164.0,269.0,43.0,33.33,2021-06-30
31,321.0,537.0,48.0,18.32,2021-06-30
976,0.0,18.0,0.0,0.0,2021-06-30
07,9.0,22.0,1.0,12.5,2021-06-30
978,13.0,60.0,1.0,7.69,2021-06-30
46,16.0,18.0,2.0,14.29,2021-06-30
54,48.0,88.0,5.0,12.5,2021-06-30
45,95.0,179.0,11.0,13.75,2021-06-30
77,129.0,392.0,29.0,40.28,2021-06-30
69,380.0,589.0,90.0,30.93,2021-06-30
70,17.0,25.0,9.0,52.94,2021-06-30
10,13.0,30.0,8.0,61.54,2021-06-30
92,180.0,537.0,88.0,58.67,2021-06-30
89,11.0,43.0,0.0,0.0,2021-06-30
01,71.0,95.0,21.0,34.43,2021-06-30
50,39.0,63.0,6.0,20.69,2021-06-30
02,36.0,67.0,7.0,21.21,2021-06-30
84,52.0,88.0,11.0,28.95,2021-06-30
87,16.0,28.0,5.0,38.46,2021-06-30
16,10.0,17.0,0.0,0.0,2021-06-30
19,16.0,29.0,5.0,33.33,2021-06-30
72,64.0,69.0,14.0,27.45,2021-06-30
62,120.0,237.0,28.0,26.42,2021-06-30
11,12.0,45.0,1.0,20.0,2021-06-30
978,13.0,62.0,1.0,7.69,2021-07-01
25,42.0,68.0,10.0,32.26,2021-07-01
26,35.0,58.0,23.0,67.65,2021-07-01
56,103.0,180.0,21.0,27.27,2021-07-01
972,203.0,348.0,4.0,2.13,2021-07-01
90,3.0,11.0,0.0,0.0,2021-07-01
06,179.0,321.0,115.0,74.68,2021-07-01
10,10.0,23.0,5.0,50.0,2021-07-01
89,15.0,48.0,0.0,0.0,2021-07-01
57,172.0,221.0,54.0,39.71,2021-07-01
16,10.0,18.0,0.0,0.0,2021-07-01
33,268.0,450.0,109.0,45.04,2021-07-01
82,33.0,53.0,12.0,40.0,2021-07-01
76,103.0,267.0,24.0,25.0,2021-07-01
40,190.0,352.0,154.0,82.8,2021-07-01
974,910.0,1425.0,14.0,1.99,2021-07-01
977,0.0,6.0,0.0,0.0,2021-07-01
07,6.0,20.0,1.0,20.0,2021-07-01
54,45.0,80.0,5.0,13.16,2021-07-01
29,104.0,207.0,24.0,25.26,2021-07-01
23,1.0,2.0,0.0,0.0,2021-07-01
70,16.0,27.0,10.0,62.5,2021-07-01
52,9.0,20.0,4.0,80.0,2021-07-01
27,40.0,119.0,9.0,26.47,2021-07-01
83,100.0,201.0,52.0,66.67,2021-07-01
50,34.0,54.0,6.0,24.0,2021-07-01
19,19.0,32.0,6.0,35.29,2021-07-01
58,16.0,25.0,0.0,0.0,2021-07-01
84,54.0,95.0,16.0,39.02,2021-07-01
55,4.0,9.0,4.0,100.0,2021-07-01
976,0.0,18.0,0.0,0.0,2021-07-01
03,17.0,52.0,1.0,8.33,2021-07-01
22,53.0,107.0,17.0,37.78,2021-07-01
15,11.0,13.0,2.0,22.22,2021-07-01
973,190.0,685.0,2.0,1.12,2021-07-01
24,12.0,26.0,1.0,12.5,2021-07-01
71,45.0,80.0,8.0,21.62,2021-07-01
14,128.0,250.0,86.0,69.35,2021-07-01
13,251.0,662.0,85.0,38.81,2021-07-01
61,21.0,58.0,9.0,50.0,2021-07-01
17,33.0,67.0,16.0,51.61,2021-07-01
51,51.0,133.0,12.0,24.49,2021-07-01
39,58.0,74.0,42.0,79.25,2021-07-01
08,40.0,62.0,2.0,6.06,2021-07-01
01,69.0,95.0,22.0,37.29,2021-07-01
35,152.0,262.0,54.0,40.6,2021-07-01
44,128.0,247.0,57.0,58.76,2021-07-01
86,80.0,102.0,40.0,49.38,2021-07-01
48,4.0,10.0,0.0,0.0,2021-07-01
60,60.0,156.0,18.0,42.86,2021-07-01
18,16.0,26.0,2.0,25.0,2021-07-01
79,31.0,44.0,15.0,57.69,2021-07-01
2A,6.0,14.0,4.0,66.67,2021-07-01
88,24.0,39.0,1.0,10.0,2021-07-01
63,71.0,103.0,14.0,24.14,2021-07-01
65,27.0,53.0,3.0,11.54,2021-07-01
32,12.0,28.0,6.0,54.55,2021-07-01
62,107.0,217.0,28.0,28.87,2021-07-01
94,139.0,512.0,38.0,45.78,2021-07-01
43,19.0,30.0,1.0,5.88,2021-07-01
74,79.0,119.0,58.0,82.86,2021-07-01
49,85.0,112.0,19.0,28.36,2021-07-01
04,10.0,21.0,7.0,77.78,2021-07-01
78,197.0,465.0,81.0,46.55,2021-07-01
93,200.0,791.0,60.0,42.55,2021-07-01
91,147.0,424.0,37.0,32.74,2021-07-01
87,18.0,31.0,6.0,42.86,2021-07-01
72,61.0,75.0,16.0,32.0,2021-07-01
92,198.0,567.0,108.0,64.67,2021-07-01
69,381.0,593.0,106.0,36.18,2021-07-01
45,92.0,172.0,9.0,11.39,2021-07-01
34,158.0,297.0,47.0,37.01,2021-07-01
85,29.0,42.0,6.0,23.08,2021-07-01
46,12.0,16.0,2.0,18.18,2021-07-01
38,170.0,288.0,87.0,60.0,2021-07-01
09,5.0,23.0,1.0,25.0,2021-07-01
80,134.0,208.0,103.0,83.06,2021-07-01
41,51.0,103.0,33.0,82.5,2021-07-01
73,56.0,95.0,28.0,54.9,2021-07-01
53,39.0,76.0,4.0,13.33,2021-07-01
11,10.0,52.0,1.0,25.0,2021-07-01
37,47.0,85.0,19.0,41.3,2021-07-01
12,19.0,22.0,2.0,11.76,2021-07-01
2B,3.0,4.0,0.0,0.0,2021-07-01
30,76.0,118.0,16.0,26.67,2021-07-01
02,40.0,74.0,10.0,27.03,2021-07-01
64,158.0,268.0,38.0,24.68,2021-07-01
21,52.0,74.0,15.0,39.47,2021-07-01
31,317.0,556.0,54.0,20.45,2021-07-01
05,6.0,11.0,0.0,0.0,2021-07-01
42,62.0,156.0,19.0,35.85,2021-07-01
28,19.0,57.0,2.0,18.18,2021-07-01
47,24.0,54.0,2.0,11.11,2021-07-01
67,172.0,252.0,70.0,55.56,2021-07-01
95,162.0,512.0,41.0,33.61,2021-07-01
59,337.0,571.0,84.0,27.1,2021-07-01
66,66.0,102.0,28.0,48.28,2021-07-01
36,17.0,35.0,6.0,42.86,2021-07-01
971,26.0,136.0,0.0,0.0,2021-07-01
81,46.0,78.0,8.0,24.24,2021-07-01
75,397.0,1296.0,171.0,54.11,2021-07-01
68,87.0,148.0,13.0,18.31,2021-07-01
77,120.0,397.0,34.0,47.22,2021-07-01
976,0.0,17.0,0.0,0.0,2021-07-02
30,71.0,118.0,17.0,28.81,2021-07-02
77,108.0,396.0,37.0,51.39,2021-07-02
36,18.0,40.0,5.0,38.46,2021-07-02
87,18.0,30.0,6.0,42.86,2021-07-02
34,141.0,339.0,46.0,40.71,2021-07-02
02,33.0,75.0,10.0,33.33,2021-07-02
84,48.0,89.0,18.0,47.37,2021-07-02
10,11.0,27.0,6.0,54.55,2021-07-02
11,9.0,56.0,1.0,33.33,2021-07-02
03,13.0,45.0,2.0,20.0,2021-07-02
22,50.0,114.0,19.0,42.22,2021-07-02
89,15.0,54.0,0.0,0.0,2021-07-02
41,49.0,111.0,33.0,84.62,2021-07-02
73,47.0,92.0,26.0,59.09,2021-07-02
85,21.0,38.0,8.0,44.44,2021-07-02
16,9.0,20.0,0.0,0.0,2021-07-02
01,65.0,92.0,21.0,37.5,2021-07-02
977,0.0,6.0,0.0,0.0,2021-07-02
08,32.0,62.0,2.0,7.14,2021-07-02
78,182.0,551.0,89.0,54.6,2021-07-02
74,88.0,139.0,67.0,84.81,2021-07-02
90,3.0,11.0,0.0,0.0,2021-07-02
37,45.0,98.0,17.0,39.53,2021-07-02
12,16.0,23.0,2.0,14.29,2021-07-02
75,375.0,1446.0,172.0,57.14,2021-07-02
91,147.0,468.0,41.0,36.94,2021-07-02
51,46.0,121.0,12.0,27.27,2021-07-02
59,314.0,570.0,90.0,30.93,2021-07-02
18,14.0,27.0,2.0,25.0,2021-07-02
17,32.0,80.0,15.0,50.0,2021-07-02
28,15.0,54.0,2.0,25.0,2021-07-02
61,21.0,52.0,9.0,50.0,2021-07-02
71,38.0,79.0,7.0,21.88,2021-07-02
31,331.0,606.0,59.0,21.53,2021-07-02
60,57.0,171.0,21.0,46.67,2021-07-02
76,90.0,277.0,26.0,30.23,2021-07-02
32,10.0,33.0,6.0,66.67,2021-07-02
62,93.0,202.0,26.0,30.95,2021-07-02
38,150.0,288.0,79.0,62.2,2021-07-02
50,25.0,44.0,6.0,31.58,2021-07-02
14,115.0,274.0,81.0,71.68,2021-07-02
49,77.0,118.0,20.0,31.75,2021-07-02
65,23.0,50.0,5.0,22.73,2021-07-02
35,149.0,277.0,56.0,42.75,2021-07-02
13,220.0,758.0,79.0,40.31,2021-07-02
64,141.0,292.0,35.0,25.36,2021-07-02
39,56.0,72.0,42.0,82.35,2021-07-02
2B,3.0,9.0,0.0,0.0,2021-07-02
68,85.0,155.0,16.0,24.62,2021-07-02
66,77.0,129.0,45.0,66.18,2021-07-02
95,171.0,555.0,50.0,40.0,2021-07-02
26,33.0,56.0,22.0,68.75,2021-07-02
972,198.0,408.0,4.0,2.17,2021-07-02
24,9.0,28.0,1.0,12.5,2021-07-02
42,68.0,145.0,24.0,41.38,2021-07-02
57,200.0,250.0,67.0,39.18,2021-07-02
47,22.0,52.0,2.0,12.5,2021-07-02
33,264.0,515.0,116.0,48.54,2021-07-02
82,27.0,61.0,10.0,40.0,2021-07-02
44,133.0,263.0,61.0,57.55,2021-07-02
25,39.0,76.0,9.0,33.33,2021-07-02
21,45.0,73.0,17.0,50.0,2021-07-02
67,164.0,246.0,67.0,54.47,2021-07-02
56,92.0,199.0,21.0,28.38,2021-07-02
06,200.0,374.0,139.0,79.89,2021-07-02
81,34.0,64.0,4.0,18.18,2021-07-02
40,166.0,345.0,140.0,85.37,2021-07-02
971,25.0,136.0,0.0,0.0,2021-07-02
05,7.0,12.0,0.0,0.0,2021-07-02
19,17.0,28.0,6.0,37.5,2021-07-02
43,16.0,35.0,2.0,14.29,2021-07-02
55,2.0,7.0,2.0,100.0,2021-07-02
72,62.0,81.0,22.0,43.14,2021-07-02
52,9.0,17.0,5.0,100.0,2021-07-02
70,12.0,24.0,8.0,66.67,2021-07-02
92,212.0,638.0,128.0,69.19,2021-07-02
69,369.0,582.0,115.0,39.93,2021-07-02
45,86.0,175.0,7.0,9.21,2021-07-02
46,11.0,20.0,2.0,20.0,2021-07-02
86,74.0,106.0,40.0,54.79,2021-07-02
07,5.0,21.0,1.0,25.0,2021-07-02
974,901.0,1413.0,11.0,1.58,2021-07-02
09,5.0,23.0,1.0,25.0,2021-07-02
80,121.0,217.0,95.0,84.07,2021-07-02
29,84.0,200.0,24.0,30.77,2021-07-02
94,135.0,531.0,43.0,50.59,2021-07-02
83,112.0,223.0,73.0,76.04,2021-07-02
23,2.0,3.0,0.0,0.0,2021-07-02
27,38.0,120.0,8.0,26.67,2021-07-02
93,198.0,816.0,61.0,42.66,2021-07-02
63,60.0,94.0,11.0,21.57,2021-07-02
54,49.0,86.0,9.0,21.95,2021-07-02
58,12.0,22.0,0.0,0.0,2021-07-02
48,3.0,7.0,0.0,0.0,2021-07-02
79,28.0,45.0,15.0,65.22,2021-07-02
2A,6.0,16.0,4.0,66.67,2021-07-02
88,24.0,39.0,2.0,18.18,2021-07-02
15,7.0,8.0,0.0,0.0,2021-07-02
973,150.0,663.0,2.0,1.38,2021-07-02
04,9.0,22.0,7.0,87.5,2021-07-02
