dep,datetime,hosp_pour_100k,rea_pour_100k,tx_incidence,tx_positivite,taux_occupation_sae
90,2021-03-27,49.8,9.8,,,
88,2021-03-27,42.4,5.2,,,
86,2021-03-27,16.9,2.7,,,
85,2021-03-27,13.9,2.8,,,
84,2021-03-27,42.5,3.0,,,
83,2021-03-27,50.5,6.6,,,
82,2021-03-27,25.5,7.7,,,
81,2021-03-27,25.5,5.2,,,
80,2021-03-27,62.9,12.1,,,
79,2021-03-27,15.2,2.7,,,
78,2021-03-27,38.4,5.6,,,
89,2021-03-27,54.1,5.0,,,
50,2021-03-27,30.2,4.0,,,
976,2021-03-27,24.6,6.6,,,
48,2021-03-27,33.9,3.9,,,
23,2021-03-27,32.9,6.7,,,
22,2021-03-27,17.9,2.5,,,
21,2021-03-27,39.5,5.4,,,
19,2021-03-27,18.6,5.4,,,
18,2021-03-27,28.9,3.3,,,
17,2021-03-27,14.9,2.0,,,
16,2021-03-27,18.7,2.8,,,
15,2021-03-27,19.3,0.7,,,
14,2021-03-27,27.4,4.3,203.3,5.28,76.7
13,2021-03-27,64.2,13.7,397.7,7.36,111.5
24,2021-03-27,28.8,3.6,,,
12,2021-03-27,33.0,2.1,240.7,5.56,67.1
10,2021-03-27,41.0,7.4,439.5,8.7,92.0
09,2021-03-27,26.1,3.3,200.1,5.08,67.1
08,2021-03-27,24.9,4.8,280.6,4.07,92.0
07,2021-03-27,29.2,3.1,164.6,5.53,84.6
06,2021-03-27,67.0,11.9,418.8,7.74,111.5
05,2021-03-27,92.7,6.4,359.8,7.56,111.5
04,2021-03-27,85.4,6.1,383.2,7.94,111.5
03,2021-03-27,18.9,3.0,198.3,5.44,84.6
02,2021-03-27,55.9,9.7,391.2,8.65,139.5
01,2021-03-27,22.1,2.2,316.2,7.98,84.6
11,2021-03-27,32.4,4.1,185.9,3.96,67.1
25,2021-03-27,26.0,7.8,,,
49,2021-03-27,29.3,5.9,,,
27,2021-03-27,34.2,2.8,,,
47,2021-03-27,12.9,0.9,,,
46,2021-03-27,27.0,5.2,,,
45,2021-03-27,40.0,6.8,,,
44,2021-03-27,20.5,2.8,,,
43,2021-03-27,34.8,0.9,,,
42,2021-03-27,51.4,6.7,,,
26,2021-03-27,39.5,6.6,,,
40,2021-03-27,6.4,0.7,,,
39,2021-03-27,27.3,1.2,,,
38,2021-03-27,50.3,6.1,,,
37,2021-03-27,33.5,7.7,,,
41,2021-03-27,47.6,2.4,,,
35,2021-03-27,33.5,3.9,,,
34,2021-03-27,26.5,7.3,,,
33,2021-03-27,24.9,5.5,,,
32,2021-03-27,14.1,1.6,,,
31,2021-03-27,23.4,5.4,,,
30,2021-03-27,31.2,6.5,,,
2B,2021-03-27,45.0,4.5,,,
2A,2021-03-27,34.3,3.2,,,
29,2021-03-27,10.1,2.4,,,
28,2021-03-27,60.0,8.5,,,
36,2021-03-27,29.2,2.2,,,
65,2021-03-28,16.6,3.9,,,
66,2021-03-28,26.8,4.0,,,
67,2021-03-28,38.6,7.6,,,
68,2021-03-28,28.0,5.0,,,
73,2021-03-28,28.1,4.6,,,
70,2021-03-28,32.5,5.1,,,
71,2021-03-28,47.7,3.4,,,
72,2021-03-28,32.8,2.6,,,
69,2021-03-28,52.0,10.4,,,
64,2021-03-28,14.3,1.3,,,
52,2021-03-28,47.3,2.8,,,
62,2021-03-28,57.2,9.5,,,
61,2021-03-28,48.0,4.9,,,
60,2021-03-28,61.1,8.5,,,
59,2021-03-28,52.8,11.3,,,
58,2021-03-28,87.8,3.9,,,
57,2021-03-28,58.9,11.2,,,
56,2021-03-28,21.0,2.8,,,
55,2021-03-28,36.9,5.3,,,
54,2021-03-28,53.7,13.1,,,
53,2021-03-28,18.9,2.3,,,
74,2021-03-28,32.0,4.0,,,
63,2021-03-28,33.5,4.9,,,
75,2021-03-28,69.1,19.0,,,
87,2021-03-28,18.4,3.5,,,
77,2021-03-28,45.7,12.9,,,
51,2021-03-28,48.9,6.3,,,
974,2021-03-28,19.1,6.7,,,
973,2021-03-28,6.0,1.9,,,
972,2021-03-28,11.8,3.2,,,
971,2021-03-28,14.9,3.8,,,
95,2021-03-28,54.3,6.6,,,
94,2021-03-28,63.0,13.0,,,
93,2021-03-28,62.7,9.4,,,
92,2021-03-28,67.4,14.4,,,
91,2021-03-28,58.1,11.2,,,
76,2021-03-28,55.6,8.2,,,
90,2021-03-28,51.2,9.8,,,
88,2021-03-28,43.2,4.9,,,
86,2021-03-28,17.4,3.2,,,
85,2021-03-28,14.7,2.8,,,
84,2021-03-28,43.1,3.2,,,
83,2021-03-28,52.2,6.8,,,
82,2021-03-28,25.5,7.7,,,
81,2021-03-28,24.7,4.9,,,
80,2021-03-28,62.9,12.1,,,
79,2021-03-28,15.8,2.7,,,
78,2021-03-28,38.3,5.6,,,
89,2021-03-28,54.1,5.0,,,
50,2021-03-28,30.8,4.0,,,
976,2021-03-28,24.6,6.6,,,
48,2021-03-28,35.2,3.9,,,
23,2021-03-28,32.9,6.7,,,
22,2021-03-28,18.5,2.5,,,
21,2021-03-28,40.8,5.6,,,
19,2021-03-28,18.6,5.0,,,
18,2021-03-28,30.6,3.3,,,
17,2021-03-28,14.9,2.2,,,
16,2021-03-28,18.7,3.4,,,
15,2021-03-28,19.3,0.7,,,
14,2021-03-28,27.4,3.9,205.9,5.35,75.8
12,2021-03-28,33.3,2.1,239.3,5.53,66.0
24,2021-03-28,29.3,3.6,,,
11,2021-03-28,32.4,4.6,185.7,3.95,66.0
09,2021-03-28,26.1,3.3,203.4,5.16,66.0
08,2021-03-28,24.1,4.8,283.2,4.1,94.4
07,2021-03-28,29.5,3.4,165.2,5.56,85.5
06,2021-03-28,69.1,12.6,416.2,7.69,116.1
05,2021-03-28,96.3,7.8,365.4,7.65,116.1
04,2021-03-28,84.2,6.1,383.2,7.93,116.1
03,2021-03-28,18.9,3.0,198.9,5.46,85.5
02,2021-03-28,55.8,9.4,390.8,8.64,141.8
01,2021-03-28,22.1,2.2,316.3,7.98,85.5
49,2021-03-28,29.6,5.7,,,
10,2021-03-28,43.9,6.8,440.4,8.7,94.4
25,2021-03-28,26.0,7.8,,,
13,2021-03-28,65.9,14.2,400.7,7.39,116.1
27,2021-03-28,35.9,3.0,,,
26,2021-03-28,39.1,6.8,,,
46,2021-03-28,27.0,5.2,,,
45,2021-03-28,39.8,6.6,,,
44,2021-03-28,21.1,2.7,,,
43,2021-03-28,35.6,0.9,,,
42,2021-03-28,51.8,6.9,,,
41,2021-03-28,48.5,2.4,,,
40,2021-03-28,6.4,0.7,,,
39,2021-03-28,28.1,1.2,,,
38,2021-03-28,50.9,6.0,,,
37,2021-03-28,32.6,6.9,,,
47,2021-03-28,13.5,1.2,,,
35,2021-03-28,33.8,3.9,,,
36,2021-03-28,29.7,2.7,,,
29,2021-03-28,10.5,2.6,,,
2A,2021-03-28,36.2,3.2,,,
2B,2021-03-28,45.6,4.5,,,
30,2021-03-28,32.8,6.7,,,
28,2021-03-28,60.9,8.8,,,
32,2021-03-28,14.1,1.6,,,
33,2021-03-28,25.3,5.5,,,
34,2021-03-28,27.3,7.3,,,
31,2021-03-28,23.4,5.1,,,
64,2021-03-29,14.3,1.3,,,
73,2021-03-29,29.0,4.6,,,
71,2021-03-29,47.3,3.4,,,
70,2021-03-29,33.4,4.6,,,
69,2021-03-29,54.5,11.0,,,
68,2021-03-29,29.1,4.7,,,
67,2021-03-29,40.2,8.3,,,
66,2021-03-29,27.8,4.2,,,
65,2021-03-29,18.8,3.5,,,
72,2021-03-29,32.3,2.8,,,
59,2021-03-29,54.6,11.6,,,
61,2021-03-29,45.9,4.6,,,
60,2021-03-29,61.7,8.7,,,
74,2021-03-29,32.3,4.1,,,
58,2021-03-29,89.3,3.9,,,
57,2021-03-29,59.8,11.3,,,
56,2021-03-29,21.2,3.1,,,
55,2021-03-29,39.0,5.3,,,
54,2021-03-29,54.8,13.2,,,
53,2021-03-29,20.8,2.0,,,
52,2021-03-29,46.7,2.8,,,
62,2021-03-29,58.6,9.4,,,
75,2021-03-29,69.5,19.1,,,
80,2021-03-29,64.6,12.2,,,
77,2021-03-29,48.1,13.0,,,
976,2021-03-29,14.8,5.8,,,
974,2021-03-29,20.3,6.7,,,
973,2021-03-29,6.3,2.2,,,
972,2021-03-29,13.2,3.2,,,
971,2021-03-29,14.6,3.6,,,
95,2021-03-29,55.3,6.2,,,
94,2021-03-29,63.3,13.2,,,
93,2021-03-29,63.4,9.9,,,
92,2021-03-29,68.4,14.2,,,
91,2021-03-29,59.5,11.1,,,
76,2021-03-29,56.4,8.2,,,
90,2021-03-29,51.2,10.5,,,
88,2021-03-29,44.6,4.6,,,
87,2021-03-29,20.0,4.3,,,
51,2021-03-29,49.2,6.9,,,
85,2021-03-29,16.3,3.1,,,
84,2021-03-29,44.0,3.2,,,
83,2021-03-29,52.6,7.3,,,
82,2021-03-29,25.5,7.7,,,
81,2021-03-29,26.8,4.9,,,
79,2021-03-29,17.1,2.9,,,
78,2021-03-29,38.9,6.3,,,
89,2021-03-29,54.7,4.7,,,
86,2021-03-29,15.1,2.7,,,
63,2021-03-29,34.4,4.7,,,
48,2021-03-29,37.9,2.6,,,
22,2021-03-29,19.4,2.2,,,
21,2021-03-29,39.9,5.1,,,
19,2021-03-29,21.1,5.8,,,
18,2021-03-29,31.9,3.0,,,
17,2021-03-29,14.4,2.2,,,
16,2021-03-29,17.9,3.4,,,
15,2021-03-29,20.0,2.1,,,
14,2021-03-29,28.0,4.3,215.9,5.42,77.5
13,2021-03-29,67.7,14.6,425.9,7.6,117.8
12,2021-03-29,35.5,1.8,254.0,5.61,66.5
23,2021-03-29,32.0,6.7,,,
11,2021-03-29,32.7,4.1,201.5,4.17,66.5
09,2021-03-29,29.4,5.9,202.1,5.15,66.5
08,2021-03-29,25.6,4.4,287.0,4.66,96.3
07,2021-03-29,30.4,3.1,171.6,5.7,88.7
06,2021-03-29,67.6,12.0,420.1,7.43,117.8
05,2021-03-29,96.3,7.8,395.0,8.01,117.8
04,2021-03-29,90.3,6.1,399.5,8.2,117.8
03,2021-03-29,18.6,3.3,219.1,5.88,88.7
02,2021-03-29,56.3,9.7,398.2,8.64,144.5
01,2021-03-29,21.9,2.2,332.1,7.99,88.7
49,2021-03-29,31.2,5.8,,,
10,2021-03-29,43.5,6.8,455.6,8.58,96.3
24,2021-03-29,27.1,3.4,,,
50,2021-03-29,33.0,4.6,,,
26,2021-03-29,42.4,6.5,,,
25,2021-03-29,28.6,8.5,,,
46,2021-03-29,28.8,4.6,,,
45,2021-03-29,42.0,7.7,,,
44,2021-03-29,22.4,2.7,,,
43,2021-03-29,31.7,1.3,,,
42,2021-03-29,56.6,7.5,,,
41,2021-03-29,51.2,4.2,,,
40,2021-03-29,7.1,0.7,,,
39,2021-03-29,30.4,1.9,,,
38,2021-03-29,50.9,6.2,,,
37,2021-03-29,31.2,7.4,,,
47,2021-03-29,13.8,1.5,,,
35,2021-03-29,34.6,4.0,,,
34,2021-03-29,28.2,7.2,,,
33,2021-03-29,26.4,5.9,,,
32,2021-03-29,17.8,2.1,,,
31,2021-03-29,23.7,5.1,,,
30,2021-03-29,34.5,7.1,,,
2B,2021-03-29,46.7,4.5,,,
2A,2021-03-29,36.9,3.2,,,
29,2021-03-29,10.9,2.9,,,
28,2021-03-29,62.6,9.0,,,
27,2021-03-29,37.1,2.8,,,
36,2021-03-29,29.2,2.2,,,
65,2021-03-30,18.4,3.1,,,
66,2021-03-30,30.6,4.4,,,
67,2021-03-30,39.8,8.4,,,
73,2021-03-30,31.5,4.6,,,
69,2021-03-30,52.4,10.7,,,
70,2021-03-30,33.0,5.5,,,
71,2021-03-30,47.3,3.1,,,
72,2021-03-30,32.7,2.8,,,
68,2021-03-30,29.2,5.6,,,
64,2021-03-30,15.4,1.3,,,
58,2021-03-30,92.7,3.9,,,
62,2021-03-30,59.5,9.3,,,
61,2021-03-30,45.9,4.6,,,
60,2021-03-30,62.1,8.9,,,
59,2021-03-30,54.5,12.2,,,
57,2021-03-30,59.3,10.7,,,
56,2021-03-30,21.4,3.2,,,
55,2021-03-30,34.2,4.3,,,
54,2021-03-30,54.8,13.2,,,
53,2021-03-30,21.5,1.6,,,
74,2021-03-30,33.7,3.7,,,
52,2021-03-30,52.4,2.8,,,
63,2021-03-30,32.1,4.7,,,
75,2021-03-30,71.0,20.1,,,
87,2021-03-30,21.1,5.1,,,
77,2021-03-30,48.9,13.2,,,
51,2021-03-30,48.5,6.2,,,
974,2021-03-30,20.0,6.9,,,
973,2021-03-30,6.7,2.2,,,
972,2021-03-30,16.4,5.1,,,
971,2021-03-30,16.9,3.8,,,
95,2021-03-30,56.0,6.1,,,
94,2021-03-30,62.1,13.5,,,
93,2021-03-30,64.1,10.3,,,
92,2021-03-30,69.8,14.9,,,
91,2021-03-30,61.8,11.2,,,
76,2021-03-30,56.5,8.1,,,
90,2021-03-30,44.9,12.6,,,
88,2021-03-30,48.4,5.2,,,
86,2021-03-30,14.9,2.3,,,
85,2021-03-30,16.9,3.0,,,
84,2021-03-30,49.7,3.8,,,
83,2021-03-30,50.6,6.5,,,
82,2021-03-30,23.6,7.7,,,
81,2021-03-30,29.4,5.7,,,
80,2021-03-30,66.2,12.4,,,
79,2021-03-30,17.4,3.2,,,
78,2021-03-30,39.7,6.0,,,
89,2021-03-30,56.8,5.0,,,
976,2021-03-30,14.0,5.8,,,
50,2021-03-30,33.8,4.4,,,
48,2021-03-30,37.9,2.6,,,
23,2021-03-30,32.0,6.7,,,
22,2021-03-30,19.2,2.3,,,
21,2021-03-30,40.3,5.6,,,
19,2021-03-30,20.3,5.8,,,
18,2021-03-30,31.6,3.3,,,
17,2021-03-30,15.5,2.2,,,
16,2021-03-30,20.2,3.7,,,
15,2021-03-30,16.5,1.4,,,
14,2021-03-30,29.3,4.6,223.2,5.33,77.9
13,2021-03-30,66.4,14.4,447.1,7.64,114.6
24,2021-03-30,28.0,3.9,,,
12,2021-03-30,36.9,2.1,261.5,5.67,67.5
10,2021-03-30,42.9,6.8,471.1,8.51,95.9
09,2021-03-30,32.0,5.9,210.0,5.08,67.5
08,2021-03-30,26.7,4.4,298.6,5.59,95.9
07,2021-03-30,29.2,3.1,184.5,5.81,91.2
06,2021-03-30,67.7,11.7,426.1,7.37,114.6
05,2021-03-30,91.3,7.1,397.2,7.89,114.6
04,2021-03-30,88.5,4.9,416.5,8.13,114.6
03,2021-03-30,16.3,3.0,226.7,5.76,91.2
02,2021-03-30,56.5,10.5,414.8,8.63,149.3
01,2021-03-30,23.5,3.3,348.0,8.18,91.2
11,2021-03-30,33.5,4.1,214.4,4.18,67.5
25,2021-03-30,26.2,8.5,,,
49,2021-03-30,29.0,6.0,,,
27,2021-03-30,37.4,3.0,,,
47,2021-03-30,14.7,1.5,,,
46,2021-03-30,27.6,4.6,,,
45,2021-03-30,38.9,6.6,,,
44,2021-03-30,21.9,3.1,,,
43,2021-03-30,32.1,1.8,,,
42,2021-03-30,60.4,8.4,,,
26,2021-03-30,42.2,6.3,,,
40,2021-03-30,8.1,0.7,,,
39,2021-03-30,29.2,1.9,,,
38,2021-03-30,53.9,7.0,,,
37,2021-03-30,33.1,7.9,,,
41,2021-03-30,47.9,4.5,,,
35,2021-03-30,34.6,4.2,,,
34,2021-03-30,28.4,7.2,,,
33,2021-03-30,26.5,6.1,,,
32,2021-03-30,17.3,2.1,,,
31,2021-03-30,24.4,5.3,,,
30,2021-03-30,32.3,7.0,,,
2B,2021-03-30,43.3,3.4,,,
2A,2021-03-30,37.5,4.5,,,
29,2021-03-30,10.9,2.9,,,
28,2021-03-30,62.8,9.2,,,
36,2021-03-30,31.9,1.3,,,
66,2021-03-31,30.8,4.4,,,
67,2021-03-31,39.8,8.4,,,
68,2021-03-31,29.6,5.4,,,
69,2021-03-31,51.7,10.1,,,
74,2021-03-31,32.8,3.6,,,
71,2021-03-31,49.7,3.4,,,
72,2021-03-31,32.7,2.6,,,
73,2021-03-31,31.5,5.8,,,
70,2021-03-31,33.0,5.5,,,
65,2021-03-31,19.7,3.9,,,
53,2021-03-31,19.2,1.3,,,
63,2021-03-31,34.3,4.9,,,
62,2021-03-31,59.9,9.2,,,
61,2021-03-31,43.1,4.6,,,
60,2021-03-31,61.1,8.5,,,
59,2021-03-31,54.0,11.9,,,
58,2021-03-31,91.2,3.9,,,
57,2021-03-31,56.9,10.7,,,
56,2021-03-31,21.8,3.2,,,
55,2021-03-31,38.5,4.3,,,
54,2021-03-31,55.5,13.4,,,
75,2021-03-31,69.5,20.6,,,
64,2021-03-31,15.4,1.5,,,
76,2021-03-31,58.6,7.8,,,
88,2021-03-31,51.1,5.7,,,
78,2021-03-31,40.7,6.3,,,
52,2021-03-31,51.2,2.8,,,
976,2021-03-31,13.6,5.8,,,
974,2021-03-31,20.1,6.2,,,
973,2021-03-31,6.7,1.9,,,
972,2021-03-31,17.2,5.4,,,
971,2021-03-31,18.2,4.1,,,
95,2021-03-31,56.8,6.3,,,
94,2021-03-31,61.6,13.0,,,
93,2021-03-31,65.2,10.8,,,
92,2021-03-31,69.2,14.9,,,
77,2021-03-31,48.9,12.5,,,
91,2021-03-31,62.0,11.0,,,
89,2021-03-31,60.6,4.4,,,
87,2021-03-31,21.1,5.1,,,
86,2021-03-31,14.6,2.3,,,
85,2021-03-31,17.0,3.0,,,
84,2021-03-31,50.9,4.6,,,
83,2021-03-31,50.1,6.3,,,
82,2021-03-31,22.5,6.6,,,
81,2021-03-31,30.4,5.9,,,
80,2021-03-31,63.1,12.1,,,
79,2021-03-31,15.2,2.7,,,
90,2021-03-31,44.2,14.0,,,
51,2021-03-31,47.8,6.7,,,
50,2021-03-31,33.6,4.6,,,
49,2021-03-31,28.0,5.2,,,
24,2021-03-31,29.7,3.9,,,
23,2021-03-31,32.0,6.7,,,
22,2021-03-31,19.2,2.2,,,
21,2021-03-31,41.0,6.0,,,
19,2021-03-31,19.9,5.8,,,
18,2021-03-31,27.9,3.3,,,
17,2021-03-31,14.9,2.3,,,
16,2021-03-31,19.3,3.4,,,
15,2021-03-31,16.5,1.4,,,
14,2021-03-31,29.8,4.6,228.2,5.26,77.1
25,2021-03-31,26.5,9.5,,,
13,2021-03-31,66.9,14.6,459.1,7.53,116.5
11,2021-03-31,37.0,4.3,228.1,4.24,66.2
10,2021-03-31,41.6,6.1,472.7,8.22,96.6
09,2021-03-31,34.0,5.9,220.5,5.21,66.2
08,2021-03-31,26.0,4.4,324.3,5.93,96.6
07,2021-03-31,29.8,3.1,182.6,5.65,88.6
06,2021-03-31,67.7,12.3,411.9,6.92,116.5
05,2021-03-31,87.8,5.7,378.8,7.43,116.5
04,2021-03-31,86.0,4.3,403.2,7.62,116.5
03,2021-03-31,16.9,3.0,227.9,5.69,88.6
02,2021-03-31,58.0,10.3,419.7,8.46,145.7
12,2021-03-31,35.1,2.5,272.0,5.55,66.2
26,2021-03-31,44.2,6.6,,,
01,2021-03-31,23.6,3.1,354.8,8.18,88.6
28,2021-03-31,60.9,9.0,,,
48,2021-03-31,36.6,2.6,,,
47,2021-03-31,14.7,1.5,,,
46,2021-03-31,17.8,4.6,,,
45,2021-03-31,42.2,8.1,,,
44,2021-03-31,22.4,3.2,,,
43,2021-03-31,30.4,1.8,,,
27,2021-03-31,39.4,3.2,,,
41,2021-03-31,33.4,4.2,,,
40,2021-03-31,8.1,0.7,,,
39,2021-03-31,26.1,1.9,,,
38,2021-03-31,54.4,6.2,,,
42,2021-03-31,60.3,8.4,,,
36,2021-03-31,30.1,1.3,,,
35,2021-03-31,35.0,4.7,,,
34,2021-03-31,27.4,6.8,,,
33,2021-03-31,26.0,5.9,,,
32,2021-03-31,16.2,2.1,,,
31,2021-03-31,24.4,5.4,,,
30,2021-03-31,32.1,6.2,,,
2B,2021-03-31,42.8,2.3,,,
2A,2021-03-31,39.4,4.5,,,
29,2021-03-31,10.9,2.6,,,
37,2021-03-31,33.3,7.9,,,
65,2021-04-01,19.7,3.9,,,
66,2021-04-01,28.5,4.2,,,
67,2021-04-01,38.6,7.5,,,
68,2021-04-01,29.6,5.4,,,
73,2021-04-01,30.8,6.0,,,
70,2021-04-01,30.8,5.9,,,
71,2021-04-01,50.6,3.4,,,
72,2021-04-01,32.1,2.8,,,
69,2021-04-01,53.8,11.3,,,
64,2021-04-01,14.6,1.5,,,
52,2021-04-01,51.2,4.0,,,
62,2021-04-01,59.9,9.7,,,
61,2021-04-01,43.4,4.2,,,
60,2021-04-01,62.0,7.9,,,
59,2021-04-01,53.9,11.6,,,
58,2021-04-01,93.6,3.4,,,
57,2021-04-01,57.0,11.3,,,
56,2021-04-01,22.9,3.3,,,
55,2021-04-01,37.4,4.3,,,
54,2021-04-01,54.4,13.6,,,
53,2021-04-01,21.1,2.3,,,
74,2021-04-01,32.5,4.2,,,
63,2021-04-01,34.1,5.0,,,
75,2021-04-01,70.5,21.1,,,
87,2021-04-01,21.9,5.3,,,
77,2021-04-01,49.1,12.6,,,
51,2021-04-01,48.7,6.3,,,
974,2021-04-01,20.5,5.6,,,
973,2021-04-01,6.7,1.9,,,
972,2021-04-01,19.3,4.8,,,
971,2021-04-01,18.7,3.8,,,
95,2021-04-01,55.8,6.3,,,
94,2021-04-01,64.4,13.2,,,
93,2021-04-01,65.5,11.0,,,
92,2021-04-01,70.5,15.3,,,
91,2021-04-01,62.7,11.3,,,
76,2021-04-01,59.2,8.3,,,
90,2021-04-01,42.1,11.9,,,
88,2021-04-01,52.5,6.8,,,
86,2021-04-01,14.9,2.3,,,
85,2021-04-01,17.2,3.0,,,
84,2021-04-01,49.9,4.1,,,
83,2021-04-01,51.6,7.2,,,
82,2021-04-01,20.9,6.2,,,
81,2021-04-01,33.8,5.9,,,
80,2021-04-01,61.3,11.7,,,
79,2021-04-01,15.8,2.9,,,
78,2021-04-01,39.0,6.2,,,
89,2021-04-01,64.4,5.0,,,
50,2021-04-01,33.2,4.6,,,
976,2021-04-01,12.5,5.1,,,
48,2021-04-01,36.6,2.6,,,
23,2021-04-01,30.3,5.9,,,
22,2021-04-01,19.7,2.0,,,
21,2021-04-01,42.5,6.0,,,
19,2021-04-01,21.5,5.8,,,
18,2021-04-01,27.9,3.3,,,
17,2021-04-01,15.1,2.6,,,
16,2021-04-01,18.7,3.4,,,
15,2021-04-01,16.5,1.4,,,
14,2021-04-01,30.3,4.3,235.4,5.16,77.5
13,2021-04-01,67.6,14.9,468.5,7.44,117.8
24,2021-04-01,30.9,3.9,,,
12,2021-04-01,33.3,2.1,278.1,5.36,67.1
10,2021-04-01,39.0,6.1,469.2,7.99,96.6
09,2021-04-01,32.6,6.5,204.7,4.75,67.1
08,2021-04-01,27.0,4.0,331.8,7.04,96.6
07,2021-04-01,28.9,2.8,188.8,5.66,93.9
06,2021-04-01,67.3,11.6,399.3,6.49,117.8
05,2021-04-01,84.2,5.7,365.4,6.98,117.8
04,2021-04-01,89.7,4.9,406.8,7.57,117.8
03,2021-04-01,18.3,3.3,233.6,5.98,93.9
02,2021-04-01,59.5,10.5,420.3,8.21,144.1
01,2021-04-01,23.6,2.8,371.6,8.07,93.9
11,2021-04-01,36.5,4.6,240.9,4.18,67.1
25,2021-04-01,24.7,8.3,,,
49,2021-04-01,28.5,5.5,,,
27,2021-04-01,40.5,2.8,,,
47,2021-04-01,12.9,1.2,,,
46,2021-04-01,17.8,4.0,,,
45,2021-04-01,40.7,8.3,,,
44,2021-04-01,20.5,2.8,,,
43,2021-04-01,33.0,1.3,,,
42,2021-04-01,62.5,8.7,,,
26,2021-04-01,43.0,6.6,,,
40,2021-04-01,8.6,1.2,,,
39,2021-04-01,26.9,2.7,,,
38,2021-04-01,54.7,6.4,,,
37,2021-04-01,34.5,7.9,,,
41,2021-04-01,34.0,4.2,,,
35,2021-04-01,35.6,4.8,,,
34,2021-04-01,28.9,7.5,,,
33,2021-04-01,26.4,6.1,,,
32,2021-04-01,18.3,2.6,,,
31,2021-04-01,24.2,5.4,,,
30,2021-04-01,31.4,5.9,,,
2B,2021-04-01,14.1,2.3,,,
2A,2021-04-01,39.4,5.1,,,
29,2021-04-01,10.8,2.4,,,
28,2021-04-01,59.1,9.0,,,
36,2021-04-01,31.5,0.9,,,
65,2021-04-02,20.1,3.5,,,
66,2021-04-02,28.0,4.2,,,
67,2021-04-02,38.4,7.5,,,
68,2021-04-02,29.2,5.1,,,
73,2021-04-02,32.7,6.5,,,
70,2021-04-02,31.3,5.9,,,
71,2021-04-02,52.6,3.6,,,
72,2021-04-02,30.9,3.0,,,
69,2021-04-02,53.7,11.9,,,
64,2021-04-02,12.1,1.3,,,
52,2021-04-02,51.2,4.0,,,
62,2021-04-02,61.2,9.7,,,
61,2021-04-02,41.6,4.6,,,
60,2021-04-02,62.9,7.9,,,
59,2021-04-02,53.9,12.4,,,
58,2021-04-02,92.7,3.4,,,
57,2021-04-02,56.2,11.0,,,
56,2021-04-02,23.6,3.7,,,
55,2021-04-02,40.6,5.3,,,
54,2021-04-02,56.0,14.0,,,
53,2021-04-02,19.5,2.3,,,
74,2021-04-02,33.2,5.1,,,
63,2021-04-02,33.5,5.0,,,
75,2021-04-02,70.8,21.1,,,
87,2021-04-02,20.6,5.6,,,
77,2021-04-02,50.3,13.0,,,
51,2021-04-02,48.9,6.5,,,
974,2021-04-02,19.0,5.5,,,
973,2021-04-02,7.4,2.2,,,
972,2021-04-02,20.4,5.1,,,
971,2021-04-02,20.8,3.8,,,
95,2021-04-02,58.4,6.9,,,
94,2021-04-02,66.4,13.9,,,
93,2021-04-02,65.1,11.7,,,
92,2021-04-02,69.3,15.0,,,
91,2021-04-02,63.0,12.7,,,
76,2021-04-02,60.3,8.3,,,
90,2021-04-02,42.1,10.5,,,
88,2021-04-02,51.1,7.1,,,
86,2021-04-02,14.2,2.5,,,
85,2021-04-02,16.6,2.7,,,
84,2021-04-02,50.2,4.3,,,
83,2021-04-02,50.4,7.0,,,
82,2021-04-02,19.7,6.6,,,
81,2021-04-02,32.5,5.7,,,
80,2021-04-02,62.2,11.2,,,
79,2021-04-02,16.6,2.9,,,
78,2021-04-02,40.0,6.5,,,
89,2021-04-02,66.8,5.9,,,
50,2021-04-02,31.2,4.6,,,
976,2021-04-02,12.1,5.1,,,
48,2021-04-02,35.2,2.6,,,
23,2021-04-02,32.0,6.7,,,
22,2021-04-02,20.9,2.0,,,
21,2021-04-02,43.3,6.0,,,
19,2021-04-02,20.7,5.4,,,
18,2021-04-02,29.6,3.6,,,
17,2021-04-02,14.9,2.6,,,
16,2021-04-02,19.0,3.1,,,
15,2021-04-02,17.9,2.8,,,
14,2021-04-02,31.0,5.5,237.2,5.06,82.5
13,2021-04-02,67.1,14.7,482.3,7.47,116.1
24,2021-04-02,31.2,3.9,,,
12,2021-04-02,30.8,2.9,275.5,5.29,70.7
10,2021-04-02,39.7,5.2,459.2,7.91,96.6
09,2021-04-02,34.6,7.2,202.8,4.68,70.7
08,2021-04-02,24.9,4.4,331.0,7.05,96.6
07,2021-04-02,28.6,2.5,193.6,5.53,98.7
06,2021-04-02,64.8,11.5,382.1,6.27,116.1
05,2021-04-02,82.8,5.7,354.8,7.04,116.1
04,2021-04-02,88.5,3.7,391.6,7.06,116.1
03,2021-04-02,18.9,3.3,242.4,6.27,98.7
02,2021-04-02,58.6,10.5,410.2,7.91,148.6
01,2021-04-02,24.4,3.4,374.0,7.83,98.7
11,2021-04-02,36.7,4.3,243.9,4.01,70.7
25,2021-04-02,23.9,8.5,,,
49,2021-04-02,27.4,5.2,,,
27,2021-04-02,42.5,3.3,,,
47,2021-04-02,12.0,1.8,,,
46,2021-04-02,18.4,4.6,,,
45,2021-04-02,41.3,8.3,,,
44,2021-04-02,21.2,2.9,,,
43,2021-04-02,33.4,1.3,,,
