datetime,dep,tx_incidence,tx_positivite
2021-03-05,14,109.1,7.72
2021-03-06,14,119.1,8.24
2021-03-07,14,118.5,8.06
2021-03-08,14,122.2,8.11
2021-03-09,14,127.8,7.98
2021-03-10,14,141.5,8.45
2021-03-11,14,146.5,7.41
2021-03-12,14,145.3,6.87
2021-03-13,14,139.0,6.52
2021-03-14,14,139.0,6.52
2021-03-15,14,146.5,6.37
2021-03-16,14,154.0,5.87
2021-03-17,14,156.5,5.49
2021-03-18,14,167.7,5.89
2021-03-19,14,169.6,5.54
2021-03-20,14,173.9,5.47
2021-03-21,14,173.9,5.47
2021-01-01,15,48.9,3.48
2021-01-02,15,48.9,3.35
2021-01-03,15,48.9,3.38
2021-01-04,15,48.9,3.89
2021-01-05,15,48.9,3.83
2021-01-06,15,48.9,3.72
2021-01-07,15,86.6,6.1
2021-01-08,15,97.9,5.74
2021-01-09,15,97.9,6.15
2021-01-10,15,97.9,6.16
2021-01-11,15,101.6,5.96
2021-01-12,15,90.3,5.8
2021-01-13,15,97.9,5.99
2021-01-14,15,75.3,4.59
2021-01-15,15,79.0,3.31
2021-01-16,15,94.1,3.84
2021-01-17,15,105.4,4.26
2021-01-18,15,116.7,4.57
2021-01-19,15,124.2,4.83
2021-01-20,15,139.2,5.4
2021-01-21,15,135.5,5.28
2021-01-22,15,143.0,7.55
2021-01-23,15,139.2,7.6
2021-01-24,15,128.0,7.04
2021-01-25,15,146.8,8.07
2021-01-26,15,146.8,7.85
2021-01-27,15,158.1,7.69
2021-01-28,15,154.3,7.36
2021-01-29,15,150.5,6.76
2021-01-30,15,154.3,6.79
2021-01-31,15,154.3,6.78
2021-02-01,15,146.8,6.71
2021-02-02,15,146.8,6.03
2021-02-03,15,131.7,5.72
2021-02-04,15,143.0,5.99
2021-02-05,15,176.9,7.28
2021-02-06,15,165.6,6.6
2021-02-07,15,165.6,6.52
2021-02-08,15,143.0,5.6
2021-02-09,15,146.8,6.12
2021-02-10,15,135.5,5.81
2021-02-11,15,120.4,5.46
2021-02-12,15,94.1,4.49
2021-02-13,15,94.1,4.55
2021-02-14,15,94.1,4.56
2021-02-15,15,97.9,4.93
2021-02-16,15,97.9,5.2
2021-02-17,15,97.9,5.6
2021-02-18,15,90.3,5.36
2021-02-19,15,75.3,4.64
2021-02-20,15,71.5,4.51
2021-02-21,15,71.5,4.57
2021-02-22,15,60.2,3.6
2021-02-23,15,56.5,3.46
2021-02-24,15,41.4,2.39
2021-02-25,15,45.2,2.51
2021-02-26,15,37.6,2.23
2021-02-27,15,33.9,2.16
2021-02-28,15,33.9,2.18
2021-03-01,15,37.6,2.38
2021-03-02,15,18.8,0.96
2021-03-03,15,30.1,1.54
2021-03-04,15,30.1,1.55
2021-03-05,15,30.1,1.25
2021-03-06,15,41.4,1.67
2021-03-07,15,48.9,1.96
2021-03-08,15,56.5,2.38
2021-03-09,15,71.5,2.77
2021-03-10,15,86.6,3.11
2021-03-11,15,94.1,2.19
2021-03-12,15,112.9,2.49
2021-03-13,15,116.7,2.53
2021-03-14,15,109.1,2.37
2021-03-15,15,139.2,2.59
2021-03-16,15,131.7,2.37
2021-03-17,15,112.9,1.99
2021-03-18,15,112.9,2.38
2021-03-19,15,97.9,2.1
2021-03-20,15,97.9,2.09
2021-03-21,15,97.9,2.09
2021-01-01,16,64.5,7.4
2021-01-02,16,63.1,7.54
2021-01-03,16,64.5,7.72
2021-01-04,16,67.3,7.86
2021-01-05,16,57.5,6.68
2021-01-06,16,50.5,6.17
2021-01-07,16,50.5,6.21
2021-01-08,16,64.5,6.55
2021-01-09,16,70.1,7.06
2021-01-10,16,68.7,6.95
2021-01-11,16,74.3,7.24
2021-01-12,16,70.1,6.8
2021-01-13,16,71.5,6.83
2021-01-14,16,68.7,6.27
2021-01-15,16,63.1,5.62
2021-01-16,16,64.5,5.59
2021-01-17,16,65.9,5.68
2021-01-18,16,77.1,6.37
2021-01-19,16,82.7,6.61
2021-01-20,16,86.9,6.44
2021-01-21,16,96.7,7.14
2021-01-22,16,113.6,7.82
2021-01-23,16,108.0,7.52
2021-01-24,16,110.8,7.71
2021-01-25,16,102.3,6.84
2021-01-26,16,116.4,7.57
2021-01-27,16,116.4,7.37
2021-01-28,16,127.6,7.13
2021-01-29,16,123.4,6.68
2021-01-30,16,129.0,6.49
2021-01-31,16,124.8,6.22
2021-02-01,16,124.8,6.04
2021-02-02,16,120.6,5.62
2021-02-03,16,126.2,5.73
2021-02-04,16,115.0,4.86
2021-02-05,16,116.4,4.76
2021-02-06,16,116.4,4.7
2021-02-07,16,117.8,4.8
2021-02-08,16,133.2,5.36
2021-02-09,16,117.8,4.84
2021-02-10,16,109.4,4.61
2021-02-11,16,99.5,4.92
2021-02-12,16,89.7,4.95
2021-02-13,16,84.1,5.07
2021-02-14,16,84.1,5.05
2021-02-15,16,60.3,4.13
2021-02-16,16,75.7,5.71
2021-02-17,16,79.9,6.67
2021-02-18,16,98.1,8.91
2021-02-19,16,105.2,9.64
2021-02-20,16,105.2,9.78
2021-02-21,16,103.8,9.69
2021-02-22,16,116.4,11.01
2021-02-23,16,113.6,10.44
2021-02-24,16,105.2,9.55
2021-02-25,16,105.2,9.38
2021-02-26,16,98.1,8.37
2021-02-27,16,99.5,8.28
2021-02-28,16,100.9,8.34
2021-03-01,16,95.3,7.5
2021-03-02,16,81.3,3.83
2021-03-03,16,85.5,3.26
2021-03-04,16,74.3,2.58
2021-03-05,16,72.9,2.4
2021-03-06,16,79.9,2.63
2021-03-07,16,79.9,2.63
2021-03-08,16,72.9,2.25
2021-03-09,16,182.3,5.87
2021-03-10,16,192.1,5.75
2021-03-11,16,199.1,5.44
2021-03-12,16,207.5,4.72
2021-03-13,16,204.7,4.62
2021-03-14,16,203.3,4.58
2021-03-15,16,224.3,4.51
2021-03-16,16,151.4,3.01
2021-03-17,16,157.0,3.36
2021-03-18,16,171.1,3.83
2021-03-19,16,194.9,4.89
2021-03-20,16,208.9,5.08
2021-03-21,16,210.3,5.1
2021-01-01,17,39.0,3.22
2021-01-02,17,42.9,3.62
2021-01-03,17,43.6,3.68
2021-01-04,17,49.0,4.15
2021-01-05,17,53.6,4.5
2021-01-06,17,54.4,4.72
2021-01-07,17,52.1,4.5
2021-01-08,17,65.1,4.76
2021-01-09,17,59.0,4.37
2021-01-10,17,59.0,4.37
2021-01-11,17,62.8,4.67
2021-01-12,17,63.5,4.89
2021-01-13,17,68.9,5.23
2021-01-14,17,77.3,5.68
2021-01-15,17,78.9,5.42
2021-01-16,17,91.1,6.04
2021-01-17,17,91.9,6.05
2021-01-18,17,90.3,5.88
2021-01-19,17,95.7,6.14
2021-01-20,17,93.4,5.55
2021-01-21,17,94.9,5.51
2021-01-22,17,102.6,5.62
2021-01-23,17,101.1,5.47
2021-01-24,17,100.3,5.42
2021-01-25,17,100.3,4.58
2021-01-26,17,99.5,4.25
2021-01-27,17,99.5,4.09
2021-01-28,17,94.9,3.71
2021-01-29,17,91.1,3.49
2021-01-30,17,88.0,3.34
2021-01-31,17,88.0,3.34
2021-02-01,17,98.0,3.76
2021-02-02,17,111.8,4.31
2021-02-03,17,109.5,4.11
2021-02-04,17,110.2,4.0
2021-02-05,17,109.5,3.96
2021-02-06,17,107.9,3.83
2021-02-07,17,110.2,3.91
2021-02-08,17,96.5,3.71
2021-02-09,17,77.3,3.07
2021-02-10,17,79.6,3.42
2021-02-11,17,81.2,3.76
2021-02-12,17,79.6,3.89
2021-02-13,17,75.0,3.89
2021-02-14,17,72.7,3.8
2021-02-15,17,65.1,3.76
2021-02-16,17,64.3,4.02
2021-02-17,17,56.7,3.79
2021-02-18,17,51.3,3.89
2021-02-19,17,47.5,3.97
2021-02-20,17,54.4,4.69
2021-02-21,17,54.4,4.7
2021-02-22,17,66.6,5.48
2021-02-23,17,67.4,5.17
2021-02-24,17,78.9,5.72
2021-02-25,17,77.3,5.23
2021-02-26,17,75.8,4.97
2021-02-27,17,70.4,4.5
2021-02-28,17,69.7,4.44
2021-03-01,17,68.9,4.2
2021-03-02,17,69.7,4.05
2021-03-03,17,65.1,3.8
2021-03-04,17,65.1,3.61
2021-03-05,17,62.8,3.34
2021-03-06,17,65.1,3.51
2021-03-07,17,66.6,3.6
2021-03-08,17,61.2,3.19
2021-03-09,17,68.1,3.54
2021-03-10,17,65.8,3.29
2021-03-11,17,81.2,3.69
2021-03-12,17,93.4,3.59
2021-03-13,17,94.2,3.4
2021-03-14,17,96.5,3.44
2021-03-15,17,115.6,3.78
2021-03-16,17,130.2,3.64
2021-03-17,17,143.2,3.63
2021-03-18,17,153.1,3.33
2021-03-19,17,161.5,3.41
2021-03-20,17,160.8,3.43
2021-03-21,17,163.1,3.48
2021-01-01,18,98.5,9.79
2021-01-02,18,103.3,10.42
2021-01-03,18,105.0,10.6
2021-01-04,18,119.5,11.67
2021-01-05,18,129.2,12.46
2021-01-06,18,134.0,12.87
2021-01-07,18,143.7,13.05
2021-01-08,18,159.9,12.01
2021-01-09,18,158.2,11.53
2021-01-10,18,156.6,11.43
2021-01-11,18,127.6,9.1
2021-01-12,18,127.6,8.22
2021-01-13,18,119.5,7.65
2021-01-14,18,121.1,7.97
2021-01-15,18,122.7,7.79
2021-01-16,18,125.9,8.15
2021-01-17,18,125.9,8.12
2021-01-18,18,145.3,9.45
2021-01-19,18,146.9,10.12
2021-01-20,18,150.2,10.16
2021-01-21,18,151.8,10.0
2021-01-22,18,146.9,9.38
2021-01-23,18,150.2,9.45
2021-01-24,18,151.8,9.57
2021-01-25,18,145.3,9.06
2021-01-26,18,142.1,8.87
2021-01-27,18,111.4,7.14
2021-01-28,18,114.6,7.39
2021-01-29,18,116.3,7.35
2021-01-30,18,109.8,7.11
2021-01-31,18,108.2,6.98
2021-02-01,18,95.3,6.25
2021-02-02,18,82.3,5.53
2021-02-03,18,93.6,6.33
2021-02-04,18,88.8,6.09
2021-02-05,18,95.3,6.92
2021-02-06,18,87.2,6.14
2021-02-07,18,87.2,6.18
2021-02-08,18,82.3,5.92
2021-02-09,18,87.2,6.29
2021-02-10,18,93.6,6.52
2021-02-11,18,96.9,6.59
2021-02-12,18,103.3,6.44
2021-02-13,18,116.3,7.0
2021-02-14,18,117.9,7.06
2021-02-15,18,130.8,7.74
2021-02-16,18,132.4,7.39
2021-02-17,18,132.4,7.22
2021-02-18,18,116.3,6.39
2021-02-19,18,105.0,6.12
2021-02-20,18,108.2,6.23
2021-02-21,18,106.6,6.13
2021-02-22,18,101.7,5.99
2021-02-23,18,93.6,6.05
2021-02-24,18,93.6,6.52
2021-02-25,18,95.3,6.75
2021-02-26,18,103.3,7.5
2021-02-27,18,92.0,7.12
2021-02-28,18,92.0,7.21
2021-03-01,18,109.8,8.68
2021-03-02,18,111.4,9.26
2021-03-03,18,101.7,8.57
2021-03-04,18,106.6,9.24
2021-03-05,18,111.4,10.34
2021-03-06,18,114.6,10.66
2021-03-07,18,114.6,10.63
2021-03-08,18,96.9,8.55
2021-03-09,18,103.3,8.47
2021-03-10,18,106.6,8.16
2021-03-11,18,116.3,8.24
2021-03-12,18,111.4,6.93
2021-03-13,18,121.1,7.36
2021-03-14,18,122.7,7.41
2021-03-15,18,135.6,8.05
2021-03-16,18,146.9,7.29
2021-03-17,18,167.9,8.18
2021-03-18,18,164.7,7.12
2021-03-19,18,180.8,6.78
2021-03-20,18,176.0,6.54
2021-03-21,18,174.4,6.48
2021-01-01,19,72.7,7.07
2021-01-02,19,72.7,7.23
2021-01-03,19,74.8,7.36
2021-01-04,19,74.8,6.98
2021-01-05,19,78.9,7.38
2021-01-06,19,89.3,8.67
2021-01-07,19,76.8,7.41
2021-01-08,19,91.4,7.31
2021-01-09,19,93.5,7.55
2021-01-10,19,91.4,7.48
2021-01-11,19,95.5,7.86
2021-01-12,19,85.2,7.3
2021-01-13,19,64.4,5.56
2021-01-14,19,64.4,5.85
2021-01-15,19,60.2,5.43
2021-01-16,19,64.4,5.68
2021-01-17,19,64.4,5.64
2021-01-18,19,76.8,6.81
2021-01-19,19,68.5,5.61
2021-01-20,19,78.9,6.22
2021-01-21,19,76.8,6.03
2021-01-22,19,70.6,5.43
2021-01-23,19,72.7,5.55
2021-01-24,19,76.8,5.87
2021-01-25,19,66.5,4.49
2021-01-26,19,72.7,5.06
2021-01-27,19,76.8,4.86
2021-01-28,19,105.9,6.21
2021-01-29,19,116.3,5.52
2021-01-30,19,114.2,5.15
2021-01-31,19,110.1,4.92
2021-02-01,19,108.0,4.08
2021-02-02,19,116.3,4.01
2021-02-03,19,137.1,4.75
2021-02-04,19,124.6,4.34
2021-02-05,19,137.1,5.16
2021-02-06,19,139.2,5.31
2021-02-07,19,139.2,5.33
2021-02-08,19,147.5,6.95
2021-02-09,19,149.5,7.59
2021-02-10,19,145.4,7.68
2021-02-11,19,132.9,7.09
2021-02-12,19,114.2,6.45
2021-02-13,19,132.9,7.78
2021-02-14,19,137.1,8.1
2021-02-15,19,130.9,8.11
2021-02-16,19,118.4,7.85
2021-02-17,19,103.9,7.03
2021-02-18,19,97.6,6.84
2021-02-19,19,118.4,8.66
2021-02-20,19,122.5,8.82
2021-02-21,19,122.5,8.79
2021-02-22,19,143.3,9.91
2021-02-23,19,162.0,10.89
2021-02-24,19,162.0,10.66
2021-02-25,19,197.3,12.35
2021-02-26,19,186.9,11.55
2021-02-27,19,174.5,10.63
2021-02-28,19,170.3,10.35
2021-03-01,19,155.8,8.3
2021-03-02,19,135.0,5.35
2021-03-03,19,155.8,5.75
2021-03-04,19,145.4,4.55
2021-03-05,19,168.2,4.64
2021-03-06,19,159.9,4.34
2021-03-07,19,159.9,4.36
2021-03-08,19,153.7,4.07
2021-03-09,19,207.7,5.12
2021-03-10,19,189.0,4.21
2021-03-11,19,199.4,3.71
2021-03-12,19,197.3,3.19
2021-03-13,19,209.8,3.35
2021-03-14,19,211.9,3.38
2021-03-15,19,230.5,3.51
2021-03-16,19,232.6,3.69
2021-03-17,19,251.3,4.21
2021-03-18,19,253.4,4.81
2021-03-19,19,267.9,5.73
2021-03-20,19,278.3,5.95
2021-03-21,19,276.2,5.88
2021-01-01,21,129.9,8.52
2021-01-02,21,139.8,9.02
2021-01-03,21,144.7,9.23
2021-01-04,21,155.4,9.83
2021-01-05,21,164.4,10.45
2021-01-06,21,157.9,10.53
2021-01-07,21,164.4,10.98
2021-01-08,21,189.9,10.76
2021-01-09,21,185.8,10.55
2021-01-10,21,179.2,10.32
2021-01-11,21,175.9,9.87
2021-01-12,21,167.7,9.15
2021-01-13,21,157.0,8.73
2021-01-14,21,143.9,8.2
2021-01-15,21,151.3,8.33
2021-01-16,21,157.0,8.78
2021-01-17,21,158.7,8.89
2021-01-18,21,156.2,8.85
2021-01-19,21,154.6,8.83
2021-01-20,21,161.1,8.81
2021-01-21,21,162.8,8.44
2021-01-22,21,156.2,7.93
2021-01-23,21,147.2,7.37
2021-01-24,21,149.6,7.45
2021-01-25,21,150.5,7.18
2021-01-26,21,146.3,6.86
2021-01-27,21,150.5,6.98
2021-01-28,21,152.1,6.91
2021-01-29,21,153.7,7.04
2021-01-30,21,156.2,7.05
2021-01-31,21,155.4,6.97
2021-02-01,21,147.2,6.79
2021-02-02,21,149.6,6.78
2021-02-03,21,148.0,6.41
2021-02-04,21,142.2,6.01
2021-02-05,21,140.6,5.79
2021-02-06,21,137.3,5.56
2021-02-07,21,133.2,5.43
2021-02-08,21,147.2,5.89
2021-02-09,21,137.3,5.56
2021-02-10,21,131.5,5.59
2021-02-11,21,123.3,5.49
2021-02-12,21,104.4,4.77
2021-02-13,21,96.2,4.67
2021-02-14,21,96.2,4.69
2021-02-15,21,69.1,3.68
2021-02-16,21,68.2,3.98
2021-02-17,21,52.6,3.47
2021-02-18,21,54.3,4.09
2021-02-19,21,61.7,5.3
2021-02-20,21,74.0,6.29
2021-02-21,21,74.8,6.34
2021-02-22,21,97.8,8.11
2021-02-23,21,102.8,8.27
2021-02-24,21,115.9,8.78
2021-02-25,21,128.3,8.62
2021-02-26,21,129.1,8.65
2021-02-27,21,120.9,8.05
2021-02-28,21,120.9,8.03
2021-03-01,21,102.8,6.71
2021-03-02,21,99.5,6.12
2021-03-03,21,97.0,5.79
2021-03-04,21,83.9,4.72
2021-03-05,21,81.4,4.29
2021-03-06,21,79.7,4.28
2021-03-07,21,84.7,4.56
2021-03-08,21,102.8,5.31
2021-03-09,21,106.9,5.45
2021-03-10,21,123.3,5.88
2021-03-11,21,136.5,6.21
2021-03-12,21,143.9,5.95
2021-03-13,21,156.2,6.13
2021-03-14,21,154.6,6.04
2021-03-15,21,142.2,5.46
2021-03-16,21,154.6,5.64
2021-03-17,21,140.6,5.23
2021-03-18,21,134.0,5.28
2021-03-19,21,143.9,5.62
2021-03-20,21,136.5,5.42
2021-03-21,21,137.3,5.44
2021-01-01,22,28.2,2.49
2021-01-02,22,28.2,2.41
2021-01-03,22,29.0,2.46
2021-01-04,22,36.6,3.19
2021-01-05,22,39.6,3.59
2021-01-06,22,44.2,4.32
2021-01-07,22,43.4,4.37
2021-01-08,22,55.6,4.76
2021-01-09,22,57.9,5.05
2021-01-10,22,59.4,5.2
2021-01-11,22,57.2,4.99
2021-01-12,22,55.6,4.71
2021-01-13,22,56.4,4.55
2021-01-14,22,61.0,4.75
2021-01-15,22,60.2,4.43
2021-01-16,22,67.8,4.93
2021-01-17,22,65.5,4.75
2021-01-18,22,64.8,4.57
2021-01-19,22,70.1,4.77
2021-01-20,22,69.4,4.74
2021-01-21,22,65.5,4.35
2021-01-22,22,67.8,4.36
2021-01-23,22,60.2,3.86
2021-01-24,22,62.5,3.96
2021-01-25,22,59.4,3.57
2021-01-26,22,59.4,3.43
2021-01-27,22,57.2,3.28
2021-01-28,22,60.2,3.48
2021-01-29,22,52.6,3.14
2021-01-30,22,53.3,3.15
2021-01-31,22,51.1,3.06
2021-02-01,22,50.3,3.14
2021-02-02,22,51.8,3.32
2021-02-03,22,48.8,3.18
2021-02-04,22,49.5,3.22
2021-02-05,22,54.9,3.41
2021-02-06,22,61.7,3.83
2021-02-07,22,63.3,3.92
2021-02-08,22,66.3,3.75
2021-02-09,22,64.0,3.71
2021-02-10,22,64.0,3.78
2021-02-11,22,64.0,3.89
2021-02-12,22,61.7,4.13
2021-02-13,22,56.4,3.95
2021-02-14,22,54.9,3.84
2021-02-15,22,54.9,4.33
2021-02-16,22,56.4,4.33
2021-02-17,22,68.6,4.99
2021-02-18,22,68.6,4.64
2021-02-19,22,67.8,4.18
2021-02-20,22,74.7,4.31
2021-02-21,22,77.0,4.43
2021-02-22,22,89.9,4.95
2021-02-23,22,94.5,5.35
2021-02-24,22,95.3,5.36
2021-02-25,22,105.9,5.95
2021-02-26,22,146.3,8.06
2021-02-27,22,147.8,8.34
2021-02-28,22,149.4,8.42
2021-03-01,22,153.2,8.77
2021-03-02,22,155.5,8.98
2021-03-03,22,157.0,9.44
2021-03-04,22,160.0,9.97
2021-03-05,22,137.9,8.92
2021-03-06,22,137.9,8.85
2021-03-07,22,139.5,8.91
2021-03-08,22,144.8,9.29
2021-03-09,22,146.3,9.03
2021-03-10,22,143.3,8.5
2021-03-11,22,139.5,7.2
2021-03-12,22,136.4,6.14
2021-03-13,22,136.4,5.82
2021-03-14,22,131.1,5.57
2021-03-15,22,137.2,5.31
2021-03-16,22,147.1,5.26
2021-03-17,22,163.9,5.33
2021-03-18,22,179.1,5.17
2021-03-19,22,192.0,5.27
2021-03-20,22,198.9,5.3
2021-03-21,22,201.2,5.35
2021-01-01,23,19.3,1.96
2021-01-02,23,24.1,2.4
2021-01-03,23,24.1,2.39
2021-01-04,23,24.1,2.21
2021-01-05,23,24.1,2.44
2021-01-06,23,43.3,4.19
2021-01-07,23,53.0,4.33
2021-01-08,23,62.6,4.26
2021-01-09,23,62.6,4.39
2021-01-10,23,62.6,4.36
2021-01-11,23,81.9,5.8
2021-01-12,23,101.1,6.65
2021-01-13,23,96.3,5.99
2021-01-14,23,110.8,7.28
2021-01-15,23,115.6,7.04
2021-01-16,23,125.2,7.14
2021-01-17,23,125.2,7.1
2021-01-18,23,125.2,6.55
2021-01-19,23,120.4,6.0
2021-01-20,23,120.4,5.83
2021-01-21,23,115.6,5.81
2021-01-22,23,134.8,6.51
2021-01-23,23,130.0,6.29
2021-01-24,23,130.0,6.32
2021-01-25,23,139.7,6.35
2021-01-26,23,144.5,5.48
2021-01-27,23,168.5,5.61
2021-01-28,23,154.1,4.55
2021-01-29,23,163.7,4.74
2021-01-30,23,207.1,5.78
2021-01-31,23,207.1,5.8
2021-02-01,23,231.1,6.56
2021-02-02,23,245.6,7.94
2021-02-03,23,250.4,9.03
2021-02-04,23,250.4,9.85
2021-02-05,23,245.6,8.99
2021-02-06,23,211.9,7.86
2021-02-07,23,211.9,7.82
2021-02-08,23,173.4,6.35
2021-02-09,23,144.5,5.09
2021-02-10,23,139.7,5.03
2021-02-11,23,134.8,4.75
2021-02-12,23,105.9,4.18
2021-02-13,23,96.3,4.0
2021-02-14,23,96.3,3.99
2021-02-15,23,96.3,4.51
2021-02-16,23,86.7,4.68
2021-02-17,23,48.2,2.84
2021-02-18,23,48.2,3.38
2021-02-19,23,48.2,3.72
2021-02-20,23,43.3,3.5
2021-02-21,23,43.3,3.52
2021-02-22,23,48.2,3.7
2021-02-23,23,53.0,4.07
2021-02-24,23,53.0,4.1
2021-02-25,23,43.3,3.33
2021-02-26,23,48.2,3.89
2021-02-27,23,53.0,4.44
2021-02-28,23,53.0,4.42
2021-03-01,23,62.6,5.28
2021-03-02,23,72.2,5.56
2021-03-03,23,81.9,5.48
2021-03-04,23,81.9,3.49
2021-03-05,23,77.0,2.2
2021-03-06,23,91.5,2.51
2021-03-07,23,96.3,2.64
2021-03-08,23,67.4,1.79
2021-03-09,23,53.0,1.04
2021-03-10,23,38.5,0.7
2021-03-11,23,53.0,1.14
2021-03-12,23,48.2,1.14
2021-03-13,23,24.1,0.58
2021-03-14,23,19.3,0.47
2021-03-15,23,33.7,0.75
2021-03-16,23,48.2,1.41
2021-03-17,23,62.6,2.0
2021-03-18,23,62.6,1.78
2021-03-19,23,57.8,1.57
2021-03-20,23,62.6,1.7
2021-03-21,23,62.6,1.69
2021-01-01,24,37.9,4.2
2021-01-02,24,43.2,4.65
2021-01-03,24,43.2,4.63
2021-01-04,24,47.1,4.9
2021-01-05,24,53.6,5.72
2021-01-06,24,68.0,7.3
2021-01-07,24,64.1,6.82
2021-01-08,24,89.0,7.72
2021-01-09,24,95.5,7.93
2021-01-10,24,95.5,7.95
2021-01-11,24,87.7,7.17
2021-01-12,24,83.7,6.58
2021-01-13,24,82.4,6.32
2021-01-14,24,87.7,6.5
2021-01-15,24,85.0,6.11
2021-01-16,24,77.2,5.5
2021-01-17,24,77.2,5.47
2021-01-18,24,94.2,6.58
2021-01-19,24,109.9,7.28
2021-01-20,24,119.1,7.61
2021-01-21,24,130.8,8.04
2021-01-22,24,132.1,7.86
2021-01-23,24,138.7,8.13
2021-01-24,24,138.7,8.08
2021-01-25,24,143.9,8.12
2021-01-26,24,142.6,8.08
2021-01-27,24,158.3,8.75
2021-01-28,24,167.5,8.55
2021-01-29,24,175.3,8.17
2021-01-30,24,175.3,7.93
2021-01-31,24,175.3,7.96
2021-02-01,24,181.9,8.0
2021-02-02,24,168.8,6.65
2021-02-03,24,147.8,5.59
2021-02-04,24,136.1,5.17
2021-02-05,24,112.5,4.37
2021-02-06,24,112.5,4.34
2021-02-07,24,112.5,4.35
2021-02-08,24,95.5,3.77
2021-02-09,24,98.1,4.3
2021-02-10,24,92.9,4.37
2021-02-11,24,79.8,4.1
2021-02-12,24,86.4,4.83
2021-02-13,24,81.1,4.82
2021-02-14,24,81.1,4.81
2021-02-15,24,85.0,5.25
2021-02-16,24,85.0,5.62
2021-02-17,24,82.4,5.72
2021-02-18,24,85.0,6.19
2021-02-19,24,99.4,7.13
2021-02-20,24,107.3,7.82
2021-02-21,24,108.6,7.92
2021-02-22,24,129.5,9.52
2021-02-23,24,126.9,9.47
2021-02-24,24,136.1,9.9
2021-02-25,24,136.1,9.29
2021-02-26,24,130.8,8.69
2021-02-27,24,121.7,7.94
2021-02-28,24,120.4,7.83
