datetime,dep,tx_incidence,tx_positivite,taux_occupation_sae
2021-02-02,12,143.3,4.94,55.3
2021-02-02,09,151.6,4.08,55.3
2021-02-02,14,112.5,4.26,47.1
2021-02-02,04,201.6,5.6,92.0
2021-02-02,06,416.2,8.41,92.0
2021-02-02,07,250.9,8.91,73.5
2021-02-02,10,178.8,6.18,74.0
2021-02-03,04,208.8,5.8,91.1
2021-02-03,09,150.3,3.97,56.8
2021-02-03,08,167.2,5.53,71.8
2021-02-03,10,184.6,6.38,71.8
2021-02-03,12,148.7,5.03,56.8
2021-02-03,06,418.4,8.38,91.1
2021-02-03,01,241.6,8.3,69.9
2021-02-03,05,213.8,6.53,91.1
2021-02-03,02,245.0,8.25,68.9
2021-02-03,07,246.9,8.88,69.9
2021-02-03,11,192.4,5.38,56.8
2021-02-03,14,107.9,4.15,49.6
2021-02-03,03,170.8,6.67,69.9
2021-02-03,13,359.2,6.92,91.1
2021-02-04,01,244.5,8.07,71.7
2021-02-04,07,254.2,9.14,71.7
2021-02-04,10,177.5,6.1,69.2
2021-02-04,14,109.8,4.18,52.5
2021-02-04,13,358.5,6.88,91.5
2021-02-04,11,192.1,5.25,54.6
2021-02-04,03,169.9,6.65,71.7
2021-02-04,06,423.2,8.45,91.5
2021-02-04,02,250.9,8.42,68.0
2021-02-04,05,210.9,6.44,91.5
2021-02-04,08,161.9,5.32,69.2
2021-02-04,12,150.2,5.21,54.6
2021-02-04,09,154.2,4.09,54.6
2021-02-04,04,218.5,5.83,91.5
2021-02-05,04,215.5,5.87,93.5
2021-02-05,07,256.1,9.01,69.2
2021-02-05,09,150.3,4.22,58.2
2021-02-05,11,188.9,5.13,58.2
2021-02-05,05,217.3,6.58,93.5
2021-02-05,14,107.6,4.1,52.5
2021-02-05,01,240.2,7.82,69.2
2021-02-05,12,151.2,4.98,58.2
2021-02-05,03,166.9,6.45,69.2
2021-02-05,10,195.9,6.52,68.8
2021-02-05,08,172.1,5.6,68.8
2021-02-05,13,352.3,6.73,93.5
2021-02-05,06,425.3,8.32,93.5
2021-02-05,02,250.2,8.38,67.4
2021-02-06,09,148.3,4.21,58.9
2021-02-06,01,234.9,7.61,69.4
2021-02-06,10,191.0,6.28,68.4
2021-02-06,12,145.5,4.75,58.9
2021-02-06,07,250.6,8.85,69.4
2021-02-06,14,103.4,3.95,53.8
2021-02-06,08,177.0,5.75,68.4
2021-02-06,04,213.1,5.76,91.7
2021-02-06,13,352.1,6.72,91.7
2021-02-06,02,251.3,8.35,66.9
2021-02-06,05,219.4,6.63,91.7
2021-02-06,03,165.1,6.31,69.4
2021-02-06,11,187.0,5.02,58.9
2021-02-06,06,424.9,8.24,91.7
2021-02-07,05,220.1,6.69,94.6
2021-02-07,06,427.3,8.27,94.6
2021-02-07,10,191.4,6.28,68.8
2021-02-07,09,146.3,4.17,60.3
2021-02-07,03,164.8,6.31,68.5
2021-02-07,12,145.5,4.77,60.3
2021-02-07,08,172.9,5.62,68.8
2021-02-07,11,187.0,5.01,60.3
2021-02-07,13,350.6,6.68,94.6
2021-02-07,07,246.9,8.73,68.5
2021-02-07,01,234.0,7.58,68.5
2021-02-07,14,101.5,3.85,52.9
2021-02-07,04,212.5,5.73,94.6
2021-02-07,02,251.9,8.37,67.4
2021-02-08,04,233.1,6.31,98.0
2021-02-08,02,254.2,8.26,68.9
2021-02-08,09,151.6,4.67,63.5
2021-02-08,11,170.9,4.67,63.5
2021-02-08,03,169.3,6.49,70.3
2021-02-08,07,246.0,8.88,70.3
2021-02-08,06,426.5,8.37,98.0
2021-02-08,12,138.7,4.63,63.5
2021-02-08,01,214.2,7.27,70.3
2021-02-08,10,196.8,6.4,70.3
2021-02-08,05,224.3,6.84,98.0
2021-02-08,08,167.6,5.36,70.3
2021-02-08,14,96.3,3.73,55.4
2021-02-08,13,337.1,6.52,98.0
2021-02-09,06,439.0,8.56,98.3
2021-02-09,11,165.6,4.54,58.4
2021-02-09,02,255.5,8.2,68.5
2021-02-09,05,221.5,6.83,98.3
2021-02-09,13,328.0,6.34,98.3
2021-02-09,04,234.3,6.3,98.3
2021-02-09,03,158.5,6.2,71.6
2021-02-09,12,134.4,4.58,58.4
2021-02-09,08,155.5,4.86,70.1
2021-02-09,14,97.6,3.8,54.2
2021-02-09,10,192.6,6.07,70.1
2021-02-09,01,213.7,7.55,71.6
2021-02-09,09,137.1,4.45,58.4
2021-02-09,07,230.4,8.4,71.6
2021-02-10,05,211.6,6.4,95.2
2021-02-10,02,250.0,8.07,69.9
2021-02-10,04,224.6,5.99,95.2
2021-02-10,09,139.8,4.64,58.2
2021-02-10,11,163.9,4.31,58.2
2021-02-10,06,451.2,8.72,95.2
2021-02-10,14,95.7,3.82,53.3
2021-02-10,13,317.9,6.18,95.2
2021-02-10,12,126.8,4.33,58.2
2021-02-10,01,204.7,7.57,71.6
2021-02-10,10,177.2,5.6,68.2
2021-02-10,03,152.7,6.03,71.6
2021-02-10,08,138.6,4.5,68.2
2021-02-10,07,215.1,8.0,71.6
2021-02-11,08,131.1,4.31,65.8
2021-02-11,02,241.2,7.59,72.8
2021-02-11,07,206.5,7.9,72.1
2021-02-11,04,222.2,6.01,96.7
2021-02-11,05,207.4,6.12,96.7
2021-02-11,01,195.6,7.66,72.1
2021-02-11,06,454.3,8.67,96.7
2021-02-11,11,155.4,4.0,58.0
2021-02-11,03,139.8,5.72,72.1
2021-02-11,14,94.3,3.78,52.5
2021-02-11,10,167.2,5.37,65.8
2021-02-11,13,301.1,5.89,96.7
2021-02-11,12,121.4,4.01,58.0
2021-02-11,09,137.8,4.53,58.0
2021-02-12,09,137.8,4.28,59.1
2021-02-12,01,188.0,7.71,70.5
2021-02-12,12,111.0,3.66,59.1
2021-02-12,11,154.6,3.96,59.1
2021-02-12,10,156.2,5.19,64.9
2021-02-12,13,293.3,5.82,94.6
2021-02-12,02,237.0,7.54,72.8
2021-02-12,06,447.0,8.51,94.6
2021-02-12,08,110.7,3.73,64.9
2021-02-12,05,215.2,6.16,94.6
2021-02-12,03,124.0,5.35,70.5
2021-02-12,07,189.1,7.59,70.5
2021-02-12,14,92.0,3.69,52.9
2021-02-12,04,217.3,5.92,94.6
2021-02-13,04,216.7,5.87,94.8
2021-02-13,07,187.5,7.67,70.8
2021-02-13,05,215.9,5.89,94.8
2021-02-13,02,228.5,7.35,70.8
2021-02-13,06,446.9,8.46,94.8
2021-02-13,09,134.5,4.1,58.4
2021-02-13,14,94.6,3.77,52.9
2021-02-13,11,153.5,3.98,58.4
2021-02-13,12,113.5,3.71,58.4
2021-02-13,03,122.5,5.45,70.8
2021-02-13,01,186.9,7.7,70.8
2021-02-13,13,286.5,5.72,94.8
2021-02-13,10,160.4,5.34,65.4
2021-02-13,08,103.9,3.54,65.4
2021-02-14,05,215.9,5.9,95.7
2021-02-14,04,217.9,5.89,95.7
2021-02-14,01,187.1,7.72,70.8
2021-02-14,13,284.2,5.7,95.7
2021-02-14,08,104.3,3.55,65.6
2021-02-14,14,95.7,3.82,53.3
2021-02-14,09,133.9,4.06,58.4
2021-02-14,03,121.3,5.42,70.8
2021-02-14,07,187.2,7.67,70.8
2021-02-14,11,154.0,4.0,58.4
2021-02-14,06,448.0,8.44,95.7
2021-02-14,10,158.1,5.28,65.6
2021-02-14,12,115.0,3.76,58.4
2021-02-14,02,228.1,7.34,70.5
2021-02-15,07,162.4,7.05,75.0
2021-02-15,14,105.4,4.19,58.8
2021-02-15,02,216.3,7.23,72.6
2021-02-15,08,91.9,3.22,64.1
2021-02-15,10,154.6,5.25,64.1
2021-02-15,03,112.9,5.35,75.0
2021-02-15,09,129.3,3.83,60.1
2021-02-15,13,275.8,5.71,95.2
2021-02-15,11,151.6,4.01,60.1
2021-02-15,05,202.5,5.72,95.2
2021-02-15,04,205.8,5.55,95.2
2021-02-15,12,104.9,3.54,60.1
2021-02-15,01,188.6,8.06,75.0
2021-02-15,06,453.9,8.4,95.2
2021-02-16,12,102.0,3.47,58.4
2021-02-16,06,453.6,8.4,97.4
2021-02-16,10,154.2,5.21,66.2
2021-02-16,13,270.6,5.64,97.4
2021-02-16,09,138.4,4.0,58.4
2021-02-16,14,106.0,4.21,56.2
2021-02-16,01,179.5,7.89,74.1
2021-02-16,11,139.5,3.77,58.4
2021-02-16,07,164.6,7.48,74.1
2021-02-16,04,208.2,5.77,97.4
2021-02-16,03,118.0,5.7,74.1
2021-02-16,02,204.2,6.93,73.7
2021-02-16,05,192.6,5.65,97.4
2021-02-16,08,85.1,3.19,66.2
2021-02-17,13,266.2,5.51,95.4
2021-02-17,09,129.9,3.73,58.9
2021-02-17,12,101.7,3.57,58.9
2021-02-17,11,127.2,3.64,58.9
2021-02-17,10,159.1,5.33,65.8
2021-02-17,03,120.4,6.01,74.8
2021-02-17,14,110.2,4.19,56.7
2021-02-17,08,93.0,3.44,65.8
2021-02-17,02,196.2,6.73,76.7
2021-02-17,05,190.5,5.49,95.4
2021-02-17,07,157.9,7.35,74.8
2021-02-17,01,175.5,8.06,74.8
2021-02-17,06,445.9,8.18,95.4
2021-02-17,04,211.3,5.72,95.4
2021-02-18,05,180.6,5.25,95.2
2021-02-18,07,146.2,7.14,75.7
2021-02-18,04,200.4,5.48,95.2
2021-02-18,14,111.8,4.18,56.2
2021-02-18,09,117.5,3.38,59.5
2021-02-18,03,124.0,6.3,75.7
2021-02-18,02,194.5,6.83,80.1
2021-02-18,13,270.0,5.52,95.2
2021-02-18,01,178.4,8.56,75.7
2021-02-18,08,98.7,3.44,67.3
2021-02-18,12,110.6,4.08,59.5
2021-02-18,06,455.0,8.16,95.2
2021-02-18,11,120.7,3.61,59.5
2021-02-18,10,160.4,5.37,67.3
2021-02-19,11,114.3,3.48,57.8
2021-02-19,12,112.4,4.41,57.8
2021-02-19,09,108.3,3.13,57.8
2021-02-19,05,168.6,4.98,98.0
2021-02-19,04,194.3,5.22,98.0
2021-02-19,02,198.6,6.98,81.1
2021-02-19,03,141.3,7.19,75.0
2021-02-19,10,150.0,5.23,65.6
2021-02-19,08,108.8,3.64,65.6
2021-02-19,01,178.2,8.88,75.0
2021-02-19,07,158.8,7.93,75.0
2021-02-19,13,272.8,5.52,98.0
2021-02-19,06,476.0,8.44,98.0
2021-02-19,14,117.9,4.24,56.2
2021-02-20,12,107.8,4.34,57.6
2021-02-20,08,110.7,3.61,63.2
2021-02-20,06,483.9,8.46,97.0
2021-02-20,10,154.2,5.2,63.2
2021-02-20,02,205.1,7.12,79.7
2021-02-20,14,116.6,4.12,56.7
2021-02-20,04,199.2,5.36,97.0
2021-02-20,07,155.4,7.8,75.7
2021-02-20,09,108.3,3.17,57.6
2021-02-20,03,141.0,7.15,75.7
2021-02-20,11,107.6,3.28,57.6
2021-02-20,05,179.9,5.34,97.0
2021-02-20,13,272.3,5.44,97.0
2021-02-20,01,180.1,9.14,75.7
2021-02-21,14,114.1,4.04,54.6
2021-02-21,04,197.3,5.31,99.1
2021-02-21,03,141.3,7.18,74.8
2021-02-21,10,153.6,5.16,62.8
2021-02-21,06,482.9,8.48,99.1
2021-02-21,12,106.7,4.27,58.6
2021-02-21,01,181.4,9.2,74.8
2021-02-21,08,111.1,3.63,62.8
2021-02-21,05,181.3,5.36,99.1
2021-02-21,09,108.3,3.18,58.6
2021-02-21,11,104.9,3.2,58.6
2021-02-21,13,273.0,5.46,99.1
2021-02-21,02,205.1,7.12,79.5
2021-02-21,07,154.2,7.73,74.8
2021-02-22,11,98.7,3.17,60.8
2021-02-22,13,273.6,5.52,101.5
2021-02-22,07,166.7,8.23,74.4
2021-02-22,09,105.6,3.3,60.8
2021-02-22,05,189.1,5.69,101.5
2021-02-22,14,109.8,3.92,51.7
2021-02-22,08,115.2,3.83,62.8
2021-02-22,04,199.2,5.66,101.5
2021-02-22,01,187.8,9.57,74.4
2021-02-22,02,198.8,7.1,81.1
2021-02-22,10,151.3,5.1,62.8
2021-02-22,03,139.1,7.19,74.4
2021-02-22,06,499.3,8.93,101.5
2021-02-22,12,107.1,4.55,60.8
2021-02-23,13,271.8,5.55,99.3
2021-02-23,10,154.9,5.28,63.0
2021-02-23,01,189.8,9.21,73.5
2021-02-23,04,196.7,5.71,99.3
2021-02-23,08,117.9,4.04,63.0
2021-02-23,05,196.1,6.06,99.3
2021-02-23,12,98.4,4.3,59.3
2021-02-23,06,496.0,8.91,99.3
2021-02-23,14,111.9,4.11,53.3
2021-02-23,07,168.9,8.21,73.5
2021-02-23,02,210.8,7.74,82.2
2021-02-23,09,91.9,2.91,59.3
2021-02-23,03,129.8,6.59,73.5
2021-02-23,11,104.1,3.46,59.3
2021-02-24,03,123.8,6.18,72.6
2021-02-24,11,104.6,3.57,54.6
2021-02-24,05,222.9,6.94,102.8
2021-02-24,04,202.2,6.06,102.8
2021-02-24,13,268.4,5.58,102.8
2021-02-24,14,112.1,4.16,52.5
2021-02-24,12,89.4,3.96,54.6
2021-02-24,08,120.1,4.12,62.8
2021-02-24,01,193.9,9.26,72.6
2021-02-24,10,165.2,5.56,62.8
2021-02-24,09,89.2,2.88,54.6
2021-02-24,06,500.8,9.01,102.8
2021-02-24,02,218.6,8.1,85.6
2021-02-24,07,178.4,8.53,72.6
2021-02-25,06,486.0,8.82,102.6
2021-02-25,03,124.4,5.95,74.6
2021-02-25,11,102.8,3.54,53.4
2021-02-25,07,185.4,8.71,74.6
2021-02-25,14,115.1,4.24,50.0
2021-02-25,02,218.6,8.35,88.6
2021-02-25,05,240.6,7.55,102.6
2021-02-25,01,189.5,8.54,74.6
2021-02-25,08,121.6,4.47,66.7
2021-02-25,04,210.0,6.36,102.6
2021-02-25,12,79.4,3.54,53.4
2021-02-25,13,262.5,5.54,102.6
2021-02-25,10,193.0,6.33,66.7
2021-02-25,09,94.5,3.07,53.4
2021-02-26,10,211.4,6.65,64.3
2021-02-26,14,113.7,4.24,49.2
2021-02-26,07,175.0,8.02,77.8
2021-02-26,02,220.5,8.43,88.4
2021-02-26,06,464.0,8.53,104.8
2021-02-26,03,115.9,5.47,77.8
2021-02-26,11,102.2,3.45,53.8
2021-02-26,09,95.2,3.1,53.8
2021-02-26,01,191.2,8.09,77.8
2021-02-26,04,217.9,6.67,104.8
2021-02-26,12,71.1,3.17,53.8
2021-02-26,05,243.4,7.61,104.8
2021-02-26,13,258.7,5.58,104.8
2021-02-26,08,121.6,4.67,64.3
2021-02-27,09,92.5,2.96,54.4
2021-02-27,10,218.1,6.98,63.9
2021-02-27,06,450.7,8.46,102.8
2021-02-27,01,191.0,8.0,78.0
2021-02-27,08,121.6,4.77,63.9
2021-02-27,02,219.6,8.63,90.0
2021-02-27,04,217.3,6.62,102.8
2021-02-27,05,231.4,7.35,102.8
2021-02-27,03,116.2,5.51,78.0
2021-02-27,13,260.3,5.66,102.8
2021-02-27,07,169.5,7.72,78.0
2021-02-27,12,72.2,3.22,54.4
2021-02-27,11,101.7,3.44,54.4
2021-02-27,14,114.2,4.33,50.4
2021-02-28,08,122.0,4.8,64.7
2021-02-28,12,73.3,3.27,55.3
2021-02-28,01,189.2,7.92,77.8
2021-02-28,06,450.2,8.47,105.0
2021-02-28,10,223.0,7.15,64.7
2021-02-28,13,259.4,5.64,105.0
2021-02-28,04,218.5,6.65,105.0
2021-02-28,05,226.4,7.23,105.0
2021-02-28,03,115.9,5.49,77.8
2021-02-28,11,103.0,3.47,55.3
2021-02-28,14,117.3,4.45,50.4
2021-02-28,02,219.6,8.62,90.0
2021-02-28,07,170.4,7.76,77.8
2021-02-28,09,93.8,2.99,55.3
2021-03-01,02,216.1,8.79,92.0
2021-03-01,14,117.0,4.44,51.2
2021-03-01,13,252.2,5.72,104.6
2021-03-01,06,434.0,8.39,104.6
2021-03-01,07,158.5,7.43,80.1
2021-03-01,12,72.6,3.17,54.6
2021-03-01,01,179.5,7.27,80.1
2021-03-01,05,222.2,7.03,104.6
2021-03-01,03,102.6,4.89,80.1
2021-03-01,10,230.7,7.77,65.8
2021-03-01,09,80.7,2.7,54.6
2021-03-01,11,107.1,3.56,54.6
2021-03-01,04,222.8,6.8,104.6
2021-03-01,08,115.2,4.72,65.8
2021-03-02,04,217.9,6.81,102.0
2021-03-02,11,103.3,3.41,53.8
2021-03-02,01,173.7,6.97,78.9
2021-03-02,05,216.6,7.08,102.0
2021-03-02,09,91.9,3.16,53.8
2021-03-02,03,102.0,5.01,78.9
2021-03-02,14,119.2,4.6,52.5
2021-03-02,12,75.1,3.08,53.8
2021-03-02,02,205.1,8.47,96.3
2021-03-02,10,242.6,8.26,63.4
2021-03-02,13,244.5,5.67,102.0
2021-03-02,08,118.2,5.01,63.4
2021-03-02,06,427.4,8.46,102.0
2021-03-02,07,149.6,6.89,78.9
2021-03-03,11,98.2,3.25,54.4
2021-03-03,09,95.2,3.4,54.4
2021-03-03,04,217.3,6.84,103.7
2021-03-03,10,252.0,8.95,61.7
2021-03-03,07,136.1,6.31,80.3
2021-03-03,06,415.0,8.48,103.7
2021-03-03,08,116.0,5.15,61.7
2021-03-03,13,243.9,5.74,103.7
2021-03-03,02,198.6,8.54,102.1
2021-03-03,03,101.1,5.01,80.3
2021-03-03,01,166.5,6.64,80.3
2021-03-03,14,118.9,4.62,51.7
2021-03-03,12,79.8,3.33,54.4
2021-03-03,05,201.8,6.72,103.7
2021-03-04,03,98.4,4.92,78.0
2021-03-04,11,96.3,3.14,50.0
2021-03-04,05,188.4,6.38,105.0
2021-03-04,04,207.0,6.73,105.0
2021-03-04,02,207.2,8.9,101.8
2021-03-04,14,118.9,4.79,54.6
2021-03-04,09,99.7,3.43,50.0
2021-03-04,12,79.4,3.26,50.0
2021-03-04,01,162.6,6.42,78.0
2021-03-04,06,403.5,8.54,105.0
2021-03-04,13,239.7,5.76,105.0
2021-03-04,07,121.2,5.59,78.0
2021-03-04,08,118.2,5.29,64.3
2021-03-04,10,252.0,8.82,64.3
2021-03-05,14,130.0,5.3,58.3
2021-03-05,10,260.4,9.02,64.5
2021-03-05,13,239.3,5.84,103.9
2021-03-05,03,96.6,4.92,77.3
2021-03-05,11,93.4,3.04,51.1
2021-03-05,12,87.3,3.42,51.1
2021-03-05,06,395.3,8.59,103.9
2021-03-05,01,159.5,6.38,77.3
2021-03-05,07,115.3,5.11,77.3
2021-03-05,08,120.5,5.17,64.5
2021-03-05,04,204.6,6.77,103.9
2021-03-05,09,89.9,3.04,51.1
2021-03-05,02,207.2,9.01,106.2
2021-03-05,05,186.9,6.49,103.9
2021-03-06,10,264.6,9.08,63.9
2021-03-06,12,90.5,3.5,51.1
2021-03-06,13,240.2,5.87,105.7
2021-03-06,06,401.7,8.77,105.7
2021-03-06,01,157.7,6.3,74.8
2021-03-06,09,96.5,3.25,51.1
2021-03-06,03,96.6,4.85,74.8
2021-03-06,05,193.3,6.7,105.7
2021-03-06,02,213.1,9.03,107.5
2021-03-06,14,137.2,5.47,58.3
2021-03-06,07,119.0,5.29,74.8
2021-03-06,11,92.6,3.02,51.1
2021-03-06,08,133.7,5.67,63.9
2021-03-06,04,202.2,6.69,105.7
2021-03-07,13,240.7,5.88,106.5
2021-03-07,12,90.2,3.51,50.8
2021-03-07,07,119.3,5.3,74.6
2021-03-07,08,134.4,5.71,65.8
2021-03-07,06,406.0,8.83,106.5
2021-03-07,09,95.2,3.22,50.8
2021-03-07,04,200.4,6.62,106.5
2021-03-07,11,91.0,2.97,50.8
2021-03-07,02,213.7,9.01,107.1
2021-03-07,05,193.3,6.69,106.5
2021-03-07,14,137.0,5.42,59.6
2021-03-07,03,97.8,4.9,74.6
2021-03-07,10,266.5,9.02,65.8
2021-03-07,01,158.2,6.3,74.6
2021-03-08,07,123.3,5.35,79.1
2021-03-08,14,143.5,5.53,57.5
2021-03-08,02,228.1,9.57,110.5
2021-03-08,12,95.6,3.85,51.1
2021-03-08,01,158.9,6.24,79.1
2021-03-08,10,281.7,9.15,68.6
2021-03-08,08,150.3,6.19,68.6
2021-03-08,06,392.5,8.66,107.4
2021-03-08,03,118.0,5.81,79.1
2021-03-08,09,104.3,3.48,51.1
2021-03-08,11,84.0,2.79,51.1
2021-03-08,05,206.7,7.12,107.4
2021-03-08,13,248.2,6.19,107.4
2021-03-08,04,196.1,6.65,107.4
2021-03-09,10,288.2,9.18,67.5
2021-03-09,13,250.3,6.22,108.9
2021-03-09,12,101.3,4.14,51.3
2021-03-09,06,388.9,8.53,108.9
2021-03-09,05,206.7,7.17,108.9
2021-03-09,04,188.9,6.49,108.9
2021-03-09,07,118.7,5.24,79.4
2021-03-09,03,122.8,5.63,79.4
2021-03-09,11,86.1,2.78,51.3
2021-03-09,01,166.4,6.38,79.4
2021-03-09,09,98.4,3.24,51.3
2021-03-09,02,242.9,9.91,115.8
2021-03-09,14,144.2,5.47,59.2
2021-03-09,08,161.6,6.15,67.5
2021-03-10,14,154.6,5.75,58.8
2021-03-10,07,118.1,5.14,77.5
2021-03-10,02,252.4,10.08,113.5
2021-03-10,01,168.2,6.26,77.5
2021-03-10,11,91.8,2.96,54.2
2021-03-10,09,107.6,3.52,54.2
2021-03-10,03,127.7,5.75,77.5
2021-03-10,10,297.5,9.21,66.2
2021-03-10,12,102.4,4.15,54.2
2021-03-10,04,182.2,6.34,107.4
2021-03-10,08,173.2,6.38,66.2
2021-03-10,13,255.0,6.35,107.4
2021-03-10,06,388.4,8.49,107.4
2021-03-10,05,205.3,7.15,107.4
2021-03-11,03,134.0,5.87,79.2
2021-03-11,07,123.9,5.28,79.2
2021-03-11,04,187.6,6.53,106.3
2021-03-11,05,208.8,7.1,106.3
2021-03-11,01,172.2,6.18,79.2
2021-03-11,14,156.3,5.54,62.9
2021-03-11,10,305.2,8.86,69.9
2021-03-11,06,390.7,8.0,106.3
2021-03-11,13,259.7,6.35,106.3
2021-03-11,08,180.0,5.05,69.9
2021-03-11,12,106.0,4.14,57.6
2021-03-11,09,101.0,3.2,57.6
2021-03-11,11,94.7,3.03,57.6
2021-03-11,02,251.3,9.37,109.8
2021-03-12,04,184.6,6.57,105.4
2021-03-12,12,109.9,4.05,57.4
2021-03-12,02,259.5,9.05,111.9
2021-03-12,08,187.2,4.39,70.8
2021-03-12,09,113.5,3.58,57.4
2021-03-12,01,177.2,6.0,78.9
2021-03-12,06,398.7,7.81,105.4
2021-03-12,14,151.6,5.31,65.4
2021-03-12,05,223.6,7.43,105.4
2021-03-12,10,309.1,8.64,70.8
2021-03-12,13,263.8,6.38,105.4
2021-03-12,11,96.9,3.05,57.4
2021-03-12,07,128.8,5.18,78.9
2021-03-12,03,139.8,5.43,78.9
2021-03-13,07,129.1,5.13,79.6
2021-03-13,13,264.3,6.36,106.5
2021-03-13,09,112.2,3.55,55.1
2021-03-13,03,143.7,5.49,79.6
2021-03-13,01,178.6,5.99,79.6
2021-03-13,08,187.6,4.34,72.7
2021-03-13,11,98.5,3.05,55.1
2021-03-13,06,390.3,7.57,106.5
2021-03-13,12,113.5,4.09,55.1
2021-03-13,02,259.7,8.98,113.7
2021-03-13,04,182.8,6.65,106.5
2021-03-13,10,311.1,8.53,72.7
2021-03-13,14,150.1,5.32,65.8
2021-03-13,05,220.8,7.23,106.5
2021-03-14,12,112.8,4.06,55.9
2021-03-14,10,311.7,8.58,74.2
2021-03-14,11,99.8,3.09,55.9
2021-03-14,14,152.7,5.39,70.0
2021-03-14,06,383.7,7.45,107.4
2021-03-14,04,181.0,6.64,107.4
2021-03-14,02,261.2,9.06,115.3
2021-03-14,07,127.9,5.08,78.4
2021-03-14,13,264.4,6.36,107.4
2021-03-14,03,142.8,5.46,78.4
2021-03-14,01,179.3,6.0,78.4
2021-03-14,09,117.5,3.71,55.9
2021-03-14,05,222.2,7.26,107.4
2021-03-14,08,186.0,4.31,74.2
2021-03-15,09,123.4,4.14,58.4
2021-03-15,11,114.8,3.51,58.4
2021-03-15,06,391.4,7.56,111.5
2021-03-15,01,186.6,6.13,79.6
2021-03-15,12,127.9,4.46,58.4
2021-03-15,08,202.6,3.78,76.8
2021-03-15,10,333.3,9.05,76.8
2021-03-15,02,272.4,8.92,117.1
2021-03-15,05,218.7,7.23,111.5
2021-03-15,03,139.1,5.18,79.6
2021-03-15,07,134.6,5.28,79.6
2021-03-15,04,179.2,6.33,111.5
2021-03-15,13,264.8,6.4,111.5
2021-03-15,14,163.0,5.79,68.3
2021-03-16,09,132.6,4.28,57.6
2021-03-16,13,269.1,6.41,111.1
2021-03-16,03,142.8,5.02,80.5
2021-03-16,04,197.3,6.61,111.1
2021-03-16,10,348.2,8.91,77.2
2021-03-16,01,198.2,6.31,80.5
2021-03-16,02,271.5,8.34,120.1
2021-03-16,05,219.4,7.47,111.1
2021-03-16,14,172.0,5.92,69.6
2021-03-16,12,136.9,4.64,57.6
2021-03-16,11,121.8,3.66,57.6
2021-03-16,08,207.5,3.39,77.2
2021-03-16,07,135.2,5.11,80.5
2021-03-16,06,387.4,7.37,111.1
2021-03-17,10,348.2,8.68,78.9
2021-03-17,02,284.2,8.49,116.9
2021-03-17,06,378.6,7.25,111.5
2021-03-17,04,210.7,6.69,111.5
2021-03-17,11,123.7,3.62,57.0
2021-03-17,01,205.3,6.42,80.1
2021-03-17,12,143.7,4.72,57.0
2021-03-17,14,181.9,6.1,67.1
2021-03-17,03,148.2,5.11,80.1
2021-03-17,13,273.2,6.43,111.5
2021-03-17,08,218.8,3.52,78.9
2021-03-17,05,213.0,7.22,111.5
2021-03-17,09,137.8,4.38,57.0
2021-03-17,07,141.3,5.33,80.1
2021-03-18,08,233.5,3.63,79.1
2021-03-18,07,157.9,5.8,79.4
2021-03-18,06,369.3,7.22,109.8
2021-03-18,04,230.6,6.91,109.8
2021-03-18,14,189.0,6.2,71.7
2021-03-18,03,146.4,4.85,79.4
2021-03-18,10,356.6,8.95,79.1
2021-03-18,05,219.4,7.3,109.8
2021-03-18,12,151.2,4.78,56.1
2021-03-18,02,295.0,8.28,116.4
2021-03-18,01,219.5,6.64,79.4
2021-03-18,09,137.8,4.33,56.1
2021-03-18,13,279.7,6.48,109.8
2021-03-18,11,126.6,3.53,56.1
2021-03-19,12,180.0,5.35,55.3
2021-03-19,10,372.7,9.12,82.6
2021-03-19,13,285.5,6.47,110.0
2021-03-19,03,148.5,4.96,80.1
2021-03-19,14,196.0,6.2,70.0
2021-03-19,11,128.8,3.53,55.3
2021-03-19,01,229.7,6.86,80.1
2021-03-19,09,148.3,4.55,55.3
2021-03-19,05,212.3,6.94,110.0
2021-03-19,07,172.8,6.48,80.1
2021-03-19,04,251.8,6.82,110.0
2021-03-19,06,362.5,7.16,110.0
2021-03-19,02,307.2,8.33,118.3
2021-03-19,08,254.6,3.79,82.6
2021-03-20,02,322.0,8.57,120.8
2021-03-20,05,219.4,7.12,109.8
2021-03-20,04,267.0,7.05,109.8
2021-03-20,01,238.7,7.01,81.0
2021-03-20,09,152.9,4.64,57.6
2021-03-20,08,257.2,3.8,84.3
2021-03-20,06,363.0,7.21,109.8
2021-03-20,10,384.3,9.25,84.3
2021-03-20,07,169.5,6.24,81.0
2021-03-20,11,133.4,3.62,57.6
2021-03-20,13,290.6,6.51,109.8
2021-03-20,03,147.0,4.92,81.0
2021-03-20,12,176.4,5.15,57.6
2021-03-20,14,201.9,6.22,66.2
2021-03-21,06,366.1,7.27,110.0
2021-03-21,11,134.4,3.65,57.8
2021-03-21,07,170.4,6.25,81.9
2021-03-21,04,271.8,7.17,110.0
2021-03-21,02,321.8,8.54,122.6
2021-03-21,14,201.0,6.19,67.9
2021-03-21,10,386.2,9.23,83.9
2021-03-21,03,147.6,4.94,81.9
2021-03-21,12,176.8,5.15,57.8
2021-03-21,13,291.9,6.52,110.0
2021-03-21,08,260.6,3.84,83.9
2021-03-21,01,240.0,7.05,81.9
2021-03-21,09,148.3,4.5,57.8
2021-03-21,05,218.0,7.04,110.0
