,1,10,2,3,4,5,6,7,8,9,abstentions,code_insee,exprimes,inscrits,ville,votants,popTotale,taux65Plus,TauxOuvriers,TauxAgricuteurs,TauxCadres,TauxRetraites,TauxChomage
29041,7,159,68,50,44,3,3,0,25,2,47,19035,361,418,Chabrignac,371,576.0,26.6,19.3,0.0,2.1,29.3,6.3
29042,9,356,114,183,107,11,9,3,78,23,170,19036,893,1093,Chamberet,923,1343.0,36.3,13.7,3.1,0.0,43.5,7.5
29043,15,382,84,149,107,7,4,1,60,13,129,19037,822,973,Chamboulive,844,1177.0,30.9,10.2,7.3,2.5,36.4,9.9
29044,22,685,96,140,114,7,3,2,65,17,141,19038,1151,1305,Chameyrat,1164,1584.0,21.1,11.1,1.5,7.0,31.1,6.1
29045,0,71,23,44,10,5,1,0,12,4,20,19039,170,194,Champagnac-la-Noaille,174,234.0,32.5,10.6,4.3,0.0,41.0,11.2
29046,1,86,13,24,11,0,1,0,11,1,19,19040,148,171,Champagnac-la-Prune,152,165.0,35.8,6.6,0.0,6.6,37.0,12.5
29047,3,227,31,64,45,4,0,1,28,8,41,19041,411,457,Chanac-les-Mines,416,498.0,27.3,13.9,1.1,8.4,33.7,4.6
29048,4,212,33,31,113,1,1,0,27,3,81,19042,425,518,Chanteix,437,580.0,22.6,9.6,4.4,7.0,30.3,6.5
29049,3,151,34,57,43,3,3,0,20,6,27,19043,320,355,La Chapelle-aux-Brocs,328,420.0,16.4,16.9,0.0,1.4,22.1,7.7
29050,7,64,28,47,21,2,0,0,6,1,15,19044,176,196,La Chapelle-aux-Saints,181,248.0,20.2,12.4,8.4,6.4,23.8,6.9
29051,4,72,20,34,19,5,3,0,5,3,34,19045,165,201,La Chapelle-Saint-Géraud,167,233.0,27.5,0.0,5.9,5.9,28.8,2.8
29052,0,26,20,17,11,2,0,1,14,4,17,19046,95,117,Chapelle-Spinasse,100,116.0,23.3,3.8,11.4,0.0,48.3,5.5
29053,6,96,50,58,22,5,0,0,19,3,41,19047,259,309,Chartrier-Ferrière,268,350.0,23.1,24.8,1.6,3.2,35.4,7.9
29054,3,142,18,24,29,0,0,0,17,2,23,19048,235,261,Le Chastang,238,372.0,18.5,13.7,1.4,12.3,24.7,10.5
29055,8,197,60,91,67,6,1,0,40,11,70,19049,481,559,Chasteaux,489,679.0,16.1,14.6,1.7,6.1,19.3,7.6
29056,4,136,53,79,29,5,0,0,18,3,25,19050,327,357,Chauffour-sur-Vell,332,413.0,22.0,20.5,4.2,7.0,18.2,7.2
29057,13,58,21,29,5,4,0,1,11,1,19,19051,143,168,Chaumeil,149,162.0,37.7,11.9,12.6,9.4,40.1,20.3
29058,1,7,3,26,7,0,0,0,5,0,15,19052,49,66,Chavanac,51,53.0,24.5,0.0,0.0,0.0,47.2,9.1
29059,6,53,28,46,15,3,2,0,8,6,22,19053,167,193,Chaveroche,171,202.0,16.8,12.8,5.1,10.3,21.8,2.9
29060,3,68,11,45,18,2,0,0,9,2,18,19054,158,181,Chenailler-Mascheix,163,189.0,31.7,12.4,5.9,3.3,34.4,8.2
29061,6,91,45,35,24,4,1,0,17,4,14,19055,227,243,Chirac-Bellevue,229,278.0,19.8,9.6,5.8,1.9,24.8,7.1
29062,6,127,40,50,41,3,1,0,18,5,37,19056,291,334,Clergoux,297,396.0,30.6,13.8,0.0,4.2,44.9,12.7
29063,16,165,57,80,46,7,2,1,25,7,46,19057,406,459,Collonges-la-Rouge,413,485.0,26.0,12.4,2.1,4.1,26.4,13.9
29064,4,82,51,70,32,3,0,0,15,2,47,19058,259,309,Combressol,262,333.0,23.7,7.3,7.3,5.8,30.6,7.0
29065,1,114,45,101,37,0,1,1,20,1,41,19059,321,367,Concèze,326,414.0,23.9,22.7,11.3,1.4,32.1,7.1
29066,11,177,56,95,64,7,2,3,33,9,66,19060,457,540,Condat-sur-Ganaveix,474,639.0,25.4,4.9,3.5,4.2,36.5,6.7
29067,16,353,101,126,76,7,2,2,54,13,115,19061,750,879,Cornil,764,1399.0,35.8,9.6,1.7,3.0,43.2,7.9
29068,10,328,103,212,74,3,1,2,59,14,104,19062,806,931,Corrèze,827,1116.0,33.1,8.0,4.8,3.6,34.5,7.6
29069,19,837,326,464,174,21,7,5,140,40,263,19063,2033,2338,Cosnac,2075,2965.0,16.6,11.3,0.0,8.3,25.0,6.9
29070,0,27,14,15,10,2,0,0,5,2,5,19064,75,83,Couffy-sur-Sarsonne,78,76.0,34.2,0.0,23.5,0.0,52.6,7.1
29071,3,13,17,8,2,0,0,0,5,3,8,19065,51,60,Courteix,52,62.0,21.0,16.7,16.7,0.0,25.8,9.7
29072,14,467,206,223,129,3,4,3,77,18,174,19066,1144,1344,Cublac,1170,1696.0,22.9,16.7,1.1,3.9,24.4,12.1
29073,1,78,20,42,14,2,1,0,18,0,16,19067,176,196,Curemonte,180,216.0,26.9,19.6,2.2,0.0,33.3,12.5
29074,9,193,86,94,61,4,0,1,42,6,54,19068,496,562,Dampniat,508,729.0,16.3,15.1,0.7,7.5,20.9,9.6
29075,2,41,13,49,6,1,2,0,12,3,28,19069,129,160,Darazac,132,147.0,43.5,4.0,4.0,0.0,53.1,4.0
29076,9,120,39,47,24,6,1,0,21,4,38,19070,271,312,Darnets,274,357.0,23.2,16.0,0.0,4.9,23.5,9.3
29077,3,64,9,30,56,3,3,0,16,4,15,19071,188,204,Davignac,189,236.0,28.0,11.7,9.8,0.0,35.2,11.4
29078,22,652,287,406,171,16,6,2,144,32,238,19072,1738,2001,Donzenac,1763,2602.0,21.8,10.2,1.2,7.2,27.8,9.2
29079,26,816,253,536,189,25,4,2,129,29,369,19073,2009,2418,Egletons,2049,4334.0,21.3,17.2,0.1,2.3,24.9,13.1
29080,1,8,3,5,6,3,0,0,9,1,3,19074,36,39,L'Eglise-aux-Bois,36,60.0,31.7,0.0,9.1,9.1,36.7,7.7
29081,2,123,24,42,35,3,1,1,16,7,33,19075,254,293,Espagnac,260,349.0,32.4,10.5,1.6,2.9,48.4,7.9
29082,6,112,37,49,60,1,3,1,24,3,37,19076,296,337,Espartignac,300,417.0,27.1,13.2,11.8,8.0,30.9,7.4
29083,1,28,15,29,13,1,0,0,4,1,12,19077,92,104,Estivals,92,122.0,20.5,21.9,7.6,7.6,25.4,3.5
29084,5,116,25,62,49,1,2,0,25,5,26,19078,290,328,Estivaux,302,388.0,20.9,13.9,4.6,4.6,30.2,12.3
29085,2,103,66,79,49,5,0,1,28,14,46,19079,347,396,Eyburie,350,470.0,29.1,13.6,7.9,1.2,35.5,8.2
29086,2,169,43,86,31,9,2,0,44,10,75,19080,396,480,Eygurande,405,678.0,27.0,23.6,4.2,0.0,32.4,6.7
29087,6,154,54,92,63,4,1,0,21,4,69,19081,399,473,Eyrein,404,504.0,24.2,16.9,1.1,5.6,35.9,7.4
29088,6,349,83,131,114,11,1,0,31,9,77,19082,735,837,Favars,760,1021.0,20.7,13.5,0.0,3.8,29.0,7.1
29089,1,43,14,16,13,1,0,0,9,4,14,19083,101,117,Feyt,103,135.0,22.2,42.1,6.8,0.0,34.8,14.5
29090,2,104,22,48,20,0,0,0,12,7,49,19084,215,266,Forgès,217,318.0,35.2,7.6,1.5,0.0,50.3,11.1
29091,11,283,67,88,46,6,0,1,30,12,57,19085,544,622,Gimel-les-Cascades,565,750.0,19.1,11.0,2.1,4.4,25.7,7.2
29092,3,97,32,55,21,1,0,0,21,2,58,19086,232,291,Goulles,233,313.0,30.7,4.5,9.0,1.5,43.8,5.6
29093,1,23,6,10,32,2,0,0,6,1,14,19087,81,100,Gourdon-Murat,86,109.0,29.4,10.5,0.0,0.0,36.7,13.6
29094,0,24,0,1,30,1,0,0,1,0,2,19088,57,61,Grandsaigne,59,45.0,48.9,0.0,22.2,0.0,44.4,0.0
29095,2,70,18,16,26,2,1,0,10,2,16,19089,147,164,Gros-Chastang,148,173.0,48.0,4.7,2.4,4.7,51.4,13.2
29096,0,40,14,21,8,0,0,2,7,0,10,19090,92,104,Gumont,94,97.0,36.1,16.8,4.2,4.2,41.2,5.9
29097,0,96,18,36,32,2,0,0,13,2,34,19091,199,242,Hautefage,208,311.0,23.2,5.9,2.0,2.0,31.8,5.8
29098,1,43,4,12,11,3,1,0,5,1,14,19092,81,96,Le Jardin,82,85.0,22.4,12.7,0.0,12.7,29.4,15.9
29099,13,207,104,115,95,5,1,1,33,12,57,19093,586,654,Jugeals-Nazareth,597,915.0,16.4,15.6,0.7,2.1,26.0,7.4
29100,9,338,120,148,78,14,3,0,48,11,120,19094,769,907,Juillac,787,1140.0,27.6,19.4,2.8,3.2,35.9,10.9
29101,3,36,9,21,18,0,0,0,7,1,24,19095,95,120,Lacelle,96,127.0,40.2,0.0,15.1,0.0,62.2,16.2
29102,1,188,33,60,39,1,0,0,29,7,53,19096,358,416,Ladignac-sur-Rondelles,363,424.0,16.3,13.4,2.2,4.5,23.3,5.7
29103,4,51,17,16,11,0,2,0,11,2,12,19097,114,128,Lafage-sur-Sombre,116,118.0,28.8,14.4,9.6,0.0,33.9,13.0
29104,12,296,53,98,83,6,3,0,40,8,67,19098,599,681,Lagarde-Enval,614,797.0,24.3,10.3,2.4,7.3,32.6,7.3
29105,0,56,32,40,10,1,1,0,20,2,24,19099,162,189,Lagleygeolle,165,215.0,27.9,14.0,11.6,11.6,22.3,5.2
29106,4,315,83,130,143,8,4,0,38,19,129,19100,744,884,Lagraulière,755,1160.0,27.0,11.7,0.8,3.4,33.2,7.0
29107,19,489,95,117,102,8,6,1,32,11,133,19101,880,1030,Laguenne,897,1341.0,22.0,13.3,0.0,5.9,31.3,8.4
29108,0,84,30,43,59,1,2,0,5,2,36,19102,226,266,Lamazière-Basse,230,299.0,30.8,15.7,4.8,1.6,33.1,16.1
29109,1,19,7,10,3,1,1,1,16,2,6,19103,61,72,Lamazière-Haute,66,65.0,32.3,6.9,13.8,0.0,41.5,0.0
29110,0,24,7,21,10,0,0,0,7,2,14,19104,71,85,Lamongerie,71,125.0,34.4,8.0,0.0,0.0,40.0,13.6
29111,9,154,58,70,37,5,1,0,38,11,62,19105,383,454,Lanteuil,392,542.0,14.0,17.9,0.9,6.5,15.7,5.5
29112,7,124,26,63,36,3,1,1,19,3,36,19106,283,323,Lapleau,287,397.0,30.2,12.8,4.7,4.7,34.3,13.7
29113,11,406,184,241,110,6,3,2,73,22,138,19107,1058,1213,Larche,1075,1606.0,13.9,12.9,0.9,7.8,19.9,6.7
29114,0,30,15,22,3,1,0,0,10,0,8,19108,81,92,Laroche-près-Feyt,84,73.0,20.5,0.0,47.1,0.0,27.4,0.0
29115,0,68,16,9,11,1,2,2,5,3,14,19109,117,138,Lascaux,124,203.0,16.7,17.9,5.1,2.6,17.7,7.2
29116,0,62,17,25,11,2,1,0,4,1,16,19110,123,141,Latronche,125,157.0,27.4,10.5,13.8,7.9,44.6,12.3
29117,2,35,9,14,15,3,0,0,4,1,12,19111,83,96,Laval-sur-Luzège,84,104.0,40.4,8.9,13.3,0.0,43.3,10.0
29118,3,13,7,16,23,3,2,0,3,3,14,19112,73,88,Lestards,74,103.0,27.2,18.4,13.8,0.0,19.4,17.8
29119,8,157,52,100,40,3,2,0,42,8,77,19113,412,506,Liginiac,429,596.0,28.5,12.6,4.3,1.0,35.7,8.5
29120,1,54,24,31,11,0,3,0,20,5,12,19114,149,164,Lignareix,152,160.0,18.1,7.5,0.0,0.0,15.6,5.3
29121,4,81,17,67,26,3,0,1,24,8,23,19115,231,259,Ligneyrac,236,321.0,21.2,9.7,5.5,5.5,30.2,5.1
29122,4,80,27,34,15,2,1,1,15,2,11,19116,181,194,Liourdres,183,248.0,26.6,3.8,7.5,3.8,34.7,3.4
29123,8,152,100,107,51,6,3,2,42,7,68,19117,478,558,Lissac-sur-Couze,490,754.0,16.0,13.7,0.0,8.2,23.9,7.3
29124,6,270,52,166,59,9,1,1,39,17,72,19118,620,706,Le Lonzac,634,784.0,43.1,8.9,4.8,3.5,48.5,9.5
29125,0,37,9,17,14,4,0,1,10,1,12,19119,93,109,Lostanges,97,128.0,32.8,19.4,9.7,0.0,31.2,8.9
29126,1,62,24,29,18,2,0,0,15,5,34,19120,156,194,Louignac,160,223.0,24.2,10.5,6.3,0.0,51.1,11.5
29127,21,609,194,380,93,21,9,5,119,40,314,19121,1491,1856,Lubersac,1542,2235.0,29.0,12.3,3.1,6.3,35.6,9.7
29128,2,72,11,27,15,1,2,0,13,4,24,19122,147,174,Madranges,150,201.0,40.3,14.4,0.0,2.4,50.7,6.1
29129,53,2040,701,1129,384,54,18,14,340,77,683,19123,4810,5592,Malemort-sur-Corrèze,4909,7522.0,23.9,12.8,0.3,5.8,28.3,10.8
29130,10,431,116,165,101,15,5,1,59,16,107,19124,919,1046,Mansac,939,1368.0,24.6,18.3,2.1,3.5,27.3,8.8
29131,6,311,88,161,86,7,1,3,43,14,80,19125,720,810,Marcillac-la-Croisille,730,855.0,32.2,7.8,2.6,3.1,47.8,7.3
29132,6,60,25,29,11,3,4,0,12,3,22,19126,153,177,Marcillac-la-Croze,155,180.0,40.0,6.2,3.1,9.3,50.6,8.3
29133,0,61,11,14,16,2,1,0,12,1,15,19127,118,134,Marc-la-Tour,119,164.0,22.6,7.6,0.0,3.8,40.2,10.1
29134,0,57,32,52,30,4,0,1,13,3,23,19128,192,218,Margerides,195,284.0,22.5,30.4,5.2,1.7,28.9,8.9
29135,6,197,80,111,36,0,3,2,27,5,56,19129,467,534,Masseret,478,678.0,28.2,17.3,2.7,5.3,31.9,15.2
29136,5,98,33,74,32,1,1,0,20,9,37,19130,273,314,Maussac,277,423.0,21.5,11.8,3.2,3.2,32.2,6.3
29137,6,141,64,121,43,2,1,1,12,7,58,19131,398,460,Meilhards,402,511.0,35.2,9.0,11.3,3.4,38.4,7.3
29138,2,40,8,6,9,0,1,0,3,2,14,19132,71,86,Ménoire,72,102.0,27.5,5.5,5.5,0.0,28.4,10.0
29139,0,76,22,42,16,2,4,0,19,8,42,19133,189,237,Mercoeur,195,256.0,23.0,8.7,12.2,0.0,29.7,4.2
29140,1,243,87,69,41,11,4,0,26,10,72,19134,492,572,Merlines,500,777.0,33.1,13.5,1.2,0.6,32.8,10.8
29141,3,103,37,52,31,4,3,0,25,4,32,19135,262,299,Mestes,267,363.0,20.1,24.0,7.3,5.5,14.0,5.2
29142,18,614,208,317,203,9,4,2,110,28,325,19136,1513,1862,Meymac,1537,2434.0,23.7,13.4,1.6,3.6,27.4,14.6
29143,2,16,2,12,10,2,0,2,4,0,9,19137,50,61,Meyrignac-l'Eglise,52,59.0,10.2,11.9,0.0,0.0,32.2,17.6
29144,10,333,134,218,95,15,1,0,59,9,147,19138,874,1037,Meyssac,890,1280.0,31.7,10.5,6.5,6.5,32.8,10.9
29145,1,16,8,17,18,1,0,0,3,2,11,19139,66,77,Millevaches,66,84.0,40.5,5.4,16.2,5.4,39.3,12.1
29146,9,188,54,141,50,9,2,1,42,8,62,19140,504,577,Monceaux-sur-Dordogne,515,653.0,29.6,7.8,6.4,3.5,31.7,4.6
29147,1,52,28,29,20,1,1,0,9,0,22,19141,141,165,Monestier-Merlines,143,319.0,14.4,7.5,3.0,0.0,20.1,8.6
29148,1,27,25,37,7,1,1,0,13,3,16,19142,115,135,Monestier-Port-Dieu,119,127.0,26.8,9.8,13.0,0.0,41.7,8.6
29149,4,177,51,99,54,7,5,0,15,6,51,19143,418,482,Montaignac-Saint-Hippolyte,431,541.0,23.8,19.4,4.7,3.9,30.7,6.2
29150,2,73,20,43,12,1,0,0,10,2,27,19144,163,191,Montgibaud,164,235.0,26.8,22.1,7.4,0.0,36.2,7.3
29151,5,113,45,56,67,4,4,1,20,6,37,19145,321,363,Moustier-Ventadour,326,489.0,20.4,30.8,0.0,3.6,22.5,5.2
29152,33,871,161,257,193,9,5,1,113,25,187,19146,1668,1879,Naves,1692,2356.0,21.9,10.0,1.4,7.0,26.7,4.8
29153,4,166,72,98,34,0,1,2,23,8,58,19147,408,474,Nespouls,416,660.0,15.9,14.5,0.8,6.4,20.2,8.4
29154,23,456,147,232,115,12,2,1,60,16,178,19148,1064,1279,Neuvic,1101,1760.0,25.5,10.4,2.8,3.5,27.4,11.5
29155,5,95,19,19,25,0,0,0,11,2,29,19149,176,207,Neuville,178,202.0,29.7,6.5,12.5,9.5,31.2,6.4
29156,7,121,41,52,32,0,0,1,29,6,32,19150,289,322,Noailhac,290,376.0,15.4,17.8,4.5,12.1,18.4,8.5
29157,12,215,95,102,93,4,2,1,32,12,71,19151,568,647,Noailles,576,886.0,15.8,16.3,2.8,5.7,22.9,7.3
29158,6,134,48,47,55,2,0,2,16,5,37,19152,315,357,Nonards,320,474.0,20.3,20.7,2.0,6.3,28.7,7.2
29159,25,960,320,664,211,21,11,5,135,32,429,19153,2384,2866,Objat,2437,3534.0,29.1,14.6,0.3,3.8,36.4,9.5
29160,6,98,37,62,17,0,0,0,29,3,33,19154,252,290,Orgnac-sur-Vézère,257,306.0,31.4,9.4,7.5,7.5,33.7,11.4
29161,6,97,18,25,23,1,2,1,22,0,18,19155,195,219,Orliac-de-Bar,201,278.0,24.8,13.6,0.0,9.1,33.1,10.8
29162,3,30,19,25,8,1,1,1,9,1,8,19156,98,109,Palazinges,101,128.0,27.3,11.5,0.0,11.5,34.4,9.1
29163,0,51,37,25,32,3,2,0,8,3,27,19157,161,190,Palisse,163,234.0,23.1,22.3,2.8,0.0,23.5,19.6
29164,2,72,18,11,21,3,0,0,9,0,24,19158,136,161,Pandrignes,137,167.0,25.1,15.4,2.6,5.1,28.7,9.2
29165,1,26,5,16,18,2,0,0,8,1,14,19159,77,96,Péret-Bel-Air,82,99.0,40.4,24.1,0.0,11.5,25.3,5.9
29166,1,50,22,35,33,2,0,0,16,5,21,19160,164,186,Pérols-sur-Vézère,165,179.0,30.2,3.3,9.8,6.5,43.0,14.1
29167,7,154,43,88,38,2,2,1,21,4,25,19161,360,393,Perpezac-le-Blanc,368,478.0,23.8,14.8,4.2,8.3,30.5,5.5
29168,9,353,94,157,83,5,2,0,53,8,81,19162,764,858,Perpezac-le-Noir,777,1071.0,25.1,16.1,4.1,6.9,29.5,7.1
29169,5,93,25,45,28,3,0,0,17,7,18,19163,223,243,Le Pescher,225,274.0,25.9,7.0,5.2,3.5,40.5,9.6
29170,15,234,35,77,100,15,3,1,23,6,62,19164,509,578,Peyrelevade,516,803.0,28.3,7.4,4.4,2.2,32.3,6.8
29171,6,45,10,32,18,0,1,1,5,2,6,19165,120,130,Peyrissac,124,135.0,34.1,3.4,6.9,10.3,38.5,14.3
29172,2,43,8,4,8,0,0,0,13,3,8,19166,81,91,Pierrefitte,83,87.0,33.3,12.5,6.2,0.0,32.2,8.8
29173,1,19,3,10,2,0,2,0,8,1,6,19167,46,54,Confolent-Port-Dieu,48,34.0,26.5,0.0,0.0,0.0,26.5,17.6
29174,1,26,9,4,40,3,1,0,3,0,13,19168,87,101,Pradines,88,105.0,53.3,3.8,3.8,0.0,68.6,6.5
29175,1,80,29,53,23,0,0,0,12,6,28,19169,204,236,Puy-d'Arnac,208,277.0,32.9,14.0,12.3,3.4,36.8,6.2
29176,3,65,13,40,12,4,1,0,6,3,16,19170,147,167,Queyssac-les-Vignes,151,220.0,23.2,8.5,6.3,0.0,45.0,6.7
29177,1,63,12,31,22,3,2,0,17,2,17,19171,153,174,Reygades,157,195.0,23.1,25.6,12.8,0.0,32.8,7.9
29178,0,52,12,33,6,1,0,0,4,1,16,19172,109,129,Rilhac-Treignac,113,114.0,49.1,0.0,10.1,0.0,68.4,16.2
29179,1,58,26,87,19,1,3,0,26,2,36,19173,223,266,Rilhac-Xaintrie,230,317.0,27.4,15.3,9.5,7.6,26.2,5.5
29180,1,53,12,26,19,2,0,0,8,0,23,19174,121,146,La Roche-Canillac,123,152.0,36.8,7.6,0.0,7.6,43.4,17.5
29181,1,32,11,15,8,0,0,0,0,2,16,19175,69,88,Roche-le-Peyroux,72,95.0,24.2,26.4,0.0,0.0,35.8,19.0
29182,5,382,94,116,90,16,4,5,61,11,111,19176,784,914,Rosiers-d'Egletons,803,1053.0,21.9,18.4,1.4,4.8,32.6,4.8
29183,2,61,32,16,15,3,0,0,4,1,16,19177,134,152,Rosiers-de-Juillac,136,190.0,20.5,7.3,4.9,7.3,40.0,12.0
29184,9,269,93,71,84,3,1,2,56,10,78,19178,598,692,Sadroc,614,857.0,17.9,11.7,1.3,6.9,24.9,5.7
29185,9,66,17,36,12,0,0,1,14,6,15,19179,161,180,Saillac,165,207.0,22.7,22.7,4.4,4.4,26.1,7.2
29186,12,199,91,108,54,6,2,2,36,19,62,19180,529,596,Saint-Angel,534,691.0,17.4,16.1,5.3,8.0,19.8,7.9
29187,8,135,41,65,40,4,1,1,29,8,47,19181,332,390,Saint-Augustin,343,440.0,37.3,8.5,5.0,3.3,45.9,7.8
29188,9,233,95,129,66,7,2,0,47,16,77,19182,604,691,Saint-Aulaire,614,835.0,18.9,16.5,4.9,3.7,28.1,6.5
29189,8,51,11,19,13,1,0,0,10,1,17,19183,114,133,Saint-Bazile-de-la-Roche,116,125.0,37.6,7.3,3.7,0.0,52.8,6.8
29190,2,61,17,18,8,0,0,0,12,2,19,19184,120,143,Saint-Bazile-de-Meyssac,124,139.0,35.3,9.1,3.0,14.4,36.7,13.8
29191,3,83,17,17,29,1,0,0,6,0,17,19185,156,173,Saint-Bonnet-Avalouze,156,214.0,21.5,9.5,0.0,7.5,25.2,12.2
29192,3,56,25,23,21,4,2,0,8,0,30,19186,142,175,Saint-Bonnet-Elvert,145,207.0,34.8,8.3,8.3,2.8,33.8,11.8
29193,2,134,37,39,26,3,2,0,22,3,34,19187,268,311,Saint-Bonnet-la-Rivière,277,377.0,16.2,16.0,4.9,4.9,27.6,10.2
29194,3,101,38,67,22,1,0,0,13,8,24,19188,253,283,Saint-Bonnet-l'Enfantier,259,370.0,17.6,14.9,6.8,0.0,25.9,5.9
29195,1,9,7,13,3,1,0,0,3,0,7,19189,37,45,Saint-Bonnet-les-Tours-de-Merle,38,49.0,30.6,11.1,0.0,0.0,24.5,20.0
29196,2,53,19,38,9,1,1,0,14,2,27,19190,139,167,Saint-Bonnet-près-Bort,140,199.0,18.6,19.7,8.2,0.0,22.6,10.6
29197,4,179,90,76,38,3,0,1,33,8,79,19191,432,527,Saint-Cernin-de-Larche,448,658.0,11.9,16.9,0.8,4.8,15.8,8.4
29198,6,170,35,46,72,3,0,1,22,2,53,19192,357,412,Saint-Chamant,359,490.0,26.7,12.1,0.0,2.8,35.1,7.9
29199,1,50,13,44,16,2,1,1,11,0,18,19193,139,162,Saint-Cirgues-la-Loutre,144,175.0,42.9,7.3,12.2,2.4,48.0,10.0
29200,7,502,88,104,147,5,3,3,44,9,109,19194,912,1036,Saint-Clément,927,1333.0,18.5,10.0,2.4,6.4,25.3,4.7
29201,2,99,53,62,18,2,0,1,14,8,19,19195,259,285,Saint-Cyprien,266,383.0,16.7,16.9,8.5,1.7,31.6,7.6
29202,1,148,51,46,37,3,1,0,21,7,33,19196,315,356,Saint-Cyr-la-Roche,323,487.0,16.0,23.9,6.8,10.6,17.0,8.8
29203,2,34,8,20,7,0,0,0,4,1,20,19198,76,100,Saint-Eloy-les-Tuileries,80,114.0,23.7,14.3,4.8,0.0,21.1,9.8
29204,2,82,24,54,23,1,0,0,17,3,25,19199,206,233,Saint-Etienne-aux-Clos,208,223.0,23.3,17.3,5.8,0.0,22.4,12.1
29205,2,8,11,19,11,1,0,0,12,1,10,19200,65,77,Saint-Etienne-la-Geneste,67,94.0,14.9,28.2,0.0,0.0,21.3,0.0
29206,1,158,83,95,62,5,6,1,43,8,71,19201,462,540,Saint-Exupéry-les-Roches,469,575.0,19.0,23.7,5.3,0.9,27.8,4.1
29207,12,544,186,327,101,12,1,1,103,30,154,19202,1317,1495,Sainte-Féréole,1341,1828.0,20.6,10.6,2.9,6.6,24.9,7.0
29208,21,714,141,204,124,12,5,2,93,15,149,19203,1331,1523,Sainte-Fortunade,1374,1796.0,22.2,12.9,1.0,5.2,34.5,4.1
29209,4,86,33,57,20,1,2,0,12,5,31,19204,220,255,Saint-Fréjoux,224,295.0,22.0,12.3,12.3,2.1,22.4,5.6
29210,0,36,5,22,5,2,1,0,10,0,15,19205,81,97,Saint-Geniez-ô-Merle,82,98.0,37.8,11.4,17.0,0.0,46.9,10.5
29211,0,28,12,5,14,0,1,0,4,1,19,19206,65,85,Saint-Germain-Lavolps,66,88.0,25.0,20.5,5.1,0.0,39.8,13.3
29212,5,321,96,159,79,9,2,0,40,14,85,19207,725,820,Saint-Germain-les-Vergnes,735,1043.0,19.8,18.6,3.6,7.8,22.0,6.7
29213,4,71,27,23,23,5,1,0,11,1,29,19208,166,201,Saint-Hilaire-Foissac,172,207.0,25.6,16.2,4.6,0.0,30.4,11.9
29214,2,28,9,37,39,1,0,0,13,2,15,19209,131,150,Saint-Hilaire-les-Courbes,135,152.0,31.6,6.1,9.1,0.0,39.5,7.7
29215,4,32,5,4,19,0,0,0,4,0,9,19210,68,78,Saint-Hilaire-Luc,69,75.0,32.0,0.0,0.0,0.0,25.3,3.8
29216,12,340,75,124,68,12,6,1,30,9,98,19211,677,783,Saint-Hilaire-Peyroux,685,956.0,18.3,18.4,3.5,4.5,24.7,9.6
29217,0,35,9,16,14,0,0,0,1,1,8,19212,76,84,Saint-Hilaire-Taurieux,76,90.0,32.2,15.4,5.1,0.0,38.9,0.0
29218,4,187,61,111,58,5,1,0,31,10,35,19213,468,506,Saint-Jal,471,667.0,24.7,16.2,5.0,6.4,34.3,7.8
29219,4,146,38,81,27,0,3,0,34,6,71,19214,339,419,Saint-Julien-aux-Bois,348,486.0,36.8,15.3,1.2,1.2,43.0,5.9
29220,1,51,16,19,4,0,1,0,4,1,24,19215,97,124,Saint-Julien-le-Pèlerin,100,130.0,31.5,8.6,8.6,0.0,46.2,10.4
29221,2,94,37,33,11,3,0,0,10,5,34,19216,195,233,Saint-Julien-le-Vendômois,199,262.0,24.4,14.9,10.0,1.7,36.6,5.6
29222,1,57,16,36,13,3,1,0,9,0,16,19217,136,152,Saint-Julien-Maumont,136,181.0,24.9,7.9,5.3,0.0,39.8,5.2
29223,7,131,41,57,34,4,2,0,23,2,73,19218,301,382,Saint-Julien-près-Bort,309,421.0,25.2,17.9,9.5,5.5,27.3,7.7
29224,4,11,5,9,5,0,1,1,2,3,6,19219,41,48,Sainte-Marie-Lapanouze,42,63.0,12.7,27.3,0.0,9.1,25.4,25.0
29225,3,176,44,77,35,3,0,0,18,7,49,19220,363,420,Saint-Martial-de-Gimel,371,469.0,25.4,8.9,3.4,7.8,39.2,6.8
29226,2,28,3,27,18,0,2,0,2,1,9,19221,83,93,Saint-Martial-Entraygues,84,72.0,20.8,0.0,6.2,0.0,41.7,10.0
29227,2,137,26,55,67,3,1,0,14,6,32,19222,311,349,Saint-Martin-la-Méanne,317,348.0,36.5,13.3,1.6,1.6,43.7,9.0
29228,1,77,28,57,9,0,2,0,18,4,29,19223,196,231,Saint-Martin-Sepert,202,300.0,21.0,12.7,8.0,3.2,17.7,8.6
29229,4,59,16,19,22,2,1,0,10,2,25,19225,135,160,Saint-Merd-de-Lapleau,135,196.0,31.1,12.9,2.5,0.0,32.1,13.0
29230,1,27,19,34,12,0,0,1,6,0,13,19226,100,114,Saint-Merd-les-Oussines,101,130.0,27.7,11.2,29.9,0.0,18.5,16.7
29231,14,495,99,90,174,6,4,2,29,8,79,19227,921,1021,Saint-Mexant,942,1234.0,19.0,12.8,1.0,8.2,22.7,6.1
29232,9,31,2,5,6,2,0,0,1,3,9,19228,59,68,Saint-Pantaléon-de-Lapleau,59,72.0,26.4,5.8,17.4,0.0,38.9,12.5
