CodCirLg,Inscrits,Abstentions,Votants,Blancs,Nuls,Exprimes,codeDepartement,code_dep_min,code_dep,votes,entete,id_circo,elu_T1
06,87300,50972,36328,3363,849,32116,054,54,54,"[{""NomPsn"":""FIAT"",""PrenomPsn"":""Caroline"",""CivilitePsn"":""Mme"",""CodNua"":""NUP"",""LibNua"":""Nouvelle union populaire \u00e9cologique et sociale"",""NumPanneauCand"":""9"",""NbVoix"":16132,""score"":50.2},{""NomPsn"":""BOULOGNE"",""PrenomPsn"":""Anthony"",""CivilitePsn"":""M."",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""4"",""NbVoix"":15984,""score"":49.8}]",NUP,54006,0
01,75640,39269,36371,1480,547,34344,055,55,55,"[{""NomPsn"":""PANCHER"",""PrenomPsn"":""Bertrand"",""CivilitePsn"":""M."",""CodNua"":""DVD"",""LibNua"":""Divers droite"",""NumPanneauCand"":""1"",""NbVoix"":19027,""score"":55.4},{""NomPsn"":""GAUDINEAU"",""PrenomPsn"":""Brigitte"",""CivilitePsn"":""Mme"",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""8"",""NbVoix"":15317,""score"":44.6}]",DVD,55001,0
02,59519,32707,26812,1480,529,24803,055,55,55,"[{""NomPsn"":""GOULET"",""PrenomPsn"":""Florence"",""CivilitePsn"":""Mme"",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""5"",""NbVoix"":13269,""score"":53.5},{""NomPsn"":""BOIS"",""PrenomPsn"":""Anne"",""CivilitePsn"":""Mme"",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""10"",""NbVoix"":11534,""score"":46.5}]",RN,55002,0
01,114857,52995,61862,2780,1052,58030,056,56,56,"[{""NomPsn"":""LE H\u00c9NANFF"",""PrenomPsn"":""Anne"",""CivilitePsn"":""Mme"",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""1"",""NbVoix"":34382,""score"":59.2},{""NomPsn"":""FOUCAULT"",""PrenomPsn"":""Luc"",""CivilitePsn"":""M."",""CodNua"":""NUP"",""LibNua"":""Nouvelle union populaire \u00e9cologique et sociale"",""NumPanneauCand"":""7"",""NbVoix"":23648,""score"":40.8}]",ENS,56001,0
03,96635,49456,47179,2828,1480,42871,056,56,56,"[{""NomPsn"":""LE PEIH"",""PrenomPsn"":""Nicole"",""CivilitePsn"":""Mme"",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""12"",""NbVoix"":24283,""score"":56.6},{""NomPsn"":""DORE-LUCAS"",""PrenomPsn"":""Marie Madeleine"",""CivilitePsn"":""Mme"",""CodNua"":""NUP"",""LibNua"":""Nouvelle union populaire \u00e9cologique et sociale"",""NumPanneauCand"":""2"",""NbVoix"":18588,""score"":43.4}]",ENS,56003,0
04,111738,57742,53996,1927,760,51309,056,56,56,"[{""NomPsn"":""MOLAC"",""PrenomPsn"":""Paul"",""CivilitePsn"":""M."",""CodNua"":""REG"",""LibNua"":""R\u00e9gionaliste"",""NumPanneauCand"":""4"",""NbVoix"":37678,""score"":73.4},{""NomPsn"":""GUEGAN"",""PrenomPsn"":""Rozenn"",""CivilitePsn"":""Mme"",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""9"",""NbVoix"":13631,""score"":26.6}]",REG,56004,0
05,81839,40851,40988,2044,644,38300,056,56,56,"[{""NomPsn"":""M\u00c9TAYER"",""PrenomPsn"":""Lysiane"",""CivilitePsn"":""Mme"",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""7"",""NbVoix"":19666,""score"":51.3},{""NomPsn"":""GIRARD"",""PrenomPsn"":""Damien"",""CivilitePsn"":""M."",""CodNua"":""NUP"",""LibNua"":""Nouvelle union populaire \u00e9cologique et sociale"",""NumPanneauCand"":""6"",""NbVoix"":18634,""score"":48.7}]",ENS,56005,0
06,93735,46067,47668,2610,1408,43650,056,56,56,"[{""NomPsn"":""JACQUES"",""PrenomPsn"":""Jean-Michel"",""CivilitePsn"":""M."",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""11"",""NbVoix"":23925,""score"":54.8},{""NomPsn"":""BAUDRY"",""PrenomPsn"":""Jean-Michel"",""CivilitePsn"":""M."",""CodNua"":""NUP"",""LibNua"":""Nouvelle union populaire \u00e9cologique et sociale"",""NumPanneauCand"":""4"",""NbVoix"":19725,""score"":45.2}]",ENS,56006,0
01,74670,40922,33748,2633,703,30412,058,58,58,"[{""NomPsn"":""GOULET"",""PrenomPsn"":""Perrine"",""CivilitePsn"":""Mme"",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""9"",""NbVoix"":16554,""score"":54.4},{""NomPsn"":""VIGNERON"",""PrenomPsn"":""Pauline"",""CivilitePsn"":""Mme"",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""4"",""NbVoix"":13858,""score"":45.6}]",ENS,58001,0
02,79762,35828,43934,878,480,42576,058,58,58,"[{""NomPsn"":""PERROT"",""PrenomPsn"":""Patrice"",""CivilitePsn"":""M."",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""6"",""NbVoix"":15577,""score"":36.6},{""NomPsn"":""GUIBERT"",""PrenomPsn"":""Julien"",""CivilitePsn"":""M."",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""8"",""NbVoix"":15472,""score"":36.3},{""NomPsn"":""GUILLEMAIN"",""PrenomPsn"":""Marie Anne"",""CivilitePsn"":""Mme"",""CodNua"":""NUP"",""LibNua"":""Nouvelle union populaire \u00e9cologique et sociale"",""NumPanneauCand"":""1"",""NbVoix"":11527,""score"":27.1}]",ENS,58002,0
03,73841,43564,30277,2640,802,26835,060,60,60,"[{""NomPsn"":""SABATOU"",""PrenomPsn"":""Alexandre"",""CivilitePsn"":""M."",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""8"",""NbVoix"":14066,""score"":52.4},{""NomPsn"":""LABATUT"",""PrenomPsn"":""Val\u00e9rie"",""CivilitePsn"":""Mme"",""CodNua"":""NUP"",""LibNua"":""Nouvelle union populaire \u00e9cologique et sociale"",""NumPanneauCand"":""9"",""NbVoix"":12769,""score"":47.6}]",RN,60003,0
01,68543,36029,32514,2235,842,29437,061,61,61,"[{""NomPsn"":""JOURDAN"",""PrenomPsn"":""Chantal"",""CivilitePsn"":""Mme"",""CodNua"":""NUP"",""LibNua"":""Nouvelle union populaire \u00e9cologique et sociale"",""NumPanneauCand"":""5"",""NbVoix"":14776,""score"":50.2},{""NomPsn"":""DUHARD"",""PrenomPsn"":""Marie-Annick"",""CivilitePsn"":""Mme"",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""2"",""NbVoix"":14661,""score"":49.8}]",NUP,61001,0
02,66069,33968,32101,1811,493,29797,061,61,61,"[{""NomPsn"":""LOUWAGIE"",""PrenomPsn"":""V\u00e9ronique"",""CivilitePsn"":""Mme"",""CodNua"":""LR"",""LibNua"":""Les R\u00e9publicains"",""NumPanneauCand"":""2"",""NbVoix"":18118,""score"":60.8},{""NomPsn"":""MOREL"",""PrenomPsn"":""Alexandre"",""CivilitePsn"":""M."",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""10"",""NbVoix"":11679,""score"":39.2}]",LR,61002,0
03,71131,37421,33710,2114,582,31014,061,61,61,"[{""NomPsn"":""NURY"",""PrenomPsn"":""J\u00e9r\u00f4me"",""CivilitePsn"":""M."",""CodNua"":""LR"",""LibNua"":""Les R\u00e9publicains"",""NumPanneauCand"":""1"",""NbVoix"":21603,""score"":69.7},{""NomPsn"":""FR\u00c9MONT"",""PrenomPsn"":""Anthony"",""CivilitePsn"":""M."",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""7"",""NbVoix"":9411,""score"":30.3}]",LR,61003,0
02,90091,44608,45483,2392,1401,41690,063,63,63,"[{""NomPsn"":""PIR\u00c8S BEAUNE"",""PrenomPsn"":""Christine"",""CivilitePsn"":""Mme"",""CodNua"":""NUP"",""LibNua"":""Nouvelle union populaire \u00e9cologique et sociale"",""NumPanneauCand"":""1"",""NbVoix"":26613,""score"":63.8},{""NomPsn"":""MONNET"",""PrenomPsn"":""Karina"",""CivilitePsn"":""Mme"",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""2"",""NbVoix"":15077,""score"":36.2}]",NUP,63002,0
05,104443,55101,49342,3328,1415,44599,063,63,63,"[{""NomPsn"":""CHASSAIGNE"",""PrenomPsn"":""Andr\u00e9"",""CivilitePsn"":""M."",""CodNua"":""NUP"",""LibNua"":""Nouvelle union populaire \u00e9cologique et sociale"",""NumPanneauCand"":""6"",""NbVoix"":30966,""score"":69.4},{""NomPsn"":""CARLETTO"",""PrenomPsn"":""Brigitte"",""CivilitePsn"":""Mme"",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""1"",""NbVoix"":13633,""score"":30.6}]",NUP,63005,0
04,80815,36672,44143,2923,1439,39781,064,64,64,"[{""NomPsn"":""ECHANIZ"",""PrenomPsn"":""Inaki"",""CivilitePsn"":""M."",""CodNua"":""NUP"",""LibNua"":""Nouvelle union populaire \u00e9cologique et sociale"",""NumPanneauCand"":""7"",""NbVoix"":19935,""score"":50.1},{""NomPsn"":""TROUNDAY"",""PrenomPsn"":""Annick"",""CivilitePsn"":""Mme"",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""5"",""NbVoix"":19846,""score"":49.9}]",NUP,64004,0
01,88025,41684,46341,3377,1756,41208,065,65,65,"[{""NomPsn"":""FERRER"",""PrenomPsn"":""Sylvie"",""CivilitePsn"":""Mme"",""CodNua"":""NUP"",""LibNua"":""Nouvelle union populaire \u00e9cologique et sociale"",""NumPanneauCand"":""9"",""NbVoix"":20656,""score"":50.1},{""NomPsn"":""SEMPASTOUS"",""PrenomPsn"":""Jean-Bernard"",""CivilitePsn"":""M."",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""8"",""NbVoix"":20552,""score"":49.9}]",NUP,65001,0
02,89776,44379,45397,3339,1747,40311,065,65,65,"[{""NomPsn"":""MOURNET"",""PrenomPsn"":""Benoit"",""CivilitePsn"":""M."",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""7"",""NbVoix"":21073,""score"":52.3},{""NomPsn"":""KORN"",""PrenomPsn"":""Gr\u00e9gory"",""CivilitePsn"":""M."",""CodNua"":""NUP"",""LibNua"":""Nouvelle union populaire \u00e9cologique et sociale"",""NumPanneauCand"":""5"",""NbVoix"":19238,""score"":47.7}]",ENS,65002,0
01,72798,40450,32348,2040,866,29442,066,66,66,"[{""NomPsn"":""BLANC"",""PrenomPsn"":""Sophie"",""CivilitePsn"":""Mme"",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""12"",""NbVoix"":15859,""score"":53.9},{""NomPsn"":""GRAU"",""PrenomPsn"":""Romain"",""CivilitePsn"":""M."",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""5"",""NbVoix"":13583,""score"":46.1}]",RN,66001,0
02,103633,56009,47624,2748,1297,43579,066,66,66,"[{""NomPsn"":""SABATINI"",""PrenomPsn"":""Ana\u00efs"",""CivilitePsn"":""Mme"",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""1"",""NbVoix"":26682,""score"":61.2},{""NomPsn"":""LIS"",""PrenomPsn"":""Fr\u00e9d\u00e9rique"",""CivilitePsn"":""Mme"",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""7"",""NbVoix"":16897,""score"":38.8}]",RN,66002,0
03,84997,43920,41077,4007,1403,35667,066,66,66,"[{""NomPsn"":""DOGOR-SUCH"",""PrenomPsn"":""Sandrine"",""CivilitePsn"":""Mme"",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""11"",""NbVoix"":19299,""score"":54.1},{""NomPsn"":""CULLELL"",""PrenomPsn"":""Nathalie"",""CivilitePsn"":""Mme"",""CodNua"":""NUP"",""LibNua"":""Nouvelle union populaire \u00e9cologique et sociale"",""NumPanneauCand"":""10"",""NbVoix"":16368,""score"":45.9}]",RN,66003,0
04,101920,53819,48101,3453,1411,43237,066,66,66,"[{""NomPsn"":""MARTINEZ"",""PrenomPsn"":""Mich\u00e8le"",""CivilitePsn"":""Mme"",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""3"",""NbVoix"":24332,""score"":56.3},{""NomPsn"":""CAZENOVE"",""PrenomPsn"":""S\u00e9bastien"",""CivilitePsn"":""M."",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""9"",""NbVoix"":18905,""score"":43.7}]",RN,66004,0
04,97920,53953,43967,2456,855,40656,067,67,67,"[{""NomPsn"":""BUFFET"",""PrenomPsn"":""Fran\u00e7oise"",""CivilitePsn"":""Mme"",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""3"",""NbVoix"":26874,""score"":66.1},{""NomPsn"":""LAHMEUR"",""PrenomPsn"":""Imane"",""CivilitePsn"":""Mme"",""CodNua"":""NUP"",""LibNua"":""Nouvelle union populaire \u00e9cologique et sociale"",""NumPanneauCand"":""6"",""NbVoix"":13782,""score"":33.9}]",ENS,67004,0
05,106193,61193,45000,2371,719,41910,067,67,67,"[{""NomPsn"":""SITZENSTUHL"",""PrenomPsn"":""Charles"",""CivilitePsn"":""M."",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""1"",""NbVoix"":25426,""score"":60.7},{""NomPsn"":""WOLFF"",""PrenomPsn"":""Marc"",""CivilitePsn"":""M."",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""9"",""NbVoix"":16484,""score"":39.3}]",ENS,67005,0
06,97620,55041,42579,2100,614,39865,067,67,67,"[{""NomPsn"":""MOREL"",""PrenomPsn"":""Louise"",""CivilitePsn"":""Mme"",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""7"",""NbVoix"":23080,""score"":57.9},{""NomPsn"":""STEINBACH"",""PrenomPsn"":""Jean-Fr\u00e9d\u00e9ric"",""CivilitePsn"":""M."",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""10"",""NbVoix"":16785,""score"":42.1}]",ENS,67006,0
07,85756,50064,35692,1405,434,33853,067,67,67,"[{""NomPsn"":""HETZEL"",""PrenomPsn"":""Patrick"",""CivilitePsn"":""M."",""CodNua"":""LR"",""LibNua"":""Les R\u00e9publicains"",""NumPanneauCand"":""6"",""NbVoix"":21676,""score"":64.0},{""NomPsn"":""ESCHENMANN"",""PrenomPsn"":""Val\u00e9rie"",""CivilitePsn"":""Mme"",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""11"",""NbVoix"":12177,""score"":36.0}]",LR,67007,0
08,94522,54954,39568,1297,533,37738,067,67,67,"[{""NomPsn"":""KOCHERT"",""PrenomPsn"":""St\u00e9phanie"",""CivilitePsn"":""Mme"",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""1"",""NbVoix"":21373,""score"":56.6},{""NomPsn"":""KNOEPFFLER"",""PrenomPsn"":""Ludwig"",""CivilitePsn"":""M."",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""5"",""NbVoix"":16365,""score"":43.4}]",ENS,67008,0
09,95510,56477,39033,1514,543,36976,067,67,67,"[{""NomPsn"":""THIEBAUT"",""PrenomPsn"":""Vincent"",""CivilitePsn"":""M."",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""8"",""NbVoix"":22108,""score"":59.8},{""NomPsn"":""GNAEDIG"",""PrenomPsn"":""Laurent"",""CivilitePsn"":""M."",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""7"",""NbVoix"":14868,""score"":40.2}]",ENS,67009,0
01,78291,48074,30217,1561,500,28156,068,68,68,"[{""NomPsn"":""KLINKERT"",""PrenomPsn"":""Brigitte"",""CivilitePsn"":""Mme"",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""5"",""NbVoix"":14141,""score"":50.2},{""NomPsn"":""HEMEDINGER"",""PrenomPsn"":""Yves"",""CivilitePsn"":""M."",""CodNua"":""LR"",""LibNua"":""Les R\u00e9publicains"",""NumPanneauCand"":""4"",""NbVoix"":14015,""score"":49.8}]",ENS,68001,0
02,92585,54927,37658,2863,872,33923,068,68,68,"[{""NomPsn"":""OTT"",""PrenomPsn"":""Hubert"",""CivilitePsn"":""M."",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""6"",""NbVoix"":17947,""score"":52.9},{""NomPsn"":""CATTIN"",""PrenomPsn"":""Jacques"",""CivilitePsn"":""M."",""CodNua"":""LR"",""LibNua"":""Les R\u00e9publicains"",""NumPanneauCand"":""8"",""NbVoix"":15976,""score"":47.1}]",ENS,68002,0
03,87107,50068,37039,1717,528,34794,068,68,68,"[{""NomPsn"":""LEMAIRE"",""PrenomPsn"":""Didier"",""CivilitePsn"":""M."",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""7"",""NbVoix"":18757,""score"":53.9},{""NomPsn"":""ZIMMERMANN"",""PrenomPsn"":""Christian"",""CivilitePsn"":""M."",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""5"",""NbVoix"":16037,""score"":46.1}]",ENS,68003,0
04,104018,61043,42975,2017,523,40435,068,68,68,"[{""NomPsn"":""SCHELLENBERGER"",""PrenomPsn"":""Rapha\u00ebl"",""CivilitePsn"":""M."",""CodNua"":""LR"",""LibNua"":""Les R\u00e9publicains"",""NumPanneauCand"":""4"",""NbVoix"":22214,""score"":54.9},{""NomPsn"":""WILHELM"",""PrenomPsn"":""Marion"",""CivilitePsn"":""Mme"",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""6"",""NbVoix"":18221,""score"":45.1}]",LR,68004,0
05,77082,46415,30667,1867,263,28537,068,68,68,"[{""NomPsn"":""BECHT"",""PrenomPsn"":""Olivier"",""CivilitePsn"":""M."",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""1"",""NbVoix"":18443,""score"":64.6},{""NomPsn"":""EL HAJJAJI"",""PrenomPsn"":""Nadia"",""CivilitePsn"":""Mme"",""CodNua"":""NUP"",""LibNua"":""Nouvelle union populaire \u00e9cologique et sociale"",""NumPanneauCand"":""12"",""NbVoix"":10094,""score"":35.4}]",ENS,68005,0
06,94500,58483,36017,1992,391,33634,068,68,68,"[{""NomPsn"":""FUCHS"",""PrenomPsn"":""Bruno"",""CivilitePsn"":""M."",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""15"",""NbVoix"":18604,""score"":55.3},{""NomPsn"":""RITZ"",""PrenomPsn"":""Christelle"",""CivilitePsn"":""Mme"",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""14"",""NbVoix"":15030,""score"":44.7}]",ENS,68006,0
09,96668,56143,40525,3264,866,36395,069,69,69,"[{""NomPsn"":""PORTIER"",""PrenomPsn"":""Alexandre"",""CivilitePsn"":""M."",""CodNua"":""LR"",""LibNua"":""Les R\u00e9publicains"",""NumPanneauCand"":""2"",""NbVoix"":22385,""score"":61.5},{""NomPsn"":""M\u00c9JEAN"",""PrenomPsn"":""Ambroise"",""CivilitePsn"":""M."",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""4"",""NbVoix"":14010,""score"":38.5}]",LR,69009,0
01,88324,42658,45666,2825,1564,41277,070,70,70,"[{""NomPsn"":""VILLEDIEU"",""PrenomPsn"":""Antoine"",""CivilitePsn"":""M."",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""4"",""NbVoix"":22497,""score"":54.5},{""NomPsn"":""BESSOT BALLOT"",""PrenomPsn"":""Barbara"",""CivilitePsn"":""Mme"",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""1"",""NbVoix"":18780,""score"":45.5}]",RN,70001,0
02,89797,44611,45186,2770,1508,40908,070,70,70,"[{""NomPsn"":""SALMON"",""PrenomPsn"":""Emeric"",""CivilitePsn"":""M."",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""6"",""NbVoix"":22245,""score"":54.4},{""NomPsn"":""LEJEUNE"",""PrenomPsn"":""Christophe"",""CivilitePsn"":""M."",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""4"",""NbVoix"":18663,""score"":45.6}]",RN,70002,0
01,74571,39756,34815,1970,794,32051,071,71,71,"[{""NomPsn"":""DIRX"",""PrenomPsn"":""Benjamin"",""CivilitePsn"":""M."",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""9"",""NbVoix"":18349,""score"":57.2},{""NomPsn"":""MONIN"",""PrenomPsn"":""Patrick"",""CivilitePsn"":""M."",""CodNua"":""NUP"",""LibNua"":""Nouvelle union populaire \u00e9cologique et sociale"",""NumPanneauCand"":""2"",""NbVoix"":13702,""score"":42.8}]",ENS,71001,0
03,81182,43000,38182,2789,986,34407,071,71,71,"[{""NomPsn"":""REBEYROTTE"",""PrenomPsn"":""R\u00e9my"",""CivilitePsn"":""M."",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""1"",""NbVoix"":18482,""score"":53.7},{""NomPsn"":""BAROIN"",""PrenomPsn"":""Sandrine"",""CivilitePsn"":""Mme"",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""8"",""NbVoix"":15925,""score"":46.3}]",ENS,71003,0
04,83089,45091,37998,2623,882,34493,071,71,71,"[{""NomPsn"":""UNTERMAIER"",""PrenomPsn"":""C\u00e9cile"",""CivilitePsn"":""Mme"",""CodNua"":""NUP"",""LibNua"":""Nouvelle union populaire \u00e9cologique et sociale"",""NumPanneauCand"":""7"",""NbVoix"":19421,""score"":56.3},{""NomPsn"":""DELOGE"",""PrenomPsn"":""Val\u00e9rie"",""CivilitePsn"":""Mme"",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""5"",""NbVoix"":15072,""score"":43.7}]",NUP,71004,0
01,73504,38662,34842,2656,673,31513,072,72,72,"[{""NomPsn"":""DELPECH"",""PrenomPsn"":""Julie"",""CivilitePsn"":""Mme"",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""5"",""NbVoix"":17300,""score"":54.9},{""NomPsn"":""BONNET"",""PrenomPsn"":""Ghislaine"",""CivilitePsn"":""Mme"",""CodNua"":""NUP"",""LibNua"":""Nouvelle union populaire \u00e9cologique et sociale"",""NumPanneauCand"":""10"",""NbVoix"":14213,""score"":45.1}]",ENS,72001,0
02,83278,47316,35962,3039,572,32351,072,72,72,"[{""NomPsn"":""KARAMANLI"",""PrenomPsn"":""Marietta"",""CivilitePsn"":""Mme"",""CodNua"":""NUP"",""LibNua"":""Nouvelle union populaire \u00e9cologique et sociale"",""NumPanneauCand"":""8"",""NbVoix"":20399,""score"":63.1},{""NomPsn"":""FURET"",""PrenomPsn"":""Ang\u00e9line"",""CivilitePsn"":""Mme"",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""10"",""NbVoix"":11952,""score"":36.9}]",NUP,72002,0
03,86555,46736,39819,2687,1048,36084,072,72,72,"[{""NomPsn"":""MARTINEAU"",""PrenomPsn"":""Eric"",""CivilitePsn"":""M."",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""5"",""NbVoix"":18394,""score"":51.0},{""NomPsn"":""PIN\u00c7ON"",""PrenomPsn"":""Bruno"",""CivilitePsn"":""M."",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""9"",""NbVoix"":17690,""score"":49.0}]",ENS,72003,0
04,80893,44964,35929,5090,1145,29694,072,72,72,"[{""NomPsn"":""LEBOUCHER"",""PrenomPsn"":""Elise"",""CivilitePsn"":""Mme"",""CodNua"":""NUP"",""LibNua"":""Nouvelle union populaire \u00e9cologique et sociale"",""NumPanneauCand"":""6"",""NbVoix"":14891,""score"":50.1},{""NomPsn"":""DE MALHERBE"",""PrenomPsn"":""Raymond"",""CivilitePsn"":""M."",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""9"",""NbVoix"":14803,""score"":49.9}]",NUP,72004,0
05,87884,48410,39474,3255,641,35578,072,72,72,"[{""NomPsn"":""GRELIER"",""PrenomPsn"":""Jean-Carles"",""CivilitePsn"":""M."",""CodNua"":""ENS"",""LibNua"":""Ensemble ! (Majorit\u00e9 pr\u00e9sidentielle)"",""NumPanneauCand"":""10"",""NbVoix"":21174,""score"":59.5},{""NomPsn"":""DE VIGNERAL"",""PrenomPsn"":""Victoria"",""CivilitePsn"":""Mme"",""CodNua"":""RN"",""LibNua"":""Rassemblement National"",""NumPanneauCand"":""6"",""NbVoix"":14404,""score"":40.5}]",ENS,72005,0
