datetime,quantite_hydraulique,quantite_conso
2022-06-03 12:00:00,6626,51834
2022-06-03 14:00:00,5195,50512
2022-06-03 16:00:00,4913,48449
2022-06-03 18:00:00,5851,47851
2022-06-03 20:00:00,7557,46982
2022-06-03 22:00:00,7041,44081
2022-06-04 00:00:00,6819,44320
2022-06-04 02:00:00,4966,38749
2022-06-04 04:00:00,4570,34690
2022-06-04 06:00:00,4519,34080
2022-06-04 08:00:00,5009,37667
2022-06-04 10:00:00,5299,42756
2022-06-04 12:00:00,4944,45951
2022-06-04 14:00:00,4798,44986
2022-06-04 16:00:00,4780,42457
2022-06-04 18:00:00,4856,41882
2022-06-04 20:00:00,7082,42145
2022-06-04 22:00:00,6293,40456
2022-06-05 00:00:00,7054,41914
2022-06-05 02:00:00,5079,36662
2022-06-05 04:00:00,4861,32977
2022-06-05 06:00:00,4163,31712
2022-06-05 08:00:00,4219,33618
2022-06-05 10:00:00,4601,38371
2022-06-05 12:00:00,4997,41589
2022-06-05 14:00:00,5303,40349
2022-06-05 16:00:00,4632,38142
2022-06-05 18:00:00,5090,37693
2022-06-05 20:00:00,6145,39368
2022-06-05 22:00:00,5593,39265
2022-06-06 00:00:00,6034,40553
2022-06-06 02:00:00,5212,35697
2022-06-06 04:00:00,4216,32121
2022-06-06 06:00:00,4172,31665
2022-06-06 08:00:00,4752,35044
2022-06-06 10:00:00,4971,40298
2022-06-06 12:00:00,4818,44317
2022-06-06 14:00:00,4851,42771
2022-06-06 16:00:00,4940,40557
2022-06-06 18:00:00,5902,40660
2022-06-06 20:00:00,6974,42987
2022-06-06 22:00:00,6029,41354
2022-06-07 00:00:00,5452,42025
2022-06-07 02:00:00,4486,37042
2022-06-07 04:00:00,4269,33852
2022-06-07 06:00:00,4993,37159
2022-06-07 08:00:00,8098,45879
2022-06-07 10:00:00,6802,49302
2022-06-07 12:00:00,5768,51117
2022-06-07 14:00:00,5047,49700
2022-06-07 16:00:00,4692,47401
2022-06-07 18:00:00,5850,46984
2022-06-07 20:00:00,8741,47580
2022-06-07 22:00:00,7935,44244
2022-06-08 00:00:00,5866,43925
2022-06-08 02:00:00,4646,39101
2022-06-08 04:00:00,4608,35843
2022-06-08 06:00:00,4777,38313
2022-06-08 08:00:00,7895,46068
2022-06-08 10:00:00,6526,50018
2022-06-08 12:00:00,5451,51717
2022-06-08 14:00:00,4887,50616
2022-06-08 16:00:00,4782,48033
2022-06-08 18:00:00,5736,47441
2022-06-08 20:00:00,7881,47936
2022-06-08 22:00:00,6949,44233
2022-06-09 00:00:00,5649,44144
2022-06-09 02:00:00,4591,39186
2022-06-09 04:00:00,4125,35993
2022-06-09 06:00:00,4708,37992
2022-06-09 08:00:00,7903,46459
2022-06-09 10:00:00,6924,49664
2022-06-09 12:00:00,5754,51821
2022-06-09 14:00:00,4663,50026
2022-06-09 16:00:00,4588,47700
2022-06-09 18:00:00,5009,46825
2022-06-09 20:00:00,6983,47403
2022-06-09 22:00:00,6913,44362
2022-06-10 00:00:00,5736,44497
2022-06-10 02:00:00,3656,39634
2022-06-10 04:00:00,3685,36218
2022-06-10 06:00:00,4169,38655
2022-06-10 08:00:00,6638,46687
2022-06-10 10:00:00,5794,49717
2022-06-10 12:00:00,5015,51323
2022-06-10 14:00:00,4589,50162
2022-06-10 16:00:00,4404,47418
2022-06-10 18:00:00,4847,46859
2022-06-10 20:00:00,7284,46511
2022-06-10 22:00:00,6965,43821
2022-06-11 00:00:00,7200,44317
2022-06-11 02:00:00,5499,38822
2022-06-11 04:00:00,4642,34900
2022-06-11 06:00:00,4173,34137
2022-06-11 08:00:00,4844,37670
2022-06-11 10:00:00,4646,42997
2022-06-11 12:00:00,4924,45772
2022-06-11 14:00:00,5059,44667
2022-06-11 16:00:00,4236,42377
2022-06-11 18:00:00,5044,42507
2022-06-11 20:00:00,6327,42311
2022-06-11 22:00:00,6222,40538
2022-06-12 00:00:00,7022,42017
2022-06-12 02:00:00,5008,36631
2022-06-12 04:00:00,4066,32547
2022-06-12 06:00:00,3730,31547
2022-06-12 08:00:00,3854,34042
2022-06-12 10:00:00,4201,39271
2022-06-12 12:00:00,4089,42890
2022-06-12 14:00:00,3790,41245
2022-06-12 16:00:00,3287,38827
2022-06-12 18:00:00,4319,40118
2022-06-12 20:00:00,5603,41903
2022-06-12 22:00:00,5617,41002
2022-06-13 00:00:00,5832,41391
2022-06-13 02:00:00,4007,36469
2022-06-13 04:00:00,3392,33158
2022-06-13 06:00:00,3711,36488
2022-06-13 08:00:00,6032,45219
2022-06-13 10:00:00,6305,48970
2022-06-13 12:00:00,5787,50647
2022-06-13 14:00:00,5398,51190
2022-06-13 16:00:00,4947,48803
2022-06-13 18:00:00,5916,48458
2022-06-13 20:00:00,8213,48411
2022-06-13 22:00:00,6547,44865
2022-06-14 00:00:00,5452,44325
2022-06-14 02:00:00,3994,39081
2022-06-14 04:00:00,3559,35646
2022-06-14 06:00:00,3648,38046
2022-06-14 08:00:00,5661,46506
2022-06-14 10:00:00,5511,50457
2022-06-14 12:00:00,4796,52204
2022-06-14 14:00:00,5095,52444
2022-06-14 16:00:00,4770,50649
2022-06-14 18:00:00,5590,50072
2022-06-14 20:00:00,9750,49892
2022-06-14 22:00:00,6570,45873
2022-06-15 00:00:00,5242,45176
2022-06-15 02:00:00,4295,40283
2022-06-15 04:00:00,3848,37051
2022-06-15 06:00:00,3704,39077
2022-06-15 08:00:00,6364,47057
2022-06-15 10:00:00,5543,51738
2022-06-15 12:00:00,5364,54417
2022-06-15 14:00:00,5213,54359
2022-06-15 16:00:00,5224,52309
2022-06-15 18:00:00,6219,51691
2022-06-15 20:00:00,9863,50592
2022-06-15 22:00:00,6548,47013
2022-06-16 00:00:00,5551,46298
2022-06-16 02:00:00,4322,40738
2022-06-16 04:00:00,4047,37272
2022-06-16 06:00:00,3831,39189
2022-06-16 08:00:00,5510,47652
2022-06-16 10:00:00,5462,51804
2022-06-16 12:00:00,5612,54279
2022-06-16 14:00:00,4836,53942
2022-06-16 16:00:00,5990,52841
2022-06-16 18:00:00,6116,52163
2022-06-16 20:00:00,9221,51397
2022-06-16 22:00:00,6878,47603
2022-06-17 00:00:00,5160,46318
2022-06-17 02:00:00,4646,40991
2022-06-17 04:00:00,3978,37544
2022-06-17 06:00:00,4819,39651
2022-06-17 08:00:00,6661,47630
2022-06-17 10:00:00,5606,52400
2022-06-17 12:00:00,5013,54988
2022-06-17 14:00:00,5174,54596
2022-06-17 16:00:00,4526,52465
2022-06-17 18:00:00,6016,52434
2022-06-17 20:00:00,8802,51042
2022-06-17 22:00:00,6994,47674
2022-06-18 00:00:00,6253,47034
2022-06-18 02:00:00,5150,41054
2022-06-18 04:00:00,4111,36748
2022-06-18 06:00:00,3946,36258
2022-06-18 08:00:00,4184,39802
2022-06-18 10:00:00,4430,45824
2022-06-18 12:00:00,4612,49224
2022-06-18 14:00:00,4033,48601
2022-06-18 16:00:00,4189,46882
2022-06-18 18:00:00,4910,46788
2022-06-18 20:00:00,7003,45841
2022-06-18 22:00:00,4998,43827
2022-06-19 00:00:00,4922,44301
2022-06-19 02:00:00,3522,38769
2022-06-19 04:00:00,3355,34222
2022-06-19 06:00:00,3886,33212
2022-06-19 08:00:00,3435,35140
2022-06-19 10:00:00,3695,40262
2022-06-19 12:00:00,4671,44449
2022-06-19 14:00:00,3720,42846
2022-06-19 16:00:00,3476,41219
2022-06-19 18:00:00,4806,41912
2022-06-19 20:00:00,6947,43975
2022-06-19 22:00:00,5829,42392
2022-06-20 00:00:00,4799,42594
2022-06-20 02:00:00,3250,37692
2022-06-20 04:00:00,3290,35220
2022-06-20 06:00:00,3557,38026
2022-06-20 08:00:00,6151,46395
2022-06-20 10:00:00,7240,50830
2022-06-20 12:00:00,5544,52585
2022-06-20 14:00:00,5186,52155
2022-06-20 16:00:00,5350,50546
2022-06-20 18:00:00,5769,49650
2022-06-20 20:00:00,8325,49731
2022-06-20 22:00:00,5490,45527
2022-06-21 00:00:00,4405,44797
2022-06-21 02:00:00,4316,39975
2022-06-21 04:00:00,3150,36884
2022-06-21 06:00:00,4279,39229
2022-06-21 08:00:00,5614,47510
2022-06-21 10:00:00,6103,51488
2022-06-21 12:00:00,7311,53350
2022-06-21 14:00:00,6623,52879
2022-06-21 16:00:00,5838,51575
2022-06-21 18:00:00,6119,49849
2022-06-21 20:00:00,8790,49399
2022-06-21 22:00:00,6320,45811
2022-06-22 00:00:00,4995,45857
2022-06-22 02:00:00,3862,40818
2022-06-22 04:00:00,3945,37700
2022-06-22 06:00:00,4078,39665
2022-06-22 08:00:00,6332,47278
2022-06-22 10:00:00,6193,50816
2022-06-22 12:00:00,7189,53302
2022-06-22 14:00:00,7704,53154
2022-06-22 16:00:00,6322,50558
2022-06-22 18:00:00,6478,49484
2022-06-22 20:00:00,8537,49616
2022-06-22 22:00:00,6141,45885
2022-06-23 00:00:00,5059,45382
2022-06-23 02:00:00,4791,40663
2022-06-23 04:00:00,3939,37086
2022-06-23 06:00:00,4248,39221
2022-06-23 08:00:00,6825,47032
2022-06-23 10:00:00,6309,51216
2022-06-23 12:00:00,6506,52703
2022-06-23 14:00:00,6838,52581
2022-06-23 16:00:00,6129,50627
2022-06-23 18:00:00,6640,49259
2022-06-23 20:00:00,9492,48735
2022-06-23 22:00:00,6769,44788
2022-06-24 00:00:00,6021,44740
2022-06-24 02:00:00,4612,39752
2022-06-24 04:00:00,4102,36574
2022-06-24 06:00:00,4581,38496
2022-06-24 08:00:00,7322,46734
2022-06-24 10:00:00,7393,50124
2022-06-24 12:00:00,6293,51241
2022-06-24 14:00:00,4978,49289
2022-06-24 16:00:00,4619,46905
2022-06-24 18:00:00,4830,46336
2022-06-24 20:00:00,7607,45346
2022-06-24 22:00:00,6463,42607
2022-06-25 00:00:00,5856,42947
2022-06-25 02:00:00,4947,37781
2022-06-25 04:00:00,4622,34055
2022-06-25 06:00:00,4440,33440
2022-06-25 08:00:00,4413,37291
2022-06-25 10:00:00,4718,42189
2022-06-25 12:00:00,5795,45286
2022-06-25 14:00:00,5171,43965
2022-06-25 16:00:00,4816,41570
2022-06-25 18:00:00,6062,41474
2022-06-25 20:00:00,7373,41725
2022-06-25 22:00:00,7251,39900
2022-06-26 00:00:00,5709,41119
2022-06-26 02:00:00,4558,36463
2022-06-26 04:00:00,3450,32776
2022-06-26 06:00:00,3471,31840
2022-06-26 08:00:00,3444,33906
2022-06-26 10:00:00,4256,39092
2022-06-26 12:00:00,4302,42974
2022-06-26 14:00:00,4021,41578
2022-06-26 16:00:00,3406,39153
2022-06-26 18:00:00,4592,39784
2022-06-26 20:00:00,7132,42048
2022-06-26 22:00:00,7110,40431
2022-06-27 00:00:00,5385,41332
2022-06-27 02:00:00,4019,36572
2022-06-27 04:00:00,3597,33682
2022-06-27 06:00:00,4126,36836
2022-06-27 08:00:00,6662,45290
2022-06-27 10:00:00,6419,49188
2022-06-27 12:00:00,6624,51631
2022-06-27 14:00:00,6122,50583
2022-06-27 16:00:00,5663,47934
2022-06-27 18:00:00,5701,46948
2022-06-27 20:00:00,8307,47433
2022-06-27 22:00:00,6563,43481
2022-06-28 00:00:00,5503,43791
2022-06-28 02:00:00,4620,39036
2022-06-28 04:00:00,4084,35990
2022-06-28 06:00:00,4023,38221
2022-06-28 08:00:00,6347,45900
2022-06-28 10:00:00,7006,49462
2022-06-28 12:00:00,6768,51836
2022-06-28 14:00:00,5775,50657
2022-06-28 16:00:00,5538,48980
2022-06-28 18:00:00,6713,47832
2022-06-28 20:00:00,10257,47692
2022-06-28 22:00:00,6656,43967
2022-06-29 00:00:00,4674,44241
2022-06-29 02:00:00,4194,39419
2022-06-29 04:00:00,3659,36176
2022-06-29 06:00:00,3637,38223
2022-06-29 08:00:00,6883,45681
2022-06-29 10:00:00,6285,49763
2022-06-29 12:00:00,6094,52617
2022-06-29 14:00:00,5643,52077
2022-06-29 16:00:00,5659,49661
2022-06-29 18:00:00,6163,48975
2022-06-29 20:00:00,8933,48700
2022-06-29 22:00:00,6813,44921
2022-06-30 00:00:00,6035,45289
2022-06-30 02:00:00,4217,39779
2022-06-30 04:00:00,3586,36568
2022-06-30 06:00:00,3700,38478
2022-06-30 08:00:00,6218,46323
2022-06-30 10:00:00,6856,50780
2022-06-30 12:00:00,6642,52481
2022-06-30 14:00:00,5969,51285
2022-06-30 16:00:00,5579,49093
2022-06-30 18:00:00,7096,48102
2022-06-30 20:00:00,9020,47496
2022-06-30 22:00:00,6628,43988
2022-07-01 00:00:00,4937,44414
2022-07-01 02:00:00,4821,39433
2022-07-01 04:00:00,3868,36152
2022-07-01 06:00:00,4320,38181
2022-07-01 08:00:00,7344,45957
2022-07-01 10:00:00,7152,49267
2022-07-01 12:00:00,6990,50609
2022-07-01 14:00:00,5666,48838
2022-07-01 16:00:00,4970,46401
2022-07-01 18:00:00,5190,46043
2022-07-01 20:00:00,7835,45336
2022-07-01 22:00:00,6798,43043
2022-07-02 00:00:00,5905,43804
2022-07-02 02:00:00,5406,38761
2022-07-02 04:00:00,4371,34572
2022-07-02 06:00:00,4019,34310
2022-07-02 08:00:00,3626,36991
2022-07-02 10:00:00,4083,42431
2022-07-02 12:00:00,4013,44812
2022-07-02 14:00:00,3983,43859
2022-07-02 16:00:00,3895,42298
2022-07-02 18:00:00,4770,41984
2022-07-02 20:00:00,7682,42162
2022-07-02 22:00:00,7362,40171
2022-07-03 00:00:00,5751,41743
2022-07-03 02:00:00,5235,36798
2022-07-03 04:00:00,3560,32696
2022-07-03 06:00:00,3006,31714
2022-07-03 08:00:00,2967,33885
2022-07-03 10:00:00,3439,39059
2022-07-03 12:00:00,3854,42880
2022-07-03 14:00:00,3730,41357
2022-07-03 16:00:00,3236,39357
2022-07-03 18:00:00,4581,40233
2022-07-03 20:00:00,6787,42098
2022-07-03 22:00:00,7389,41179
2022-07-04 00:00:00,6030,41664
2022-07-04 02:00:00,4737,36711
2022-07-04 04:00:00,4081,33903
2022-07-04 06:00:00,4671,37298
2022-07-04 08:00:00,7047,45365
2022-07-04 10:00:00,6416,49819
2022-07-04 12:00:00,6461,52553
2022-07-04 14:00:00,6542,51702
2022-07-04 16:00:00,5769,49945
2022-07-04 18:00:00,5813,49067
2022-07-04 20:00:00,8856,49038
2022-07-04 22:00:00,7073,45217
2022-07-05 00:00:00,6504,44750
2022-07-05 02:00:00,4441,39666
2022-07-05 04:00:00,3740,36370
2022-07-05 06:00:00,4019,38551
2022-07-05 08:00:00,6482,46796
2022-07-05 10:00:00,5341,50681
2022-07-05 12:00:00,5890,52863
2022-07-05 14:00:00,5332,52275
2022-07-05 16:00:00,4856,50627
2022-07-05 18:00:00,5119,49433
2022-07-05 20:00:00,8344,49182
2022-07-05 22:00:00,6549,45345
2022-07-06 00:00:00,5757,45142
2022-07-06 02:00:00,4627,40050
2022-07-06 04:00:00,3775,36623
2022-07-06 06:00:00,4160,38458
2022-07-06 08:00:00,5830,45856
2022-07-06 10:00:00,5390,49859
2022-07-06 12:00:00,5245,52672
2022-07-06 14:00:00,5740,52135
2022-07-06 16:00:00,4925,50071
2022-07-06 18:00:00,5679,48830
2022-07-06 20:00:00,8932,48964
2022-07-06 22:00:00,6153,45900
2022-07-07 00:00:00,6420,45764
2022-07-07 02:00:00,4355,40347
2022-07-07 04:00:00,3632,37217
2022-07-07 06:00:00,4059,39314
2022-07-07 08:00:00,5877,46846
2022-07-07 10:00:00,6436,50923
2022-07-07 12:00:00,5723,53208
2022-07-07 14:00:00,4658,52562
2022-07-07 16:00:00,4407,50768
2022-07-07 18:00:00,5232,49790
2022-07-07 20:00:00,7192,49439
2022-07-07 22:00:00,6838,46154
2022-07-08 00:00:00,6391,45806
2022-07-08 02:00:00,3857,40714
2022-07-08 04:00:00,3197,37474
2022-07-08 06:00:00,3646,39623
2022-07-08 08:00:00,6028,46774
2022-07-08 10:00:00,4943,50637
2022-07-08 12:00:00,4479,52836
2022-07-08 14:00:00,4433,52216
2022-07-08 16:00:00,3994,49614
2022-07-08 18:00:00,4695,48994
2022-07-08 20:00:00,6470,48198
2022-07-08 22:00:00,5855,45590
2022-07-09 00:00:00,4942,45724
2022-07-09 02:00:00,3406,39884
2022-07-09 04:00:00,2960,36153
2022-07-09 06:00:00,3375,35735
2022-07-09 08:00:00,4214,39031
2022-07-09 10:00:00,4152,43853
2022-07-09 12:00:00,3710,46371
2022-07-09 14:00:00,3255,45695
2022-07-09 16:00:00,3215,43844
2022-07-09 18:00:00,3272,43904
2022-07-09 20:00:00,4765,43913
2022-07-09 22:00:00,4526,41895
2022-07-10 00:00:00,4517,42443
2022-07-10 02:00:00,3977,37638
2022-07-10 04:00:00,3152,33718
2022-07-10 06:00:00,2807,32455
2022-07-10 08:00:00,3070,34881
2022-07-10 10:00:00,3188,39651
2022-07-10 12:00:00,2896,42997
2022-07-10 14:00:00,2623,42260
2022-07-10 16:00:00,2702,40183
2022-07-10 18:00:00,3010,40961
2022-07-10 20:00:00,4584,43030
2022-07-10 22:00:00,4681,42599
2022-07-11 00:00:00,4438,42478
2022-07-11 02:00:00,3094,37625
2022-07-11 04:00:00,2955,34696
2022-07-11 06:00:00,2632,37609
2022-07-11 08:00:00,4640,45692
2022-07-11 10:00:00,4468,50438
2022-07-11 12:00:00,3804,52933
2022-07-11 14:00:00,3628,53535
2022-07-11 16:00:00,3752,51780
2022-07-11 18:00:00,5256,50939
2022-07-11 20:00:00,7005,50523
2022-07-11 22:00:00,5871,47299
2022-07-12 00:00:00,5319,46446
2022-07-12 02:00:00,3466,40962
2022-07-12 04:00:00,3511,37727
2022-07-12 06:00:00,2951,39679
2022-07-12 08:00:00,4664,46816
2022-07-12 10:00:00,5111,52172
2022-07-12 12:00:00,4352,54855
2022-07-12 14:00:00,4661,54841
2022-07-12 16:00:00,5653,53441
2022-07-12 18:00:00,6344,52043
2022-07-12 20:00:00,8071,51842
2022-07-12 22:00:00,6100,48121
2022-07-13 00:00:00,4676,47127
2022-07-13 02:00:00,4459,41094
2022-07-13 04:00:00,3209,38368
2022-07-13 06:00:00,2727,40603
2022-07-13 08:00:00,3723,47403
2022-07-13 10:00:00,4918,52704
2022-07-13 12:00:00,5346,55513
2022-07-13 14:00:00,5151,55727
2022-07-13 16:00:00,5231,54027
2022-07-13 18:00:00,6903,52516
2022-07-13 20:00:00,8024,51087
2022-07-13 22:00:00,6104,47663
2022-07-14 00:00:00,6289,46835
2022-07-14 02:00:00,4456,41431
2022-07-14 04:00:00,3111,37115
2022-07-14 06:00:00,3276,35937
2022-07-14 08:00:00,4817,38283
2022-07-14 10:00:00,3878,43441
2022-07-14 12:00:00,3824,46895
2022-07-14 14:00:00,3950,46479
2022-07-14 16:00:00,3065,44258
2022-07-14 18:00:00,3914,44871
2022-07-14 20:00:00,5374,45529
2022-07-14 22:00:00,6231,43883
2022-07-15 00:00:00,5873,43541
2022-07-15 02:00:00,4555,38428
2022-07-15 04:00:00,3796,35407
2022-07-15 06:00:00,3544,36875
2022-07-15 08:00:00,4238,42085
2022-07-15 10:00:00,4746,47106
2022-07-15 12:00:00,4464,50036
2022-07-15 14:00:00,4438,49849
2022-07-15 16:00:00,3991,48502
2022-07-15 18:00:00,4170,48350
2022-07-15 20:00:00,6801,47877
2022-07-15 22:00:00,5287,44985
2022-07-16 00:00:00,5514,44443
2022-07-16 02:00:00,3309,39000
2022-07-16 04:00:00,3206,35753
2022-07-16 06:00:00,2855,35193
2022-07-16 08:00:00,3324,37869
2022-07-16 10:00:00,3619,42836
2022-07-16 12:00:00,3498,46264
2022-07-16 14:00:00,3234,46078
2022-07-16 16:00:00,3313,44567
2022-07-16 18:00:00,4416,44861
2022-07-16 20:00:00,5128,44536
2022-07-16 22:00:00,4741,42658
2022-07-17 00:00:00,4152,42675
2022-07-17 02:00:00,3901,37638
2022-07-17 04:00:00,2950,33962
2022-07-17 06:00:00,3051,33118
2022-07-17 08:00:00,2929,34855
2022-07-17 10:00:00,2909,40175
2022-07-17 12:00:00,2776,43648
2022-07-17 14:00:00,2603,43486
2022-07-17 16:00:00,2698,42115
2022-07-17 18:00:00,4272,43101
2022-07-17 20:00:00,6570,45074
2022-07-17 22:00:00,5940,44332
2022-07-18 00:00:00,4367,43487
2022-07-18 02:00:00,3596,38519
2022-07-18 04:00:00,2837,35557
2022-07-18 06:00:00,3145,38942
2022-07-18 08:00:00,4723,45907
2022-07-18 10:00:00,5498,52024
2022-07-18 12:00:00,4844,55900
2022-07-18 14:00:00,6156,56436
2022-07-18 16:00:00,6328,54817
2022-07-18 18:00:00,7752,53784
2022-07-18 20:00:00,10051,53526
2022-07-18 22:00:00,7853,49976
2022-07-19 00:00:00,4788,48022
2022-07-19 02:00:00,3914,42258
2022-07-19 04:00:00,3761,38833
2022-07-19 06:00:00,3753,41059
2022-07-19 08:00:00,4982,48081
2022-07-19 10:00:00,6058,54016
2022-07-19 12:00:00,5043,56767
2022-07-19 14:00:00,4617,56316
2022-07-19 16:00:00,5609,54364
2022-07-19 18:00:00,6820,53613
2022-07-19 20:00:00,7616,52121
2022-07-19 22:00:00,6287,49708
2022-07-20 00:00:00,6410,47542
2022-07-20 02:00:00,4080,42400
2022-07-20 04:00:00,3673,39020
2022-07-20 06:00:00,3890,41757
2022-07-20 08:00:00,5297,47896
2022-07-20 10:00:00,6253,51857
2022-07-20 12:00:00,6533,55090
2022-07-20 14:00:00,5938,54647
2022-07-20 16:00:00,5117,52217
2022-07-20 18:00:00,6474,51764
2022-07-20 20:00:00,7757,50975
2022-07-20 22:00:00,7322,47223
2022-07-21 00:00:00,5866,46788
2022-07-21 02:00:00,3475,41419
2022-07-21 04:00:00,3148,38430
2022-07-21 06:00:00,3573,40767
2022-07-21 08:00:00,5796,46981
2022-07-21 10:00:00,6178,51763
2022-07-21 12:00:00,6089,54325
2022-07-21 14:00:00,5300,53158
2022-07-21 16:00:00,5216,52076
2022-07-21 18:00:00,6977,51501
2022-07-21 20:00:00,8719,51229
2022-07-21 22:00:00,6682,48149
2022-07-22 00:00:00,5660,46581
2022-07-22 02:00:00,3503,41254
2022-07-22 04:00:00,2979,37988
2022-07-22 06:00:00,3223,40438
2022-07-22 08:00:00,5177,46574
2022-07-22 10:00:00,5673,51724
2022-07-22 12:00:00,6683,54909
2022-07-22 14:00:00,6262,53939
2022-07-22 16:00:00,5293,52018
2022-07-22 18:00:00,5707,50880
2022-07-22 20:00:00,7895,49665
2022-07-22 22:00:00,5523,46697
2022-07-23 00:00:00,5335,45592
2022-07-23 02:00:00,3823,40280
2022-07-23 04:00:00,3265,36382
2022-07-23 06:00:00,3331,36401
2022-07-23 08:00:00,3924,38819
2022-07-23 10:00:00,4097,44110
2022-07-23 12:00:00,3555,46603
2022-07-23 14:00:00,3408,45779
2022-07-23 16:00:00,3032,43797
2022-07-23 18:00:00,3643,44022
2022-07-23 20:00:00,5625,44756
2022-07-23 22:00:00,5271,43387
2022-07-24 00:00:00,5963,43226
2022-07-24 02:00:00,4457,38168
2022-07-24 04:00:00,3556,34425
2022-07-24 06:00:00,3115,33633
2022-07-24 08:00:00,2847,35229
2022-07-24 10:00:00,3043,40487
2022-07-24 12:00:00,3236,44348
2022-07-24 14:00:00,2756,44012
2022-07-24 16:00:00,3296,42176
2022-07-24 18:00:00,3096,43124
2022-07-24 20:00:00,6665,45042
2022-07-24 22:00:00,6702,44548
2022-07-25 00:00:00,5278,43231
2022-07-25 02:00:00,3692,38251
2022-07-25 04:00:00,3071,34910
2022-07-25 06:00:00,3254,37908
2022-07-25 08:00:00,5666,44752
2022-07-25 10:00:00,6023,50096
2022-07-25 12:00:00,5234,52815
2022-07-25 14:00:00,3872,52233
2022-07-25 16:00:00,4027,50364
2022-07-25 18:00:00,4494,49130
2022-07-25 20:00:00,7092,48802
2022-07-25 22:00:00,6304,45956
2022-07-26 00:00:00,5534,44681
2022-07-26 02:00:00,3488,39857
2022-07-26 04:00:00,2853,37090
2022-07-26 06:00:00,2559,39707
2022-07-26 08:00:00,4860,45665
2022-07-26 10:00:00,5982,49840
2022-07-26 12:00:00,5843,52125
2022-07-26 14:00:00,5605,51206
2022-07-26 16:00:00,4057,49300
2022-07-26 18:00:00,4459,48105
2022-07-26 20:00:00,7084,48177
2022-07-26 22:00:00,5632,45826
2022-07-27 00:00:00,4111,44731
2022-07-27 00:00:00,4111,44731
2022-07-27 02:00:00,3026,39522
2022-07-27 02:00:00,3026,39522
2022-07-27 04:00:00,2454,36434
2022-07-27 04:00:00,2454,36434
2022-07-27 06:00:00,2771,38679
2022-07-27 06:00:00,2771,38679
2022-07-27 08:00:00,5159,44807
2022-07-27 08:00:00,5159,44807
2022-07-27 10:00:00,5204,49197
2022-07-27 10:00:00,5204,49197
2022-07-27 12:00:00,5187,51794
2022-07-27 12:00:00,5187,51794
2022-07-27 14:00:00,4769,51086
2022-07-27 14:00:00,4769,51086
2022-07-27 16:00:00,4367,48981
2022-07-27 16:00:00,4367,48981
2022-07-27 18:00:00,5804,48782
2022-07-27 18:00:00,5804,48782
2022-07-27 20:00:00,7982,48307
2022-07-27 20:00:00,7982,48307
2022-07-27 22:00:00,5433,45704
2022-07-27 22:00:00,5433,45704
2022-04-06 00:00:00,6295,58673
2022-04-06 00:00:00,6295,58673
2022-04-06 02:00:00,4946,53996
2022-04-06 02:00:00,4946,53996
2022-04-06 04:00:00,4410,50550
2022-04-06 04:00:00,4410,50550
2022-04-06 06:00:00,5016,54167
2022-04-06 06:00:00,5016,54167
2022-04-06 08:00:00,9753,63191
2022-04-06 08:00:00,9753,63191
2022-04-06 10:00:00,10555,65722
2022-04-06 10:00:00,10555,65722
2022-04-06 12:00:00,7745,65442
2022-04-06 12:00:00,7745,65442
2022-04-06 14:00:00,5647,63375
2022-04-06 14:00:00,5647,63375
2022-04-06 16:00:00,4941,59237
2022-04-06 16:00:00,4941,59237
2022-04-06 18:00:00,4647,59006
2022-04-06 18:00:00,4647,59006
2022-04-06 20:00:00,9198,62687
2022-04-06 20:00:00,9198,62687
2022-04-06 22:00:00,6655,57921
2022-04-06 22:00:00,6655,57921
2022-04-07 00:00:00,5311,57937
2022-04-07 02:00:00,5089,53662
2022-04-07 04:00:00,4318,49754
2022-04-07 06:00:00,4405,53219
2022-04-07 08:00:00,7974,62469
2022-04-07 10:00:00,8357,64360
2022-04-07 12:00:00,6215,64404
2022-04-07 14:00:00,5832,61995
2022-04-07 16:00:00,4861,57988
2022-04-07 18:00:00,5508,57171
2022-04-07 20:00:00,9693,60421
2022-04-07 22:00:00,7203,56426
2022-04-08 00:00:00,7111,56582
2022-04-08 02:00:00,6095,52072
2022-04-08 04:00:00,5784,48192
2022-04-08 06:00:00,6439,51766
2022-04-08 08:00:00,11348,61203
2022-04-08 10:00:00,12442,63922
2022-04-08 12:00:00,11215,64700
2022-04-08 14:00:00,7666,62318
2022-04-08 16:00:00,6981,58334
2022-04-08 18:00:00,7684,57955
2022-04-08 20:00:00,10962,61095
2022-04-08 22:00:00,8083,57472
2022-04-09 00:00:00,8895,58473
